Dates,ZBH
2019-07-30,134.85000610351562
2019-02-20,133.5399932861328
2018-07-11,133.94000244140625
2018-09-13,134.7899932861328
2018-10-15,135.5800018310547
2019-06-28,136.97999572753906
2018-12-18,136.72000122070312
2018-11-16,138.14999389648438
2019-10-02,136.05999755859375
2020-03-27,139.1199951171875
2020-01-10,141.77000427246094
2019-10-24,141.1300048828125
2020-03-30,141.13999938964844
2020-06-17,140.92999267578125
2020-01-14,143.47999572753906
2020-04-02,143.07000732421875
2019-01-02,143.6699981689453
2019-08-14,144.5399932861328
2018-10-30,144.64999389648438
2019-06-11,144.49000549316406
2019-05-10,142.02000427246094
2019-04-08,141.1199951171875
2018-08-27,142.64999389648438
2018-07-26,143.7100067138672
2018-09-28,144.32000732421875
2019-03-07,144.5500030517578
2019-10-30,144.8800048828125
2020-01-17,144.0800018310547
2020-06-23,142.6699981689453
2020-04-08,146.75999450683594
2020-06-26,147.25
2019-03-22,147.77999877929688
2019-01-17,146.5500030517578
2019-08-29,145.02999877929688
2018-11-14,145.25
2019-06-26,146.25999450683594
2018-09-11,146.67999267578125
2018-07-09,148.4199981689453
2018-08-10,148.22999572753906
2019-04-23,147.4600067138672
2019-09-30,148.16000366210938
2020-01-23,148.27999877929688
2019-11-08,149.75999450683594
2020-04-14,150.27999877929688
2019-11-11,149.3000030517578
2020-01-29,149.67999267578125
2020-04-17,148.22999572753906
2018-07-24,148.2899932861328
2018-09-26,147.47000122070312
2019-05-08,145.9600067138672
2019-03-05,147.22999572753906
2019-02-01,146.69000244140625
2018-12-31,147.44000244140625
2018-11-29,148.30999755859375
2019-08-12,148.6999969482422
2019-07-11,148.92999267578125
2019-09-13,147.27999877929688
2019-11-14,147.25
2020-04-20,147.89999389648438
2020-02-04,148.5800018310547
2020-04-23,147.86000061035156
2018-12-14,149.9600067138672
2019-08-27,149.14999389648438
2018-08-08,146.72000122070312
2018-10-11,145.02999877929688
2018-11-12,148.13999938964844
2019-07-26,149.42999267578125
2019-06-24,148.10000610351562
2019-05-23,146.77999877929688
2019-03-20,148.4199981689453
2019-01-15,152.44000244140625
2019-11-20,155.42999267578125
2020-02-07,157.16000366210938
2020-02-10,156.1199951171875
2020-04-29,155.14999389648438
2019-11-26,157.8300018310547
2020-02-13,158.22000122070312
2019-01-30,157.38999938964844
2018-08-23,157.60000610351562
2018-09-24,157.83999633789062
2018-11-27,158.61000061035156
2018-10-26,157.3000030517578
2019-07-09,155.97999572753906
2019-06-07,153.0
2019-05-06,149.52999877929688
2019-04-04,146.50999450683594
2019-09-11,139.88999938964844
2019-11-29,132.50999450683594
2020-05-05,134.75
2019-12-02,130.41000366210938
2020-02-19,134.0800018310547
2020-05-08,127.43000030517578
2019-05-21,121.75
2019-03-18,111.0199966430664
2018-09-07,110.08999633789062
2018-08-06,108.81999969482422
2018-10-09,99.26000213623047
2019-02-14,93.94000244140625
2018-12-12,79.02999877929688
2019-07-24,83.69999694824219
2019-09-26,74.37000274658203
2019-10-28,76.66000366210938
2019-12-05,83.7300033569336
2020-05-11,78.69999694824219
2019-07-03,85.0
2020-02-25,92.08000183105469
2020-05-14,96.51000213623047
2020-02-28,92.47000122070312
2019-08-08,91.58999633789062
2019-06-05,96.0
2018-07-20,88.4800033569336
2018-08-21,88.0
2018-10-24,89.20999908447266
2019-04-02,95.43000030517578
2019-03-01,100.9000015258789
2019-01-28,102.69000244140625
2018-12-27,108.27999877929688
2019-09-09,104.13999938964844
2020-03-02,109.2300033569336
2020-05-20,108.68000030517578
2019-12-17,107.20999908447266
2020-03-05,113.5
2019-02-12,115.38999938964844
2019-01-11,111.58000183105469
2018-12-10,109.06999969482422
2019-08-23,109.61000061035156
2018-11-08,113.11000061035156
2019-07-22,116.41000366210938
2019-06-20,114.52999877929688
2018-09-05,116.66000366210938
2019-04-17,118.12999725341797
2019-09-24,115.5999984741211
2019-12-20,113.30000305175781
2020-05-26,115.54000091552734
2019-04-30,115.61000061035156
2019-12-23,117.0
2020-03-11,119.5
2020-05-29,116.66999816894531
2019-12-26,113.51000213623047
2020-06-01,109.37999725341797
2019-05-02,108.77999877929688
2019-02-27,110.52999877929688
2018-11-23,116.29000091552734
2019-08-06,122.27999877929688
2018-07-18,124.87000274658203
2018-09-20,120.6500015258789
2018-10-22,121.16999816894531
2019-07-05,126.38999938964844
2019-06-03,127.0
2019-10-09,127.72000122070312
2019-10-11,123.54000091552734
2020-03-17,125.86000061035156
2020-06-04,127.38999938964844
2019-10-14,128.3800048828125
2020-03-20,128.97999572753906
2018-11-06,133.5
2019-06-18,135.6999969482422
2019-05-17,132.05999755859375
2019-04-15,133.1699981689453
2019-03-14,120.83000183105469
2019-01-09,121.08999633789062
2018-08-02,121.0199966430664
2018-10-05,128.0
2019-08-21,127.51000213623047
2019-10-17,126.62000274658203
2020-03-23,125.72000122070312
2020-06-10,122.69999694824219
2019-02-25,125.87000274658203
2020-01-07,115.5
2020-03-26,112.0
2019-10-23,113.95999908447266
