Dates,BMY
2018-06-20,50.566139221191406
2018-06-21,50.27718734741211
2018-06-25,51.39570999145508
2018-06-22,50.957618713378906
2018-06-26,51.18132019042969
2018-06-27,50.77119827270508
2018-06-28,51.54484176635742
2018-06-29,51.582122802734375
2018-07-02,51.44230270385742
2018-07-03,51.871070861816406
2018-07-05,52.528263092041016
2018-07-16,53.10095977783203
2018-09-18,52.9976806640625
2019-01-24,52.74420166015625
2019-09-05,52.340492248535156
2018-11-21,53.335662841796875
2020-01-13,53.38261032104492
2020-04-01,52.978912353515625
2020-06-19,53.16666793823242
2019-10-29,53.40138626098633
2020-01-16,53.08218002319336
2020-06-22,53.241783142089844
2018-10-03,52.462547302246094
2018-07-31,54.696990966796875
2019-03-12,55.42928695678711
2019-02-08,54.377784729003906
2019-01-07,53.438941955566406
2018-12-06,55.32601547241211
2019-08-19,55.157020568847656
2019-07-18,55.97381591796875
2019-05-15,55.64522171020508
2019-09-20,55.54195022583008
2019-11-01,55.75788116455078
2020-04-07,55.37295913696289
2020-06-25,56.490177154541016
2020-06-16,55.889320373535156
2019-11-04,55.68278121948242
2020-01-22,55.78604507446289
2019-11-07,56.293025970458984
2020-04-13,56.57467269897461
2019-07-01,57.37269592285156
2019-05-30,57.166141510009766
2018-08-15,56.631004333496094
2018-10-18,56.40568923950195
2019-03-27,56.86571502685547
2019-01-22,56.41507339477539
2018-12-21,56.302406311035156
2019-09-03,56.339962005615234
2018-11-19,56.490177154541016
2019-08-02,57.382076263427734
2020-01-28,56.978370666503906
2020-04-16,56.84693908691406
2019-11-13,56.78122329711914
2020-01-31,57.45718765258789
2018-12-04,57.21308517456055
2018-11-02,57.56045913696289
2019-07-16,57.13798141479492
2018-08-30,56.790611267089844
2018-10-01,56.64039611816406
2019-06-14,57.072261810302734
2019-05-13,56.978370666503906
2019-04-11,57.55107116699219
2019-02-06,57.720062255859375
2019-09-18,57.08164978027344
2020-02-03,57.97355270385742
2020-04-22,58.44297409057617
2019-11-19,57.823333740234375
2020-02-06,58.03927230834961
2019-11-22,57.851497650146484
2019-03-25,58.161319732666016
2019-02-21,58.28337097167969
2018-12-19,58.302146911621094
2018-07-12,58.95933532714844
2018-09-14,58.81851577758789
2018-08-13,58.922447204589844
2018-10-16,58.969688415527344
2019-07-31,59.432682037353516
2019-05-28,59.744483947753906
2019-04-26,57.42008972167969
2020-04-28,54.33034896850586
2019-11-25,54.33980178833008
2020-02-12,54.43429183959961
2020-05-01,54.64215850830078
2020-05-04,55.653175354003906
2019-06-12,52.89414596557617
2019-04-09,51.3067512512207
2019-03-08,48.07527160644531
2019-02-04,47.85795593261719
2018-07-27,46.13827896118164
2018-08-28,46.49733352661133
2019-01-03,47.65008544921875
2019-08-15,46.988670349121094
2018-10-31,47.2626838684082
2019-09-16,47.75401306152344
2020-02-18,49.256370544433594
2020-05-07,47.895748138427734
2018-08-17,49.16188049316406
2019-12-04,48.51936340332031
2020-02-21,50.06896209716797
2018-12-17,49.89888381958008
2019-08-30,50.4469108581543
2018-11-15,49.93667984008789
2019-07-29,49.69101333618164
2019-06-27,49.69101333618164
2019-04-24,50.33353042602539
2018-07-10,51.08942413330078
2018-09-12,50.531951904296875
2019-02-19,50.56974792480469
2019-01-18,50.26738357543945
2020-02-24,50.01226806640625
2020-05-13,49.82329177856445
2019-12-10,48.33039093017578
2020-02-27,49.1335334777832
2019-12-13,48.96345520019531
2020-05-19,50.5130500793457
2019-03-06,50.34297561645508
2018-11-30,49.16188049316406
2019-08-13,50.31462478637695
2019-07-12,50.15400314331055
2019-06-10,49.68156433105469
2019-05-09,49.539833068847656
2018-07-25,50.49414825439453
2018-09-27,50.683128356933594
2018-10-29,49.24691390991211
2019-10-16,48.113067626953125
2019-12-16,48.7177848815918
2020-03-04,47.61228561401367
2020-05-22,47.300472259521484
2019-10-01,47.07370376586914
2019-12-19,46.07213592529297
2018-09-10,47.27212905883789
2019-05-24,47.63118362426758
2018-08-09,48.131961822509766
2019-04-22,49.1146354675293
