Dates,BMY
2019-09-10,49.060001373291016
2020-01-15,48.20000076293945
2020-04-03,48.439998626708984
2019-10-31,49.099998474121094
2020-04-06,48.5099983215332
2020-06-24,48.29999923706055
2018-11-09,48.099998474121094
2019-07-23,47.439998626708984
2019-06-21,47.470001220703125
2019-05-20,46.7400016784668
2019-04-18,47.099998474121094
2018-09-06,46.88999938964844
2018-10-08,46.66999816894531
2019-02-13,46.31999969482422
2018-12-11,46.33000183105469
2019-09-25,46.41999816894531
2020-01-21,46.709999084472656
2020-04-09,46.88999938964844
2019-11-06,46.20000076293945
2020-01-24,46.130001068115234
2020-01-27,45.650001525878906
2020-04-15,45.540000915527344
2018-12-26,45.54999923706055
2019-08-07,45.75
2019-06-04,46.150001525878906
2018-09-21,46.779998779296875
2018-07-19,46.58000183105469
2018-08-20,49.810001373291016
2018-10-23,47.06999969482422
2019-05-03,48.79999923706055
2019-04-01,48.20000076293945
2019-02-28,47.91999816894531
2019-11-12,47.68000030517578
2020-01-30,47.380001068115234
2019-11-15,47.31999969482422
2020-04-21,46.59000015258789
2019-04-16,46.439998626708984
2019-03-15,46.75
2019-02-11,47.84000015258789
2019-01-10,47.22999954223633
2019-08-22,46.58000183105469
2018-11-07,47.459999084472656
2018-08-03,47.81999969482422
2018-09-04,47.63999938964844
2019-06-19,47.540000915527344
2019-09-23,47.22999954223633
2019-11-18,45.650001525878906
2020-02-05,45.970001220703125
2020-04-24,45.7599983215332
2019-03-29,46.5
2019-11-21,46.84000015258789
2020-04-27,47.02000045776367
2020-02-11,46.869998931884766
2020-04-30,46.95000076293945
2019-05-01,46.970001220703125
2019-02-26,47.02000045776367
2019-01-25,47.65999984741211
2018-12-24,47.7400016784668
2019-09-06,48.029998779296875
2018-07-17,48.470001220703125
2018-09-19,48.68000030517578
2019-08-05,48.66999816894531
2019-10-08,49.54999923706055
2019-12-11,49.38999938964844
2019-11-27,47.439998626708984
2020-02-14,46.560001373291016
2020-05-06,45.97999954223633
2019-01-08,45.56999969482422
2018-12-07,45.400001525878906
2019-08-20,46.290000915527344
2018-11-05,46.68000030517578
2019-07-19,46.599998474121094
2018-10-04,46.66999816894531
2019-06-17,45.83000183105469
2019-05-16,46.369998931884766
2018-08-01,46.13999938964844
2019-03-13,45.88999938964844
2019-12-03,44.650001525878906
2020-02-20,44.56999969482422
2019-12-06,44.5099983215332
2020-05-12,44.54999923706055
2019-12-09,44.20000076293945
2020-02-26,44.189998626708984
2020-05-15,43.5099983215332
2019-03-28,43.06999969482422
2018-09-17,43.310001373291016
2018-08-16,45.63999938964844
2018-10-19,46.11000061035156
2019-04-29,45.5099983215332
2019-01-23,45.33000183105469
2019-09-04,45.04999923706055
2018-11-20,45.5
2019-07-02,46.029998779296875
2019-05-31,45.900001525878906
2019-12-12,45.70000076293945
2020-05-18,46.459999084472656
2019-09-27,47.369998931884766
2020-03-03,47.84000015258789
2020-05-21,47.209999084472656
2019-05-14,46.959999084472656
2018-08-31,46.970001220703125
2018-07-30,46.06999969482422
2018-10-02,47.060001373291016
2019-04-12,47.84000015258789
2019-03-11,47.79999923706055
2019-02-07,48.0099983215332
2019-07-17,48.22999954223633
2019-09-19,48.20000076293945
2019-10-21,49.08000183105469
2019-12-18,48.470001220703125
2020-03-06,48.68000030517578
2019-10-03,49.13999938964844
2020-03-09,48.59000015258789
2020-05-27,48.15999984741211
2019-12-24,48.43000030517578
2020-03-12,48.58000183105469
2018-12-20,48.79999923706055
2019-08-01,48.45000076293945
2018-08-14,48.7599983215332
2018-07-13,49.54999923706055
2018-10-17,50.04999923706055
2019-05-29,50.349998474121094
2019-03-26,49.7400016784668
2019-02-22,50.099998474121094
2019-10-04,49.97999954223633
2019-11-05,50.529998779296875
2019-12-27,50.86000061035156
2020-06-02,51.060001373291016
2019-12-30,50.90999984741211
2020-03-18,50.22999954223633
2020-06-05,50.16999816894531
2019-07-15,50.56999969482422
2018-12-03,51.43000030517578
2019-06-13,51.439998626708984
2019-01-04,50.369998931884766
2018-08-29,49.54999923706055
2019-02-05,50.81999969482422
2018-11-01,51.4900016784668
2019-08-16,51.189998626708984
2019-04-10,51.09000015258789
2019-09-17,50.9900016784668
2019-10-15,51.97999954223633
2020-01-02,51.66999816894531
2020-06-08,52.13999938964844
2019-10-18,52.06999969482422
2020-03-24,52.75
2020-06-11,53.16999816894531
2020-01-08,53.369998931884766
2019-04-25,57.369998931884766
2019-07-30,54.81999969482422
2019-02-20,54.970001220703125
2018-07-11,55.25
2018-09-13,55.93000030517578
2018-10-15,56.119998931884766
2019-06-28,56.91999816894531
2018-12-18,58.220001220703125
2018-11-16,58.459999084472656
2019-10-02,57.2400016784668
2020-03-27,56.869998931884766
2020-01-10,57.13999938964844
2019-10-24,57.619998931884766
2020-03-30,58.060001373291016
2020-06-17,58.29999923706055
2020-01-14,59.0
2020-04-02,59.18000030517578
2019-01-02,58.849998474121094
2019-08-14,58.790000915527344
2018-10-30,58.529998779296875
2019-06-11,57.849998474121094
2019-05-10,56.5
2019-04-08,57.459999084472656
2018-08-27,57.119998931884766
2018-07-26,57.099998474121094
2018-09-28,56.900001525878906
2019-03-07,57.849998474121094
2019-10-30,57.369998931884766
2020-01-17,58.099998474121094
2020-06-23,57.810001373291016
2020-04-08,58.97999954223633
2020-06-26,59.66999816894531
2019-03-22,60.86000061035156
2019-01-17,61.58000183105469
2019-08-29,62.369998931884766
2018-11-14,62.97999954223633
2019-06-26,64.22000122070312
2018-09-11,64.75
2018-07-09,64.2699966430664
2018-08-10,64.55000305175781
2019-04-23,64.27999877929688
2019-09-30,63.459999084472656
2020-01-23,63.59000015258789
2019-11-08,63.79999923706055
2020-04-14,63.43000030517578
2019-11-11,64.04000091552734
2020-01-29,64.30000305175781
2020-04-17,64.45999908447266
2018-07-24,64.20999908447266
2018-09-26,64.0
2019-05-08,63.33000183105469
2019-03-05,63.2400016784668
2019-02-01,64.18000030517578
2018-12-31,64.61000061035156
2018-11-29,65.77999877929688
2019-08-12,65.97000122070312
2019-07-11,66.98999786376953
2019-09-13,66.52999877929688
2019-11-14,67.08999633789062
2020-04-20,66.97000122070312
2020-02-04,67.20999908447266
2020-04-23,67.62000274658203
2018-12-14,68.33999633789062
2019-08-27,67.25
2018-08-08,66.73999786376953
2018-10-11,64.62999725341797
2018-11-12,65.36000061035156
2019-07-26,65.08999633789062
2019-06-24,64.30999755859375
2019-05-23,63.689998626708984
2019-03-20,64.23999786376953
2019-01-15,64.94000244140625
2019-11-20,65.8499984741211
2020-02-07,67.80000305175781
2020-02-10,67.01000213623047
2020-04-29,67.12000274658203
2019-11-26,67.55000305175781
2020-02-13,67.5
2019-01-30,66.94999694824219
2018-08-23,66.83000183105469
2018-09-24,66.97000122070312
2018-11-27,66.05000305175781
2018-10-26,65.9800033569336
2019-07-09,65.87000274658203
2019-06-07,65.05999755859375
2019-05-06,63.90999984741211
2019-04-04,63.38999938964844
2019-09-11,61.58000183105469
2019-11-29,59.209999084472656
2020-05-05,60.779998779296875
2019-12-02,61.849998474121094
2020-02-19,61.68000030517578
2020-05-08,61.2400016784668
2019-05-21,60.41999816894531
2019-03-18,59.13999938964844
2018-09-07,58.95000076293945
2018-08-06,57.959999084472656
2018-10-09,54.900001525878906
2019-02-14,55.5
2018-12-12,53.7599983215332
2019-07-24,54.099998474121094
2019-09-26,52.38999938964844
2019-10-28,50.720001220703125
2019-12-05,50.63999938964844
2020-05-11,48.400001525878906
2019-07-03,49.5
2020-02-25,51.95000076293945
2020-05-14,53.31999969482422
2020-02-28,53.779998779296875
2019-08-08,55.08000183105469
2019-06-05,56.2400016784668
2018-07-20,55.70000076293945
2018-08-21,55.31999969482422
2018-10-24,56.470001220703125
2019-04-02,58.06999969482422
2019-03-01,58.59000015258789
2019-01-28,59.130001068115234
2018-12-27,59.58000183105469
2019-09-09,59.400001525878906
2020-03-02,60.72999954223633
2020-05-20,59.88999938964844
2019-12-17,60.349998474121094
2020-03-05,60.77000045776367
2019-02-12,62.84000015258789
2019-01-11,61.31999969482422
2018-12-10,61.90999984741211
2019-08-23,61.9900016784668
2018-11-08,62.54999923706055
2019-07-22,63.02000045776367
2019-06-20,63.18000030517578
2018-09-05,62.619998931884766
2019-04-17,61.11000061035156
2019-09-24,60.869998931884766
2019-12-20,60.91999816894531
2020-05-26,61.79999923706055
2019-04-30,62.22999954223633
2019-12-23,62.599998474121094
2020-03-11,62.18000030517578
2020-05-29,62.810001373291016
2019-12-26,64.2699966430664
2020-06-01,63.93000030517578
2019-05-02,64.12999725341797
2019-02-27,65.33999633789062
2018-11-23,65.20999908447266
2019-08-06,63.81999969482422
2018-07-18,63.25
2018-09-20,61.869998931884766
2018-10-22,61.65999984741211
2019-07-05,61.5099983215332
2019-06-03,60.52000045776367
2019-10-09,60.97999954223633
2019-10-11,60.470001220703125
2020-03-17,61.439998626708984
2020-06-04,60.68000030517578
2019-10-14,60.88999938964844
2020-03-20,61.09000015258789
2018-11-06,61.77000045776367
2019-06-18,61.43000030517578
2019-05-17,62.16999816894531
2019-04-15,61.41999816894531
2019-03-14,60.279998779296875
2019-01-09,57.650001525878906
2018-08-02,55.779998779296875
2018-10-05,57.290000915527344
2019-08-21,57.36000061035156
2019-10-17,56.619998931884766
2020-03-23,56.83000183105469
2020-06-10,57.689998626708984
2019-02-25,59.099998474121094
2020-01-07,58.209999084472656
2020-03-26,58.470001220703125
2019-10-23,58.02000045776367
