Dates,PWR
2018-06-20,35.650001525878906
2018-06-21,35.40999984741211
2018-06-25,35.380001068115234
2018-06-22,34.16999816894531
2018-06-26,33.9900016784668
2018-06-27,34.029998779296875
2018-06-28,33.540000915527344
2018-06-29,33.9900016784668
2018-07-02,33.599998474121094
2018-07-03,34.06999969482422
2018-07-05,33.79999923706055
2018-07-16,34.13999938964844
2018-09-18,34.290000915527344
2019-01-24,34.349998474121094
2019-09-05,34.08000183105469
2018-11-21,34.0
2020-01-13,33.77000045776367
2020-04-01,33.91999816894531
2020-06-19,33.59000015258789
2019-10-29,33.290000915527344
2020-01-16,33.47999954223633
2020-06-22,33.619998931884766
2018-10-03,33.20000076293945
2018-07-31,33.36000061035156
2019-03-12,33.790000915527344
2019-02-08,34.11000061035156
2019-01-07,33.97999954223633
2018-12-06,34.119998931884766
2019-08-19,34.130001068115234
2019-07-18,34.2400016784668
2019-05-15,35.59000015258789
2019-09-20,35.25
2019-11-01,35.599998474121094
2020-04-07,35.38999938964844
2020-06-25,34.880001068115234
2020-06-16,34.91999816894531
2019-11-04,34.77000045776367
2020-01-22,34.38999938964844
2019-11-07,34.22999954223633
2020-04-13,34.0099983215332
2019-07-01,34.27000045776367
2019-05-30,34.220001220703125
2018-08-15,34.439998626708984
2018-10-18,34.599998474121094
2019-03-27,34.47999954223633
2019-01-22,34.2400016784668
2018-12-21,34.209999084472656
2019-09-03,34.290000915527344
2018-11-19,34.2400016784668
2019-08-02,34.849998474121094
2020-01-28,34.75
2020-04-16,34.61000061035156
2019-11-13,34.790000915527344
2020-01-31,34.220001220703125
2018-12-04,34.529998779296875
2018-11-02,34.189998626708984
2019-07-16,34.61000061035156
2018-08-30,34.7599983215332
2018-10-01,35.43000030517578
2019-06-14,35.380001068115234
2019-05-13,34.81999969482422
2019-04-11,34.95000076293945
2019-02-06,35.029998779296875
2019-09-18,34.5
2020-02-03,34.959999084472656
2020-04-22,34.90999984741211
2019-11-19,34.529998779296875
2020-02-06,34.439998626708984
2019-11-22,33.66999816894531
2019-03-25,33.20000076293945
2019-02-21,33.459999084472656
2018-12-19,33.720001220703125
2018-07-12,33.84000015258789
2018-09-14,34.0
2018-08-13,33.29999923706055
2018-10-16,32.790000915527344
2019-07-31,32.65999984741211
2019-05-28,32.650001525878906
2019-04-26,32.38999938964844
2020-04-28,31.979999542236328
2019-11-25,31.860000610351562
2020-02-12,31.950000762939453
2020-05-01,32.790000915527344
2020-05-04,32.68000030517578
2019-06-12,32.779998779296875
2019-04-09,32.5099983215332
2019-03-08,32.40999984741211
2019-02-04,31.739999771118164
2018-07-27,31.65999984741211
2018-08-28,31.260000228881836
2019-01-03,31.360000610351562
2019-08-15,31.600000381469727
2018-10-31,31.459999084472656
2019-09-16,31.889999389648438
2020-02-18,33.58000183105469
2020-05-07,34.810001373291016
2018-08-17,35.2400016784668
2019-12-04,35.09000015258789
2020-02-21,35.599998474121094
2018-12-17,35.81999969482422
2019-08-30,35.0099983215332
2018-11-15,34.77000045776367
2019-07-29,34.369998931884766
2019-06-27,34.20000076293945
2019-04-24,34.45000076293945
2018-07-10,34.56999969482422
2018-09-12,34.599998474121094
2019-02-19,34.15999984741211
2019-01-18,34.45000076293945
2020-02-24,34.099998474121094
2020-05-13,34.84000015258789
2019-12-10,34.84000015258789
2020-02-27,34.779998779296875
2019-12-13,34.83000183105469
2020-05-19,35.11000061035156
2019-03-06,36.0
2018-11-30,35.63999938964844
2019-08-13,33.0
2019-07-12,32.939998626708984
2019-06-10,31.260000228881836
2019-05-09,31.670000076293945
2018-07-25,31.670000076293945
2018-09-27,31.729999542236328
2018-10-29,30.65999984741211
2019-10-16,30.18000030517578
2019-12-16,29.850000381469727
2020-03-04,29.81999969482422
2020-05-22,29.510000228881836
2019-10-01,29.239999771118164
2019-12-19,29.549999237060547
2018-09-10,29.790000915527344
2019-05-24,30.170000076293945
2018-08-09,30.59000015258789
2019-04-22,30.219999313354492
2019-03-21,30.309999465942383
2019-01-16,30.1299991607666
2019-08-28,31.25
2018-11-13,31.639999389648438
2018-10-12,31.770000457763672
2019-06-25,32.150001525878906
2020-03-10,32.43000030517578
2020-05-28,32.470001220703125
2019-10-07,32.40999984741211
2020-03-13,32.310001373291016
2019-10-10,32.119998931884766
2020-03-16,32.65999984741211
2020-06-03,33.540000915527344
2018-11-28,33.66999816894531
2018-09-25,33.689998626708984
2018-07-23,33.810001373291016
2018-08-24,34.880001068115234
2019-07-10,35.13999938964844
2019-05-07,35.22999954223633
2019-04-05,35.33000183105469
2019-03-04,35.36000061035156
2019-01-31,35.380001068115234
2019-09-12,34.849998474121094
2019-12-31,35.0
2020-03-19,34.95000076293945
2020-01-03,34.68000030517578
2020-06-09,34.31999969482422
2019-02-15,34.66999816894531
2019-01-14,35.68000030517578
2018-07-06,35.77000045776367
2018-08-07,35.7599983215332
2018-10-10,35.84000015258789
2018-12-13,35.959999084472656
2019-08-26,36.72999954223633
2019-07-25,36.959999084472656
2019-05-22,36.91999816894531
2019-03-19,36.7400016784668
2020-01-06,36.58000183105469
2020-03-25,36.04999923706055
2020-06-12,35.9900016784668
2019-10-22,36.40999984741211
2020-01-09,36.150001525878906
2020-06-15,36.0
2019-10-25,35.880001068115234
2020-03-31,35.52000045776367
2020-06-18,35.27000045776367
2019-04-03,35.95000076293945
2018-08-22,36.38999938964844
2018-10-25,36.79999923706055
2019-01-29,37.04999923706055
2018-12-28,37.650001525878906
2018-11-26,37.540000915527344
2019-08-09,37.95000076293945
2019-07-08,37.56999969482422
2019-06-06,37.900001525878906
2019-09-10,37.47999954223633
2020-01-15,37.15999984741211
2020-04-03,37.400001525878906
2019-10-31,37.31999969482422
2020-04-06,37.43000030517578
2020-06-24,37.84000015258789
2018-11-09,38.68000030517578
2019-07-23,38.79999923706055
2019-06-21,39.290000915527344
2019-05-20,39.16999816894531
2019-04-18,39.7400016784668
2018-09-06,39.97999954223633
2018-10-08,39.72999954223633
2019-02-13,39.41999816894531
2018-12-11,39.7599983215332
2019-09-25,40.470001220703125
2020-01-21,40.43000030517578
2020-04-09,40.290000915527344
2019-11-06,40.45000076293945
2020-01-24,40.380001068115234
2020-01-27,40.099998474121094
2020-04-15,40.529998779296875
2018-12-26,40.72999954223633
2019-08-07,40.5
2019-06-04,40.61000061035156
2018-09-21,40.7400016784668
2018-07-19,40.779998779296875
2018-08-20,41.0
2018-10-23,40.810001373291016
2019-05-03,40.06999969482422
2019-04-01,38.83000183105469
2019-02-28,38.40999984741211
2019-11-12,38.150001525878906
2020-01-30,37.77000045776367
2019-11-15,37.61000061035156
2020-04-21,36.7400016784668
2019-04-16,36.04999923706055
2019-03-15,35.790000915527344
2019-02-11,36.11000061035156
2019-01-10,35.63999938964844
2019-08-22,35.11000061035156
2018-11-07,35.54999923706055
2018-08-03,35.310001373291016
2018-09-04,34.90999984741211
2019-06-19,35.310001373291016
2019-09-23,35.52000045776367
2019-11-18,35.33000183105469
2020-02-05,35.849998474121094
2020-04-24,34.97999954223633
2019-03-29,35.47999954223633
2019-11-21,37.150001525878906
2020-04-27,37.47999954223633
2020-02-11,37.459999084472656
2020-04-30,37.45000076293945
2019-05-01,37.650001525878906
2019-02-26,37.5
2019-01-25,37.369998931884766
2018-12-24,38.04999923706055
2019-09-06,37.90999984741211
2018-07-17,37.970001220703125
2018-09-19,38.59000015258789
2019-08-05,38.869998931884766
2019-10-08,39.599998474121094
2019-12-11,39.2400016784668
2019-11-27,38.86000061035156
2020-02-14,38.400001525878906
2020-05-06,38.209999084472656
2019-01-08,38.11000061035156
2018-12-07,38.36000061035156
2019-08-20,39.08000183105469
2018-11-05,39.2400016784668
2019-07-19,38.95000076293945
2018-10-04,38.70000076293945
2019-06-17,38.72999954223633
2019-05-16,38.27000045776367
2018-08-01,38.33000183105469
2019-03-13,37.65999984741211
2019-12-03,38.33000183105469
2020-02-20,38.36000061035156
2019-12-06,38.36000061035156
2020-05-12,38.189998626708984
2019-12-09,38.13999938964844
2020-02-26,38.27000045776367
2020-05-15,38.040000915527344
2019-03-28,37.77000045776367
2018-09-17,38.349998474121094
2018-08-16,38.5
2018-10-19,37.970001220703125
2019-04-29,37.97999954223633
2019-01-23,38.119998931884766
2019-09-04,38.25
2018-11-20,36.65999984741211
2019-07-02,35.18000030517578
2019-05-31,33.09000015258789
2019-12-12,33.459999084472656
2020-05-18,32.970001220703125
2019-09-27,33.72999954223633
2020-03-03,34.75
2020-05-21,34.08000183105469
2019-05-14,34.38999938964844
2018-08-31,33.119998931884766
2018-07-30,32.619998931884766
2018-10-02,33.29999923706055
2019-04-12,33.900001525878906
2019-03-11,33.40999984741211
2019-02-07,33.849998474121094
2019-07-17,33.81999969482422
2019-09-19,33.97999954223633
2019-10-21,33.869998931884766
2019-12-18,33.5099983215332
2020-03-06,33.04999923706055
2019-10-03,33.7599983215332
2020-03-09,34.13999938964844
2020-05-27,33.470001220703125
2019-12-24,33.83000183105469
2020-03-12,34.86000061035156
2018-12-20,34.560001373291016
2019-08-01,35.599998474121094
2018-08-14,38.27000045776367
2018-07-13,38.599998474121094
2018-10-17,38.15999984741211
2019-05-29,38.810001373291016
2019-03-26,39.0
2019-02-22,38.599998474121094
2019-10-04,38.439998626708984
2019-11-05,38.47999954223633
2019-12-27,38.09000015258789
2020-06-02,38.31999969482422
2019-12-30,38.220001220703125
2020-03-18,38.0
2020-06-05,37.720001220703125
2019-07-15,38.36000061035156
2018-12-03,38.0
2019-06-13,38.18000030517578
2019-01-04,36.599998474121094
2018-08-29,36.61000061035156
2019-02-05,37.15999984741211
2018-11-01,37.619998931884766
2019-08-16,37.65999984741211
2019-04-10,37.650001525878906
2019-09-17,38.38999938964844
2019-10-15,39.54999923706055
2020-01-02,38.939998626708984
2020-06-08,39.33000183105469
2019-10-18,39.5
2020-03-24,39.52000045776367
2020-06-11,40.33000183105469
2020-01-08,41.0
2019-04-25,41.08000183105469
2019-07-30,41.470001220703125
2019-02-20,41.31999969482422
2018-07-11,41.540000915527344
2018-09-13,42.20000076293945
2018-10-15,42.619998931884766
2019-06-28,42.290000915527344
2018-12-18,42.939998626708984
2018-11-16,43.16999816894531
2019-10-02,43.91999816894531
2020-03-27,44.09000015258789
2020-01-10,43.869998931884766
2019-10-24,44.029998779296875
2020-03-30,43.08000183105469
2020-06-17,43.04999923706055
2020-01-14,42.90999984741211
2020-04-02,42.38999938964844
2019-01-02,42.2599983215332
2019-08-14,42.709999084472656
2018-10-30,42.25
2019-06-11,42.27000045776367
2019-05-10,42.43000030517578
2019-04-08,42.45000076293945
2018-08-27,42.060001373291016
2018-07-26,42.41999816894531
2018-09-28,42.25
2019-03-07,42.15999984741211
2019-10-30,42.04999923706055
2020-01-17,41.880001068115234
2020-06-23,41.0
2020-04-08,41.20000076293945
2020-06-26,40.880001068115234
2019-03-22,40.95000076293945
2019-01-17,40.7599983215332
2019-08-29,40.59000015258789
2018-11-14,40.31999969482422
2019-06-26,41.599998474121094
2018-09-11,41.70000076293945
2018-07-09,41.540000915527344
2018-08-10,41.290000915527344
2019-04-23,41.36000061035156
2019-09-30,40.86000061035156
2020-01-23,41.43000030517578
2019-11-08,41.5
2020-04-14,41.689998626708984
2019-11-11,41.279998779296875
2020-01-29,41.279998779296875
2020-04-17,41.099998474121094
2018-07-24,40.959999084472656
2018-09-26,41.189998626708984
2019-05-08,40.95000076293945
2019-03-05,40.900001525878906
2019-02-01,41.220001220703125
2018-12-31,40.790000915527344
2018-11-29,41.33000183105469
2019-08-12,41.52000045776367
2019-07-11,41.279998779296875
2019-09-13,41.06999969482422
2019-11-14,40.619998931884766
2020-04-20,40.95000076293945
2020-02-04,41.400001525878906
2020-04-23,41.40999984741211
2018-12-14,41.560001373291016
2019-08-27,41.25
2018-08-08,41.209999084472656
2018-10-11,39.959999084472656
2018-11-12,40.22999954223633
2019-07-26,40.439998626708984
2019-06-24,40.040000915527344
2019-05-23,39.95000076293945
2019-03-20,39.88999938964844
2019-01-15,40.29999923706055
2019-11-20,40.58000183105469
2020-02-07,40.47999954223633
2020-02-10,39.22999954223633
2020-04-29,39.439998626708984
2019-11-26,40.439998626708984
2020-02-13,41.130001068115234
2019-01-30,40.88999938964844
2018-08-23,40.900001525878906
2018-09-24,40.650001525878906
2018-11-27,40.279998779296875
