Dates,PWR
2019-04-05,984900.0
2019-03-04,1774700.0
2019-01-31,3381100.0
2019-09-12,1391000.0
2019-12-31,1047500.0
2020-03-19,799100.0
2020-01-03,741800.0
2020-06-09,1120000.0
2019-02-15,757300.0
2019-01-14,861600.0
2018-07-06,801400.0
2018-08-07,1568800.0
2018-10-10,1252800.0
2018-12-13,2142200.0
2019-08-26,3342600.0
2019-07-25,2793300.0
2019-05-22,2335400.0
2019-03-19,1975500.0
2020-01-06,1700200.0
2020-03-25,1423100.0
2020-06-12,1292100.0
2019-10-22,1675800.0
2020-01-09,1322300.0
2020-06-15,1042800.0
2019-10-25,808300.0
2020-03-31,1600100.0
2020-06-18,775400.0
2019-04-03,1295000.0
2018-08-22,1631500.0
2018-10-25,1225700.0
2019-01-29,1493000.0
2018-12-28,2593300.0
2018-11-26,1985800.0
2019-08-09,1260000.0
2019-07-08,866800.0
2019-06-06,1035700.0
2019-09-10,1107100.0
2020-01-15,1520500.0
2020-04-03,844500.0
2019-10-31,1132000.0
2020-04-06,1302200.0
2020-06-24,1307700.0
2018-11-09,1488000.0
2019-07-23,858400.0
2019-06-21,864600.0
2019-05-20,935200.0
2019-04-18,1384100.0
2018-09-06,1985600.0
2018-10-08,2284900.0
2019-02-13,1724000.0
2018-12-11,814200.0
2019-09-25,977700.0
2020-01-21,1158300.0
2020-04-09,1511500.0
2019-11-06,1412800.0
2020-01-24,1241800.0
2020-01-27,918900.0
2020-04-15,1058900.0
2018-12-26,1247000.0
2019-08-07,1130200.0
2019-06-04,776200.0
2018-09-21,553600.0
2018-07-19,1118300.0
2018-08-20,1045800.0
2018-10-23,1718100.0
2019-05-03,1923500.0
2019-04-01,1392200.0
2019-02-28,1527500.0
2019-11-12,2104200.0
2020-01-30,1574600.0
2019-11-15,925700.0
2020-04-21,2321800.0
2019-04-16,1161900.0
2019-03-15,2268100.0
2019-02-11,2191600.0
2019-01-10,2141500.0
2019-08-22,1723200.0
2018-11-07,1133600.0
2018-08-03,780600.0
2018-09-04,2023600.0
2019-06-19,1194500.0
2019-09-23,1079300.0
2019-11-18,1211600.0
2020-02-05,1150000.0
2020-04-24,971900.0
2019-03-29,1737700.0
2019-11-21,3078300.0
2020-04-27,1873000.0
2020-02-11,1139600.0
2020-04-30,1069600.0
2019-05-01,1485000.0
2019-02-26,1395100.0
2019-01-25,1194600.0
2018-12-24,1369600.0
2019-09-06,1137600.0
2018-07-17,911400.0
2018-09-19,1224200.0
2019-08-05,1168900.0
2019-10-08,1282200.0
2019-12-11,1454500.0
2019-11-27,887100.0
2020-02-14,998200.0
2020-05-06,1306000.0
2019-01-08,1889600.0
2018-12-07,2099300.0
2019-08-20,2072300.0
2018-11-05,1001000.0
2019-07-19,394200.0
2018-10-04,680600.0
2019-06-17,745200.0
2019-05-16,749900.0
2018-08-01,799200.0
2019-03-13,1050200.0
2019-12-03,843900.0
2020-02-20,467200.0
2019-12-06,1020100.0
2020-05-12,1166200.0
2019-12-09,863900.0
2020-02-26,508800.0
2020-05-15,662900.0
2019-03-28,1252300.0
2018-09-17,780200.0
2018-08-16,756800.0
2018-10-19,913400.0
2019-04-29,715600.0
2019-01-23,1605400.0
2019-09-04,1876200.0
2018-11-20,3803600.0
2019-07-02,3916200.0
2019-05-31,2205700.0
2019-12-12,1750000.0
2020-05-18,1318700.0
2019-09-27,1641500.0
2020-03-03,2068700.0
2020-05-21,1759200.0
2019-05-14,1668000.0
2018-08-31,1024200.0
2018-07-30,1372200.0
2018-10-02,1281800.0
2019-04-12,1078000.0
2019-03-11,755600.0
2019-02-07,1137800.0
2019-07-17,1051800.0
2019-09-19,2166900.0
2019-10-21,1534600.0
2019-12-18,1098300.0
2020-03-06,886800.0
2019-10-03,1104000.0
2020-03-09,1189300.0
2020-05-27,864600.0
2019-12-24,1055900.0
2020-03-12,961600.0
2018-12-20,696400.0
2019-08-01,1343700.0
2018-08-14,2330800.0
2018-07-13,2696900.0
2018-10-17,1510000.0
2019-05-29,1522500.0
2019-03-26,1238700.0
2019-02-22,748100.0
2019-10-04,1000000.0
2019-11-05,674800.0
2019-12-27,1374700.0
2020-06-02,951800.0
2019-12-30,940100.0
2020-03-18,1192000.0
2020-06-05,1597300.0
2019-07-15,2266300.0
2018-12-03,1237100.0
2019-06-13,1254700.0
2019-01-04,1296400.0
2018-08-29,1014100.0
2019-02-05,664100.0
2018-11-01,1445900.0
2019-08-16,2584800.0
2019-04-10,904200.0
2019-09-17,672400.0
2019-10-15,1799200.0
2020-01-02,619500.0
2020-06-08,900500.0
2019-10-18,1502600.0
2020-03-24,1133800.0
2020-06-11,2185100.0
2020-01-08,997600.0
2019-04-25,1021400.0
2019-07-30,1022100.0
2019-02-20,781600.0
2018-07-11,1148000.0
2018-09-13,1947800.0
2018-10-15,2368300.0
2019-06-28,1744900.0
2018-12-18,2310100.0
2018-11-16,3103300.0
2019-10-02,2536200.0
2020-03-27,1479400.0
2020-01-10,1714900.0
2019-10-24,1607900.0
2020-03-30,769400.0
2020-06-17,611900.0
2020-01-14,935700.0
2020-04-02,961300.0
2019-01-02,850900.0
2019-08-14,1125500.0
2018-10-30,773700.0
2019-06-11,778200.0
2019-05-10,2443700.0
2019-04-08,1124900.0
2018-08-27,732100.0
2018-07-26,1031900.0
2018-09-28,1021700.0
2019-03-07,678700.0
2019-10-30,376600.0
2020-01-17,1591600.0
2020-06-23,878100.0
2020-04-08,1380100.0
2020-06-26,1144000.0
2019-03-22,1477000.0
2019-01-17,1222300.0
2019-08-29,1941500.0
2018-11-14,766400.0
2019-06-26,2010700.0
2018-09-11,1614300.0
2018-07-09,1256800.0
2018-08-10,1295100.0
2019-04-23,688900.0
2019-09-30,1528200.0
2020-01-23,3975100.0
2019-11-08,1013500.0
2020-04-14,632900.0
2019-11-11,1252800.0
2020-01-29,995200.0
2020-04-17,556700.0
2018-07-24,1034300.0
2018-09-26,1030700.0
2019-05-08,1506800.0
2019-03-05,1631000.0
2019-02-01,1723300.0
2018-12-31,970000.0
2018-11-29,1257700.0
2019-08-12,912700.0
2019-07-11,759700.0
2019-09-13,1070800.0
2019-11-14,1752200.0
2020-04-20,712100.0
2020-02-04,881600.0
2020-04-23,1523500.0
2018-12-14,757200.0
2019-08-27,716600.0
2018-08-08,583600.0
2018-10-11,799600.0
2018-11-12,1058300.0
2019-07-26,1065600.0
2019-06-24,991400.0
2019-05-23,1156700.0
2019-03-20,1429700.0
2019-01-15,789200.0
2019-11-20,1060300.0
2020-02-07,1335200.0
2020-02-10,1063800.0
2020-04-29,953800.0
2019-11-26,866700.0
2020-02-13,1549500.0
2019-01-30,1122500.0
2018-08-23,1089000.0
2018-09-24,1231500.0
2018-11-27,986200.0
2018-10-26,1218900.0
2019-07-09,1075300.0
2019-06-07,2300400.0
2019-05-06,1754700.0
2019-04-04,1915500.0
2019-09-11,4043900.0
2019-11-29,3661100.0
2020-05-05,3123400.0
2019-12-02,2239000.0
2020-02-19,2349000.0
2020-05-08,2181200.0
2019-05-21,3797300.0
2019-03-18,2935200.0
2018-09-07,2691500.0
2018-08-06,2506300.0
2018-10-09,3349400.0
2019-02-14,2854300.0
2018-12-12,2383600.0
2019-07-24,2810900.0
2019-09-26,2774700.0
2019-10-28,1952800.0
2019-12-05,2708000.0
2020-05-11,2913100.0
2019-07-03,1803600.0
2020-02-25,2697600.0
2020-05-14,1978200.0
2020-02-28,1906700.0
2019-08-08,1217100.0
2019-06-05,1867100.0
2018-07-20,1676600.0
2018-08-21,1893700.0
2018-10-24,1428100.0
2019-04-02,1177500.0
2019-03-01,1373800.0
2019-01-28,1100300.0
2018-12-27,2087900.0
2019-09-09,1292100.0
2020-03-02,1485500.0
2020-05-20,1407600.0
2019-12-17,1727300.0
2020-03-05,2188400.0
2019-02-12,1831700.0
2019-01-11,1583100.0
2018-12-10,748300.0
2019-08-23,1401200.0
2018-11-08,1269300.0
2019-07-22,1780100.0
2019-06-20,1813400.0
2018-09-05,1839600.0
2019-04-17,2081600.0
2019-09-24,953900.0
2019-12-20,969400.0
2020-05-26,1096700.0
2019-04-30,1049600.0
2019-12-23,2025500.0
2020-03-11,1381300.0
2020-05-29,1533400.0
2019-12-26,1361700.0
2020-06-01,2306600.0
2019-05-02,1642500.0
2019-02-27,1192300.0
2018-11-23,1341200.0
2019-08-06,1195700.0
2018-07-18,1324000.0
2018-09-20,1400000.0
2018-10-22,1034100.0
2019-07-05,1142600.0
2019-06-03,1684200.0
2019-10-09,1146600.0
2019-10-11,1344000.0
2020-03-17,2369100.0
2020-06-04,2925700.0
2019-10-14,1881200.0
2020-03-20,1587800.0
2018-11-06,1957600.0
2019-06-18,1286200.0
2019-05-17,962300.0
2019-04-15,1714800.0
2019-03-14,1417900.0
2019-01-09,1332900.0
2018-08-02,1487900.0
2018-10-05,1539400.0
2019-08-21,1575100.0
2019-10-17,765600.0
2020-03-23,2001600.0
2020-06-10,1506600.0
2019-02-25,1410700.0
2020-01-07,1017500.0
2020-03-26,1137000.0
2019-10-23,1706000.0
