Dates,PWR
2019-09-10,36.689998626708984
2020-01-15,36.91999816894531
2020-04-03,37.13999938964844
2019-10-31,37.119998931884766
2020-04-06,37.38999938964844
2020-06-24,37.7400016784668
2018-11-09,38.63999938964844
2019-07-23,38.709999084472656
2019-06-21,38.75
2019-05-20,39.11000061035156
2019-04-18,39.5099983215332
2018-09-06,39.970001220703125
2018-10-08,38.9900016784668
2019-02-13,39.31999969482422
2018-12-11,39.689998626708984
2019-09-25,40.38999938964844
2020-01-21,40.2400016784668
2020-04-09,40.150001525878906
2019-11-06,40.09000015258789
2020-01-24,40.0099983215332
2020-01-27,39.81999969482422
2020-04-15,40.5099983215332
2018-12-26,40.47999954223633
2019-08-07,40.15999984741211
2019-06-04,40.560001373291016
2018-09-21,40.529998779296875
2018-07-19,40.599998474121094
2018-08-20,40.40999984741211
2018-10-23,39.75
2019-05-03,38.779998779296875
2019-04-01,38.720001220703125
2019-02-28,37.970001220703125
2019-11-12,37.79999923706055
2020-01-30,37.5099983215332
2019-11-15,37.45000076293945
2020-04-21,35.400001525878906
2019-04-16,35.720001220703125
2019-03-15,35.66999816894531
2019-02-11,35.79999923706055
2019-01-10,35.09000015258789
2019-08-22,34.72999954223633
2018-11-07,35.31999969482422
2018-08-03,34.84000015258789
2018-09-04,34.849998474121094
2019-06-19,35.13999938964844
2019-09-23,35.099998474121094
2019-11-18,35.22999954223633
2020-02-05,35.369998931884766
2020-04-24,34.7599983215332
2019-03-29,35.400001525878906
2019-11-21,37.130001068115234
2020-04-27,37.349998474121094
2020-02-11,36.88999938964844
2020-04-30,37.29999923706055
2019-05-01,37.189998626708984
2019-02-26,37.2400016784668
2019-01-25,37.279998779296875
2018-12-24,37.95000076293945
2019-09-06,37.779998779296875
2018-07-17,37.52000045776367
2018-09-19,38.41999816894531
2019-08-05,38.7400016784668
2019-10-08,39.2599983215332
2019-12-11,38.65999984741211
2019-11-27,38.20000076293945
2020-02-14,38.0
2020-05-06,37.72999954223633
2019-01-08,37.9900016784668
2018-12-07,38.189998626708984
2019-08-20,39.08000183105469
2018-11-05,38.849998474121094
2019-07-19,38.88999938964844
2018-10-04,38.58000183105469
2019-06-17,38.33000183105469
2019-05-16,38.16999816894531
2018-08-01,37.56999969482422
2019-03-13,37.43000030517578
2019-12-03,38.18000030517578
2020-02-20,37.93000030517578
2019-12-06,38.08000183105469
2020-05-12,37.90999984741211
2019-12-09,37.939998626708984
2020-02-26,37.84000015258789
2020-05-15,37.369998931884766
2019-03-28,37.709999084472656
2018-09-17,38.310001373291016
2018-08-16,37.63999938964844
2018-10-19,37.79999923706055
2019-04-29,37.90999984741211
2019-01-23,38.02000045776367
2019-09-04,37.41999816894531
2018-11-20,35.5099983215332
2019-07-02,33.5099983215332
2019-05-31,32.65999984741211
2019-12-12,33.06999969482422
2020-05-18,32.869998931884766
2019-09-27,33.65999984741211
2020-03-03,34.310001373291016
2020-05-21,33.2599983215332
2019-05-14,33.650001525878906
2018-08-31,32.40999984741211
2018-07-30,32.459999084472656
2018-10-02,33.16999816894531
2019-04-12,33.54999923706055
2019-03-11,33.27000045776367
2019-02-07,33.43000030517578
2019-07-17,33.47999954223633
2019-09-19,33.40999984741211
2019-10-21,33.209999084472656
2019-12-18,32.65999984741211
2020-03-06,32.970001220703125
2019-10-03,33.529998779296875
2020-03-09,33.900001525878906
2020-05-27,32.88999938964844
2019-12-24,33.619998931884766
2020-03-12,34.349998474121094
2018-12-20,34.220001220703125
2019-08-01,35.470001220703125
2018-08-14,38.27000045776367
2018-07-13,38.11000061035156
2018-10-17,38.029998779296875
2019-05-29,38.11000061035156
2019-03-26,38.91999816894531
2019-02-22,38.220001220703125
2019-10-04,38.400001525878906
2019-11-05,37.880001068115234
2019-12-27,37.59000015258789
2020-06-02,38.119998931884766
2019-12-30,37.529998779296875
2020-03-18,37.75
2020-06-05,37.619998931884766
2019-07-15,37.77000045776367
2018-12-03,37.79999923706055
2019-06-13,36.54999923706055
2019-01-04,36.400001525878906
2018-08-29,36.59000015258789
2019-02-05,37.099998474121094
2018-11-01,37.33000183105469
2019-08-16,37.06999969482422
2019-04-10,37.279998779296875
2019-09-17,37.84000015258789
2019-10-15,38.81999969482422
2020-01-02,38.83000183105469
2020-06-08,39.279998779296875
2019-10-18,39.13999938964844
2020-03-24,39.29999923706055
2020-06-11,40.220001220703125
2020-01-08,40.540000915527344
2019-04-25,40.86000061035156
2019-07-30,41.25
2019-02-20,41.20000076293945
2018-07-11,41.439998626708984
2018-09-13,42.08000183105469
2018-10-15,41.849998474121094
2019-06-28,41.97999954223633
2018-12-18,42.04999923706055
2018-11-16,43.08000183105469
2019-10-02,43.7400016784668
2020-03-27,43.75
2020-01-10,43.33000183105469
2019-10-24,43.13999938964844
2020-03-30,42.93000030517578
2020-06-17,42.84000015258789
2020-01-14,42.650001525878906
2020-04-02,42.16999816894531
2019-01-02,42.0
2019-08-14,42.41999816894531
2018-10-30,42.060001373291016
2019-06-11,42.0
2019-05-10,42.2599983215332
2019-04-08,41.72999954223633
2018-08-27,41.869998931884766
2018-07-26,42.150001525878906
2018-09-28,41.66999816894531
2019-03-07,42.06999969482422
2019-10-30,41.63999938964844
2020-01-17,41.36000061035156
2020-06-23,40.63999938964844
2020-04-08,40.2400016784668
2020-06-26,40.41999816894531
2019-03-22,40.5
2019-01-17,40.4900016784668
2019-08-29,39.90999984741211
2018-11-14,40.18000030517578
2019-06-26,41.54999923706055
2018-09-11,41.060001373291016
2018-07-09,40.66999816894531
2018-08-10,41.2599983215332
2019-04-23,40.709999084472656
2019-09-30,40.79999923706055
2020-01-23,41.27000045776367
2019-11-08,41.27000045776367
2020-04-14,41.029998779296875
2019-11-11,41.2400016784668
2020-01-29,40.81999969482422
2020-04-17,40.880001068115234
2018-07-24,40.709999084472656
2018-09-26,41.09000015258789
2019-05-08,40.86000061035156
2019-03-05,40.869998931884766
2019-02-01,40.68000030517578
2018-12-31,40.599998474121094
2018-11-29,41.31999969482422
2019-08-12,41.06999969482422
2019-07-11,41.040000915527344
2019-09-13,40.599998474121094
2019-11-14,40.2400016784668
2020-04-20,40.93000030517578
2020-02-04,41.2599983215332
2020-04-23,41.220001220703125
2018-12-14,41.09000015258789
2019-08-27,41.11000061035156
2018-08-08,40.369998931884766
2018-10-11,39.540000915527344
2018-11-12,40.150001525878906
2019-07-26,40.16999816894531
2019-06-24,39.939998626708984
2019-05-23,39.150001525878906
2019-03-20,39.470001220703125
2019-01-15,39.40999984741211
2019-11-20,40.36000061035156
2020-02-07,39.11000061035156
2020-02-10,38.88999938964844
2020-04-29,39.36000061035156
2019-11-26,40.18000030517578
2020-02-13,40.77000045776367
2019-01-30,40.79999923706055
2018-08-23,40.5
2018-09-24,40.150001525878906
2018-11-27,39.5
2018-10-26,39.41999816894531
2019-07-09,40.02000045776367
2019-06-07,39.43000030517578
2019-05-06,37.959999084472656
2019-04-04,37.08000183105469
2019-09-11,39.41999816894531
2019-11-29,38.130001068115234
2020-05-05,38.83000183105469
2019-12-02,38.560001373291016
2020-02-19,40.2400016784668
2020-05-08,39.119998931884766
2019-05-21,38.2400016784668
2019-03-18,33.220001220703125
2018-09-07,34.13999938964844
2018-08-06,32.540000915527344
2018-10-09,29.610000610351562
2019-02-14,32.45000076293945
2018-12-12,29.149999618530273
2019-07-24,29.860000610351562
2019-09-26,27.15999984741211
2019-10-28,26.979999542236328
2019-12-05,25.1299991607666
2020-05-11,23.799999237060547
2019-07-03,27.600000381469727
2020-02-25,30.40999984741211
2020-05-14,31.489999771118164
2020-02-28,29.84000015258789
2019-08-08,30.510000228881836
2019-06-05,31.729999542236328
2018-07-20,30.790000915527344
2018-08-21,30.81999969482422
2018-10-24,30.559999465942383
2019-04-02,33.130001068115234
2019-03-01,32.58000183105469
2019-01-28,33.79999923706055
2018-12-27,33.54999923706055
2019-09-09,32.31999969482422
2020-03-02,33.70000076293945
2020-05-20,32.54999923706055
2019-12-17,32.650001525878906
2020-03-05,34.90999984741211
2019-02-12,33.63999938964844
2019-01-11,32.439998626708984
2018-12-10,33.09000015258789
2019-08-23,33.369998931884766
2018-11-08,33.97999954223633
2019-07-22,34.959999084472656
2019-06-20,37.119998931884766
2018-09-05,36.529998779296875
2019-04-17,36.36000061035156
2019-09-24,34.970001220703125
2019-12-20,34.72999954223633
2020-05-26,34.970001220703125
2019-04-30,33.90999984741211
2019-12-23,33.209999084472656
2020-03-11,34.36000061035156
2020-05-29,32.970001220703125
2019-12-26,31.90999984741211
2020-06-01,30.329999923706055
2019-05-02,30.90999984741211
2019-02-27,31.34000015258789
2018-11-23,33.38999938964844
2019-08-06,33.0
2018-07-18,33.540000915527344
2018-09-20,33.849998474121094
2018-10-22,34.25
2019-07-05,36.279998779296875
2019-06-03,37.279998779296875
2019-10-09,36.61000061035156
2019-10-11,36.93000030517578
2020-03-17,37.93000030517578
2020-06-04,39.599998474121094
2019-10-14,40.38999938964844
2020-03-20,41.02000045776367
2018-11-06,42.38999938964844
2019-06-18,43.310001373291016
2019-05-17,41.529998779296875
2019-04-15,39.66999816894531
2019-03-14,36.790000915527344
2019-01-09,37.04999923706055
2018-08-02,38.060001373291016
2018-10-05,38.7599983215332
2019-08-21,38.91999816894531
2019-10-17,38.36000061035156
2020-03-23,38.709999084472656
2020-06-10,39.22999954223633
2019-02-25,39.5099983215332
2020-01-07,37.959999084472656
2020-03-26,38.95000076293945
2019-10-23,38.63999938964844
