Dates,PWR
2018-06-20,35.08675765991211
2018-06-21,34.44232940673828
2018-06-25,33.887123107910156
2018-06-22,33.56986618041992
2018-06-26,33.55003356933594
2018-06-27,33.11380386352539
2018-06-28,32.965091705322266
2018-06-29,33.11380386352539
2018-07-02,33.272438049316406
2018-07-03,33.36166763305664
2018-07-05,33.46080780029297
2018-07-16,33.55003356933594
2018-09-18,33.94661331176758
2019-01-24,34.045753479003906
2019-09-05,33.32200622558594
2018-11-21,33.25260925292969
2020-01-13,33.39140319824219
2020-04-01,32.994834899902344
2020-06-19,32.90560531616211
2019-10-29,32.895694732666016
2020-01-16,33.11380386352539
2020-06-22,33.0047492980957
2018-10-03,32.53877639770508
2018-07-31,32.78663635253906
2019-03-12,33.440982818603516
2019-02-08,33.36166763305664
2019-01-07,33.41123580932617
2018-12-06,32.994834899902344
2019-08-19,33.7780647277832
2019-07-18,33.80780792236328
2019-05-15,34.809146881103516
2019-09-20,34.62078094482422
2019-11-01,34.779415130615234
2020-04-07,34.452239990234375
2020-06-25,34.521636962890625
2020-06-16,34.40266418457031
2019-11-04,34.15481185913086
2020-01-22,33.41123580932617
2019-11-07,33.728492736816406
2020-04-13,33.6491813659668
2019-07-01,32.895694732666016
2019-05-30,33.84746551513672
2018-08-15,33.827632904052734
2018-10-18,34.15481185913086
2019-03-27,33.87720489501953
2019-01-22,33.70866394042969
2018-12-21,33.48064041137695
2019-09-03,33.698753356933594
2018-11-19,33.827632904052734
2019-08-02,34.39275360107422
2020-01-28,34.15481185913086
2020-04-16,34.293609619140625
2019-11-13,33.66900634765625
2020-01-31,33.86729431152344
2018-12-04,33.966426849365234
2018-11-02,33.62934875488281
2019-07-16,34.1052360534668
2018-08-30,34.32334899902344
2018-10-01,34.848812103271484
2019-06-14,34.18455123901367
2019-05-13,34.26386642456055
2019-04-11,34.51172637939453
2019-02-06,33.956520080566406
2019-09-18,34.20438003540039
2020-02-03,34.372920989990234
2020-04-22,34.18455123901367
2019-11-19,34.055660247802734
2020-02-06,33.40132522583008
2019-11-22,32.92543411254883
2019-03-25,32.598262786865234
2019-02-21,33.09397888183594
2018-12-19,33.20303726196289
2018-07-12,33.341835021972656
2018-09-14,33.38148498535156
2018-08-13,32.36031723022461
2018-10-16,32.13228988647461
2019-07-31,32.281002044677734
2019-05-28,32.13228988647461
2019-04-26,31.418458938598633
2020-04-28,31.17060089111328
2019-11-25,31.071456909179688
2020-02-12,31.48785972595215
2020-05-01,32.479286193847656
2020-05-04,32.30083465576172
2019-06-12,32.033145904541016
2019-04-09,31.815032958984375
2019-03-08,31.55725860595703
2019-02-04,31.190427780151367
2018-07-27,30.040369033813477
2018-08-28,30.7839412689209
2019-01-03,30.694711685180664
2019-08-15,30.54599952697754
2018-10-31,31.150772094726562
2019-09-16,30.932659149169922
2020-02-18,33.14354705810547
2020-05-07,34.085411071777344
2018-08-17,34.61086654663086
2019-12-04,34.51172637939453
2020-02-21,35.24538040161133
2018-12-17,35.03718566894531
2019-08-30,34.541473388671875
2018-11-15,33.341835021972656
2019-07-29,33.39140319824219
2019-06-27,33.46080780029297
2019-04-24,33.986270904541016
2018-07-10,34.125064849853516
2018-09-12,33.70866394042969
2019-02-19,33.450897216796875
2019-01-18,33.71857452392578
2020-02-24,33.41123580932617
2020-05-13,34.283695220947266
2019-12-10,34.41257858276367
2020-02-27,34.41257858276367
2019-12-13,34.085411071777344
2020-05-19,34.79924011230469
2019-03-06,35.522987365722656
2018-11-30,33.22285842895508
2019-08-13,32.37023162841797
2019-07-12,31.06154441833496
2019-06-10,30.446853637695312
2019-05-09,30.43694305419922
2018-07-25,31.08137321472168
2018-09-27,30.34771156311035
2018-10-29,30.01062774658203
2019-10-16,29.128250122070312
2019-12-16,28.939882278442383
2020-03-04,28.305360794067383
2020-05-22,28.394590377807617
2019-10-01,28.007932662963867
2019-12-19,27.690677642822266
2018-09-10,29.524822235107422
2019-05-24,29.911481857299805
2018-08-09,29.76276969909668
2019-04-22,29.881898880004883
2019-03-21,29.703205108642578
2019-01-16,29.33588218688965
2019-08-28,30.94414520263672
2018-11-13,31.063278198242188
2018-10-12,31.539796829223633
2019-06-25,31.57950782775879
2020-03-10,32.185089111328125
2020-05-28,32.06595993041992
2019-10-07,31.85748291015625
2020-03-13,31.678783416748047
2019-10-10,31.688711166381836
2020-03-16,32.304222106933594
2020-06-03,33.257259368896484
2018-11-28,33.167911529541016
2018-09-25,32.989219665527344
2018-07-23,33.396244049072266
2018-08-24,34.49821090698242
2019-07-10,34.76625061035156
2019-05-07,34.64712142944336
2019-04-05,34.92509460449219
2019-03-04,35.08393478393555
2019-01-31,34.24009323120117
2019-09-12,34.51805877685547
2019-12-31,34.36914825439453
2020-03-19,34.50812911987305
2020-01-03,34.05146408081055
2020-06-09,34.061397552490234
2019-02-15,34.35921859741211
2019-01-14,35.163352966308594
2018-07-06,35.34204864501953
2018-08-07,35.173282623291016
2018-10-10,35.50088882446289
2018-12-13,35.431396484375
2019-08-26,36.3447265625
2019-07-25,35.9178466796875
2019-05-22,36.21567153930664
2019-03-19,36.2851676940918
2020-01-06,35.63987731933594
2020-03-25,35.70936965942383
2020-06-12,35.38175582885742
2019-10-22,35.67958068847656
2020-01-09,35.659725189208984
2020-06-15,35.461181640625
2019-10-25,35.242774963378906
2020-03-31,34.73646545410156
2020-06-18,34.935020446777344
2019-04-03,35.629947662353516
2018-08-22,35.95755386352539
2018-10-25,36.35465621948242
2019-01-29,36.64255142211914
2018-12-28,37.07936096191406
2018-11-26,37.13893127441406
2019-08-09,37.12900924682617
2019-07-08,36.960235595703125
2019-06-06,37.29777145385742
2019-09-10,36.42414855957031
2020-01-15,36.65248107910156
2020-04-03,36.87088394165039
