Dates,NWSA
2018-06-20,16.010000228881836
2018-06-21,15.789999961853027
2018-06-25,15.819999694824219
2018-06-22,15.539999961853027
2018-06-26,15.520000457763672
2018-06-27,15.4399995803833
2018-06-28,15.529999732971191
2018-06-29,15.5
2018-07-02,15.149999618530273
2018-07-03,15.279999732971191
2018-07-05,15.279999732971191
2018-07-16,15.399999618530273
2018-09-18,15.5
2019-01-24,15.770000457763672
2019-09-05,15.550000190734863
2018-11-21,15.5600004196167
2020-01-13,15.59000015258789
2020-04-01,15.40999984741211
2020-06-19,15.380000114440918
2019-10-29,15.550000190734863
2020-01-16,15.489999771118164
2020-06-22,15.279999732971191
2018-10-03,15.270000457763672
2018-07-31,15.050000190734863
2019-03-12,15.170000076293945
2019-02-08,15.09000015258789
2019-01-07,14.890000343322754
2018-12-06,14.949999809265137
2019-08-19,15.069999694824219
2019-07-18,15.069999694824219
2019-05-15,15.010000228881836
2019-09-20,15.079999923706055
2019-11-01,15.119999885559082
2020-04-07,15.140000343322754
2020-06-25,15.140000343322754
2020-06-16,15.260000228881836
2019-11-04,13.199999809265137
2020-01-22,13.579999923706055
2019-11-07,13.6899995803833
2020-04-13,13.670000076293945
2019-07-01,13.899999618530273
2019-05-30,13.899999618530273
2018-08-15,13.569999694824219
2018-10-18,13.569999694824219
2019-03-27,13.649999618530273
2019-01-22,13.40999984741211
2018-12-21,13.399999618530273
2019-09-03,13.25
2018-11-19,13.210000038146973
2019-08-02,13.34000015258789
2020-01-28,13.220000267028809
2020-04-16,13.069999694824219
2019-11-13,12.920000076293945
2020-01-31,12.880000114440918
2018-12-04,12.699999809265137
2018-11-02,12.65999984741211
2019-07-16,12.619999885559082
2018-08-30,12.529999732971191
2018-10-01,12.359999656677246
2019-06-14,12.5
2019-05-13,12.4399995803833
2019-04-11,12.270000457763672
2019-02-06,12.420000076293945
2019-09-18,12.520000457763672
2020-02-03,12.619999885559082
2020-04-22,12.8100004196167
2019-11-19,12.75
2020-02-06,12.90999984741211
2019-11-22,12.850000381469727
2019-03-25,12.880000114440918
2019-02-21,13.1899995803833
2018-12-19,13.100000381469727
2018-07-12,13.069999694824219
2018-09-14,13.380000114440918
2018-08-13,13.329999923706055
2018-10-16,13.289999961853027
2019-07-31,13.319999694824219
2019-05-28,13.479999542236328
2019-04-26,12.770000457763672
2020-04-28,12.699999809265137
2019-11-25,12.819999694824219
2020-02-12,12.989999771118164
2020-05-01,13.140000343322754
2020-05-04,13.210000038146973
2019-06-12,13.140000343322754
2019-04-09,13.130000114440918
2019-03-08,13.1899995803833
2019-02-04,13.09000015258789
2018-07-27,12.850000381469727
2018-08-28,12.859999656677246
2019-01-03,12.670000076293945
2019-08-15,12.470000267028809
2018-10-31,12.819999694824219
2019-09-16,13.1899995803833
2020-02-18,13.130000114440918
2020-05-07,13.170000076293945
2018-08-17,13.15999984741211
2019-12-04,13.270000457763672
2020-02-21,13.430000305175781
2018-12-17,14.140000343322754
2019-08-30,14.239999771118164
2018-11-15,13.6899995803833
2019-07-29,13.65999984741211
2019-06-27,13.8100004196167
2019-04-24,13.569999694824219
2018-07-10,13.569999694824219
2018-09-12,13.300000190734863
2019-02-19,12.600000381469727
2019-01-18,12.59000015258789
2020-02-24,12.609999656677246
2020-05-13,13.029999732971191
2019-12-10,12.869999885559082
2020-02-27,13.130000114440918
2019-12-13,13.210000038146973
2020-05-19,12.979999542236328
2019-03-06,13.300000190734863
2018-11-30,12.890000343322754
2019-08-13,12.470000267028809
2019-07-12,12.359999656677246
2019-06-10,12.529999732971191
2019-05-09,12.460000038146973
2018-07-25,12.729999542236328
2018-09-27,12.600000381469727
2018-10-29,12.25
2019-10-16,12.069999694824219
2019-12-16,11.970000267028809
2020-03-04,11.84000015258789
2020-05-22,11.34000015258789
2019-10-01,11.039999961853027
2019-12-19,10.869999885559082
2018-09-10,11.180000305175781
2019-05-24,11.210000038146973
2018-08-09,11.25
2019-04-22,11.350000381469727
2019-03-21,11.390000343322754
2019-01-16,11.279999732971191
2019-08-28,11.770000457763672
2018-11-13,11.979999542236328
2018-10-12,12.15999984741211
2019-06-25,12.210000038146973
2020-03-10,12.180000305175781
2020-05-28,12.239999771118164
2019-10-07,12.289999961853027
2020-03-13,12.380000114440918
2019-10-10,12.380000114440918
2020-03-16,12.4399995803833
2020-06-03,12.520000457763672
2018-11-28,12.350000381469727
2018-09-25,12.170000076293945
2018-07-23,12.4399995803833
2018-08-24,12.6899995803833
2019-07-10,12.630000114440918
2019-05-07,12.720000267028809
2019-04-05,12.670000076293945
2019-03-04,12.829999923706055
2019-01-31,12.739999771118164
2019-09-12,12.869999885559082
2019-12-31,12.979999542236328
2020-03-19,12.920000076293945
2020-01-03,12.710000038146973
2020-06-09,12.460000038146973
2019-02-15,12.220000267028809
2019-01-14,12.399999618530273
2018-07-06,12.4399995803833
2018-08-07,12.5
2018-10-10,12.75
2018-12-13,12.760000228881836
2019-08-26,12.880000114440918
2019-07-25,12.800000190734863
2019-05-22,12.979999542236328
2019-03-19,13.020000457763672
2020-01-06,13.020000457763672
2020-03-25,13.039999961853027
2020-06-12,13.020000457763672
2019-10-22,13.25
2020-01-09,13.239999771118164
2020-06-15,13.180000305175781
2019-10-25,13.119999885559082
2020-03-31,12.899999618530273
2020-06-18,12.800000190734863
2019-04-03,13.039999961853027
2018-08-22,12.869999885559082
2018-10-25,12.739999771118164
2019-01-29,12.640000343322754
2018-12-28,12.640000343322754
2018-11-26,12.619999885559082
2019-08-09,12.539999961853027
2019-07-08,12.600000381469727
2019-06-06,12.850000381469727
2019-09-10,12.630000114440918
2020-01-15,12.5600004196167
2020-04-03,12.420000076293945
2019-10-31,12.3100004196167
2020-04-06,12.380000114440918
2020-06-24,12.4399995803833
2018-11-09,12.520000457763672
2019-07-23,12.4399995803833
2019-06-21,12.489999771118164
2019-05-20,12.5
2019-04-18,12.550000190734863
2018-09-06,12.520000457763672
2018-10-08,12.520000457763672
2019-02-13,12.649999618530273
2018-12-11,12.539999961853027
