Dates,NWSA
2019-03-25,12.56711196899414
2019-02-21,12.86958122253418
2018-12-19,12.781767845153809
2018-07-12,12.752496719360352
2018-09-14,13.05496597290039
2018-08-13,13.006179809570312
2018-10-16,12.96715259552002
2019-07-31,12.99642276763916
2019-05-28,13.152536392211914
2019-04-26,12.459784507751465
2020-04-28,12.391484260559082
2019-11-25,12.508569717407227
2020-02-12,12.674439430236816
2020-05-01,12.820796966552734
2020-05-04,12.889095306396484
2019-06-12,12.820796966552734
2019-04-09,12.811038970947266
2019-03-08,12.86958122253418
2019-02-04,12.772010803222656
2018-07-27,12.537841796875
2018-08-28,12.547597885131836
2019-01-03,12.362213134765625
2019-08-15,12.167072296142578
2018-10-31,12.508569717407227
2019-09-16,12.86958122253418
2020-02-18,12.811038970947266
2020-05-07,12.850067138671875
2018-08-17,12.840310096740723
2019-12-04,12.947638511657715
2020-02-21,13.103751182556152
2018-12-17,13.796504020690918
2019-08-30,13.894074440002441
2018-11-15,13.357434272766113
2019-07-29,13.328164100646973
2019-06-27,13.474519729614258
2019-04-24,13.240349769592285
2018-07-10,13.240349769592285
2018-09-12,12.976908683776855
2019-02-19,12.293913841247559
2019-01-18,12.284156799316406
2020-02-24,12.303669929504395
2020-05-13,12.713468551635742
2019-12-10,12.557354927062988
2020-02-27,12.811038970947266
2019-12-13,12.889095306396484
2020-05-19,12.664682388305664
2019-03-06,12.976908683776855
2018-11-30,12.576869010925293
2019-08-13,12.167072296142578
2019-07-12,12.059743881225586
2019-06-10,12.225614547729492
2019-05-09,12.157315254211426
2018-07-25,12.420756340026855
2018-09-27,12.293913841247559
2018-10-29,11.95241641998291
2019-10-16,11.776788711547852
2019-12-16,11.679218292236328
2020-03-04,11.552376747131348
2020-05-22,11.064522743225098
2019-10-01,10.771810531616211
2019-12-19,10.605940818786621
2018-09-10,10.90841007232666
2019-05-24,10.937681198120117
2018-08-09,10.97670841217041
2019-04-22,11.07427978515625
2019-03-21,11.113308906555176
2019-01-16,11.005980491638184
2019-08-28,11.484076499938965
2018-11-13,11.688974380493164
2018-10-12,11.864602088928223
2019-06-25,11.9133882522583
2020-03-10,11.884117126464844
2020-05-28,11.942659378051758
2019-10-07,11.99144458770752
2020-03-13,12.07925796508789
2019-10-10,12.07925796508789
2020-03-16,12.137800216674805
2020-06-03,12.215858459472656
2018-11-28,12.04998779296875
2018-09-25,11.874360084533691
2018-07-23,12.137800216674805
2018-08-24,12.38172721862793
2019-07-10,12.323185920715332
2019-05-07,12.410999298095703
2019-04-05,12.362213134765625
2019-03-04,12.518326759338379
2019-01-31,12.430512428283691
2019-09-12,12.557354927062988
2019-12-31,12.664682388305664
2020-03-19,12.60614013671875
2020-01-03,12.401241302490234
2020-06-09,12.157315254211426
2019-02-15,11.923145294189453
2019-01-14,12.098772048950195
2018-07-06,12.137800216674805
2018-08-07,12.196342468261719
2018-10-10,12.44027042388916
2018-12-13,12.450027465820312
2019-08-26,12.56711196899414
2019-07-25,12.489055633544922
2019-05-22,12.664682388305664
2019-03-19,12.70371150970459
2020-01-06,12.70371150970459
2020-03-25,12.723225593566895
2020-06-12,12.70371150970459
2019-10-22,12.928123474121094
2020-01-09,12.918367385864258
2020-06-15,12.859824180603027
2019-10-25,12.801281929016113
2020-03-31,12.586626052856445
2020-06-18,12.489055633544922
2019-04-03,12.723225593566895
2018-08-22,12.654397964477539
2018-10-25,12.526575088500977
2019-01-29,12.428251266479492
2018-12-28,12.428251266479492
2018-11-26,12.408586502075195
2019-08-09,12.329926490783691
2019-07-08,12.388921737670898
2019-06-06,12.634734153747559
2019-09-10,12.418418884277344
2020-01-15,12.349592208862305
2020-04-03,12.211936950683594
2019-10-31,12.103779792785645
2020-04-06,12.172606468200684
2020-06-24,12.231600761413574
2018-11-09,12.310262680053711
2019-07-23,12.231600761413574
2019-06-21,12.280763626098633
2019-05-20,12.290596961975098
2019-04-18,12.339759826660156
2018-09-06,12.310262680053711
2018-10-08,12.310262680053711
2019-02-13,12.43808364868164
2018-12-11,12.329926490783691
2019-09-25,12.43808364868164
2020-01-21,12.329926490783691
2020-04-09,12.457748413085938
2019-11-06,12.37908935546875
2020-01-24,12.310262680053711
2020-01-27,12.231600761413574
2020-04-15,12.290596961975098
2018-12-26,12.300429344177246
2019-08-07,12.143109321594238
2019-06-04,12.251266479492188
2018-09-21,12.231600761413574
2018-07-19,12.211936950683594
2018-08-20,12.162774085998535
2018-10-23,12.054617881774902
2019-05-03,12.13327693939209
2019-04-01,11.828469276428223
2019-02-28,11.376175880432129
2019-11-12,11.228689193725586
2020-01-30,11.238521575927734
2019-11-15,11.700647354125977
2020-04-21,11.26801872253418
2019-04-16,11.327014923095703
2019-03-15,11.376175880432129
2019-02-11,11.336846351623535
2019-01-10,11.218855857849121
2019-08-22,11.395841598510742
2018-11-07,11.602322578430176
2018-08-03,11.562993049621582
2018-09-04,11.592490196228027
2019-06-19,11.582657814025879
2019-09-23,11.582657814025879
2019-11-18,11.415505409240723
2020-02-05,11.258186340332031
2020-04-24,11.19919204711914
2019-03-29,11.228689193725586
2019-11-21,11.386009216308594
2020-04-27,11.425338745117188
2020-02-11,11.40567398071289
2020-04-30,11.523663520812988
2019-05-01,11.57282543182373
2019-02-26,11.602322578430176
2019-01-25,11.543328285217285
2018-12-24,11.592490196228027
2019-09-06,11.631819725036621
2018-07-17,12.034952163696289
2018-09-19,12.674063682556152
2019-08-05,13.146021842956543
2019-10-08,13.332839965820312
2019-12-11,13.30334186553955
2019-11-27,13.096858978271484
2020-02-14,13.028032302856445
2020-05-06,13.077195167541504
2019-01-08,13.20501708984375
2018-12-07,13.26401138305664
2019-08-20,13.372169494628906
2018-11-05,13.283677101135254
2019-07-19,13.22468090057373
2018-10-04,13.234514236450195
2019-06-17,13.067361831665039
2019-05-16,13.077195167541504
2018-08-01,13.077195167541504
2019-03-13,12.99853515625
2019-12-03,13.087027549743652
2020-02-20,13.136189460754395
2019-12-06,13.352503776550293
2020-05-12,12.99853515625
2019-12-09,13.05752944946289
2020-02-26,12.919875144958496
2020-05-15,13.03786563873291
2019-03-28,13.155854225158691
2018-09-17,13.342671394348145
2018-08-16,13.146021842956543
2018-10-19,13.20501708984375
2019-04-29,13.155854225158691
2019-01-23,13.155854225158691
2019-09-04,12.939538955688477
2018-11-20,12.81171703338623
2019-07-02,12.762555122375488
2019-05-31,12.54624080657959
2019-12-12,12.683895111083984
2020-05-18,12.575737953186035
2019-09-27,12.81171703338623
2020-03-03,13.47049331665039
2020-05-21,13.794964790344238
2019-05-14,13.804798126220703
2018-08-31,13.155854225158691
2018-07-30,13.421331405639648
2018-10-02,13.529488563537598
2019-04-12,13.755635261535645
2019-03-11,13.686808586120605
2019-02-07,13.86379337310791
2019-07-17,13.912954330444336
2019-09-19,13.3131742477417
2019-10-21,13.431163787841797
2019-12-18,13.283677101135254
2020-03-06,13.490159034729004
2019-10-03,13.568818092346191
2020-03-09,13.51965618133545
2020-05-27,13.323007583618164
2019-12-24,13.65731143951416
2020-03-12,13.765467643737793
2018-12-20,13.873624801635742
2019-08-01,14.12926959991455
2018-08-14,14.366903305053711
2018-07-13,14.406508445739746
2018-10-17,14.277791023254395
2019-05-29,14.406508445739746
2019-03-26,13.941143989562988
2019-02-22,14.109467506408691
2019-10-04,14.099565505981445
2019-11-05,13.81242561340332
2019-12-27,13.802523612976074
2020-06-02,13.871834754943848
2019-12-30,13.792623519897461
2020-03-18,13.901537895202637
2020-06-05,13.792623519897461
2019-07-15,13.723313331604004
2018-12-03,13.782721519470215
2019-06-13,13.74311637878418
2019-01-04,13.614398002624512
2018-08-29,13.5549898147583
2019-02-05,13.723313331604004
2018-11-01,13.574792861938477
2019-08-16,12.842090606689453
2019-04-10,12.951005935668945
2019-09-17,13.050020217895508
2019-10-15,13.366863250732422
2020-01-02,13.396567344665527
2020-06-08,13.287652969360352
2019-10-18,13.525285720825195
2020-03-24,13.535187721252441
2020-06-11,13.337160110473633
2020-01-08,13.51538372039795
2019-04-25,13.703511238098145
2019-07-30,13.713412284851074
2019-02-20,13.673807144165039
2018-07-11,13.663905143737793
2018-09-13,13.753018379211426
2018-10-15,13.822327613830566
2019-06-28,13.505483627319336
2018-12-18,13.574792861938477
2018-11-16,13.624300003051758
2019-10-02,13.673807144165039
2020-03-27,13.614398002624512
2020-01-10,13.416370391845703
2019-10-24,13.188638687133789
2020-03-30,12.772780418395996
2020-06-17,13.020315170288086
2020-01-14,12.99061107635498
2020-04-02,12.980709075927734
2019-01-02,12.782682418823242
2019-08-14,12.861892700195312
2018-10-30,12.762880325317383
2019-06-11,12.752978324890137
2019-05-10,12.604456901550293
2019-04-08,12.446035385131836
2018-08-27,12.584654808044434
2018-07-26,12.733175277709961
2018-09-28,12.911399841308594
2019-03-07,12.9411039352417
2019-10-30,12.752978324890137
2020-01-17,12.752978324890137
2020-06-23,12.545049667358398
2020-04-08,12.713373184204102
2020-06-26,12.871794700622559
2019-03-22,13.079723358154297
2019-01-17,13.099526405334473
2019-08-29,13.079723358154297
2018-11-14,13.17873764038086
2019-06-26,13.654004096984863
2018-09-11,13.455976486206055
2018-07-09,13.594594955444336
2018-08-10,13.654004096984863
2019-04-23,13.921341896057129
2019-09-30,13.782721519470215
2020-01-23,13.81242561340332
2019-11-08,13.861932754516602
2020-04-14,13.842129707336426
2019-11-11,14.030256271362305
2020-01-29,14.010453224182129
2020-04-17,13.931241989135742
2018-07-24,14.0005521774292
2018-09-26,14.297593116760254
2019-05-08,14.257987976074219
2019-03-05,14.218381881713867
2019-02-01,14.357002258300781
2018-12-31,14.396607398986816
2018-11-29,14.287692070007324
2019-08-12,14.208481788635254
2019-07-11,14.426311492919922
2019-09-13,14.525325775146484
2019-11-14,14.644142150878906
2020-04-20,14.762958526611328
2020-02-04,14.762958526611328
2020-04-23,14.347100257873535
2018-12-14,14.3074951171875
2019-08-27,14.208481788635254
2018-08-08,13.802523612976074
2018-10-11,13.525285720825195
2018-11-12,13.376765251159668
2019-07-26,13.23814582824707
2019-06-24,13.51538372039795
2019-05-23,13.48568058013916
2019-03-20,13.505483627319336
2019-01-15,13.673807144165039
2019-11-20,13.951045036315918
2020-02-07,14.327298164367676
2020-02-10,14.050058364868164
2020-04-29,13.624300003051758
2019-11-26,13.99065113067627
2020-02-13,14.297593116760254
2019-01-30,14.257987976074219
2018-08-23,14.456015586853027
2018-09-24,14.357002258300781
2018-11-27,14.465916633605957
2018-10-26,14.406508445739746
2019-07-09,14.198579788208008
2019-06-07,13.475778579711914
2019-05-06,12.733175277709961
2019-04-04,12.208401679992676
2019-09-11,11.812347412109375
2019-11-29,11.960867881774902
2020-05-05,12.307415962219238
2019-12-02,11.723235130310059
2020-02-19,11.653924942016602
2020-05-08,10.960827827453613
2019-05-21,10.911321640014648
2019-03-18,10.039999961853027
2018-09-07,10.800000190734863
2018-08-06,10.09000015258789
2018-10-09,9.220000267028809
2019-02-14,10.470000267028809
2018-12-12,10.140000343322754
2019-07-24,10.880000114440918
2019-09-26,9.880000114440918
2019-10-28,9.670000076293945
2019-12-05,9.020000457763672
2020-05-11,8.229999542236328
2019-07-03,8.680000305175781
2020-02-25,8.720000267028809
2020-05-14,9.15999984741211
2020-02-28,8.529999732971191
2019-08-08,8.819999694824219
2019-06-05,8.979999542236328
2018-07-20,8.640000343322754
2018-08-21,8.199999809265137
2018-10-24,8.180000305175781
2019-04-02,8.930000305175781
2019-03-01,8.789999961853027
2019-01-28,8.949999809265137
2018-12-27,9.489999771118164
2019-09-09,9.390000343322754
2020-03-02,9.40999984741211
2020-05-20,8.930000305175781
2019-12-17,8.4399995803833
2020-03-05,8.899999618530273
2019-02-12,8.770000457763672
2019-01-11,8.4399995803833
2018-12-10,8.4399995803833
2019-08-23,8.680000305175781
2018-11-08,8.829999923706055
2019-07-22,9.460000038146973
2019-06-20,9.8100004196167
2018-09-05,10.5
2019-04-17,9.90999984741211
2019-09-24,9.479999542236328
2019-12-20,9.640000343322754
2020-05-26,9.550000190734863
2019-04-30,9.670000076293945
2019-12-23,9.649999618530273
2020-03-11,10.930000305175781
2020-05-29,10.699999809265137
2019-12-26,10.59000015258789
2020-06-01,10.609999656677246
2019-05-02,10.729999542236328
2019-02-27,10.869999885559082
2018-11-23,11.15999984741211
2019-08-06,11.100000381469727
2018-07-18,11.449999809265137
2018-09-20,11.380000114440918
2018-10-22,11.520000457763672
2019-07-05,11.880000114440918
2019-06-03,12.09000015258789
2019-10-09,11.880000114440918
2019-10-11,12.25
2020-03-17,12.1899995803833
2020-06-04,12.25
2019-10-14,12.90999984741211
2020-03-20,12.789999961853027
2018-11-06,12.960000038146973
2019-06-18,13.359999656677246
2019-05-17,12.880000114440918
2019-04-15,12.390000343322754
2019-03-14,11.40999984741211
2019-01-09,11.720000267028809
2018-08-02,11.789999961853027
2018-10-05,11.9399995803833
2019-08-21,12.300000190734863
2019-10-17,11.930000305175781
2020-03-23,11.859999656677246
2020-06-10,11.960000038146973
2019-02-25,12.0
2020-01-07,11.670000076293945
2020-03-26,11.760000228881836
2019-10-23,11.479999542236328
