Dates,BEN
2019-04-09,29.90999984741211
2019-03-08,30.0
2019-02-04,29.139999389648438
2018-07-27,29.18000030517578
2018-08-28,30.110000610351562
2019-01-03,29.540000915527344
2019-08-15,30.90999984741211
2018-10-31,31.010000228881836
2019-09-16,31.270000457763672
2020-02-18,31.059999465942383
2020-05-07,31.399999618530273
2018-08-17,31.06999969482422
2019-12-04,31.239999771118164
2020-02-21,31.540000915527344
2018-12-17,31.84000015258789
2019-08-30,31.399999618530273
2018-11-15,31.31999969482422
2019-07-29,31.719999313354492
2019-06-27,31.270000457763672
2019-04-24,31.670000076293945
2018-07-10,32.0
2018-09-12,32.439998626708984
2019-02-19,32.08000183105469
2019-01-18,32.560001373291016
2020-02-24,32.880001068115234
2020-05-13,33.65999984741211
2019-12-10,33.439998626708984
2020-02-27,33.54999923706055
2019-12-13,33.65999984741211
2020-05-19,33.90999984741211
2019-03-06,34.650001525878906
2018-11-30,34.15999984741211
2019-08-13,32.66999816894531
2019-07-12,33.20000076293945
2019-06-10,32.43000030517578
2019-05-09,32.63999938964844
2018-07-25,32.29999923706055
2018-09-27,32.11000061035156
2018-10-29,32.09000015258789
2019-10-16,31.809999465942383
2019-12-16,31.209999084472656
2020-03-04,30.219999313354492
2020-05-22,29.459999084472656
2019-10-01,29.450000762939453
2019-12-19,28.479999542236328
2018-09-10,28.940000534057617
2019-05-24,29.239999771118164
2018-08-09,29.610000610351562
2019-04-22,29.670000076293945
2019-03-21,30.059999465942383
2019-01-16,29.75
2019-08-28,30.31999969482422
2018-11-13,30.8700008392334
2018-10-12,30.81999969482422
2019-06-25,30.850000381469727
2020-03-10,30.6200008392334
2020-05-28,30.34000015258789
2019-10-07,30.690000534057617
2020-03-13,30.670000076293945
2019-10-10,31.239999771118164
2020-03-16,31.360000610351562
2020-06-03,31.8799991607666
2018-11-28,31.649999618530273
2018-09-25,31.450000762939453
2018-07-23,31.3799991607666
2018-08-24,31.90999984741211
2019-07-10,31.93000030517578
2019-05-07,31.93000030517578
2019-04-05,30.559999465942383
2019-03-04,29.899999618530273
2019-01-31,30.049999237060547
2019-09-12,30.1200008392334
2019-12-31,30.510000228881836
2020-03-19,30.6200008392334
2020-01-03,30.649999618530273
2020-06-09,30.31999969482422
2019-02-15,30.579999923706055
2019-01-14,31.399999618530273
2018-07-06,31.829999923706055
2018-08-07,31.799999237060547
2018-10-10,32.4900016784668
2018-12-13,32.40999984741211
2019-08-26,32.650001525878906
2019-07-25,32.65999984741211
2019-05-22,32.7400016784668
2019-03-19,32.9900016784668
2020-01-06,33.06999969482422
2020-03-25,33.04999923706055
2020-06-12,32.83000183105469
2019-10-22,33.22999954223633
2020-01-09,33.0
2020-06-15,32.45000076293945
2019-10-25,32.29999923706055
2020-03-31,31.829999923706055
2020-06-18,31.360000610351562
2019-04-03,32.150001525878906
2018-08-22,32.70000076293945
2018-10-25,32.84000015258789
2019-01-29,32.900001525878906
2018-12-28,33.349998474121094
2018-11-26,33.900001525878906
2019-08-09,34.150001525878906
2019-07-08,33.599998474121094
2019-06-06,33.369998931884766
2019-09-10,32.95000076293945
2020-01-15,32.33000183105469
2020-04-03,32.7599983215332
2019-10-31,33.06999969482422
2020-04-06,33.04999923706055
2020-06-24,33.38999938964844
2018-11-09,33.83000183105469
2019-07-23,34.2400016784668
2019-06-21,34.29999923706055
2019-05-20,34.47999954223633
2019-04-18,34.939998626708984
2018-09-06,35.2599983215332
2018-10-08,35.150001525878906
2019-02-13,34.9900016784668
2018-12-11,35.40999984741211
2019-09-25,35.650001525878906
2020-01-21,35.81999969482422
2020-04-09,35.54999923706055
2019-11-06,35.63999938964844
2020-01-24,35.599998474121094
2020-01-27,35.33000183105469
2020-04-15,35.54999923706055
2018-12-26,35.79999923706055
2019-08-07,35.7599983215332
2019-06-04,35.61000061035156
2018-09-21,35.0
2018-07-19,34.70000076293945
2018-08-20,34.65999984741211
2018-10-23,34.459999084472656
2019-05-03,34.7400016784668
2019-04-01,34.59000015258789
2019-02-28,34.25
2019-11-12,34.189998626708984
2020-01-30,33.7599983215332
2019-11-15,34.29999923706055
2020-04-21,33.529998779296875
2019-04-16,33.650001525878906
2019-03-15,33.52000045776367
2019-02-11,33.91999816894531
2019-01-10,33.77000045776367
2019-08-22,33.439998626708984
2018-11-07,33.7400016784668
2018-08-03,33.91999816894531
2018-09-04,33.310001373291016
2019-06-19,33.459999084472656
2019-09-23,33.4900016784668
2019-11-18,33.0
2020-02-05,33.43000030517578
2020-04-24,32.45000076293945
2019-03-29,32.439998626708984
2019-11-21,33.119998931884766
2020-04-27,33.22999954223633
2020-02-11,33.36000061035156
2020-04-30,33.650001525878906
2019-05-01,33.959999084472656
2019-02-26,33.790000915527344
2019-01-25,33.439998626708984
2018-12-24,33.5
2019-09-06,33.459999084472656
2018-07-17,33.41999816894531
2018-09-19,33.70000076293945
2019-08-05,34.0
2019-10-08,35.029998779296875
2019-12-11,34.54999923706055
2019-11-27,34.66999816894531
2020-02-14,34.40999984741211
2020-05-06,34.470001220703125
2019-01-08,34.7599983215332
2018-12-07,35.16999816894531
2019-08-20,35.220001220703125
2018-11-05,35.0
2019-07-19,35.41999816894531
2018-10-04,35.380001068115234
2019-06-17,35.38999938964844
2019-05-16,34.939998626708984
2018-08-01,35.20000076293945
2019-03-13,34.9900016784668
2019-12-03,35.29999923706055
2020-02-20,35.45000076293945
2019-12-06,35.41999816894531
2020-05-12,35.25
2019-12-09,35.470001220703125
2020-02-26,35.77000045776367
2020-05-15,35.4900016784668
2019-03-28,35.16999816894531
2018-09-17,35.189998626708984
2018-08-16,35.099998474121094
2018-10-19,35.0099983215332
2019-04-29,34.959999084472656
2019-01-23,34.20000076293945
2019-09-04,33.849998474121094
2018-11-20,32.4900016784668
2019-07-02,31.65999984741211
2019-05-31,31.18000030517578
2019-12-12,30.889999389648438
2020-05-18,30.459999084472656
2019-09-27,30.790000915527344
2020-03-03,30.40999984741211
2020-05-21,28.920000076293945
2019-05-14,28.969999313354492
2018-08-31,27.959999084472656
2018-07-30,27.690000534057617
2018-10-02,27.579999923706055
2019-04-12,27.8700008392334
2019-03-11,27.260000228881836
2019-02-07,27.34000015258789
2019-07-17,27.3799991607666
2019-09-19,27.040000915527344
2019-10-21,26.479999542236328
2019-12-18,26.399999618530273
2020-03-06,26.030000686645508
2019-10-03,26.549999237060547
2020-03-09,26.600000381469727
2020-05-27,26.15999984741211
2019-12-24,26.40999984741211
2020-03-12,27.239999771118164
2018-12-20,27.139999389648438
2019-08-01,27.799999237060547
2018-08-14,28.489999771118164
2018-07-13,29.540000915527344
2018-10-17,29.940000534057617
2019-05-29,30.209999084472656
2019-03-26,29.81999969482422
2019-02-22,29.670000076293945
2019-10-04,29.610000610351562
2019-11-05,29.950000762939453
2019-12-27,29.670000076293945
2020-06-02,29.3700008392334
2019-12-30,29.260000228881836
2020-03-18,28.850000381469727
2020-06-05,28.81999969482422
2019-07-15,28.950000762939453
2018-12-03,29.079999923706055
2019-06-13,29.049999237060547
2019-01-04,27.68000030517578
2018-08-29,27.209999084472656
2019-02-05,27.3799991607666
2018-11-01,27.450000762939453
2019-08-16,26.799999237060547
2019-04-10,26.56999969482422
2019-09-17,26.90999984741211
2019-10-15,27.829999923706055
2020-01-02,27.170000076293945
2020-06-08,27.59000015258789
2019-10-18,27.459999084472656
2020-03-24,27.40999984741211
2020-06-11,27.510000228881836
2020-01-08,27.770000457763672
2019-04-25,27.81999969482422
2019-07-30,27.90999984741211
2019-02-20,28.360000610351562
2018-07-11,28.1299991607666
2018-09-13,28.59000015258789
2018-10-15,28.469999313354492
2019-06-28,28.190000534057617
2018-12-18,28.06999969482422
2018-11-16,28.139999389648438
2019-10-02,28.709999084472656
2020-03-27,29.270000457763672
2020-01-10,29.0
2019-10-24,29.049999237060547
2020-03-30,28.760000228881836
2020-06-17,28.350000381469727
2020-01-14,28.209999084472656
2020-04-02,27.649999618530273
2019-01-02,27.530000686645508
2019-08-14,27.850000381469727
2018-10-30,27.729999542236328
2019-06-11,27.969999313354492
2019-05-10,27.709999084472656
2019-04-08,27.579999923706055
2018-08-27,27.5
2018-07-26,28.0
2018-09-28,27.950000762939453
2019-03-07,27.989999771118164
2019-10-30,27.860000610351562
2020-01-17,27.790000915527344
2020-06-23,26.610000610351562
2020-04-08,26.8799991607666
2020-06-26,26.700000762939453
2019-03-22,27.190000534057617
2019-01-17,27.139999389648438
2019-08-29,26.90999984741211
2018-11-14,26.709999084472656
2019-06-26,26.799999237060547
2018-09-11,26.790000915527344
2018-07-09,26.700000762939453
2018-08-10,26.389999389648438
2019-04-23,26.350000381469727
2019-09-30,26.170000076293945
2020-01-23,26.299999237060547
2019-11-08,26.350000381469727
2020-04-14,26.31999969482422
2019-11-11,26.360000610351562
2020-01-29,26.459999084472656
2020-04-17,26.219999313354492
2018-07-24,26.200000762939453
2018-09-26,25.799999237060547
2019-05-08,25.329999923706055
2019-03-05,25.290000915527344
2019-02-01,25.950000762939453
2018-12-31,25.729999542236328
2018-11-29,25.649999618530273
2019-08-12,25.31999969482422
2019-07-11,25.6200008392334
2019-09-13,25.530000686645508
2019-11-14,25.3700008392334
2020-04-20,25.770000457763672
2020-02-04,25.93000030517578
2020-04-23,25.719999313354492
2018-12-14,25.989999771118164
2019-08-27,25.920000076293945
2018-08-08,25.739999771118164
2018-10-11,24.84000015258789
2018-11-12,25.229999542236328
2019-07-26,25.489999771118164
2019-06-24,26.239999771118164
2019-05-23,26.139999389648438
2019-03-20,25.700000762939453
2019-01-15,26.030000686645508
2019-11-20,26.3799991607666
2020-02-07,26.690000534057617
2020-02-10,25.989999771118164
2020-04-29,25.610000610351562
2019-11-26,25.56999969482422
2020-02-13,25.6299991607666
2019-01-30,24.639999389648438
2018-08-23,24.399999618530273
2018-09-24,27.600000381469727
2018-11-27,26.260000228881836
2018-10-26,25.93000030517578
2019-07-09,25.479999542236328
2019-06-07,24.709999084472656
2019-05-06,24.459999084472656
2019-04-04,23.81999969482422
2019-09-11,23.84000015258789
2019-11-29,22.139999389648438
2020-05-05,23.360000610351562
2019-12-02,24.0
2020-02-19,23.670000076293945
2020-05-08,22.639999389648438
2019-05-21,22.489999771118164
2019-03-18,20.600000381469727
2018-09-07,20.68000030517578
2018-08-06,19.719999313354492
2018-10-09,17.780000686645508
2019-02-14,18.3799991607666
2018-12-12,18.309999465942383
2019-07-24,20.15999984741211
2019-09-26,22.040000915527344
2019-10-28,21.43000030517578
2019-12-05,19.43000030517578
2020-05-11,17.149999618530273
2019-07-03,16.90999984741211
2020-02-25,17.90999984741211
2020-05-14,18.270000457763672
2020-02-28,18.190000534057617
2019-08-08,17.899999618530273
2019-06-05,17.690000534057617
2018-07-20,16.209999084472656
2018-08-21,16.75
2018-10-24,16.5
2019-04-02,16.90999984741211
2019-03-01,17.540000915527344
2019-01-28,17.459999084472656
2018-12-27,17.739999771118164
2019-09-09,16.8799991607666
2020-03-02,16.860000610351562
2020-05-20,15.880000114440918
2019-12-17,15.520000457763672
2020-03-05,16.459999084472656
2019-02-12,16.579999923706055
2019-01-11,16.219999313354492
2018-12-10,16.440000534057617
2019-08-23,16.59000015258789
2018-11-08,16.200000762939453
2019-07-22,17.020000457763672
2019-06-20,17.739999771118164
2018-09-05,18.549999237060547
2019-04-17,19.350000381469727
2019-09-24,18.229999542236328
2019-12-20,18.3799991607666
2020-05-26,18.790000915527344
2019-04-30,18.3700008392334
2019-12-23,18.6299991607666
2020-03-11,19.25
2020-05-29,19.65999984741211
2019-12-26,19.65999984741211
2020-06-01,17.899999618530273
2019-05-02,18.079999923706055
2019-02-27,17.81999969482422
2018-11-23,18.950000762939453
2019-08-06,18.40999984741211
2018-07-18,18.549999237060547
2018-09-20,18.3799991607666
2018-10-22,18.15999984741211
2019-07-05,19.239999771118164
2019-06-03,19.84000015258789
2019-10-09,19.520000457763672
2019-10-11,19.09000015258789
2020-03-17,19.719999313354492
2020-06-04,20.110000610351562
2019-10-14,21.270000457763672
2020-03-20,21.610000610351562
2018-11-06,23.68000030517578
2019-06-18,24.329999923706055
2019-05-17,23.780000686645508
2019-04-15,23.690000534057617
2019-03-14,21.790000915527344
2019-01-09,21.93000030517578
2018-08-02,22.65999984741211
2018-10-05,23.149999618530273
2019-08-21,22.979999542236328
2019-10-17,22.979999542236328
2020-03-23,23.06999969482422
2020-06-10,22.06999969482422
2019-02-25,22.139999389648438
2020-01-07,21.5
2020-03-26,21.299999237060547
2019-10-23,20.790000915527344
