Dates,BEN
2019-03-06,33.970001220703125
2018-11-30,33.189998626708984
2019-08-13,31.139999389648438
2019-07-12,32.099998474121094
2019-06-10,31.1299991607666
2019-05-09,31.31999969482422
2018-07-25,31.399999618530273
2018-09-27,31.350000381469727
2018-10-29,31.239999771118164
2019-10-16,29.84000015258789
2019-12-16,29.850000381469727
2020-03-04,28.899999618530273
2020-05-22,28.540000915527344
2019-10-01,28.309999465942383
2019-12-19,27.739999771118164
2018-09-10,27.34000015258789
2019-05-24,28.389999389648438
2018-08-09,28.90999984741211
2019-04-22,29.190000534057617
2019-03-21,29.209999084472656
2019-01-16,29.15999984741211
2019-08-28,29.559999465942383
2018-11-13,30.06999969482422
2018-10-12,30.049999237060547
2019-06-25,30.149999618530273
2020-03-10,30.049999237060547
2020-05-28,29.610000610351562
2019-10-07,29.899999618530273
2020-03-13,30.06999969482422
2019-10-10,30.709999084472656
2020-03-16,30.579999923706055
2020-06-03,31.100000381469727
2018-11-28,31.1200008392334
2018-09-25,30.770000457763672
2018-07-23,30.969999313354492
2018-08-24,31.530000686645508
2019-07-10,31.299999237060547
2019-05-07,31.190000534057617
2019-04-05,28.770000457763672
2019-03-04,28.59000015258789
2019-01-31,29.5
2019-09-12,29.610000610351562
2019-12-31,30.0
2020-03-19,30.229999542236328
2020-01-03,29.979999542236328
2020-06-09,29.489999771118164
2019-02-15,30.079999923706055
2019-01-14,30.780000686645508
2018-07-06,31.209999084472656
2018-08-07,31.040000915527344
2018-10-10,31.84000015258789
2018-12-13,32.119998931884766
2019-08-26,32.150001525878906
2019-07-25,32.13999938964844
2019-05-22,32.29999923706055
2019-03-19,32.41999816894531
2020-01-06,32.209999084472656
2020-03-25,32.470001220703125
2020-06-12,32.529998779296875
2019-10-22,32.63999938964844
2020-01-09,32.11000061035156
2020-06-15,32.06999969482422
2019-10-25,31.790000915527344
2020-03-31,31.100000381469727
2020-06-18,30.8799991607666
2019-04-03,31.540000915527344
2018-08-22,32.2599983215332
2018-10-25,32.369998931884766
2019-01-29,32.439998626708984
2018-12-28,32.43000030517578
2018-11-26,33.47999954223633
2019-08-09,33.439998626708984
2019-07-08,32.95000076293945
2019-06-06,32.56999969482422
2019-09-10,31.729999542236328
2020-01-15,31.639999389648438
2020-04-03,32.119998931884766
2019-10-31,32.560001373291016
2020-04-06,32.58000183105469
2020-06-24,33.02000045776367
2018-11-09,33.2599983215332
2019-07-23,33.83000183105469
2019-06-21,33.97999954223633
2019-05-20,34.189998626708984
2019-04-18,34.279998779296875
2018-09-06,34.79999923706055
2018-10-08,34.209999084472656
2019-02-13,34.29999923706055
2018-12-11,34.79999923706055
2019-09-25,35.119998931884766
2020-01-21,34.83000183105469
2020-04-09,34.939998626708984
2019-11-06,35.22999954223633
2020-01-24,35.220001220703125
2020-01-27,35.02000045776367
2020-04-15,34.81999969482422
2018-12-26,35.15999984741211
2019-08-07,35.2400016784668
2019-06-04,34.45000076293945
2018-09-21,34.029998779296875
2018-07-19,33.90999984741211
2018-08-20,34.02000045776367
2018-10-23,33.86000061035156
2019-05-03,34.119998931884766
2019-04-01,33.810001373291016
2019-02-28,33.29999923706055
2019-11-12,33.52000045776367
2020-01-30,33.08000183105469
2019-11-15,33.189998626708984
2020-04-21,32.619998931884766
2019-04-16,32.720001220703125
2019-03-15,33.0
2019-02-11,33.400001525878906
2019-01-10,33.11000061035156
2019-08-22,32.959999084472656
2018-11-07,33.43000030517578
2018-08-03,33.41999816894531
2018-09-04,32.689998626708984
2019-06-19,33.20000076293945
2019-09-23,32.63999938964844
2019-11-18,32.33000183105469
2020-02-05,32.849998474121094
2020-04-24,31.690000534057617
2019-03-29,31.510000228881836
2019-11-21,32.41999816894531
2020-04-27,32.70000076293945
2020-02-11,32.9900016784668
2020-04-30,33.220001220703125
2019-05-01,33.36000061035156
2019-02-26,33.189998626708984
2019-01-25,33.06999969482422
2018-12-24,33.29999923706055
2019-09-06,33.18000030517578
2018-07-17,32.84000015258789
2018-09-19,32.939998626708984
2019-08-05,33.459999084472656
2019-10-08,34.2599983215332
2019-12-11,34.20000076293945
2019-11-27,34.15999984741211
2020-02-14,33.779998779296875
2020-05-06,33.869998931884766
2019-01-08,34.119998931884766
2018-12-07,34.560001373291016
2019-08-20,34.68000030517578
2018-11-05,34.540000915527344
2019-07-19,35.0
2018-10-04,34.93000030517578
2019-06-17,34.810001373291016
2019-05-16,34.54999923706055
2018-08-01,34.599998474121094
2019-03-13,34.68000030517578
2019-12-03,34.970001220703125
2020-02-20,34.95000076293945
2019-12-06,35.0099983215332
2020-05-12,34.81999969482422
2019-12-09,34.66999816894531
2020-02-26,35.470001220703125
2020-05-15,34.2599983215332
2019-03-28,34.61000061035156
2018-09-17,34.65999984741211
2018-08-16,34.380001068115234
2018-10-19,34.54999923706055
2019-04-29,34.59000015258789
2019-01-23,33.470001220703125
2019-09-04,32.150001525878906
2018-11-20,31.219999313354492
2019-07-02,30.90999984741211
2019-05-31,30.31999969482422
2019-12-12,30.260000228881836
2020-05-18,29.8799991607666
2019-09-27,30.43000030517578
2020-03-03,28.790000915527344
2020-05-21,28.149999618530273
2019-05-14,28.260000228881836
2018-08-31,26.969999313354492
2018-07-30,26.850000381469727
2018-10-02,27.209999084472656
2019-04-12,27.260000228881836
2019-03-11,26.950000762939453
2019-02-07,27.0
2019-07-17,26.950000762939453
2019-09-19,26.010000228881836
2019-10-21,25.84000015258789
2019-12-18,25.790000915527344
2020-03-06,25.56999969482422
2019-10-03,26.059999465942383
2020-03-09,26.18000030517578
2020-05-27,25.760000228881836
2019-12-24,26.100000381469727
2020-03-12,26.600000381469727
2018-12-20,26.760000228881836
2019-08-01,27.06999969482422
2018-08-14,27.969999313354492
2018-07-13,28.010000228881836
2018-10-17,29.3700008392334
2019-05-29,29.8700008392334
2019-03-26,29.510000228881836
2019-02-22,28.989999771118164
2019-10-04,29.229999542236328
2019-11-05,29.469999313354492
2019-12-27,29.100000381469727
2020-06-02,28.920000076293945
2019-12-30,28.239999771118164
2020-03-18,28.350000381469727
2020-06-05,28.40999984741211
2019-07-15,28.459999084472656
2018-12-03,28.6299991607666
2019-06-13,27.8799991607666
2019-01-04,27.049999237060547
2018-08-29,26.469999313354492
2019-02-05,26.829999923706055
2018-11-01,26.920000076293945
2019-08-16,26.260000228881836
2019-04-10,26.18000030517578
2019-09-17,26.469999313354492
2019-10-15,27.09000015258789
2020-01-02,26.510000228881836
2020-06-08,26.979999542236328
2019-10-18,26.850000381469727
2020-03-24,26.940000534057617
2020-06-11,26.989999771118164
2020-01-08,27.3799991607666
2019-04-25,26.979999542236328
2019-07-30,26.959999084472656
2019-02-20,27.850000381469727
2018-07-11,26.809999465942383
2018-09-13,28.040000915527344
2018-10-15,28.0
2019-06-28,27.639999389648438
2018-12-18,27.3700008392334
2018-11-16,27.75
2019-10-02,28.270000457763672
2020-03-27,28.719999313354492
2020-01-10,28.489999771118164
2019-10-24,28.610000610351562
2020-03-30,28.110000610351562
2020-06-17,27.8799991607666
2020-01-14,27.68000030517578
2020-04-02,27.190000534057617
2019-01-02,27.1200008392334
2019-08-14,27.360000610351562
2018-10-30,27.209999084472656
2019-06-11,27.610000610351562
2019-05-10,27.18000030517578
2019-04-08,27.190000534057617
2018-08-27,27.18000030517578
2018-07-26,27.350000381469727
2018-09-28,27.549999237060547
2019-03-07,27.559999465942383
2019-10-30,27.450000762939453
2020-01-17,26.950000762939453
2020-06-23,26.059999465942383
2020-04-08,26.450000762939453
2020-06-26,26.420000076293945
2019-03-22,26.799999237060547
2019-01-17,26.809999465942383
2019-08-29,25.799999237060547
2018-11-14,25.770000457763672
2019-06-26,25.950000762939453
2018-09-11,25.860000610351562
2018-07-09,26.15999984741211
2018-08-10,26.110000610351562
2019-04-23,26.09000015258789
2019-09-30,25.860000610351562
2020-01-23,25.700000762939453
2019-11-08,25.829999923706055
2020-04-14,26.020000457763672
2019-11-11,26.170000076293945
2020-01-29,26.209999084472656
2020-04-17,25.719999313354492
2018-07-24,25.670000076293945
2018-09-26,25.34000015258789
2019-05-08,24.8700008392334
2019-03-05,24.729999542236328
2019-02-01,25.270000457763672
2018-12-31,25.229999542236328
2018-11-29,25.030000686645508
2019-08-12,24.959999084472656
2019-07-11,24.989999771118164
2019-09-13,25.139999389648438
2019-11-14,25.0
2020-04-20,25.25
2020-02-04,25.59000015258789
2020-04-23,25.3799991607666
2018-12-14,25.600000381469727
2019-08-27,25.31999969482422
2018-08-08,25.06999969482422
2018-10-11,24.479999542236328
2018-11-12,24.860000610351562
2019-07-26,24.84000015258789
2019-06-24,24.469999313354492
2019-05-23,25.18000030517578
2019-03-20,25.200000762939453
2019-01-15,25.56999969482422
2019-11-20,25.90999984741211
2020-02-07,26.010000228881836
2020-02-10,25.459999084472656
2020-04-29,25.280000686645508
2019-11-26,24.899999618530273
2020-02-13,24.530000686645508
2019-01-30,24.010000228881836
2018-08-23,23.959999084472656
2018-09-24,25.309999465942383
2018-11-27,25.1299991607666
2018-10-26,25.290000915527344
2019-07-09,24.989999771118164
2019-06-07,24.100000381469727
2019-05-06,23.530000686645508
2019-04-04,23.0
2019-09-11,22.190000534057617
2019-11-29,21.360000610351562
2020-05-05,21.729999542236328
2019-12-02,22.959999084472656
2020-02-19,22.920000076293945
2020-05-08,21.709999084472656
2019-05-21,21.170000076293945
2019-03-18,19.5
2018-09-07,18.719999313354492
2018-08-06,18.309999465942383
2018-10-09,16.43000030517578
2019-02-14,16.799999237060547
2018-12-12,15.300000190734863
2019-07-24,17.670000076293945
2019-09-26,18.5
2019-10-28,19.360000610351562
2019-12-05,16.700000762939453
2020-05-11,15.289999961853027
2019-07-03,15.609999656677246
2020-02-25,15.880000114440918
2020-05-14,16.549999237060547
2020-02-28,17.079999923706055
2019-08-08,16.860000610351562
2019-06-05,16.56999969482422
2018-07-20,15.649999618530273
2018-08-21,15.760000228881836
2018-10-24,15.329999923706055
2019-04-02,16.18000030517578
2019-03-01,16.579999923706055
2019-01-28,16.18000030517578
2018-12-27,16.610000610351562
2019-09-09,15.899999618530273
2020-03-02,16.09000015258789
2020-05-20,15.210000038146973
2019-12-17,14.90999984741211
2020-03-05,15.779999732971191
2019-02-12,15.829999923706055
2019-01-11,15.760000228881836
2018-12-10,16.0
2019-08-23,15.710000038146973
2018-11-08,15.710000038146973
2019-07-22,15.90999984741211
2019-06-20,17.219999313354492
2018-09-05,17.579999923706055
2019-04-17,17.780000686645508
2019-09-24,17.280000686645508
2019-12-20,17.469999313354492
2020-05-26,17.899999618530273
2019-04-30,17.3799991607666
2019-12-23,18.010000228881836
2020-03-11,18.360000610351562
2020-05-29,18.780000686645508
2019-12-26,18.0
2020-06-01,17.09000015258789
2019-05-02,16.40999984741211
2019-02-27,17.360000610351562
2018-11-23,18.260000228881836
2019-08-06,17.850000381469727
2018-07-18,18.110000610351562
2018-09-20,17.93000030517578
2018-10-22,17.5
2019-07-05,18.520000457763672
2019-06-03,19.170000076293945
2019-10-09,18.829999923706055
2019-10-11,18.469999313354492
2020-03-17,18.850000381469727
2020-06-04,19.59000015258789
2019-10-14,20.139999389648438
2020-03-20,20.510000228881836
2018-11-06,22.549999237060547
2019-06-18,23.09000015258789
2019-05-17,22.8799991607666
2019-04-15,22.360000610351562
2019-03-14,20.760000228881836
2019-01-09,21.100000381469727
2018-08-02,21.010000228881836
2018-10-05,22.1299991607666
2019-08-21,22.290000915527344
2019-10-17,22.06999969482422
2020-03-23,21.950000762939453
2020-06-10,21.600000381469727
2019-02-25,21.520000457763672
2020-01-07,20.729999542236328
2020-03-26,20.520000457763672
2019-10-23,19.889999389648438
