Dates,FTV
2020-04-30,79.94599914550781
2019-05-01,79.38999938964844
2019-02-26,80.05000305175781
2019-01-25,79.0999984741211
2018-12-24,78.73500061035156
2019-09-06,78.38999938964844
2018-07-17,77.48999786376953
2018-09-19,78.5999984741211
2019-08-05,78.92500305175781
2019-10-08,80.87999725341797
2019-12-11,80.91000366210938
2019-11-27,80.9000015258789
2020-02-14,81.2300033569336
2020-05-06,80.98999786376953
2019-01-08,80.5
2018-12-07,81.93000030517578
2019-08-20,83.18000030517578
2018-11-05,82.8499984741211
2019-07-19,82.58000183105469
2018-10-04,81.9000015258789
2019-06-17,81.27999877929688
2019-05-16,80.4800033569336
2018-08-01,81.0199966430664
2019-03-13,79.80999755859375
2019-12-03,81.33000183105469
2020-02-20,81.44000244140625
2019-12-06,81.56999969482422
2020-05-12,81.44999694824219
2019-12-09,79.94000244140625
2020-02-26,79.7300033569336
2020-05-15,79.19000244140625
2019-03-28,81.62999725341797
2018-09-17,82.79000091552734
2018-08-16,82.51000213623047
2018-10-19,79.51000213623047
2019-04-29,78.33999633789062
2019-01-23,76.81999969482422
2019-09-04,76.87000274658203
2018-11-20,76.03500366210938
2019-07-02,73.80000305175781
2019-05-31,71.52999877929688
2019-12-12,71.5
2020-05-18,71.19000244140625
2019-09-27,72.04000091552734
2020-03-03,71.66999816894531
2020-05-21,70.23999786376953
2019-05-14,71.19000244140625
2018-08-31,69.05000305175781
2018-07-30,67.6449966430664
2018-10-02,69.20999908447266
2019-04-12,70.3949966430664
2019-03-11,70.41999816894531
2019-02-07,70.94999694824219
2019-07-17,70.86000061035156
2019-09-19,70.05000305175781
2019-10-21,69.16999816894531
2019-12-18,70.11000061035156
2020-03-06,69.68000030517578
2019-10-03,70.81999969482422
2020-03-09,71.56999969482422
2020-05-27,70.43000030517578
2019-12-24,69.25
2020-03-12,68.56999969482422
2018-12-20,69.05999755859375
2019-08-01,68.83999633789062
2018-08-14,69.05999755859375
2018-07-13,70.58999633789062
2018-10-17,70.97000122070312
2019-05-29,70.36000061035156
2019-03-26,70.18499755859375
2019-02-22,69.69999694824219
2019-10-04,69.7300033569336
2019-11-05,70.2300033569336
2019-12-27,69.16999816894531
2020-06-02,68.44999694824219
2019-12-30,68.2300033569336
2020-03-18,68.0
2020-06-05,68.83000183105469
2019-07-15,68.98999786376953
2018-12-03,69.1500015258789
2019-06-13,69.2300033569336
2019-01-04,65.94000244140625
2018-08-29,65.93499755859375
2019-02-05,66.54000091552734
2018-11-01,66.47000122070312
2019-08-16,65.0
2019-04-10,65.01000213623047
2019-09-17,65.73999786376953
2019-10-15,68.45999908447266
2020-01-02,68.05999755859375
2020-06-08,69.62999725341797
2019-10-18,70.13999938964844
2020-03-24,71.06999969482422
2020-06-11,71.3499984741211
2020-01-08,72.37999725341797
2019-04-25,72.88500213623047
2019-07-30,72.44999694824219
2019-02-20,72.31999969482422
2018-07-11,71.3499984741211
2018-09-13,70.41000366210938
2018-10-15,68.94999694824219
2019-06-28,69.77999877929688
2018-12-18,69.41999816894531
2018-11-16,71.80999755859375
2019-10-02,73.9800033569336
2020-03-27,74.3499984741211
2020-01-10,73.38999938964844
2019-10-24,73.68000030517578
2020-03-30,72.93000030517578
2020-06-17,72.81999969482422
2020-01-14,72.6500015258789
2020-04-02,71.86000061035156
2019-01-02,71.73999786376953
2019-08-14,72.74500274658203
2018-10-30,71.58999633789062
2019-06-11,71.5999984741211
2019-05-10,71.11000061035156
2019-04-08,71.33999633789062
2018-08-27,71.44000244140625
2018-07-26,71.70999908447266
2018-09-28,72.19999694824219
2019-03-07,72.44499969482422
2019-10-30,72.36000061035156
2020-01-17,72.9800033569336
2020-06-23,71.27999877929688
2020-04-08,72.63999938964844
2020-06-26,72.69000244140625
2019-03-22,73.55000305175781
2019-01-17,76.12999725341797
2019-08-29,74.37000274658203
2018-11-14,75.76000213623047
2019-06-26,76.30000305175781
2018-09-11,76.77799987792969
2018-07-09,76.69999694824219
2018-08-10,76.80999755859375
2019-04-23,76.83999633789062
2019-09-30,76.9800033569336
2020-01-23,77.29000091552734
2019-11-08,76.87000274658203
2020-04-14,77.30000305175781
2019-11-11,76.86499786376953
2020-01-29,76.66999816894531
2020-04-17,76.86000061035156
2018-07-24,76.54000091552734
2018-09-26,77.55999755859375
2019-05-08,77.3499984741211
2019-03-05,76.99099731445312
2019-02-01,77.0999984741211
2018-12-31,77.30000305175781
2018-11-29,78.66000366210938
2019-08-12,78.62999725341797
2019-07-11,78.87999725341797
2019-09-13,79.3949966430664
2019-11-14,78.98999786376953
2020-04-20,78.94000244140625
2020-02-04,79.18000030517578
2020-04-23,78.44999694824219
2018-12-14,78.90499877929688
2019-08-27,77.86000061035156
2018-08-08,77.94000244140625
2018-10-11,75.83499908447266
2018-11-12,75.62000274658203
2019-07-26,75.97000122070312
2019-06-24,76.27999877929688
2019-05-23,75.94000244140625
2019-03-20,76.11000061035156
2019-01-15,76.70500183105469
2019-11-20,77.68000030517578
2020-02-07,78.02999877929688
2020-02-10,80.61000061035156
2020-04-29,79.37000274658203
2019-11-26,79.91000366210938
2020-02-13,80.0999984741211
2019-01-30,78.68000030517578
2018-08-23,77.87000274658203
2018-09-24,77.98999786376953
2018-11-27,77.9800033569336
2018-10-26,77.33999633789062
2019-07-09,76.51000213623047
2019-06-07,73.77999877929688
2019-05-06,73.01000213623047
2019-04-04,71.91000366210938
2019-09-11,72.38999938964844
2019-11-29,69.32499694824219
2020-05-05,70.73999786376953
2019-12-02,72.6500015258789
2020-02-19,72.1500015258789
2020-05-08,70.51499938964844
2019-05-21,67.44000244140625
2019-03-18,63.65999984741211
2018-09-07,64.0
2018-08-06,61.2599983215332
2018-10-09,57.86000061035156
2019-02-14,59.75
2018-12-12,56.060001373291016
2019-07-24,53.54999923706055
2019-09-26,49.150001525878906
2019-10-28,47.11000061035156
2019-12-05,47.59000015258789
2020-05-11,45.040000915527344
2019-07-03,50.209999084472656
2020-02-25,51.95000076293945
2020-05-14,52.439998626708984
2020-02-28,50.939998626708984
2019-08-08,52.59000015258789
2019-06-05,55.84000015258789
2018-07-20,55.59000015258789
2018-08-21,56.47999954223633
2018-10-24,58.310001373291016
2019-04-02,57.97999954223633
2019-03-01,61.02000045776367
2019-01-28,61.4900016784668
2018-12-27,62.95000076293945
2019-09-09,61.029998779296875
2020-03-02,61.76100158691406
2020-05-20,59.83000183105469
2019-12-17,57.0
2020-03-05,60.459999084472656
2019-02-12,59.70500183105469
2019-01-11,58.119998931884766
2018-12-10,58.25
2019-08-23,59.45000076293945
2018-11-08,60.790000915527344
2019-07-22,64.25
2019-06-20,65.95999908447266
2018-09-05,66.97000122070312
2019-04-17,64.5
2019-09-24,64.0
2019-12-20,61.0099983215332
2020-05-26,60.36000061035156
2019-04-30,58.81999969482422
2019-12-23,58.939998626708984
2020-03-11,59.52000045776367
2020-05-29,59.709999084472656
2019-12-26,59.58000183105469
2020-06-01,56.619998931884766
2019-05-02,55.81999969482422
2019-02-27,56.25
2018-11-23,59.720001220703125
2019-08-06,60.86000061035156
2018-07-18,59.720001220703125
2018-09-20,59.060001373291016
2018-10-22,58.70000076293945
2019-07-05,61.869998931884766
2019-06-03,64.08000183105469
2019-10-09,64.13999938964844
2019-10-11,61.36000061035156
2020-03-17,62.5
2020-06-04,64.0999984741211
2019-10-14,67.22000122070312
2020-03-20,67.66000366210938
2018-11-06,73.1500015258789
2019-06-18,72.12999725341797
2019-05-17,70.01000213623047
2019-04-15,69.57499694824219
2019-03-14,64.44999694824219
2019-01-09,65.18000030517578
2018-08-02,64.66000366210938
2018-10-05,68.37000274658203
2019-08-21,68.70999908447266
2019-10-17,68.8499984741211
2020-03-23,69.88999938964844
2020-06-10,68.87000274658203
2019-02-25,69.55000305175781
2020-01-07,67.83499908447266
2020-03-26,67.87000274658203
2019-10-23,67.41000366210938
