Dates,FTV
2019-10-03,70.4739761352539
2020-03-09,70.68333435058594
2020-05-27,68.80906677246094
2019-12-24,66.75536346435547
2020-03-12,67.89188385009766
2018-12-20,68.26075744628906
2019-08-01,67.80216217041016
2018-08-14,68.40032958984375
2018-07-13,70.374267578125
2018-10-17,69.76614379882812
2019-05-29,69.80601501464844
2019-03-26,69.28760528564453
2019-02-22,68.84895324707031
2019-10-04,69.4770278930664
2019-11-05,68.57978057861328
2019-12-27,67.97164154052734
2020-06-02,67.74234008789062
2019-12-30,66.73542785644531
2020-03-18,67.63268280029297
2020-06-05,67.77225494384766
2019-07-15,68.39035034179688
2018-12-03,68.35047912597656
2019-06-13,66.07744598388672
2019-01-04,64.23310089111328
2018-08-29,65.47927856445312
2019-02-05,66.2967758178711
2018-11-01,65.43939971923828
2019-08-16,64.0436782836914
2019-04-10,64.67176055908203
2019-09-17,65.23004913330078
2019-10-15,67.74234008789062
2020-01-02,67.75230407714844
2020-06-08,69.2975845336914
2019-10-18,69.1380615234375
2020-03-24,70.69329833984375
2020-06-11,70.72321319580078
2020-01-08,71.70021057128906
2019-04-25,72.03917694091797
2019-07-30,72.1189193725586
2019-02-20,71.29146575927734
2018-07-11,68.15109252929688
2018-09-13,68.43022918701172
2018-10-15,68.28069305419922
2019-06-28,69.20784759521484
2018-12-18,68.78913116455078
2018-11-16,71.58058166503906
2019-10-02,73.50468444824219
2020-03-27,73.28534698486328
2020-01-10,72.96632385253906
2019-10-24,72.06907653808594
2020-03-30,72.65726470947266
2020-06-17,71.8597183227539
2020-01-14,71.8796615600586
2020-04-02,70.7630844116211
2019-01-02,70.9126205444336
2019-08-14,71.41108703613281
2018-10-30,70.93256378173828
2019-06-11,70.88272094726562
2019-05-10,69.88577270507812
2019-04-08,70.7132339477539
2018-08-27,70.48393249511719
2018-07-26,71.26155853271484
2018-09-28,71.92950439453125
2019-03-07,72.20892333984375
2019-10-30,72.0193099975586
2020-01-17,71.63013458251953
2020-06-23,70.96153259277344
2020-04-08,71.26091003417969
2020-06-26,72.1490478515625
2019-03-22,72.71786499023438
2019-01-17,73.9852066040039
2019-08-29,73.68582916259766
2018-11-14,74.8134765625
2019-06-26,76.0109634399414
2018-09-11,75.03301239013672
2018-07-09,76.00098419189453
2018-08-10,76.57977294921875
2019-04-23,76.47998046875
2019-09-30,76.4899673461914
2020-01-23,75.58186340332031
2019-11-08,76.68954467773438
2020-04-14,76.23050689697266
2019-11-11,76.13072204589844
2020-01-29,76.42011260986328
2020-04-17,76.12073516845703
2018-07-24,76.23050689697266
2018-09-26,77.3880844116211
2019-05-08,77.06875610351562
2019-03-05,76.66959381103516
2019-02-01,76.9190673828125
2018-12-31,76.84921264648438
2018-11-29,77.81719207763672
2019-08-12,77.83714294433594
2019-07-11,78.6354751586914
2019-09-13,78.17642974853516
2019-11-14,77.83714294433594
2020-04-20,78.09660339355469
2020-02-04,78.61551666259766
2020-04-23,78.01676940917969
2018-12-14,77.49785614013672
2019-08-27,77.42799377441406
2018-08-08,76.74942016601562
2018-10-11,74.46420288085938
2018-11-12,74.87334442138672
2019-07-26,75.15276336669922
2019-06-24,76.04090118408203
2019-05-23,74.7735595703125
2019-03-20,74.62386322021484
2019-01-15,76.3302993774414
2019-11-20,77.39806365966797
2020-02-07,77.6675033569336
2020-02-10,78.85501098632812
2020-04-29,79.17434692382812
2019-11-26,79.23422241210938
2020-02-13,78.8350601196289
2019-01-30,77.0787353515625
2018-08-23,77.64754486083984
2018-09-24,77.48787689208984
2018-11-27,76.69953155517578
2018-10-26,76.62967681884766
2019-07-09,75.65171813964844
2019-06-07,72.39852905273438
2019-05-06,70.13326263427734
2019-04-04,70.60227966308594
2019-09-11,70.21270751953125
2019-11-29,69.08395385742188
2020-05-05,70.57231903076172
2019-12-02,69.3037109375
2020-02-19,71.99075317382812
2020-05-08,68.08505249023438
2019-05-21,66.73653411865234
2019-03-18,62.04170608520508
2018-09-07,62.391319274902344
2018-08-06,59.36465072631836
2018-10-09,55.66872024536133
2019-02-14,59.66432189941406
2018-12-12,51.782997131347656
2019-07-24,52.60209655761719
2019-09-26,45.01045227050781
2019-10-28,45.99936294555664
2019-12-05,45.529884338378906
2020-05-11,41.96380615234375
2019-07-03,49.865108489990234
2020-02-25,49.835140228271484
2020-05-14,51.613182067871094
2020-02-28,49.59540557861328
2019-08-08,52.04270935058594
2019-06-05,55.129310607910156
2018-07-20,54.9095573425293
2018-08-21,55.93842315673828
2018-10-24,54.220314025878906
2019-04-02,57.187049865722656
2019-03-01,58.3857307434082
2019-01-28,60.57332229614258
2018-12-27,60.97288131713867
2019-09-09,59.35466003417969
2020-03-02,60.94291305541992
2020-05-20,57.426788330078125
2019-12-17,56.71756362915039
2020-03-05,60.29362869262695
2019-02-12,58.63545608520508
2019-01-11,55.77859878540039
2018-12-10,57.676509857177734
2019-08-23,58.53556442260742
2018-11-08,60.273651123046875
2019-07-22,63.90964889526367
2019-06-20,64.63884735107422
2018-09-05,65.4779281616211
2019-04-17,63.92962646484375
2019-09-24,60.68320083618164
2019-12-20,60.932926177978516
2020-05-26,58.26586151123047
2019-04-30,57.706478118896484
2019-12-23,57.866302490234375
2020-03-11,59.20482635498047
2020-05-29,58.75532150268555
2019-12-26,56.09824752807617
2020-06-01,54.400115966796875
2019-05-02,55.69868469238281
2019-02-27,55.189247131347656
2018-11-23,59.12491226196289
2019-08-06,59.045005798339844
2018-07-18,59.035011291503906
2018-09-20,58.21591567993164
2018-10-22,58.465641021728516
2019-07-05,61.30251693725586
2019-06-03,63.59000015258789
2019-10-09,61.540000915527344
2019-10-11,60.97999954223633
2020-03-17,62.16999816894531
2020-06-04,64.02999877929688
2019-10-14,67.08000183105469
2020-03-20,67.45999908447266
2018-11-06,70.61000061035156
2019-06-18,70.37999725341797
2019-05-17,69.58000183105469
2019-04-15,66.86000061035156
2019-03-14,62.849998474121094
2019-01-09,63.650001525878906
2018-08-02,64.38999938964844
2018-10-05,67.80999755859375
2019-08-21,67.9000015258789
2019-10-17,68.18000030517578
2020-03-23,67.8499984741211
2020-06-10,68.4000015258789
2019-02-25,68.29000091552734
2020-01-07,66.01000213623047
2020-03-26,67.66000366210938
2019-10-23,66.37000274658203
