Dates,FTV
2018-06-20,78.38999938964844
2018-06-21,77.47000122070312
2018-06-25,77.7699966430664
2018-06-22,76.76000213623047
2018-06-26,75.12999725341797
2018-06-27,74.7300033569336
2018-06-28,74.19999694824219
2018-06-29,76.22000122070312
2018-07-02,75.66999816894531
2018-07-03,76.44999694824219
2018-07-05,76.5999984741211
2018-07-16,76.8499984741211
2018-09-18,77.12000274658203
2019-01-24,76.63999938964844
2019-09-05,76.19999694824219
2018-11-21,76.12999725341797
2020-01-13,76.79000091552734
2020-04-01,76.22000122070312
2020-06-19,76.4000015258789
2019-10-29,77.26000213623047
2020-01-16,76.87000274658203
2020-06-22,76.95999908447266
2018-10-03,76.12000274658203
2018-07-31,76.5
2019-03-12,77.25
2019-02-08,78.75
2019-01-07,78.76000213623047
2018-12-06,79.51499938964844
2019-08-19,80.1500015258789
2019-07-18,80.87999725341797
2019-05-15,79.9800033569336
2019-09-20,80.5
2019-11-01,80.80999755859375
2020-04-07,81.0
2020-06-25,80.37000274658203
2020-06-16,80.19999694824219
2019-11-04,79.43000030517578
2020-01-22,79.01000213623047
2019-11-07,79.01200103759766
2020-04-13,78.80999755859375
2019-07-01,79.93000030517578
2019-05-30,80.16999816894531
2018-08-15,80.22000122070312
2018-10-18,80.0999984741211
2019-03-27,79.7300033569336
2019-01-22,79.62000274658203
2018-12-21,79.9000015258789
2019-09-03,80.52999877929688
2018-11-19,81.70999908447266
2019-08-02,82.01000213623047
2020-01-28,83.48999786376953
2020-04-16,83.5
2019-11-13,82.50499725341797
2020-01-31,83.02999877929688
2018-12-04,83.7300033569336
2018-11-02,83.66999816894531
2019-07-16,84.5199966430664
2018-08-30,84.37000274658203
2018-10-01,84.66999816894531
2019-06-14,85.5999984741211
2019-05-13,86.30000305175781
2019-04-11,86.63999938964844
2019-02-06,86.30000305175781
2019-09-18,85.58999633789062
2020-02-03,86.23999786376953
2020-04-22,86.75
2019-11-19,86.11000061035156
2020-02-06,85.52999877929688
2019-11-22,84.5
2019-03-25,84.4000015258789
2019-02-21,83.68000030517578
2018-12-19,84.13999938964844
2018-07-12,83.5999984741211
2018-09-14,83.62000274658203
2018-08-13,83.38999938964844
2018-10-16,83.05999755859375
2019-07-31,83.15499877929688
2019-05-28,82.12999725341797
2019-04-26,80.22000122070312
2020-04-28,78.41999816894531
2019-11-25,78.19000244140625
2020-02-12,78.19999694824219
2020-05-01,79.0
2020-05-04,79.02999877929688
2019-06-12,79.73999786376953
2019-04-09,79.3499984741211
2019-03-08,77.6500015258789
2019-02-04,75.52999877929688
2018-07-27,74.0
2018-08-28,74.51000213623047
2019-01-03,69.16000366210938
2019-08-15,71.55999755859375
2018-10-31,70.80000305175781
2019-09-16,72.48999786376953
2020-02-18,73.72000122070312
2020-05-07,74.5
2018-08-17,74.0999984741211
2019-12-04,74.04000091552734
2020-02-21,75.44999694824219
2018-12-17,75.81999969482422
2019-08-30,74.86000061035156
2018-11-15,74.6050033569336
2019-07-29,74.88999938964844
2019-06-27,73.38999938964844
2019-04-24,72.73999786376953
2018-07-10,75.125
2018-09-12,73.41999816894531
2019-02-19,72.30000305175781
2019-01-18,72.87000274658203
2020-02-24,72.73999786376953
2020-05-13,72.3499984741211
2019-12-10,71.9000015258789
2020-02-27,72.66000366210938
2019-12-13,73.41999816894531
2020-05-19,73.83000183105469
2019-03-06,75.52999877929688
2018-11-30,72.69000244140625
2019-08-13,70.44999694824219
2019-07-12,69.55999755859375
2019-06-10,69.20999908447266
2019-05-09,69.72000122070312
2018-07-25,70.72000122070312
2018-09-27,69.75
2018-10-29,68.55999755859375
2019-10-16,67.44999694824219
2019-12-16,67.31999969482422
2020-03-04,66.20999908447266
2020-05-22,63.70000076293945
2019-10-01,64.5
2019-12-19,62.970001220703125
2018-09-10,62.88999938964844
2019-05-24,64.36000061035156
2018-08-09,65.80000305175781
2019-04-22,66.77999877929688
2019-03-21,66.31999969482422
2019-01-16,64.38999938964844
2019-08-28,65.45999908447266
2018-11-13,67.23500061035156
2018-10-12,67.2699966430664
2019-06-25,68.08000183105469
2020-03-10,68.5199966430664
2020-05-28,68.87000274658203
2019-10-07,69.0199966430664
2020-03-13,69.0
2019-10-10,69.70999908447266
2020-03-16,69.66000366210938
2020-06-03,71.80000305175781
2018-11-28,71.19499969482422
2018-09-25,70.66000366210938
2018-07-23,70.91000366210938
2018-08-24,71.47000122070312
2019-07-10,70.7699966430664
2019-05-07,72.06999969482422
2019-04-05,73.25
2019-03-04,73.91999816894531
2019-01-31,74.12000274658203
2019-09-12,73.69999694824219
2019-12-31,74.05000305175781
2020-03-19,74.18000030517578
2020-01-03,73.56999969482422
2020-06-09,74.4000015258789
2019-02-15,75.9000015258789
2019-01-14,77.30000305175781
2018-07-06,78.87999725341797
2018-08-07,79.69999694824219
2018-10-10,80.94999694824219
2018-12-13,80.12999725341797
2019-08-26,80.66000366210938
2019-07-25,80.05500030517578
2019-05-22,80.69000244140625
2019-03-19,81.13999938964844
2020-01-06,81.27999877929688
2020-03-25,81.11499786376953
2020-06-12,81.06999969482422
2019-10-22,81.88500213623047
2020-01-09,81.94999694824219
2020-06-15,82.25
2019-10-25,81.94999694824219
2020-03-31,80.68000030517578
2020-06-18,79.58999633789062
2019-04-03,80.52999877929688
2018-08-22,81.79000091552734
2018-10-25,82.43000030517578
2019-01-29,82.54000091552734
2018-12-28,82.43000030517578
2018-11-26,82.5199966430664
2019-08-09,82.75
2019-07-08,82.29000091552734
2019-06-06,82.77999877929688
2019-09-10,82.20999908447266
2020-01-15,82.0
2020-04-03,82.80000305175781
2019-10-31,82.22000122070312
2020-04-06,82.38999938964844
2020-06-24,83.27999877929688
2018-11-09,84.30000305175781
2019-07-23,85.0
2019-06-21,86.06999969482422
2019-05-20,86.19999694824219
2019-04-18,86.31999969482422
2018-09-06,85.91999816894531
2018-10-08,85.83000183105469
2019-02-13,85.80999755859375
2018-12-11,85.80999755859375
2019-09-25,87.19999694824219
2020-01-21,87.2300033569336
2020-04-09,87.37000274658203
2019-11-06,87.5999984741211
2020-01-24,87.75
2020-01-27,87.5999984741211
2020-04-15,88.16999816894531
2018-12-26,88.81999969482422
2019-08-07,87.2300033569336
2019-06-04,80.91000366210938
2018-09-21,85.33000183105469
2018-07-19,85.44999694824219
2018-08-20,85.27999877929688
2018-10-23,84.80999755859375
2019-05-03,85.93000030517578
2019-04-01,84.36000061035156
2019-02-28,83.12000274658203
2019-11-12,82.0999984741211
2020-01-30,81.26000213623047
2019-11-15,80.66000366210938
2020-04-21,79.97000122070312
2019-04-16,80.47000122070312
2019-03-15,79.89299774169922
2019-02-11,81.29000091552734
2019-01-10,79.94000244140625
2019-08-22,79.12999725341797
2018-11-07,79.75
2018-08-03,79.48999786376953
2018-09-04,78.16999816894531
2019-06-19,78.01000213623047
2019-09-23,76.79000091552734
2019-11-18,75.69999694824219
2020-02-05,76.2699966430664
2020-04-24,75.87999725341797
2019-03-29,73.5999984741211
2019-11-21,76.16000366210938
2020-04-27,77.58999633789062
2020-02-11,78.51000213623047
2020-04-30,78.87000274658203
2019-05-01,78.66999816894531
2019-02-26,78.7699966430664
2019-01-25,77.9800033569336
