Dates,FTV
2018-06-20,78.80000305175781
2018-06-21,78.0999984741211
2018-06-25,77.83999633789062
2018-06-22,77.62999725341797
2018-06-26,75.19999694824219
2018-06-27,74.79000091552734
2018-06-28,75.80000305175781
2018-06-29,77.11000061035156
2018-07-02,76.76000213623047
2018-07-03,76.54000091552734
2018-07-05,77.13999938964844
2018-07-16,77.22000122070312
2018-09-18,77.9000015258789
2019-01-24,77.05999755859375
2019-09-05,76.23999786376953
2018-11-21,76.94999694824219
2020-01-13,77.22000122070312
2020-04-01,76.45999908447266
2020-06-19,77.56999969482422
2019-10-29,77.5199966430664
2020-01-16,77.62000274658203
2020-06-22,77.63999938964844
2018-10-03,76.18000030517578
2018-07-31,77.41000366210938
2019-03-12,79.02999877929688
2019-02-08,81.20999908447266
2019-01-07,79.80999755859375
2018-12-06,79.75
2019-08-19,82.08000183105469
2019-07-18,80.94000244140625
2019-05-15,80.93000030517578
2019-09-20,81.20999908447266
2019-11-01,80.95999908447266
2020-04-07,81.27999877929688
2020-06-25,80.77999877929688
2020-06-16,80.23999786376953
2019-11-04,79.69999694824219
2020-01-22,79.30999755859375
2019-11-07,79.55999755859375
2020-04-13,79.69000244140625
2019-07-01,80.33999633789062
2019-05-30,80.25
2018-08-15,80.5999984741211
2018-10-18,80.38999938964844
2019-03-27,79.91999816894531
2019-01-22,80.0199966430664
2018-12-21,80.12999725341797
2019-09-03,81.68000030517578
2018-11-19,82.06999969482422
2019-08-02,83.87999725341797
2020-01-28,83.73999786376953
2020-04-16,83.9800033569336
2019-11-13,83.45999908447266
2020-01-31,84.33999633789062
2018-12-04,84.16000366210938
2018-11-02,84.58999633789062
2019-07-16,84.69000244140625
2018-08-30,85.0199966430664
2018-10-01,85.30999755859375
2019-06-14,86.5
2019-05-13,86.9800033569336
2019-04-11,87.12000274658203
2019-02-06,87.37999725341797
2019-09-18,85.98999786376953
2020-02-03,87.37000274658203
2020-04-22,86.9800033569336
2019-11-19,86.33000183105469
2020-02-06,86.0
2019-11-22,85.02999877929688
2019-03-25,84.63999938964844
2019-02-21,84.19999694824219
2018-12-19,84.43000030517578
2018-07-12,83.62000274658203
2018-09-14,83.73999786376953
2018-08-13,83.94999694824219
2018-10-16,83.9800033569336
2019-07-31,83.6500015258789
2019-05-28,82.19999694824219
2019-04-26,80.22000122070312
2020-04-28,78.58000183105469
2019-11-25,79.19999694824219
2020-02-12,78.94000244140625
2020-05-01,79.77999877929688
2020-05-04,80.22000122070312
2019-06-12,80.02999877929688
2019-04-09,79.79000091552734
2019-03-08,77.69000244140625
2019-02-04,77.05000305175781
2018-07-27,74.08000183105469
2018-08-28,76.33000183105469
2019-01-03,73.05999755859375
2019-08-15,72.19999694824219
2018-10-31,71.68000030517578
2019-09-16,74.25
2020-02-18,74.80999755859375
2020-05-07,74.86000061035156
2018-08-17,75.0999984741211
2019-12-04,75.87999725341797
2020-02-21,76.12999725341797
2018-12-17,76.88999938964844
2019-08-30,75.22000122070312
2018-11-15,74.95999908447266
2019-07-29,75.20999908447266
2019-06-27,73.5999984741211
2019-04-24,75.7300033569336
2018-07-10,75.44999694824219
2018-09-12,73.76000213623047
2019-02-19,72.58999633789062
2019-01-18,73.86000061035156
2020-02-24,72.80000305175781
2020-05-13,73.19999694824219
2019-12-10,73.76000213623047
2020-02-27,74.98999786376953
2019-12-13,74.12999725341797
2020-05-19,76.06999969482422
2019-03-06,75.95999908447266
2018-11-30,72.8499984741211
2019-08-13,72.13999938964844
2019-07-12,69.94000244140625
2019-06-10,70.72000122070312
2019-05-09,70.05999755859375
2018-07-25,70.7699966430664
2018-09-27,69.94999694824219
2018-10-29,68.86000061035156
2019-10-16,67.94999694824219
2019-12-16,68.0999984741211
2020-03-04,66.58000183105469
2020-05-22,65.16000366210938
2019-10-01,65.5
2019-12-19,63.63999938964844
2018-09-10,65.69999694824219
2019-05-24,66.88999938964844
2018-08-09,66.69999694824219
2019-04-22,67.66000366210938
2019-03-21,67.3499984741211
2019-01-16,64.62999725341797
2019-08-28,67.45999908447266
2018-11-13,67.80000305175781
2018-10-12,68.11000061035156
2019-06-25,69.2300033569336
2020-03-10,69.87999725341797
2020-05-28,69.51000213623047
2019-10-07,69.62999725341797
2020-03-13,69.98999786376953
2019-10-10,70.0199966430664
2020-03-16,71.37999725341797
2020-06-03,73.02999877929688
2018-11-28,71.66999816894531
2018-09-25,71.13999938964844
2018-07-23,70.98999786376953
2018-08-24,72.25
2019-07-10,71.88999938964844
2019-05-07,73.69000244140625
2019-04-05,74.7300033569336
2019-03-04,74.98999786376953
2019-01-31,74.33000183105469
2019-09-12,74.30000305175781
2019-12-31,74.52999877929688
2020-03-19,74.94999694824219
2020-01-03,74.41999816894531
2020-06-09,76.81999969482422
2019-02-15,77.16000366210938
2019-01-14,78.81999969482422
2018-07-06,80.44000244140625
2018-08-07,80.44999694824219
2018-10-10,81.80000305175781
2018-12-13,80.4800033569336
2019-08-26,81.05999755859375
2019-07-25,80.61000061035156
2019-05-22,81.37000274658203
2019-03-19,81.5999984741211
