Dates,TPR
2020-03-10,35.619998931884766
2020-05-28,35.91999816894531
2019-10-07,35.63999938964844
2020-03-13,35.529998779296875
2019-10-10,34.880001068115234
2020-03-16,35.20000076293945
2020-06-03,36.369998931884766
2018-11-28,36.0099983215332
2018-09-25,36.119998931884766
2018-07-23,35.7400016784668
2018-08-24,36.79999923706055
2019-07-10,37.0099983215332
2019-05-07,37.439998626708984
2019-04-05,37.349998474121094
2019-03-04,37.9900016784668
2019-01-31,38.5099983215332
2019-09-12,38.130001068115234
2019-12-31,38.529998779296875
2020-03-19,38.68000030517578
2020-01-03,31.90999984741211
2020-06-09,33.45000076293945
2019-02-15,33.97999954223633
2019-01-14,34.7400016784668
2018-07-06,34.959999084472656
2018-08-07,34.13999938964844
2018-10-10,35.2599983215332
2018-12-13,35.22999954223633
2019-08-26,34.939998626708984
2019-07-25,34.75
2019-05-22,35.0
2019-03-19,35.61000061035156
2020-01-06,35.630001068115234
2020-03-25,35.2400016784668
2020-06-12,34.90999984741211
2019-10-22,34.790000915527344
2020-01-09,34.400001525878906
2020-06-15,34.56999969482422
2019-10-25,34.45000076293945
2020-03-31,33.650001525878906
2020-06-18,33.290000915527344
2019-04-03,33.45000076293945
2018-08-22,33.439998626708984
2018-10-25,33.70000076293945
2019-01-29,33.0
2018-12-28,32.16999816894531
2018-11-26,32.2599983215332
2019-08-09,32.79999923706055
2019-07-08,31.700000762939453
2019-06-06,31.579999923706055
2019-09-10,30.90999984741211
2020-01-15,30.690000534057617
2020-04-03,31.700000762939453
2019-10-31,32.099998474121094
2020-04-06,32.540000915527344
2020-06-24,32.34000015258789
2018-11-09,32.66999816894531
2019-07-23,33.189998626708984
2019-06-21,33.40999984741211
2019-05-20,33.790000915527344
2019-04-18,34.130001068115234
2018-09-06,33.66999816894531
2018-10-08,33.0
2019-02-13,33.04999923706055
2018-12-11,32.81999969482422
2019-09-25,32.380001068115234
2020-01-21,32.130001068115234
2020-04-09,31.920000076293945
2019-11-06,32.220001220703125
2020-01-24,32.08000183105469
2020-01-27,30.56999969482422
2020-04-15,30.049999237060547
2018-12-26,30.829999923706055
2019-08-07,30.729999542236328
2019-06-04,30.8700008392334
2018-09-21,31.559999465942383
2018-07-19,31.649999618530273
2018-08-20,30.969999313354492
2018-10-23,30.829999923706055
2019-05-03,31.100000381469727
2019-04-01,30.350000381469727
2019-02-28,30.510000228881836
2019-11-12,30.5
2020-01-30,32.93000030517578
2019-11-15,31.350000381469727
2020-04-21,29.989999771118164
2019-04-16,29.81999969482422
2019-03-15,30.25
2019-02-11,31.209999084472656
2019-01-10,30.670000076293945
2019-08-22,30.329999923706055
2018-11-07,30.809999465942383
2018-08-03,30.559999465942383
2018-09-04,30.010000228881836
2019-06-19,29.440000534057617
2019-09-23,29.399999618530273
2019-11-18,28.6299991607666
2020-02-05,28.329999923706055
2020-04-24,27.93000030517578
2019-03-29,28.420000076293945
2019-11-21,29.229999542236328
2020-04-27,29.579999923706055
2020-02-11,29.049999237060547
2020-04-30,29.479999542236328
2019-05-01,29.93000030517578
2019-02-26,29.670000076293945
2019-01-25,28.829999923706055
2018-12-24,28.940000534057617
2019-09-06,29.25
2018-07-17,29.290000915527344
2018-09-19,29.899999618530273
2019-08-05,30.030000686645508
2019-10-08,30.43000030517578
2019-12-11,30.59000015258789
2019-11-27,30.969999313354492
2020-02-14,30.110000610351562
2020-05-06,30.350000381469727
2019-01-08,30.739999771118164
2018-12-07,30.940000534057617
2019-08-20,31.170000076293945
2018-11-05,30.209999084472656
2019-07-19,29.979999542236328
2018-10-04,29.8700008392334
2019-06-17,29.93000030517578
2019-05-16,29.510000228881836
2018-08-01,28.739999771118164
2019-03-13,28.8799991607666
2019-12-03,29.809999465942383
2020-02-20,30.3700008392334
2019-12-06,30.690000534057617
2020-05-12,30.200000762939453
2019-12-09,30.0
2020-02-26,30.280000686645508
2020-05-15,29.270000457763672
2019-03-28,29.489999771118164
2018-09-17,30.049999237060547
2018-08-16,30.559999465942383
2018-10-19,30.299999237060547
2019-04-29,29.940000534057617
2019-01-23,29.809999465942383
2019-09-04,30.170000076293945
2018-11-20,29.059999465942383
2019-07-02,29.170000076293945
2019-05-31,27.649999618530273
2019-12-12,27.520000457763672
2020-05-18,27.239999771118164
2019-09-27,28.079999923706055
2020-03-03,27.309999465942383
2020-05-21,25.989999771118164
2019-05-14,25.899999618530273
2018-08-31,24.75
2018-07-30,18.540000915527344
2018-10-02,18.809999465942383
2019-04-12,20.100000381469727
2019-03-11,20.459999084472656
2019-02-07,21.31999969482422
2019-07-17,20.850000381469727
2019-09-19,20.25
2019-10-21,20.31999969482422
2019-12-18,20.329999923706055
2020-03-06,20.149999618530273
2019-10-03,19.770000457763672
2020-03-09,20.389999389648438
2020-05-27,20.229999542236328
2019-12-24,21.049999237060547
2020-03-12,21.59000015258789
2018-12-20,22.850000381469727
2019-08-01,23.459999084472656
2018-08-14,24.100000381469727
2018-07-13,24.520000457763672
2018-10-17,24.739999771118164
2019-05-29,25.149999618530273
2019-03-26,24.989999771118164
2019-02-22,24.700000762939453
2019-10-04,24.899999618530273
2019-11-05,25.059999465942383
2019-12-27,25.110000610351562
2020-06-02,24.81999969482422
2019-12-30,24.899999618530273
2020-03-18,25.219999313354492
2020-06-05,25.15999984741211
2019-07-15,25.649999618530273
2018-12-03,25.649999618530273
2019-06-13,25.540000915527344
2019-01-04,24.670000076293945
2018-08-29,24.139999389648438
2019-02-05,24.84000015258789
2018-11-01,25.1200008392334
2019-08-16,24.15999984741211
2019-04-10,24.700000762939453
2019-09-17,24.610000610351562
2019-10-15,25.420000076293945
2020-01-02,24.3799991607666
2020-06-08,25.040000915527344
2019-10-18,25.329999923706055
2020-03-24,25.420000076293945
2020-06-11,25.030000686645508
2020-01-08,25.829999923706055
2019-04-25,25.709999084472656
2019-07-30,25.75
2019-02-20,25.309999465942383
2018-07-11,25.040000915527344
2018-09-13,26.079999923706055
2018-10-15,25.670000076293945
2019-06-28,25.639999389648438
2018-12-18,25.280000686645508
2018-11-16,26.06999969482422
2019-10-02,26.350000381469727
2020-03-27,25.90999984741211
2020-01-10,25.299999237060547
2019-10-24,26.399999618530273
2020-03-30,26.530000686645508
2020-06-17,26.389999389648438
2020-01-14,26.239999771118164
2020-04-02,25.899999618530273
2019-01-02,26.0
2019-08-14,26.200000762939453
2018-10-30,26.270000457763672
2019-06-11,26.59000015258789
2019-05-10,25.8700008392334
2019-04-08,25.709999084472656
2018-08-27,25.920000076293945
2018-07-26,25.989999771118164
2018-09-28,26.15999984741211
2019-03-07,26.309999465942383
2019-10-30,26.520000457763672
2020-01-17,25.8799991607666
2020-06-23,24.6299991607666
2020-04-08,24.75
2020-06-26,25.229999542236328
2019-03-22,25.219999313354492
2019-01-17,25.469999313354492
2019-08-29,25.489999771118164
2018-11-14,25.25
2019-06-26,25.84000015258789
2018-09-11,25.5
2018-07-09,25.479999542236328
2018-08-10,25.15999984741211
2019-04-23,25.65999984741211
2019-09-30,26.010000228881836
2020-01-23,26.1299991607666
2019-11-08,26.780000686645508
2020-04-14,26.559999465942383
2019-11-11,26.8799991607666
2020-01-29,26.770000457763672
2020-04-17,26.559999465942383
2018-07-24,26.420000076293945
2018-09-26,26.579999923706055
2019-05-08,26.43000030517578
2019-03-05,26.600000381469727
2019-02-01,27.079999923706055
2018-12-31,27.260000228881836
2018-11-29,26.93000030517578
2019-08-12,27.170000076293945
2019-07-11,27.420000076293945
2019-09-13,28.1200008392334
2019-11-14,28.280000686645508
2020-04-20,28.690000534057617
2020-02-04,28.6299991607666
2020-04-23,28.200000762939453
2018-12-14,27.600000381469727
2019-08-27,27.020000457763672
2018-08-08,27.06999969482422
2018-10-11,26.15999984741211
2018-11-12,25.969999313354492
2019-07-26,26.530000686645508
2019-06-24,26.209999084472656
2019-05-23,25.56999969482422
2019-03-20,25.81999969482422
2019-01-15,26.6200008392334
2019-11-20,27.540000915527344
2020-02-07,28.979999542236328
2020-02-10,27.530000686645508
2020-04-29,27.729999542236328
2019-11-26,28.510000228881836
2020-02-13,28.700000762939453
2019-01-30,28.540000915527344
2018-08-23,28.709999084472656
2018-09-24,27.920000076293945
2018-11-27,27.850000381469727
2018-10-26,27.889999389648438
2019-07-09,27.739999771118164
2019-06-07,25.3700008392334
2019-05-06,24.25
2019-04-04,23.5
2019-09-11,22.290000915527344
2019-11-29,22.110000610351562
2020-05-05,22.68000030517578
2019-12-02,23.09000015258789
2020-02-19,23.079999923706055
2020-05-08,21.969999313354492
2019-05-21,21.040000915527344
2019-03-18,18.1299991607666
2018-09-07,18.0
2018-08-06,17.360000610351562
2018-10-09,14.710000038146973
2019-02-14,14.0600004196167
2018-12-12,11.479999542236328
2019-07-24,10.850000381469727
2019-09-26,11.869999885559082
2019-10-28,12.09000015258789
2019-12-05,11.699999809265137
2020-05-11,10.510000228881836
2019-07-03,11.359999656677246
2020-02-25,13.529999732971191
2020-05-14,14.020000457763672
2020-02-28,13.0600004196167
2019-08-08,12.890000343322754
2019-06-05,12.789999961853027
2018-07-20,10.859999656677246
2018-08-21,10.180000305175781
2018-10-24,10.479999542236328
2019-04-02,11.869999885559082
2019-03-01,13.979999542236328
2019-01-28,14.710000038146973
2018-12-27,15.100000381469727
2019-09-09,14.260000228881836
2020-03-02,14.850000381469727
2020-05-20,13.859999656677246
2019-12-17,13.960000038146973
2020-03-05,15.100000381469727
2019-02-12,14.119999885559082
2019-01-11,13.3100004196167
2018-12-10,13.34000015258789
2019-08-23,13.420000076293945
2018-11-08,13.449999809265137
2019-07-22,13.729999542236328
2019-06-20,15.229999542236328
2018-09-05,16.610000610351562
2019-04-17,14.25
2019-09-24,14.0600004196167
2019-12-20,14.3100004196167
2020-05-26,14.720000267028809
2019-04-30,13.979999542236328
2019-12-23,14.270000457763672
2020-03-11,14.529999732971191
2020-05-29,13.760000228881836
2019-12-26,13.140000343322754
2020-06-01,11.739999771118164
2019-05-02,11.510000228881836
2019-02-27,11.680000305175781
2018-11-23,12.989999771118164
2019-08-06,12.579999923706055
2018-07-18,13.0
2018-09-20,13.170000076293945
2018-10-22,13.84000015258789
2019-07-05,14.59000015258789
2019-06-03,14.8100004196167
2019-10-09,13.84000015258789
2019-10-11,13.3100004196167
2020-03-17,13.579999923706055
2020-06-04,14.100000381469727
2019-10-14,14.869999885559082
2020-03-20,15.229999542236328
2018-11-06,17.299999237060547
2019-06-18,17.170000076293945
2019-05-17,16.520000457763672
2019-04-15,15.4399995803833
2019-03-14,13.930000305175781
2019-01-09,14.039999961853027
2018-08-02,13.649999618530273
2018-10-05,14.789999961853027
2019-08-21,14.210000038146973
2019-10-17,13.800000190734863
2020-03-23,13.520000457763672
2020-06-10,13.300000190734863
2019-02-25,13.489999771118164
2020-01-07,12.6899995803833
2020-03-26,12.3100004196167
2019-10-23,12.300000190734863
