Dates,ABT
2019-09-06,4771100.0
2018-07-17,4095900.0
2018-09-19,6253000.0
2019-08-05,4113400.0
2019-10-08,6436400.0
2019-12-11,8855400.0
2019-11-27,4531600.0
2020-02-14,4915300.0
2020-05-06,5731400.0
2019-01-08,4111600.0
2018-12-07,16436700.0
2019-08-20,4527600.0
2018-11-05,4023300.0
2019-07-19,2437500.0
2018-10-04,3784700.0
2019-06-17,3591100.0
2019-05-16,3126000.0
2018-08-01,4315900.0
2019-03-13,3653600.0
2019-12-03,5667200.0
2020-02-20,5177700.0
2019-12-06,3886700.0
2020-05-12,9381400.0
2019-12-09,8311600.0
2020-02-26,5824000.0
2020-05-15,6566100.0
2019-03-28,4049100.0
2018-09-17,3879100.0
2018-08-16,4671200.0
2018-10-19,4177700.0
2019-04-29,3623900.0
2019-01-23,2864700.0
2019-09-04,6197200.0
2018-11-20,7022000.0
2019-07-02,4756400.0
2019-05-31,6253800.0
2019-12-12,4422500.0
2020-05-18,5502600.0
2019-09-27,6439300.0
2020-03-03,5102700.0
2020-05-21,3490500.0
2019-05-14,4808300.0
2018-08-31,4106200.0
2018-07-30,4952600.0
2018-10-02,5786300.0
2019-04-12,4579800.0
2019-03-11,3322400.0
2019-02-07,3894300.0
2019-07-17,3207000.0
2019-09-19,6228400.0
2019-10-21,3521200.0
2019-12-18,4845200.0
2020-03-06,3889500.0
2019-10-03,3758600.0
2020-03-09,3627900.0
2020-05-27,4060600.0
2019-12-24,3673100.0
2020-03-12,4356400.0
2018-12-20,4451300.0
2019-08-01,4444600.0
2018-08-14,5613100.0
2018-07-13,4458900.0
2018-10-17,3517500.0
2019-05-29,3633200.0
2019-03-26,3991200.0
2019-02-22,3578300.0
2019-10-04,2767500.0
2019-11-05,3392900.0
2019-12-27,7130100.0
2020-06-02,2279900.0
2019-12-30,3525400.0
2020-03-18,2795100.0
2020-06-05,3265200.0
2019-07-15,3396600.0
2018-12-03,4340900.0
2019-06-13,4436700.0
2019-01-04,5547100.0
2018-08-29,3956000.0
2019-02-05,3390100.0
2018-11-01,2673200.0
2019-08-16,5924200.0
2019-04-10,4008500.0
2019-09-17,5085000.0
2019-10-15,4423000.0
2020-01-02,4228500.0
2020-06-08,6429100.0
2019-10-18,10707400.0
2020-03-24,4172800.0
2020-06-11,5219800.0
2020-01-08,5487900.0
2019-04-25,4764000.0
2019-07-30,4308300.0
2019-02-20,4470900.0
2018-07-11,4872800.0
2018-09-13,4768700.0
2018-10-15,4614900.0
2019-06-28,3534800.0
2018-12-18,4614000.0
2018-11-16,5119100.0
2019-10-02,5508000.0
2020-03-27,8238800.0
2020-01-10,4488600.0
2019-10-24,6020400.0
2020-03-30,3462800.0
2020-06-17,3139100.0
2020-01-14,3701400.0
2020-04-02,3976900.0
2019-01-02,4474200.0
2019-08-14,5453500.0
2018-10-30,5812300.0
2019-06-11,4152100.0
2019-05-10,5416200.0
2019-04-08,5211400.0
2018-08-27,3964600.0
2018-07-26,5704000.0
2018-09-28,8764100.0
2019-03-07,2865400.0
2019-10-30,2410900.0
2020-01-17,3801100.0
2020-06-23,2912400.0
2020-04-08,3953400.0
2020-06-26,3279900.0
2019-03-22,4104600.0
2019-01-17,4227000.0
2019-08-29,3904900.0
2018-11-14,2937500.0
2019-06-26,4155200.0
2018-09-11,3872000.0
2018-07-09,3843700.0
2018-08-10,5368500.0
2019-04-23,5831100.0
2019-09-30,4643700.0
2020-01-23,11606500.0
2019-11-08,4067800.0
2020-04-14,1067700.0
2019-11-11,2033100.0
2020-01-29,2508100.0
2020-04-17,2706100.0
2018-07-24,3261100.0
2018-09-26,4969000.0
2019-05-08,4747000.0
2019-03-05,5631700.0
2019-02-01,3408100.0
2018-12-31,5693900.0
2018-11-29,6432500.0
2019-08-12,4680400.0
2019-07-11,5571500.0
2019-09-13,8751400.0
2019-11-14,5389700.0
2020-04-20,5023300.0
2020-02-04,5879700.0
2020-04-23,7458100.0
2018-12-14,9841200.0
2019-08-27,7418400.0
2018-08-08,4218700.0
2018-10-11,4482200.0
2018-11-12,4983700.0
2019-07-26,3914300.0
2019-06-24,5248100.0
2019-05-23,5914100.0
2019-03-20,4675900.0
2019-01-15,3904600.0
2019-11-20,3565700.0
2020-02-07,4270700.0
2020-02-10,4472300.0
2020-04-29,4219400.0
2019-11-26,2661900.0
2020-02-13,3389400.0
2019-01-30,4448800.0
2018-08-23,3919800.0
2018-09-24,4492300.0
2018-11-27,3464900.0
2018-10-26,3657500.0
2019-07-09,5570900.0
2019-06-07,5667200.0
2019-05-06,7021800.0
2019-04-04,7380100.0
2019-09-11,8655500.0
2019-11-29,16673000.0
2020-05-05,11483600.0
2019-12-02,9510600.0
2020-02-19,8660000.0
2020-05-08,9288700.0
2019-05-21,10647600.0
2019-03-18,10285000.0
2018-09-07,9417400.0
2018-08-06,11534200.0
2018-10-09,13876300.0
2019-02-14,18316900.0
2018-12-12,14358900.0
2019-07-24,13315300.0
2019-09-26,17541100.0
2019-10-28,14476000.0
2019-12-05,15131400.0
2020-05-11,13037100.0
2019-07-03,10903700.0
2020-02-25,9351000.0
2020-05-14,10530500.0
2020-02-28,8360600.0
2019-08-08,47540200.0
2019-06-05,23792300.0
2018-07-20,12208300.0
2018-08-21,10167900.0
2018-10-24,9139400.0
2019-04-02,12373800.0
2019-03-01,10872100.0
2019-01-28,9266400.0
2018-12-27,10474700.0
2019-09-09,6665800.0
2020-03-02,9861300.0
2020-05-20,14128000.0
2019-12-17,27036500.0
2020-03-05,16074800.0
2019-02-12,17251400.0
2019-01-11,12030300.0
2018-12-10,8370800.0
2019-08-23,10567500.0
2018-11-08,9017700.0
2019-07-22,6838200.0
2019-06-20,7805500.0
2018-09-05,7068300.0
2019-04-17,7972700.0
2019-09-24,6839800.0
2019-12-20,5036800.0
2020-05-26,6747900.0
2019-04-30,4248400.0
2019-12-23,7255000.0
2020-03-11,6170200.0
2020-05-29,7239100.0
2019-12-26,5384200.0
2020-06-01,11622500.0
2019-05-02,8189200.0
2019-02-27,13609400.0
2018-11-23,7648900.0
2019-08-06,7693100.0
2018-07-18,7488800.0
2018-09-20,6148300.0
2018-10-22,5184500.0
2019-07-05,6243800.0
2019-06-03,5420600.0
2019-10-09,5316300.0
2019-10-11,10141100.0
2020-03-17,5451600.0
2020-06-04,6394100.0
2019-10-14,8056300.0
2020-03-20,9113600.0
2018-11-06,11874500.0
2019-06-18,5426800.0
2019-05-17,4857400.0
2019-04-15,5829100.0
2019-03-14,8168300.0
2019-01-09,5590400.0
2018-08-02,5666000.0
2018-10-05,6143400.0
2019-08-21,4359100.0
2019-10-17,6022900.0
2020-03-23,9473300.0
2020-06-10,5072800.0
2019-02-25,4156900.0
2020-01-07,6141900.0
2020-03-26,5781100.0
2019-10-23,8522500.0
