Dates,ABT
2018-11-20,85.63999938964844
2019-07-02,84.73999786376953
2019-05-31,82.41999816894531
2019-12-12,83.68000030517578
2020-05-18,82.30999755859375
2019-09-27,85.01000213623047
2020-03-03,85.43000030517578
2020-05-21,84.33000183105469
2019-05-14,84.9800033569336
2018-08-31,83.91000366210938
2018-07-30,83.5199966430664
2018-10-02,84.2699966430664
2019-04-12,85.33000183105469
2019-03-11,84.4800033569336
2019-02-07,84.29000091552734
2019-07-17,83.63999938964844
2019-09-19,81.36000061035156
2019-10-21,82.0199966430664
2019-12-18,83.22000122070312
2020-03-06,83.05999755859375
2019-10-03,84.47000122070312
2020-03-09,84.62999725341797
2020-05-27,83.26000213623047
2019-12-24,83.77999877929688
2020-03-12,84.55999755859375
2018-12-20,85.5999984741211
2019-08-01,83.87000274658203
2018-08-14,81.0199966430664
2018-07-13,82.25
2018-10-17,84.91000366210938
2019-05-29,83.88999938964844
2019-03-26,83.02999877929688
2019-02-22,83.20999908447266
2019-10-04,82.8499984741211
2019-11-05,83.0999984741211
2019-12-27,82.87000274658203
2020-06-02,83.12999725341797
2019-12-30,82.22000122070312
2020-03-18,82.0999984741211
2020-06-05,82.08999633789062
2019-07-15,81.41999816894531
2018-12-03,82.19000244140625
2019-06-13,81.7699966430664
2019-01-04,78.7699966430664
2018-08-29,78.7699966430664
2019-02-05,81.29000091552734
2018-11-01,80.97000122070312
2019-08-16,78.51000213623047
2019-04-10,78.87999725341797
2019-09-17,79.06999969482422
2019-10-15,79.55000305175781
2020-01-02,79.41999816894531
2020-06-08,80.69999694824219
2019-10-18,79.6500015258789
2020-03-24,81.47000122070312
2020-06-11,82.02999877929688
2020-01-08,81.5199966430664
2019-04-25,80.5
2019-07-30,80.41000366210938
2019-02-20,81.20999908447266
2018-07-11,81.08000183105469
2018-09-13,81.76000213623047
2018-10-15,82.29000091552734
2019-06-28,82.9000015258789
2018-12-18,82.91999816894531
2018-11-16,82.61000061035156
2019-10-02,82.22000122070312
2020-03-27,80.9000015258789
2020-01-10,82.37999725341797
2019-10-24,82.91000366210938
2020-03-30,83.18000030517578
2020-06-17,83.30999755859375
2020-01-14,83.66000366210938
2020-04-02,83.2699966430664
2019-01-02,83.68000030517578
2019-08-14,84.4000015258789
2018-10-30,84.0199966430664
2019-06-11,83.9000015258789
2019-05-10,83.19999694824219
2019-04-08,82.36000061035156
2018-08-27,82.79000091552734
2018-07-26,83.87999725341797
2018-09-28,84.31999969482422
2019-03-07,85.16000366210938
2019-10-30,84.83999633789062
2020-01-17,83.9800033569336
2020-06-23,83.2699966430664
2020-04-08,84.44000244140625
2020-06-26,84.33000183105469
2019-03-22,85.37999725341797
2019-01-17,83.83000183105469
2019-08-29,83.76000213623047
2018-11-14,84.20999908447266
2019-06-26,84.63999938964844
2018-09-11,85.77999877929688
2018-07-09,86.30000305175781
2018-08-10,86.0
2019-04-23,86.61000061035156
2019-09-30,86.48999786376953
2020-01-23,86.62999725341797
2019-11-08,86.27999877929688
2020-04-14,86.9800033569336
2019-11-11,86.87999725341797
2020-01-29,87.0199966430664
2020-04-17,86.61000061035156
2018-07-24,86.2699966430664
2018-09-26,85.80000305175781
2019-05-08,85.58999633789062
2019-03-05,85.20999908447266
2019-02-01,85.54000091552734
2018-12-31,85.93000030517578
2018-11-29,85.75
2019-08-12,85.16999816894531
2019-07-11,84.73999786376953
2019-09-13,84.01000213623047
2019-11-14,86.11000061035156
2020-04-20,87.41999816894531
2020-02-04,88.30999755859375
2020-04-23,88.61000061035156
2018-12-14,90.02999877929688
2019-08-27,90.16000366210938
2018-08-08,90.20999908447266
2018-10-11,88.88999938964844
2018-11-12,89.38999938964844
2019-07-26,89.06999969482422
2019-06-24,87.97000122070312
2019-05-23,86.9000015258789
2019-03-20,86.75
2019-01-15,88.1500015258789
2019-11-20,88.55000305175781
