Dates,ABT
2020-03-04,71.47000122070312
2020-05-22,68.9000015258789
2019-10-01,69.12999725341797
2019-12-19,67.05000305175781
2018-09-10,69.63999938964844
2019-05-24,70.62999725341797
2018-08-09,72.05000305175781
2019-04-22,72.76000213623047
2019-03-21,70.95999908447266
2019-01-16,68.87999725341797
2019-08-28,68.58000183105469
2018-11-13,69.86000061035156
2018-10-12,69.63999938964844
2019-06-25,69.8499984741211
2020-03-10,69.44000244140625
2020-05-28,69.36000061035156
2019-10-07,68.80000305175781
2020-03-13,70.5199966430664
2019-10-10,70.76000213623047
2020-03-16,70.97000122070312
2020-06-03,71.73999786376953
2018-11-28,71.66999816894531
2018-09-25,71.55000305175781
2018-07-23,71.0
2018-08-24,71.7699966430664
2019-07-10,70.62999725341797
2019-05-07,69.94000244140625
2019-04-05,71.80000305175781
2019-03-04,73.06999969482422
2019-01-31,73.23999786376953
2019-09-12,72.69000244140625
2019-12-31,73.29000091552734
2020-03-19,73.55999755859375
2020-01-03,73.05999755859375
2020-06-09,73.4800033569336
2019-02-15,73.83999633789062
2019-01-14,75.2300033569336
2018-07-06,75.2699966430664
2018-08-07,74.36000061035156
2018-10-10,75.4000015258789
2018-12-13,75.56999969482422
2019-08-26,75.56999969482422
2019-07-25,75.47000122070312
2019-05-22,76.44999694824219
2019-03-19,77.05000305175781
2020-01-06,77.12000274658203
2020-03-25,77.33000183105469
2020-06-12,78.05999755859375
2019-10-22,78.73999786376953
2020-01-09,78.97000122070312
2020-06-15,78.91000366210938
2019-10-25,78.22000122070312
2020-03-31,77.94999694824219
2020-06-18,76.68000030517578
2019-04-03,77.8499984741211
2018-08-22,78.4800033569336
2018-10-25,79.1500015258789
2019-01-29,79.06999969482422
2018-12-28,80.1500015258789
2018-11-26,79.94999694824219
2019-08-09,80.25
2019-07-08,80.43000030517578
2019-06-06,80.48999786376953
2019-09-10,80.0
2020-01-15,78.66999816894531
2020-04-03,79.51000213623047
2019-10-31,79.30999755859375
2020-04-06,79.66000366210938
2020-06-24,79.98999786376953
2018-11-09,80.73999786376953
2019-07-23,79.83000183105469
2019-06-21,80.0
2019-05-20,79.51000213623047
2019-04-18,79.36000061035156
2018-09-06,78.91000366210938
2018-10-08,78.95999908447266
2019-02-13,79.41999816894531
2018-12-11,79.2300033569336
2019-09-25,78.8499984741211
2020-01-21,78.45999908447266
2020-04-09,78.69999694824219
2019-11-06,76.29000091552734
2020-01-24,74.9000015258789
2020-01-27,74.5999984741211
2020-04-15,76.41000366210938
2018-12-26,76.87000274658203
2019-08-07,78.18000030517578
2019-06-04,78.56999969482422
2018-09-21,78.62999725341797
2018-07-19,79.69000244140625
2018-08-20,79.47000122070312
2018-10-23,78.87000274658203
2019-05-03,79.12999725341797
2019-04-01,79.16999816894531
2019-02-28,78.87000274658203
2019-11-12,76.97000122070312
2020-01-30,76.4800033569336
2019-11-15,76.66000366210938
2020-04-21,75.79000091552734
2019-04-16,76.7699966430664
2019-03-15,77.0199966430664
2019-02-11,77.37000274658203
2019-01-10,77.20999908447266
2019-08-22,75.95999908447266
2018-11-07,76.81999969482422
2018-08-03,76.58999633789062
2018-09-04,76.13999938964844
2019-06-19,77.08000183105469
2019-09-23,77.9800033569336
2019-11-18,75.97000122070312
2020-02-05,76.58999633789062
2020-04-24,76.5199966430664
2019-03-29,76.79000091552734
2019-11-21,77.61000061035156
2020-04-27,78.8499984741211
2020-02-11,80.43000030517578
2020-04-30,81.16000366210938
2019-05-01,81.5
2019-02-26,82.0
2019-01-25,81.97000122070312
2018-12-24,82.33000183105469
2019-09-06,82.86000061035156
2018-07-17,82.58000183105469
2018-09-19,83.58999633789062
2019-08-05,84.5
2019-10-08,85.31999969482422
2019-12-11,85.36000061035156
2019-11-27,85.33000183105469
2020-02-14,85.44999694824219
2020-05-06,84.37000274658203
2019-01-08,83.9800033569336
2018-12-07,84.26000213623047
2019-08-20,84.9800033569336
2018-11-05,84.95999908447266
2019-07-19,85.6500015258789
2018-10-04,85.5
2019-06-17,85.27999877929688
2019-05-16,85.37000274658203
2018-08-01,85.87999725341797
2019-03-13,85.98999786376953
2019-12-03,85.44000244140625
2020-02-20,84.23999786376953
2019-12-06,84.23999786376953
2020-05-12,86.75
2019-12-09,87.83999633789062
2020-02-26,88.33000183105469
2020-05-15,88.70999908447266
2019-03-28,88.76000213623047
2018-09-17,88.69000244140625
2018-08-16,88.47000122070312
2018-10-19,88.62000274658203
2019-04-29,88.62000274658203
2019-01-23,88.7300033569336
2019-09-04,88.4000015258789
2018-11-20,88.05999755859375
2019-07-02,86.19999694824219
2019-05-31,84.87999725341797
2019-12-12,84.88999938964844
2020-05-18,85.0
2019-09-27,86.2699966430664
2020-03-03,87.05000305175781
2020-05-21,86.51000213623047
2019-05-14,87.0999984741211
2018-08-31,86.30999755859375
2018-07-30,84.7300033569336
2018-10-02,85.08000183105469
2019-04-12,86.12999725341797
2019-03-11,86.01000213623047
2019-02-07,85.1500015258789
2019-07-17,85.30999755859375
2019-09-19,84.25
2019-10-21,83.18000030517578
2019-12-18,84.19999694824219
2020-03-06,84.26000213623047
2019-10-03,85.11000061035156
2020-03-09,85.62000274658203
2020-05-27,84.63999938964844
2019-12-24,84.69999694824219
2020-03-12,86.16000366210938
2018-12-20,86.43000030517578
2019-08-01,86.43000030517578
2018-08-14,83.4800033569336
2018-07-13,84.55999755859375
2018-10-17,85.98999786376953
2019-05-29,85.36000061035156
2019-03-26,83.91000366210938
2019-02-22,84.5
2019-10-04,84.16000366210938
2019-11-05,84.25
2019-12-27,83.87999725341797
2020-06-02,83.72000122070312
2019-12-30,84.02999877929688
2020-03-18,83.05000305175781
2020-06-05,83.37999725341797
2019-07-15,83.33999633789062
2018-12-03,84.38999938964844
2019-06-13,84.7699966430664
