Dates,APTV
2020-03-24,89.56999969482422
2020-06-11,88.68000030517578
2020-01-08,89.83000183105469
2019-04-25,88.86000061035156
2019-07-30,90.0999984741211
2019-02-20,89.72000122070312
2018-07-11,88.8499984741211
2018-09-13,90.4800033569336
2018-10-15,89.62000274658203
2019-06-28,89.01000213623047
2018-12-18,92.19999694824219
2018-11-16,90.72000122070312
2019-10-02,93.48999786376953
2020-03-27,95.58999633789062
2020-01-10,95.33999633789062
2019-10-24,96.43000030517578
2020-03-30,96.20999908447266
2020-06-17,95.98999786376953
2020-01-14,96.61000061035156
2020-04-02,94.20999908447266
2019-01-02,91.4800033569336
2019-08-14,93.16000366210938
2018-10-30,91.97000122070312
2019-06-11,92.56999969482422
2019-05-10,90.69000244140625
2019-04-08,89.97000122070312
2018-08-27,90.08999633789062
2018-07-26,92.5
2018-09-28,93.4000015258789
2019-03-07,94.87000274658203
2019-10-30,94.55999755859375
2020-01-17,94.72000122070312
2020-06-23,93.80000305175781
2020-04-08,92.06999969482422
2020-06-26,92.58000183105469
2019-03-22,94.55000305175781
2019-01-17,93.33999633789062
2019-08-29,92.87000274658203
2018-11-14,93.36000061035156
2019-06-26,93.68000030517578
2018-09-11,95.62000274658203
2018-07-09,94.83999633789062
2018-08-10,95.2300033569336
2019-04-23,96.30000305175781
2019-09-30,97.73999786376953
2020-01-23,98.93000030517578
2019-11-08,96.72000122070312
2020-04-14,95.80000305175781
2019-11-11,95.36000061035156
2020-01-29,96.16999816894531
2020-04-17,96.27999877929688
2018-07-24,95.2699966430664
2018-09-26,95.94000244140625
2019-05-08,94.25
2019-03-05,93.18000030517578
2019-02-01,92.33000183105469
2018-12-31,91.43000030517578
2018-11-29,94.11000061035156
2019-08-12,91.7300033569336
2019-07-11,89.41999816894531
2019-09-13,88.83999633789062
2019-11-14,88.7300033569336
2020-04-20,88.38999938964844
2020-02-04,90.9000015258789
2020-04-23,91.04000091552734
2018-12-14,91.83999633789062
2019-08-27,90.54000091552734
2018-08-08,92.80999755859375
2018-10-11,89.16000366210938
2018-11-12,89.56999969482422
2019-07-26,90.33000183105469
2019-06-24,85.0
2019-05-23,86.73999786376953
2019-03-20,85.56999969482422
2019-01-15,88.30999755859375
2019-11-20,91.81999969482422
2020-02-07,90.97000122070312
2020-02-10,87.47000122070312
2020-04-29,86.94999694824219
2019-11-26,87.6500015258789
2020-02-13,91.69000244140625
2019-01-30,90.4000015258789
2018-08-23,90.41000366210938
2018-09-24,88.05999755859375
2018-11-27,88.31999969482422
2018-10-26,89.97000122070312
2019-07-09,90.1500015258789
2019-06-07,86.7300033569336
2019-05-06,84.7699966430664
2019-04-04,82.11000061035156
2019-09-11,80.5199966430664
2019-11-29,75.31999969482422
2020-05-05,78.70999908447266
2019-12-02,82.41000366210938
2020-02-19,82.1500015258789
2020-05-08,80.3499984741211
2019-05-21,75.36000061035156
2019-03-18,70.5999984741211
2018-09-07,72.29000091552734
2018-08-06,70.58999633789062
2018-10-09,62.869998931884766
2019-02-14,62.79999923706055
2018-12-12,59.0099983215332
2019-07-24,52.38999938964844
2019-09-26,44.380001068115234
2019-10-28,33.22999954223633
2019-12-05,42.04999923706055
2020-05-11,44.36000061035156
2019-07-03,50.18000030517578
2020-02-25,51.16999816894531
2020-05-14,51.79999923706055
2020-02-28,51.95000076293945
2019-08-08,50.27000045776367
2019-06-05,50.2400016784668
2018-07-20,44.619998931884766
2018-08-21,44.720001220703125
2018-10-24,45.91999816894531
2019-04-02,47.0099983215332
2019-03-01,54.09000015258789
2019-01-28,54.72999954223633
2018-12-27,63.13999938964844
2019-09-09,61.560001373291016
2020-03-02,62.04999923706055
2020-05-20,58.63999938964844
2019-12-17,60.380001068115234
2020-03-05,62.86000061035156
2019-02-12,61.439998626708984
2019-01-11,56.290000915527344
2018-12-10,60.029998779296875
2019-08-23,61.43000030517578
2018-11-08,62.38999938964844
2019-07-22,62.689998626708984
2019-06-20,68.04000091552734
2018-09-05,68.86000061035156
2019-04-17,68.5
2019-09-24,67.4000015258789
2019-12-20,64.0999984741211
2020-05-26,65.25
2019-04-30,68.33000183105469
2019-12-23,66.4800033569336
2020-03-11,67.12999725341797
2020-05-29,66.7300033569336
2019-12-26,67.45999908447266
2020-06-01,64.5
2019-05-02,58.849998474121094
2019-02-27,62.279998779296875
2018-11-23,67.41000366210938
2019-08-06,71.0
2018-07-18,71.79000091552734
2018-09-20,72.47000122070312
2018-10-22,71.33999633789062
2019-07-05,75.62000274658203
2019-06-03,78.9000015258789
2019-10-09,77.70999908447266
2019-10-11,74.19000244140625
2020-03-17,75.93000030517578
2020-06-04,77.83999633789062
2019-10-14,81.1500015258789
2020-03-20,81.54000091552734
2018-11-06,88.44000244140625
2019-06-18,87.62999725341797
2019-05-17,81.44999694824219
2019-04-15,78.91999816894531
2019-03-14,76.45999908447266
2019-01-09,76.93000030517578
2018-08-02,72.36000061035156
2018-10-05,78.5
2019-08-21,76.05000305175781
2019-10-17,75.36000061035156
2020-03-23,78.38999938964844
2020-06-10,78.27999877929688
2019-02-25,80.01000213623047
2020-01-07,78.18000030517578
2020-03-26,73.88999938964844
2019-10-23,76.30000305175781
