Dates,BAM
2018-06-20,27.34000015258789
2018-06-21,27.606666564941406
2018-06-25,27.559999465942383
2018-06-22,27.260000228881836
2018-06-26,26.639999389648438
2018-06-27,26.8799991607666
2018-06-28,26.579999923706055
2018-06-29,26.733333587646484
2018-07-02,26.80666732788086
2018-07-03,27.013334274291992
2018-07-05,26.84000015258789
2018-07-16,27.073333740234375
2018-09-18,27.69333267211914
2019-01-24,27.706666946411133
2019-09-05,27.773332595825195
2018-11-21,27.69333267211914
2020-01-13,28.133333206176758
2020-04-01,27.83333396911621
2020-06-19,27.739999771118164
2019-10-29,27.99333381652832
2020-01-16,27.893333435058594
2020-06-22,28.133333206176758
2018-10-03,27.946666717529297
2018-07-31,28.126667022705078
2019-03-12,28.126667022705078
2019-02-08,28.206666946411133
2019-01-07,28.02666664123535
2018-12-06,27.886667251586914
2019-08-19,27.733333587646484
2019-07-18,28.18000030517578
2019-05-15,27.65333366394043
2019-09-20,27.906665802001953
2019-11-01,27.96666717529297
2020-04-07,27.96666717529297
2020-06-25,27.65999984741211
2020-06-16,28.0
2019-11-04,28.940000534057617
2020-01-22,28.979999542236328
2019-11-07,28.586666107177734
2020-04-13,28.866666793823242
2019-07-01,29.053333282470703
2019-05-30,29.15999984741211
2018-08-15,29.46666717529297
2018-10-18,29.246665954589844
2019-03-27,28.33333396911621
2019-01-22,28.34666633605957
2018-12-21,28.633333206176758
2019-09-03,28.866666793823242
2018-11-19,29.200000762939453
2019-08-02,29.206666946411133
2020-01-28,29.293333053588867
2020-04-16,29.013334274291992
2019-11-13,28.440000534057617
2020-01-31,28.433332443237305
2018-12-04,28.3799991607666
2018-11-02,28.34666633605957
2019-07-16,28.420000076293945
2018-08-30,28.233333587646484
2018-10-01,28.206666946411133
2019-06-14,28.15999984741211
2019-05-13,28.219999313354492
2019-04-11,28.33333396911621
2019-02-06,28.426666259765625
2019-09-18,28.739999771118164
2020-02-03,28.593334197998047
2020-04-22,29.013334274291992
2019-11-19,29.540000915527344
2020-02-06,29.433332443237305
2019-11-22,29.65999984741211
2019-03-25,29.713333129882812
2019-02-21,29.65333366394043
2018-12-19,29.99333381652832
2018-07-12,29.913333892822266
2018-09-14,29.893333435058594
2018-08-13,29.453332901000977
2018-10-16,29.02666664123535
2019-07-31,28.786666870117188
2019-05-28,28.799999237060547
2019-04-26,28.81333351135254
2020-04-28,28.133333206176758
2019-11-25,28.139999389648438
2020-02-12,27.866666793823242
2020-05-01,27.906665802001953
2020-05-04,28.100000381469727
2019-06-12,28.420000076293945
2019-04-09,27.84666633605957
2019-03-08,27.97333335876465
2019-02-04,27.579999923706055
2018-07-27,27.68666648864746
2018-08-28,27.18666648864746
2019-01-03,26.933332443237305
2019-08-15,27.113332748413086
2018-10-31,26.606666564941406
2019-09-16,27.226667404174805
2020-02-18,27.33333396911621
2020-05-07,27.546667098999023
2018-08-17,27.46666717529297
2019-12-04,27.65333366394043
2020-02-21,27.81333351135254
2018-12-17,27.69333267211914
2019-08-30,27.626667022705078
2018-11-15,28.84666633605957
2019-07-29,28.946666717529297
2019-06-27,29.413333892822266
2019-04-24,29.073333740234375
2018-07-10,29.086666107177734
2018-09-12,29.16666603088379
2019-02-19,28.799999237060547
2019-01-18,28.540000915527344
2020-02-24,28.573333740234375
2020-05-13,28.8799991607666
2019-12-10,29.15999984741211
2020-02-27,29.47333335876465
2019-12-13,29.433332443237305
2020-05-19,29.440000534057617
2019-03-06,29.553333282470703
2018-11-30,29.246665954589844
2019-08-13,28.286666870117188
2019-07-12,28.133333206176758
2019-06-10,27.733333587646484
2019-05-09,28.03333282470703
2018-07-25,27.66666603088379
2018-09-27,27.65999984741211
2018-10-29,27.31999969482422
2019-10-16,27.420000076293945
2019-12-16,27.020000457763672
2020-03-04,26.8799991607666
2020-05-22,26.219999313354492
2019-10-01,25.479999542236328
2019-12-19,24.700000762939453
2018-09-10,24.46666717529297
2019-05-24,24.899999618530273
2018-08-09,25.606666564941406
2019-04-22,25.553333282470703
2019-03-21,25.280000686645508
2019-01-16,25.15999984741211
2019-08-28,25.553333282470703
2018-11-13,26.406665802001953
2018-10-12,26.886667251586914
2019-06-25,26.893333435058594
2020-03-10,27.00666618347168
2020-05-28,26.979999542236328
2019-10-07,27.020000457763672
2020-03-13,27.213333129882812
2019-10-10,27.3266658782959
2020-03-16,27.280000686645508
2020-06-03,27.99333381652832
2018-11-28,27.84000015258789
2018-09-25,27.8266658782959
2018-07-23,27.700000762939453
2018-08-24,27.99333381652832
2019-07-10,27.786666870117188
2019-05-07,27.886667251586914
2019-04-05,28.073333740234375
2019-03-04,28.253334045410156
2019-01-31,28.760000228881836
2019-09-12,28.860000610351562
2019-12-31,29.266666412353516
2020-03-19,29.366666793823242
2020-01-03,29.00666618347168
2020-06-09,29.020000457763672
2019-02-15,29.219999313354492
2019-01-14,29.066667556762695
2018-07-06,28.96666717529297
2018-08-07,29.3266658782959
2018-10-10,28.786666870117188
2018-12-13,29.31999969482422
2019-08-26,29.52666664123535
2019-07-25,29.68666648864746
2019-05-22,29.546667098999023
2019-03-19,29.793333053588867
2020-01-06,29.546667098999023
2020-03-25,29.766666412353516
2020-06-12,29.81999969482422
2019-10-22,30.293333053588867
2020-01-09,30.30666732788086
2020-06-15,30.406665802001953
2019-10-25,30.399999618530273
2020-03-31,30.65999984741211
2020-06-18,30.31333351135254
2019-04-03,30.433332443237305
2018-08-22,30.613332748413086
2018-10-25,30.926666259765625
2019-01-29,30.913333892822266
2018-12-28,30.253334045410156
2018-11-26,30.873332977294922
2019-08-09,31.1200008392334
2019-07-08,30.96666717529297
2019-06-06,30.886667251586914
2019-09-10,30.953332901000977
2020-01-15,30.566667556762695
2020-04-03,30.873332977294922
2019-10-31,30.700000762939453
2020-04-06,30.786666870117188
2020-06-24,31.239999771118164
2018-11-09,31.3266658782959
2019-07-23,31.66666603088379
2019-06-21,31.66666603088379
2019-05-20,31.559999465942383
2019-04-18,31.639999389648438
2018-09-06,31.46666717529297
2018-10-08,31.47333335876465
2019-02-13,31.406665802001953
2018-12-11,31.540000915527344
2019-09-25,31.6733341217041
2020-01-21,31.6733341217041
2020-04-09,32.15999984741211
2019-11-06,32.13333511352539
2020-01-24,31.719999313354492
2020-01-27,32.04666519165039
2020-04-15,32.060001373291016
2018-12-26,32.266666412353516
2019-08-07,31.8799991607666
2019-06-04,32.040000915527344
2018-09-21,32.086666107177734
2018-07-19,32.13999938964844
2018-08-20,32.12666702270508
2018-10-23,31.933332443237305
2019-05-03,31.786666870117188
2019-04-01,31.573333740234375
2019-02-28,31.606666564941406
2019-11-12,31.33333396911621
2020-01-30,31.200000762939453
2019-11-15,31.02666664123535
2020-04-21,31.373332977294922
2019-04-16,31.66666603088379
2019-03-15,31.65999984741211
2019-02-11,31.773332595825195
2019-01-10,31.35333251953125
2019-08-22,31.413333892822266
2018-11-07,31.446666717529297
2018-08-03,31.31999969482422
2018-09-04,30.786666870117188
2019-06-19,31.299999237060547
2019-09-23,31.31333351135254
2019-11-18,31.15999984741211
2020-02-05,30.920000076293945
2020-04-24,30.52666664123535
2019-03-29,30.639999389648438
2019-11-21,30.893333435058594
2020-04-27,31.14666748046875
2020-02-11,31.386667251586914
2020-04-30,31.66666603088379
2019-05-01,32.0
2019-02-26,32.0
2019-01-25,31.553333282470703
2018-12-24,31.739999771118164
2019-09-06,31.479999542236328
