Dates,BAM
2018-07-13,34.742279052734375
2018-10-17,35.26190185546875
2019-05-29,35.275054931640625
2019-03-26,34.72254943847656
2019-02-22,35.28163146972656
2019-10-04,35.24217224121094
2019-11-05,35.62366485595703
2019-12-27,35.45265197753906
2020-06-02,34.95933532714844
2019-12-30,34.59100341796875
2020-03-18,34.90013885498047
2020-06-05,35.51184844970703
2019-07-15,35.48553466796875
2018-12-03,34.91987228393555
2019-06-13,34.18977355957031
2019-01-04,33.591217041015625
2018-08-29,33.439937591552734
2019-02-05,33.7688102722168
2018-11-01,33.643836975097656
2019-08-16,33.57149124145508
2019-04-10,33.99245071411133
2019-09-17,34.3936767578125
2019-10-15,34.6107292175293
2020-01-02,34.4989128112793
2020-06-08,34.82778549194336
2019-10-18,35.11719512939453
2020-03-24,35.11719512939453
2020-06-11,35.10404586791992
2020-01-08,35.3408317565918
2019-04-25,35.2947883605957
2019-07-30,35.439491271972656
2019-02-20,35.544734954833984
2018-07-11,35.439491271972656
2018-09-13,36.05120086669922
2018-10-15,36.10382080078125
2019-06-28,36.61028289794922
2018-12-18,36.34061050415039
2018-11-16,36.807613372802734
2019-10-02,36.99177932739258
2020-03-27,36.80103302001953
2020-01-10,36.998355865478516
2019-10-24,37.2022590637207
2020-03-30,37.0838623046875
2020-06-17,37.49167251586914
2020-01-14,37.44562911987305
2020-04-02,37.64952850341797
2019-01-02,37.971832275390625
2019-08-14,37.76792526245117
2018-10-30,37.80080795288086
2019-06-11,37.642948150634766
2019-05-10,37.688995361328125
2019-04-08,37.51797866821289
2018-08-27,37.55086898803711
2018-07-26,37.83369827270508
2018-09-28,38.162574768066406
2019-03-07,38.3934211730957
2019-10-30,38.68482971191406
2020-01-17,38.03578186035156
2020-06-23,37.87020492553711
2020-04-08,38.37355422973633
2020-06-26,38.51926040649414
2019-03-22,38.572242736816406
2019-01-17,38.36030960083008
2019-08-29,38.36030960083008
2018-11-14,38.51926040649414
2019-06-26,37.923187255859375
2018-09-11,38.01591110229492
2018-07-09,38.35368728637695
2018-08-10,38.38679885864258
2019-04-23,38.30732345581055
2019-09-30,38.65834045410156
2020-01-23,38.59873580932617
2019-11-08,38.12850570678711
2020-04-14,38.16823959350586
2019-11-11,38.3669319152832
2020-01-29,38.466278076171875
2020-04-17,38.29407501220703
2018-07-24,38.28083038330078
2018-09-26,38.32719802856445
2019-05-08,38.31394577026367
2019-03-05,38.512638092041016
2019-02-01,38.27421188354492
2018-12-31,38.32057189941406
2018-11-29,38.572242736816406
2019-08-12,38.65171813964844
2019-07-11,39.52595520019531
2019-09-13,39.80411911010742
2019-11-14,40.2081184387207
2020-04-20,40.86379623413086
2020-02-04,41.241302490234375
2020-04-23,41.122093200683594
2018-12-14,40.969764709472656
2019-08-27,41.446617126464844
2018-08-08,41.307533264160156
2018-10-11,40.883663177490234
2018-11-12,41.38700866699219
2019-07-26,41.214813232421875
2019-06-24,41.175071716308594
2019-05-23,40.53927230834961
2019-03-20,41.0161247253418
2019-01-15,41.539337158203125
2019-11-20,41.82412338256836
2020-02-07,42.53278350830078
2020-02-10,42.14865493774414
2020-04-29,42.26786804199219
2019-11-26,42.57914733886719
2020-02-13,42.77783966064453
2019-01-30,44.12892150878906
2018-08-23,45.00978469848633
2018-09-24,44.73162078857422
2018-11-27,44.97666931152344
2018-10-26,45.22834014892578
2019-07-09,45.08925247192383
2019-06-07,43.47324752807617
2019-05-06,42.214881896972656
2019-04-04,42.09566879272461
2019-09-11,40.39537048339844
2019-11-29,39.82417678833008
2020-05-05,41.18574523925781
2019-12-02,40.57469940185547
2020-02-19,42.04917526245117
2020-05-08,41.32522201538086
2019-05-21,40.95992660522461
2019-03-18,36.423583984375
2018-09-07,37.69880676269531
2018-08-06,35.759403228759766
2018-10-09,30.884326934814453
2019-02-14,35.321044921875
2018-12-12,30.060747146606445
2019-07-24,30.113880157470703
2019-09-26,27.709550857543945
2019-10-28,28.612834930419922
2019-12-05,25.670520782470703
2020-05-11,21.971044540405273
2019-07-03,25.471269607543945
2020-02-25,28.247535705566406
2020-05-14,29.011343002319336
2020-02-28,28.07485008239746
2019-08-08,29.30358123779297
2019-06-05,29.389925003051758
2018-07-20,27.64313316345215
2018-08-21,28.851938247680664
2018-10-24,28.832014083862305
2019-04-02,31.382461547851562
2019-03-01,31.631528854370117
2019-01-28,33.962799072265625
2018-12-27,34.93914031982422
2019-09-09,33.653953552246094
2020-03-02,34.10227584838867
2020-05-20,33.05619430541992
2019-12-17,32.548095703125
2020-03-05,33.653953552246094
2019-02-12,32.89678955078125
2019-01-11,31.751081466674805
2018-12-10,31.880596160888672
2019-08-23,31.711231231689453
2018-11-08,31.751081466674805
2019-07-22,32.617835998535156
2019-06-20,32.81708908081055
2018-09-05,35.09854507446289
2019-04-17,33.69380569458008
2019-09-24,32.70750045776367
2019-12-20,33.01634216308594
2020-05-26,32.99641418457031
2019-04-30,32.24921417236328
2019-12-23,33.096046447753906
2020-03-11,33.27537536621094
2020-05-29,33.54436111450195
2019-12-26,32.37873077392578
2020-06-01,30.884326934814453
2019-05-02,30.525671005249023
2019-02-27,29.838245391845703
2018-11-23,30.695035934448242
2019-08-06,29.79839515686035
2018-07-18,29.758544921875
2018-09-20,29.92790985107422
2018-10-22,30.186939239501953
2019-07-05,31.970260620117188
2019-06-03,32.03999710083008
2019-10-09,31.760000228881836
2019-10-11,31.360000610351562
2020-03-17,31.709999084472656
2020-06-04,32.869998931884766
2019-10-14,34.939998626708984
2020-03-20,34.5099983215332
2018-11-06,36.2599983215332
2019-06-18,37.709999084472656
2019-05-17,37.27000045776367
2019-04-15,36.75
2019-03-14,33.349998474121094
2019-01-09,34.13999938964844
2018-08-02,33.91999816894531
2018-10-05,34.52000045776367
2019-08-21,34.630001068115234
2019-10-17,34.29999923706055
2020-03-23,34.060001373291016
2020-06-10,34.380001068115234
2019-02-25,33.970001220703125
2020-01-07,32.790000915527344
2020-03-26,33.63999938964844
2019-10-23,32.5099983215332
