Dates,BAM
2020-03-19,29.1200008392334
2020-01-03,29.15333366394043
2020-06-09,29.14666748046875
2019-02-15,28.746665954589844
2019-01-14,28.860000610351562
2018-07-06,28.746665954589844
2018-08-07,28.65999984741211
2018-10-10,29.286666870117188
2018-12-13,29.540000915527344
2019-08-26,29.68000030517578
2019-07-25,29.49333381652832
2019-05-22,29.633333206176758
2019-03-19,29.546667098999023
2020-01-06,29.873332977294922
2020-03-25,29.946666717529297
2020-06-12,30.113332748413086
2019-10-22,30.15999984741211
2020-01-09,30.406665802001953
2020-06-15,30.433332443237305
2019-10-25,30.713333129882812
2020-03-31,30.413333892822266
2020-06-18,30.31333351135254
2019-04-03,30.559999465942383
2018-08-22,30.65999984741211
2018-10-25,30.946666717529297
2019-01-29,30.219999313354492
2018-12-28,30.8266658782959
2018-11-26,30.986665725708008
2019-08-09,31.03333282470703
2019-07-08,31.046667098999023
2019-06-06,31.093334197998047
2019-09-10,30.606666564941406
2020-01-15,30.53333282470703
2020-04-03,30.753334045410156
2019-10-31,30.753334045410156
2020-04-06,31.046667098999023
2020-06-24,31.100000381469727
2018-11-09,31.540000915527344
2019-07-23,31.52666664123535
2019-06-21,31.613332748413086
2019-05-20,31.65333366394043
2019-04-18,31.459999084472656
2018-09-06,31.50666618347168
2018-10-08,31.3266658782959
2019-02-13,31.53333282470703
2018-12-11,31.420000076293945
2019-09-25,31.613332748413086
2020-01-21,32.00666809082031
2020-04-09,31.97333335876465
2019-11-06,31.713333129882812
2020-01-24,32.0533332824707
2020-01-27,32.060001373291016
2020-04-15,32.15999984741211
2018-12-26,31.81333351135254
2019-08-07,31.959999084472656
2019-06-04,32.03333282470703
2018-09-21,32.06666564941406
2018-07-19,32.12666702270508
2018-08-20,31.913333892822266
2018-10-23,31.713333129882812
2019-05-03,32.01333236694336
2019-04-01,31.940000534057617
2019-02-28,31.366666793823242
2019-11-12,31.30666732788086
2020-01-30,30.873332977294922
2019-11-15,31.899999618530273
2020-04-21,31.540000915527344
2019-04-16,31.713333129882812
2019-03-15,31.719999313354492
2019-02-11,31.780000686645508
2019-01-10,31.600000381469727
2019-08-22,31.30666732788086
2018-11-07,31.360000610351562
2018-08-03,31.206666946411133
2018-09-04,31.02666664123535
2019-06-19,31.19333267211914
2019-09-23,31.14666748046875
2019-11-18,30.926666259765625
2020-02-05,30.866666793823242
2020-04-24,30.566667556762695
2019-03-29,30.726667404174805
2019-11-21,31.00666618347168
2020-04-27,31.219999313354492
2020-02-11,31.540000915527344
2020-04-30,31.80666732788086
2019-05-01,31.6733341217041
2019-02-26,31.606666564941406
2019-01-25,31.566667556762695
2018-12-24,31.559999465942383
2019-09-06,31.459999084472656
2018-07-17,31.433332443237305
2018-09-19,31.986665725708008
2019-08-05,32.0533332824707
2019-10-08,32.253334045410156
2019-12-11,32.099998474121094
2019-11-27,32.01333236694336
2020-02-14,31.780000686645508
2020-05-06,31.68000030517578
2019-01-08,31.780000686645508
2018-12-07,31.85333251953125
2019-08-20,32.14666748046875
2018-11-05,32.313331604003906
2019-07-19,32.606666564941406
2018-10-04,32.53333282470703
2019-06-17,32.18000030517578
2019-05-16,32.380001068115234
2018-08-01,32.526668548583984
2019-03-13,32.540000915527344
2019-12-03,32.779998779296875
2020-02-20,32.766666412353516
2019-12-06,32.4466667175293
2020-05-12,32.246665954589844
2019-12-09,32.45333480834961
2020-02-26,32.04666519165039
2020-05-15,31.99333381652832
2019-03-28,32.19333267211914
2018-09-17,32.77333450317383
2018-08-16,32.84000015258789
2018-10-19,32.99333190917969
2019-04-29,32.97999954223633
2019-01-23,32.7933349609375
2019-09-04,32.66666793823242
2018-11-20,32.87333297729492
2019-07-02,32.68000030517578
2019-05-31,31.83333396911621
2019-12-12,32.413333892822266
2020-05-18,32.82666778564453
2019-09-27,33.40666580200195
2020-03-03,33.913333892822266
2020-05-21,33.686668395996094
2019-05-14,34.02000045776367
2018-08-31,33.18000030517578
2018-07-30,33.36666488647461
2018-10-02,34.06666564941406
2019-04-12,34.38666534423828
2019-03-11,34.33333206176758
2019-02-07,34.62666702270508
2019-07-17,34.51333236694336
2019-09-19,33.72666549682617
2019-10-21,34.099998474121094
2019-12-18,33.95333480834961
2020-03-06,34.13333511352539
2019-10-03,34.28666687011719
2020-03-09,34.40666580200195
2020-05-27,34.45333480834961
2019-12-24,34.96666717529297
2020-03-12,35.400001525878906
2018-12-20,35.6533317565918
2019-08-01,35.36666488647461
2018-08-14,34.95333480834961
2018-07-13,35.21333312988281
2018-10-17,35.7400016784668
2019-05-29,35.753334045410156
2019-03-26,35.19333267211914
2019-02-22,35.7599983215332
2019-10-04,35.720001220703125
2019-11-05,36.106666564941406
2019-12-27,35.93333435058594
2020-06-02,35.43333435058594
2019-12-30,35.060001373291016
2020-03-18,35.37333297729492
2020-06-05,35.99333190917969
2019-07-15,35.96666717529297
2018-12-03,35.393333435058594
2019-06-13,34.6533317565918
2019-01-04,34.04666519165039
2018-08-29,33.893333435058594
2019-02-05,34.22666549682617
2018-11-01,34.099998474121094
2019-08-16,34.026668548583984
2019-04-10,34.45333480834961
2019-09-17,34.86000061035156
2019-10-15,35.08000183105469
2020-01-02,34.96666717529297
2020-06-08,35.29999923706055
2019-10-18,35.59333419799805
2020-03-24,35.59333419799805
2020-06-11,35.58000183105469
2020-01-08,35.81999969482422
2019-04-25,35.77333450317383
2019-07-30,35.91999816894531
2019-02-20,36.026668548583984
2018-07-11,35.91999816894531
2018-09-13,36.540000915527344
2018-10-15,36.59333419799805
2019-06-28,37.106666564941406
2018-12-18,36.83333206176758
2018-11-16,37.30666732788086
2019-10-02,37.49333190917969
2020-03-27,37.29999923706055
2020-01-10,37.5
2019-10-24,37.7066650390625
2020-03-30,37.586666107177734
2020-06-17,38.0
2020-01-14,37.95333480834961
2020-04-02,38.15999984741211
2019-01-02,38.48666763305664
2019-08-14,38.279998779296875
2018-10-30,38.313331604003906
2019-06-11,38.1533317565918
2019-05-10,38.20000076293945
2019-04-08,38.026668548583984
2018-08-27,38.060001373291016
2018-07-26,38.3466682434082
2018-09-28,38.68000030517578
2019-03-07,38.80666732788086
2019-10-30,38.939998626708984
2020-01-17,38.28666687011719
2020-06-23,38.119998931884766
2020-04-08,38.62666702270508
2020-06-26,38.77333450317383
2019-03-22,38.82666778564453
2019-01-17,38.61333465576172
2019-08-29,38.61333465576172
2018-11-14,38.77333450317383
2019-06-26,38.17333221435547
2018-09-11,38.266666412353516
2018-07-09,38.606666564941406
2018-08-10,38.63999938964844
2019-04-23,38.560001373291016
2019-09-30,38.913333892822266
2020-01-23,38.85333251953125
2019-11-08,38.380001068115234
2020-04-14,38.41999816894531
2019-11-11,38.619998931884766
2020-01-29,38.720001220703125
2020-04-17,38.54666519165039
2018-07-24,38.53333282470703
2018-09-26,38.58000183105469
2019-05-08,38.56666564941406
2019-03-05,38.766666412353516
2019-02-01,38.526668548583984
2018-12-31,38.573333740234375
2018-11-29,38.82666778564453
2019-08-12,38.90666580200195
2019-07-11,39.78666687011719
2019-09-13,40.06666564941406
2019-11-14,40.473331451416016
2020-04-20,41.13333511352539
2020-02-04,41.51333236694336
2020-04-23,41.393333435058594
2018-12-14,41.2400016784668
2019-08-27,41.720001220703125
2018-08-08,41.58000183105469
2018-10-11,41.1533317565918
2018-11-12,41.65999984741211
2019-07-26,41.48666763305664
2019-06-24,41.4466667175293
2019-05-23,40.80666732788086
2019-03-20,41.28666687011719
2019-01-15,41.813331604003906
2019-11-20,42.099998474121094
2020-02-07,42.813331604003906
2020-02-10,42.426666259765625
2020-04-29,42.54666519165039
2019-11-26,42.86000061035156
2020-02-13,43.060001373291016
2019-01-30,44.41999816894531
2018-08-23,45.30666732788086
2018-09-24,45.026668548583984
2018-11-27,45.27333450317383
2018-10-26,45.526668548583984
2019-07-09,45.38666534423828
2019-06-07,43.7599983215332
2019-05-06,42.49333190917969
2019-04-04,42.37333297729492
2019-09-11,40.54666519165039
2019-11-29,39.973331451416016
2020-05-05,41.34000015258789
2019-12-02,40.72666549682617
2020-02-19,42.2066650390625
2020-05-08,41.47999954223633
2019-05-21,41.11333465576172
2019-03-18,36.560001373291016
2018-09-07,37.84000015258789
2018-08-06,35.893333435058594
2018-10-09,31.0
2019-02-14,35.45333480834961
2018-12-12,30.1733341217041
2019-07-24,30.226667404174805
2019-09-26,27.81333351135254
2019-10-28,28.719999313354492
2019-12-05,25.766666412353516
2020-05-11,22.053333282470703
2019-07-03,25.566667556762695
2020-02-25,28.35333251953125
2020-05-14,29.1200008392334
2020-02-28,28.18000030517578
2019-08-08,29.413333892822266
2019-06-05,29.5
2018-07-20,27.746665954589844
2018-08-21,28.959999084472656
2018-10-24,28.940000534057617
2019-04-02,31.5
2019-03-01,31.75
2019-01-28,34.09000015258789
2018-12-27,35.06999969482422
2019-09-09,33.779998779296875
2020-03-02,34.22999954223633
2020-05-20,33.18000030517578
2019-12-17,32.66999816894531
2020-03-05,33.779998779296875
2019-02-12,33.02000045776367
2019-01-11,31.8700008392334
2018-12-10,32.0
2019-08-23,31.829999923706055
2018-11-08,31.8700008392334
2019-07-22,32.7400016784668
2019-06-20,32.939998626708984
2018-09-05,35.22999954223633
2019-04-17,33.81999969482422
2019-09-24,32.83000183105469
2019-12-20,33.13999938964844
2020-05-26,33.119998931884766
2019-04-30,32.369998931884766
2019-12-23,33.220001220703125
2020-03-11,33.400001525878906
2020-05-29,33.66999816894531
2019-12-26,32.5
2020-06-01,31.0
2019-05-02,30.639999389648438
2019-02-27,29.950000762939453
2018-11-23,30.809999465942383
2019-08-06,29.90999984741211
2018-07-18,29.8700008392334
2018-09-20,30.040000915527344
2018-10-22,30.299999237060547
2019-07-05,32.09000015258789
2019-06-03,32.15999984741211
2019-10-09,31.760000228881836
2019-10-11,31.360000610351562
2020-03-17,31.709999084472656
2020-06-04,32.869998931884766
2019-10-14,34.939998626708984
2020-03-20,34.5099983215332
2018-11-06,36.2599983215332
2019-06-18,37.709999084472656
2019-05-17,37.27000045776367
2019-04-15,36.75
2019-03-14,33.349998474121094
2019-01-09,34.13999938964844
2018-08-02,33.91999816894531
2018-10-05,34.52000045776367
2019-08-21,34.630001068115234
2019-10-17,34.29999923706055
2020-03-23,34.060001373291016
2020-06-10,34.380001068115234
2019-02-25,33.970001220703125
2020-01-07,32.790000915527344
2020-03-26,33.63999938964844
2019-10-23,32.5099983215332
