Dates,AMZN
2020-01-02,1898.010009765625
2020-01-03,1874.969970703125
2020-01-08,1902.8800048828125
2020-01-06,1906.8599853515625
2020-01-07,1891.969970703125
2020-01-09,1901.050048828125
2020-01-10,1883.1600341796875
2020-01-13,1891.300048828125
2020-01-14,1869.43994140625
2020-01-15,1862.02001953125
2020-01-16,1877.93994140625
2020-01-27,1864.719970703125
2020-02-20,1892.0
2020-02-12,1887.4599609375
2020-04-16,1884.5799560546875
2020-02-04,1861.6400146484375
2020-05-28,1828.3399658203125
2020-07-08,1853.25
2020-06-19,1858.0
2020-05-12,1870.6800537109375
2020-06-22,2008.719970703125
2020-06-03,2004.199951171875
2020-05-15,2049.669921875
2020-03-06,2039.8699951171875
2020-02-27,2050.22998046875
2020-04-15,2079.280029296875
2020-02-03,2133.909912109375
2020-02-11,2150.800048828125
2020-02-19,2160.0
2020-04-07,2149.8701171875
2020-03-30,2134.8701171875
2020-04-23,2155.669921875
2020-05-01,2170.219970703125
2020-07-14,2153.10009765625
2020-06-25,2095.969970703125
2020-06-16,2009.2900390625
2020-05-18,1972.739990234375
2020-06-09,1979.5899658203125
2020-05-21,1884.300048828125
2020-01-17,1883.75
2020-03-13,1953.949951171875
2020-03-05,1908.989990234375
2020-02-26,1975.8299560546875
2020-02-18,1924.030029296875
2020-04-22,1901.0899658203125
2020-02-10,1800.6099853515625
2020-04-14,1891.8199462890625
2020-04-06,1820.8599853515625
2020-04-30,1676.6099853515625
2020-06-12,1785.0
2020-06-15,1689.1500244140625
2020-05-27,1807.8399658203125
2020-05-08,1830.0
2020-07-07,1880.9300537109375
2020-03-31,1846.0899658203125
2020-06-18,1902.8299560546875
2020-04-13,1940.0999755859375
2020-03-20,1885.8399658203125
2020-03-12,1955.489990234375
2020-01-24,1900.0999755859375
2020-03-04,1963.949951171875
2020-02-25,1949.719970703125
2020-04-21,1907.699951171875
2020-04-29,1918.8299560546875
2020-05-07,1906.5899658203125
2020-05-11,1997.5899658203125
2020-07-10,2011.5999755859375
2020-06-02,2043.0
2020-05-14,2042.760009765625
2020-07-13,2168.8701171875
2020-06-24,2283.320068359375
2020-06-05,2307.679931640625
2020-02-28,2408.18994140625
2020-01-23,2375.0
2020-04-20,2393.610107421875
2020-02-24,2328.1201171875
2020-01-31,2363.489990234375
2020-03-19,2399.449951171875
2020-03-27,2410.219970703125
2020-03-11,2376.0
2020-03-03,2314.080078125
2020-04-28,2372.7099609375
2020-05-06,2474.0
2020-06-08,2286.0400390625
2020-05-20,2315.989990234375
2020-07-01,2317.800048828125
2020-06-30,2351.260009765625
2020-06-11,2367.610107421875
2020-03-10,2379.610107421875
2020-03-02,2409.0
2020-01-22,2356.949951171875
2020-01-30,2367.919921875
2020-02-07,2388.85009765625
2020-04-03,2409.780029296875
2020-03-26,2426.260009765625
2020-03-18,2449.330078125
2020-04-27,2497.93994140625
2020-05-05,2446.739990234375
2020-05-26,2436.8798828125
2020-07-06,2421.860107421875
2020-06-17,2410.389892578125
2020-05-29,2401.10009765625
2020-07-09,2442.3701171875
2020-06-01,2471.0400390625
2020-01-21,2472.409912109375
2020-01-29,2478.39990234375
2020-03-25,2460.60009765625
2020-03-17,2483.0
2020-03-09,2524.06005859375
2020-02-14,2600.860107421875
2020-02-06,2647.449951171875
2020-04-02,2557.9599609375
2020-05-04,2545.02001953125
2020-04-24,2572.679931640625
2020-05-13,2615.27001953125
2020-06-23,2640.97998046875
2020-06-04,2653.97998046875
2020-07-15,2675.010009765625
2020-04-08,2713.820068359375
2020-06-26,2764.409912109375
2020-05-19,2734.39990234375
2020-04-09,2754.580078125
2020-04-01,2692.8701171875
2020-03-24,2680.3798828125
2020-03-16,2758.820068359375
2020-01-28,2878.699951171875
2020-02-05,2890.300048828125
2020-02-13,3057.0400390625
2020-02-21,3000.1201171875
2020-04-17,3081.110107421875
2020-03-23,3182.6298828125
2020-06-29,3200.0
2020-06-10,3104.0
2020-05-22,3084.0
2020-07-02,3008.8701171875
