Dates,C
2009-04-07,170.5
2009-01-16,189.1999969482422
2008-12-15,195.0
2008-11-13,188.0
2009-02-17,205.0
2008-04-03,190.60000610351562
2008-01-30,185.39999389648438
2008-05-05,172.3000030517578
2008-09-10,165.1999969482422
2008-07-08,180.39999389648438
2008-06-06,179.39999389648438
2009-04-16,181.0
2008-07-23,179.89999389648438
2009-03-04,191.0
2008-05-20,192.5
2008-12-30,183.3000030517578
2008-11-28,183.89999389648438
2008-03-17,192.10000610351562
2008-02-14,183.5
2008-04-18,174.3000030517578
2008-10-27,177.10000610351562
2008-09-25,181.89999389648438
2009-04-22,176.10000610351562
2008-10-10,170.1999969482422
2008-09-08,168.5
2008-08-07,168.89999389648438
2009-03-19,176.89999389648438
2008-06-04,175.6999969482422
2009-01-14,175.3000030517578
2008-01-28,177.10000610351562
2008-04-01,182.60000610351562
2008-02-29,186.3000030517578
2008-11-11,188.8000030517578
2009-04-28,187.6999969482422
2009-05-01,182.10000610351562
2008-11-26,179.3000030517578
2008-09-23,195.0
2008-08-22,188.10000610351562
2008-07-21,181.8000030517578
2008-06-19,176.3000030517578
2009-03-02,177.1999969482422
2008-04-16,147.0
2008-02-12,141.0
2009-01-29,130.3000030517578
2009-04-03,128.5
2009-05-04,190.0
2009-05-07,195.0
2008-02-27,181.1999969482422
2009-03-17,188.0
2008-06-02,190.39999389648438
2009-02-13,181.5
2008-05-01,177.5
2009-01-12,189.39999389648438
2008-12-11,200.5
2008-10-08,220.0
2008-08-05,177.0
2009-05-20,161.0
2008-04-14,150.0
2008-03-13,140.5
2008-05-16,129.3000030517578
2008-10-23,120.0
2008-08-20,145.1999969482422
2008-06-17,173.60000610351562
2009-01-27,160.0
2008-12-26,146.5
2008-11-24,148.10000610351562
2009-04-01,146.89999389648438
2009-05-19,136.39999389648438
2009-05-22,130.10000610351562
2008-12-09,125.0
2008-11-07,119.5
2008-01-24,116.5
2008-02-25,115.4000015258789
2008-03-28,127.9000015258789
2008-04-29,127.5999984741211
2008-10-06,128.8000030517578
2008-09-04,134.60000610351562
2008-07-02,143.10000610351562
2009-02-11,124.80000305175781
2009-05-28,113.0999984741211
2009-02-26,114.5
2008-07-17,110.5
2008-05-14,103.4000015258789
2008-12-24,95.19999694824219
2008-02-08,82.69999694824219
2008-03-11,87.9000015258789
2008-10-21,87.5
2008-09-19,78.9000015258789
2008-08-18,62.5
2009-03-30,43.900001525878906
2008-08-01,30.5
2008-09-02,52.5
2009-03-13,57.5
2009-01-08,60.79999923706055
2008-01-22,74.19999694824219
2008-03-26,63.400001525878906
2008-05-29,59.400001525878906
2008-11-05,66.80000305175781
2009-02-09,73.0
2008-06-30,71.69999694824219
2009-02-24,80.19999694824219
2008-11-20,82.0
2008-09-17,80.5
2009-01-23,75.4000015258789
2008-04-10,69.69999694824219
2008-02-06,72.30000305175781
2008-05-12,74.19999694824219
2008-07-15,78.0
2008-12-22,73.69999694824219
2008-06-13,69.0999984741211
2008-10-24,65.4000015258789
2009-01-06,65.0999984741211
2008-05-27,65.30000305175781
2008-12-05,66.69999694824219
2009-03-11,65.0999984741211
2008-11-03,65.30000305175781
2008-10-02,66.19999694824219
2008-02-21,67.5
2008-03-24,70.30000305175781
2008-04-25,72.80000305175781
2008-07-30,70.80000305175781
2008-09-15,69.80000305175781
2008-08-14,66.5999984741211
2008-06-11,53.70000076293945
2009-01-21,50.599998474121094
2008-11-18,44.400001525878906
2008-03-07,33.599998474121094
2008-02-04,34.400001525878906
2008-04-08,28.0
2008-10-17,29.700000762939453
2009-03-26,30.100000381469727
2008-08-21,29.799999237060547
2009-04-15,33.0
2008-01-18,33.29999923706055
2008-02-19,40.400001525878906
2008-12-03,39.0
2008-09-30,35.5
2008-08-29,33.20000076293945
2008-07-28,31.200000762939453
2008-06-26,34.5
2009-03-09,32.0
2009-02-05,31.799999237060547
2008-04-23,38.70000076293945
2009-04-24,32.599998474121094
2008-06-09,33.79999923706055
2009-02-20,34.099998474121094
2008-03-05,34.900001525878906
2008-05-08,30.600000381469727
2008-12-18,28.5
2008-10-15,25.0
2008-08-12,16.100000381469727
2008-07-11,20.600000381469727
2009-03-24,20.600000381469727
2009-04-27,21.600000381469727
2009-04-30,23.5
2008-08-27,14.0
2008-01-16,11.5
2008-04-21,12.100000381469727
2008-03-20,11.100000381469727
2008-06-24,9.699999809265137
2008-05-23,10.0
2009-02-03,9.899999618530273
2009-01-02,10.5
2008-12-01,14.600000381469727
2008-10-30,14.800000190734863
2008-11-14,16.399999618530273
2008-10-13,19.200000762939453
2008-09-11,23.100000381469727
2008-03-03,25.200000762939453
2008-01-31,26.0
2008-04-04,24.0
2008-05-06,28.299999237060547
2008-07-09,28.600000381469727
2009-02-18,26.700000762939453
2008-12-16,27.5
2009-05-12,25.399999618530273
2009-05-18,22.5
2008-05-21,24.399999618530273
2008-12-31,24.299999237060547
2008-10-28,26.799999237060547
2008-03-18,26.399999618530273
2008-02-15,26.600000381469727
2008-09-26,26.100000381469727
2008-08-25,26.700000762939453
2008-07-24,28.899999618530273
2009-03-05,31.200000762939453
2009-04-06,38.5
2009-05-21,35.099998474121094
2008-08-08,39.70000076293945
2008-07-07,35.5
2008-06-05,28.0
2009-01-15,26.100000381469727
2008-04-02,30.600000381469727
2008-01-29,30.899999618530273
2008-11-12,30.899999618530273
2008-09-09,30.200000762939453
2009-03-20,28.5
2009-04-21,30.0
2009-05-27,30.5
2008-02-11,29.600000381469727
2008-09-24,30.5
2008-07-22,32.599998474121094
2008-06-20,34.5
2009-03-03,35.0
2008-05-19,39.29999923706055
2009-01-30,37.900001525878906
2008-02-13,36.599998474121094
2008-04-17,34.099998474121094
2008-12-29,33.400001525878906
2009-05-06,34.5
2008-05-02,35.79999923706055
2009-01-13,36.599998474121094
2008-12-12,36.20000076293945
2008-11-10,36.0
2008-10-09,36.70000076293945
2008-08-06,36.79999923706055
2009-03-18,37.0
2008-02-28,36.5
2008-03-31,36.79999923706055
2008-06-03,36.599998474121094
