Dates,C
2007-12-31,296.8999938964844
2008-01-02,298.8999938964844
2008-01-04,293.8999938964844
2008-01-07,290.29998779296875
2008-01-03,287.6000061035156
2008-01-08,287.0
2008-01-09,276.0
2008-01-10,285.70001220703125
2008-01-11,292.70001220703125
2008-01-14,291.79998779296875
2008-01-15,283.6000061035156
2008-03-14,272.29998779296875
2008-06-18,275.70001220703125
2009-01-28,251.5
2008-04-15,253.8000030517578
2008-11-25,269.0
2009-04-02,274.79998779296875
2008-10-07,281.0
2008-01-25,276.70001220703125
2008-02-26,283.70001220703125
2008-04-30,291.29998779296875
2008-09-05,287.0
2008-08-04,297.29998779296875
2008-07-03,295.3999938964844
2009-03-16,287.0
2009-02-12,277.1000061035156
2008-12-10,272.3999938964844
2009-04-08,266.3999938964844
2008-03-12,262.3999938964844
2008-10-22,268.0
2008-08-19,267.8999938964844
2008-07-18,263.70001220703125
2008-06-16,259.6000061035156
2009-02-27,259.3999938964844
2008-05-15,259.0
2009-01-26,258.6000061035156
2009-03-31,251.6999969482422
2009-04-14,249.89999389648438
2009-04-17,254.6999969482422
2009-04-20,260.0
2008-07-01,256.0
2008-05-30,247.3000030517578
2009-02-10,237.1999969482422
2009-01-09,225.0
2008-01-23,226.1999969482422
2008-03-27,219.5
2008-04-28,216.89999389648438
2008-12-08,211.10000610351562
2008-11-06,215.60000610351562
2008-09-03,226.8000030517578
2009-04-23,213.0
2008-09-18,215.8000030517578
2008-07-16,193.3000030517578
2009-02-25,207.5
2008-03-10,216.5
2008-02-07,226.39999389648438
2008-04-11,243.60000610351562
2008-05-13,238.5
2008-12-23,228.0
2008-11-21,224.1999969482422
2008-10-20,219.6999969482422
2009-04-29,215.89999389648438
2009-05-05,238.8000030517578
2008-11-04,250.5
2008-10-03,247.39999389648438
2008-07-31,245.0
2008-03-25,251.89999389648438
2008-02-22,243.60000610351562
2009-03-12,243.0
2008-05-28,240.6999969482422
2009-01-07,243.1999969482422
2009-04-13,231.5
2009-05-15,230.10000610351562
2009-05-08,236.5
2008-06-12,243.60000610351562
2009-02-23,260.0
2009-01-22,251.0
2008-11-19,253.1999969482422
2008-09-16,253.5
2008-02-05,261.70001220703125
2008-04-09,266.5
2008-08-15,273.5
2008-07-14,271.79998779296875
2009-03-27,258.79998779296875
2009-05-14,262.0
2008-09-22,270.0
2008-07-29,264.3999938964844
2008-06-27,261.5
2009-03-10,260.8999938964844
2009-02-06,248.0
2009-01-05,246.5
2008-12-04,240.89999389648438
2008-02-20,238.8000030517578
2008-04-24,233.5
2008-10-01,237.39999389648438
2009-05-13,238.10000610351562
2009-05-26,235.3000030517578
2008-03-06,228.5
2008-11-17,222.8000030517578
2008-10-16,218.89999389648438
2008-08-13,217.89999389648438
2008-06-10,217.8000030517578
2008-05-09,220.89999389648438
2009-01-20,222.5
2008-04-07,224.1999969482422
2008-12-19,218.60000610351562
2009-03-25,217.60000610351562
2009-05-29,218.39999389648438
2009-06-01,216.60000610351562
2009-02-04,210.39999389648438
2008-01-17,203.0
2008-04-22,205.39999389648438
2008-12-02,204.60000610351562
2008-10-31,202.3000030517578
2008-09-29,205.0
2008-08-28,214.89999389648438
2008-06-25,213.39999389648438
2009-04-09,207.3000030517578
2009-05-11,207.10000610351562
2008-08-11,199.10000610351562
2008-07-10,194.89999389648438
2008-02-01,192.60000610351562
2008-03-04,197.39999389648438
2009-02-19,181.6999969482422
2008-05-07,179.0
2008-12-17,173.1999969482422
2008-10-14,174.0
2008-09-12,175.8000030517578
2009-03-23,171.1999969482422
2008-10-29,173.3000030517578
2008-08-26,174.10000610351562
2008-03-19,177.39999389648438
2008-07-25,168.3000030517578
2008-06-23,167.8000030517578
2009-03-06,169.8000030517578
2008-05-22,157.39999389648438
2009-02-02,165.39999389648438
2009-04-07,184.6999969482422
2009-01-16,204.8000030517578
2008-12-15,204.0
2008-11-13,209.89999389648438
2009-02-17,222.10000610351562
2008-04-03,213.5
2008-01-30,197.3000030517578
2008-05-05,190.6999969482422
2008-09-10,186.10000610351562
2008-07-08,196.1999969482422
2008-06-06,192.3000030517578
2009-04-16,190.6999969482422
2008-07-23,193.1999969482422
2009-03-04,200.1999969482422
2008-05-20,202.3000030517578
2008-12-30,196.8000030517578
2008-11-28,196.6999969482422
2008-03-17,205.0
2008-02-14,197.10000610351562
2008-04-18,184.1999969482422
2008-10-27,184.5
2008-09-25,187.5
2009-04-22,186.5
2008-10-10,176.6999969482422
2008-09-08,175.1999969482422
2008-08-07,175.5
2009-03-19,182.39999389648438
2008-06-04,183.0
2009-01-14,180.39999389648438
2008-01-28,182.39999389648438
2008-04-01,190.89999389648438
2008-02-29,191.5
2008-11-11,198.1999969482422
2009-04-28,196.60000610351562
2009-05-01,194.6999969482422
2008-11-26,191.8000030517578
2008-09-23,209.5
2008-08-22,203.8000030517578
2008-07-21,192.39999389648438
2008-06-19,186.8000030517578
2009-03-02,188.89999389648438
2008-04-16,176.8000030517578
2008-02-12,160.10000610351562
2009-01-29,152.3000030517578
2009-04-03,174.0
2009-05-04,225.3000030517578
2009-05-07,205.60000610351562
2008-02-27,200.0
2009-03-17,200.0
2008-06-02,201.6999969482422
2009-02-13,204.1999969482422
2008-05-01,212.89999389648438
2009-01-12,211.6999969482422
2008-12-11,232.39999389648438
2008-10-08,235.0
2008-08-05,209.0
2009-05-20,181.1999969482422
2008-04-14,182.0
2008-03-13,162.89999389648438
2008-05-16,155.0
2008-10-23,148.0
2008-08-20,162.60000610351562
2008-06-17,192.5
2009-01-27,179.3000030517578
2008-12-26,168.8000030517578
2008-11-24,168.3000030517578
2009-04-01,154.0
2009-05-19,148.0
2009-05-22,142.0
2008-12-09,136.0
2008-11-07,128.0
2008-01-24,127.5999984741211
2008-02-25,135.5
2008-03-28,139.60000610351562
2008-04-29,135.0
2008-10-06,138.1999969482422
2008-09-04,142.3000030517578
2008-07-02,148.10000610351562
2009-02-11,146.0
2009-05-28,130.6999969482422
2009-02-26,120.4000015258789
2008-07-17,122.80000305175781
2008-05-14,112.9000015258789
2008-12-24,110.5999984741211
2008-02-08,99.0
2008-03-11,101.0999984741211
2008-10-21,98.0999984741211
2008-09-19,89.9000015258789
2008-08-18,83.30000305175781
2009-03-30,63.5
2008-08-01,55.29999923706055
2008-09-02,65.0
2009-03-13,65.80000305175781
2009-01-08,73.9000015258789
2008-01-22,84.80000305175781
2008-03-26,79.19999694824219
2008-05-29,74.5999984741211
2008-11-05,78.4000015258789
2009-02-09,81.0
2008-06-30,83.5999984741211
2009-02-24,86.30000305175781
2008-11-20,90.0
2008-09-17,88.30000305175781
2009-01-23,81.5
2008-04-10,78.5
2008-02-06,77.80000305175781
2008-05-12,83.30000305175781
2008-07-15,82.0
2008-12-22,80.5
2008-06-13,75.0999984741211
2008-10-24,72.5
2009-01-06,69.19999694824219
2008-05-27,68.0
2008-12-05,70.30000305175781
2009-03-11,68.5
2008-11-03,68.19999694824219
2008-10-02,70.4000015258789
2008-02-21,71.5999984741211
2008-03-24,75.0
2008-04-25,75.9000015258789
