Dates,C
2007-12-31,291.3999938964844
2008-01-02,297.29998779296875
2008-01-04,292.20001220703125
2008-01-07,286.1000061035156
2008-01-03,283.3999938964844
2008-01-08,284.6000061035156
2008-01-09,271.5
2008-01-10,269.79998779296875
2008-01-11,278.8999938964844
2008-01-14,289.5
2008-01-15,282.6000061035156
2008-03-14,270.0
2008-06-18,265.20001220703125
2009-01-28,245.3000030517578
2008-04-15,223.60000610351562
2008-11-25,239.8000030517578
2009-04-02,268.0
2008-10-07,280.0
2008-01-25,264.29998779296875
2008-02-26,279.0
2008-04-30,276.8999938964844
2008-09-05,270.0
2008-08-04,282.79998779296875
2008-07-03,293.3999938964844
2009-03-16,286.5
2009-02-12,273.1000061035156
2008-12-10,267.5
2009-04-08,266.1000061035156
2008-03-12,262.29998779296875
2008-10-22,261.5
2008-08-19,265.79998779296875
2008-07-18,261.8999938964844
2008-06-16,254.89999389648438
2009-02-27,258.29998779296875
2008-05-15,251.10000610351562
2009-01-26,256.29998779296875
2009-03-31,250.89999389648438
2009-04-14,246.5
2009-04-17,244.60000610351562
2009-04-20,247.0
2008-07-01,254.60000610351562
2008-05-30,246.60000610351562
2009-02-10,237.1999969482422
2009-01-09,222.3000030517578
2008-01-23,223.1999969482422
2008-03-27,219.5
2008-04-28,207.5
2008-12-08,209.6999969482422
2008-11-06,209.0
2008-09-03,216.3000030517578
2009-04-23,206.89999389648438
2008-09-18,214.6999969482422
2008-07-16,182.5
2009-02-25,198.39999389648438
2008-03-10,210.0
2008-02-07,207.1999969482422
2008-04-11,229.60000610351562
2008-05-13,230.89999389648438
2008-12-23,226.39999389648438
2008-11-21,221.3000030517578
2008-10-20,218.60000610351562
2009-04-29,208.0
2009-05-05,226.10000610351562
2008-11-04,240.5
2008-10-03,237.0
2008-07-31,244.39999389648438
2008-03-25,248.5
2008-02-22,243.10000610351562
2009-03-12,241.10000610351562
2008-05-28,235.10000610351562
2009-01-07,232.89999389648438
2009-04-13,231.3000030517578
2009-05-15,227.8000030517578
2009-05-08,234.0
2008-06-12,230.5
2009-02-23,257.29998779296875
2009-01-22,248.1999969482422
2008-11-19,250.39999389648438
2008-09-16,250.6999969482422
2008-02-05,247.0
2008-04-09,262.0
2008-08-15,267.0
2008-07-14,268.0
2009-03-27,255.10000610351562
2009-05-14,252.3000030517578
2008-09-22,268.20001220703125
2008-07-29,264.0
2008-06-27,255.0
2009-03-10,260.29998779296875
2009-02-06,247.6999969482422
2009-01-05,244.10000610351562
2008-12-04,237.1999969482422
2008-02-20,237.0
2008-04-24,232.10000610351562
2008-10-01,232.89999389648438
2009-05-13,238.10000610351562
2009-05-26,232.1999969482422
2008-03-06,228.0
2008-11-17,221.3000030517578
2008-10-16,212.5
2008-08-13,217.5
2008-06-10,212.39999389648438
2008-05-09,220.39999389648438
2009-01-20,215.3000030517578
2008-04-07,222.6999969482422
2008-12-19,217.0
2009-03-25,216.39999389648438
2009-05-29,213.5
2009-06-01,212.89999389648438
2009-02-04,210.39999389648438
2008-01-17,201.5
2008-04-22,195.0
2008-12-02,203.89999389648438
2008-10-31,194.8000030517578
2008-09-29,202.0
2008-08-28,204.10000610351562
2008-06-25,212.0
2009-04-09,201.3000030517578
2009-05-11,205.0
2008-08-11,197.39999389648438
2008-07-10,194.0
2008-02-01,185.5
2008-03-04,191.3000030517578
2009-02-19,180.60000610351562
2008-05-07,178.10000610351562
2008-12-17,171.89999389648438
2008-10-14,165.6999969482422
2008-09-12,172.6999969482422
2009-03-23,169.60000610351562
2008-10-29,170.5
2008-08-26,165.1999969482422
2008-03-19,174.60000610351562
2008-07-25,161.0
2008-06-23,158.60000610351562
2009-03-06,167.60000610351562
2008-05-22,149.89999389648438
2009-02-02,151.3000030517578
2009-04-07,171.5
2009-01-16,198.0
2008-12-15,199.39999389648438
2008-11-13,190.39999389648438
2009-02-17,206.3000030517578
2008-04-03,211.1999969482422
2008-01-30,192.10000610351562
2008-05-05,188.1999969482422
2008-09-10,169.5
2008-07-08,189.0
2008-06-06,184.0
2009-04-16,189.5
2008-07-23,185.3000030517578
2009-03-04,193.6999969482422
2008-05-20,196.39999389648438
2008-12-30,192.89999389648438
2008-11-28,184.10000610351562
2008-03-17,192.39999389648438
2008-02-14,196.89999389648438
2008-04-18,184.1999969482422
2008-10-27,177.3000030517578
2008-09-25,183.60000610351562
2009-04-22,186.5
2008-10-10,175.6999969482422
2008-09-08,172.0
2008-08-07,171.0
2009-03-19,180.1999969482422
2008-06-04,180.0
2009-01-14,177.3000030517578
2008-01-28,180.10000610351562
2008-04-01,184.6999969482422
2008-02-29,188.5
2008-11-11,196.3000030517578
2009-04-28,191.1999969482422
2009-05-01,193.0
2008-11-26,180.5
2008-09-23,208.39999389648438
2008-08-22,200.1999969482422
2008-07-21,191.60000610351562
2008-06-19,178.39999389648438
2009-03-02,181.89999389648438
2008-04-16,163.89999389648438
2008-02-12,142.60000610351562
2009-01-29,150.0
2009-04-03,146.3000030517578
2009-05-04,217.0
2009-05-07,199.60000610351562
2008-02-27,197.89999389648438
2009-03-17,200.0
2008-06-02,193.0
2009-02-13,183.5
2008-05-01,195.6999969482422
2009-01-12,190.89999389648438
2008-12-11,208.5
2008-10-08,231.60000610351562
2008-08-05,194.5
2009-05-20,172.3000030517578
2008-04-14,182.0
2008-03-13,145.89999389648438
2008-05-16,153.6999969482422
2008-10-23,120.4000015258789
2008-08-20,157.0
2008-06-17,184.8000030517578
2009-01-27,174.89999389648438
2008-12-26,160.10000610351562
2008-11-24,154.1999969482422
2009-04-01,151.8000030517578
2009-05-19,145.39999389648438
2009-05-22,137.0
2008-12-09,132.0
2008-11-07,120.0
2008-01-24,121.0
2008-02-25,122.9000015258789
2008-03-28,132.5
2008-04-29,134.6999969482422
2008-10-06,129.3000030517578
2008-09-04,136.5
2008-07-02,144.1999969482422
2009-02-11,144.1999969482422
2009-05-28,124.80000305175781
2009-02-26,119.0
2008-07-17,122.0
2008-05-14,110.9000015258789
2008-12-24,106.30000305175781
2008-02-08,97.9000015258789
2008-03-11,97.5999984741211
2008-10-21,93.5999984741211
2008-09-19,89.5999984741211
2008-08-18,81.9000015258789
2009-03-30,61.29999923706055
2008-08-01,54.400001525878906
2008-09-02,61.20000076293945
2009-03-13,63.900001525878906
2009-01-08,61.70000076293945
2008-01-22,74.5
2008-03-26,79.0
2008-05-29,69.19999694824219
2008-11-05,68.69999694824219
2009-02-09,76.0999984741211
2008-06-30,72.5
2009-02-24,82.30000305175781
2008-11-20,83.0
2008-09-17,87.30000305175781
2009-01-23,80.9000015258789
2008-04-10,70.69999694824219
2008-02-06,77.4000015258789
2008-05-12,75.9000015258789
2008-07-15,81.0999984741211
2008-12-22,80.0
2008-06-13,74.4000015258789
2008-10-24,71.5
2009-01-06,68.9000015258789
2008-05-27,65.5
2008-12-05,68.4000015258789
2009-03-11,68.30000305175781
2008-11-03,66.5999984741211
2008-10-02,67.19999694824219
2008-02-21,68.69999694824219
2008-03-24,71.19999694824219
2008-04-25,72.9000015258789
2008-07-30,72.19999694824219
2008-09-15,71.0
2008-08-14,72.69999694824219
2008-06-11,65.4000015258789
2009-01-21,51.79999923706055
2008-11-18,50.20000076293945
2008-03-07,46.400001525878906
2008-02-04,42.20000076293945
2008-04-08,34.5
2008-10-17,31.200000762939453
2009-03-26,34.20000076293945
2008-08-21,30.0
2009-04-15,36.70000076293945
2008-01-18,34.900001525878906
2008-02-19,42.900001525878906
2008-12-03,39.900001525878906
2008-09-30,39.900001525878906
2008-08-29,33.900001525878906
2008-07-28,38.5
2008-06-26,35.5
2009-03-09,34.599998474121094
2009-02-05,31.799999237060547
2008-04-23,40.599998474121094
2009-04-24,40.099998474121094
2008-06-09,35.70000076293945
2009-02-20,35.099998474121094
2008-03-05,35.20000076293945
2008-05-08,32.5
2008-12-18,31.799999237060547
2008-10-15,30.0
2008-08-12,22.0
2008-07-11,23.600000381469727
2009-03-24,22.799999237060547
2009-04-27,26.899999618530273
2009-04-30,27.299999237060547
2008-08-27,15.600000381469727
2008-01-16,15.0
2008-04-21,13.199999809265137
2008-03-20,13.0
2008-06-24,11.0
2008-05-23,10.600000381469727
2009-02-03,10.199999809265137
2009-01-02,12.399999618530273
2008-12-01,16.700000762939453
2008-10-30,15.399999618530273
2008-11-14,18.299999237060547
2008-10-13,19.600000381469727
2008-09-11,25.799999237060547
2008-03-03,26.0
2008-01-31,36.099998474121094
2008-04-04,28.100000381469727
2008-05-06,33.099998474121094
2008-07-09,30.5
2009-02-18,30.799999237060547
2008-12-16,30.299999237060547
2009-05-12,26.399999618530273
2009-05-18,23.700000762939453
2008-05-21,25.5
2008-12-31,24.799999237060547
2008-10-28,29.700000762939453
2008-03-18,27.5
2008-02-15,27.899999618530273
2008-09-26,26.200000762939453
2008-08-25,28.299999237060547
2008-07-24,30.200000762939453
2009-03-05,31.600000381469727
2009-04-06,42.20000076293945
2009-05-21,39.29999923706055
2008-08-08,41.900001525878906
2008-07-07,41.5
2008-06-05,34.099998474121094
2009-01-15,27.0
