Dates,C
2009-01-20,220.39999389648438
2008-04-07,218.89999389648438
2008-12-19,214.60000610351562
2009-03-25,214.1999969482422
2009-05-29,210.8000030517578
2009-06-01,212.1999969482422
2009-02-04,200.60000610351562
2008-01-17,196.0
2008-04-22,202.60000610351562
2008-12-02,192.10000610351562
2008-10-31,198.89999389648438
2008-09-29,204.8000030517578
2008-08-28,208.3000030517578
2008-06-25,204.60000610351562
2009-04-09,204.0
2009-05-11,201.6999969482422
2008-08-11,193.0
2008-07-10,185.5
2008-02-01,188.5
2008-03-04,188.5
2009-02-19,176.6999969482422
2008-05-07,172.5
2008-12-17,167.60000610351562
2008-10-14,171.3000030517578
2008-09-12,168.39999389648438
2009-03-23,168.1999969482422
2008-10-29,164.0
2008-08-26,173.89999389648438
2008-03-19,164.39999389648438
2008-07-25,162.8000030517578
2008-06-23,161.89999389648438
2009-03-06,152.1999969482422
2008-05-22,145.60000610351562
2009-02-02,164.6999969482422
2009-04-07,179.6999969482422
2009-01-16,193.5
2008-12-15,196.89999389648438
2008-11-13,208.89999389648438
2009-02-17,211.1999969482422
2008-04-03,190.60000610351562
2008-01-30,188.5
2008-05-05,174.3000030517578
2008-09-10,184.5
2008-07-08,188.10000610351562
2008-06-06,186.89999389648438
2009-04-16,188.6999969482422
2008-07-23,188.3000030517578
2009-03-04,199.1999969482422
2008-05-20,197.0
2008-12-30,184.6999969482422
2008-11-28,193.89999389648438
2008-03-17,198.1999969482422
2008-02-14,185.39999389648438
2008-04-18,178.10000610351562
2008-10-27,180.8000030517578
2008-09-25,185.5
2009-04-22,176.1999969482422
2008-10-10,171.89999389648438
2008-09-08,174.89999389648438
2008-08-07,174.6999969482422
2009-03-19,181.39999389648438
2008-06-04,176.10000610351562
2009-01-14,178.39999389648438
2008-01-28,181.1999969482422
2008-04-01,190.8000030517578
2008-02-29,189.89999389648438
2008-11-11,191.10000610351562
2009-04-28,196.10000610351562
2009-05-01,183.0
2008-11-26,190.6999969482422
2008-09-23,203.1999969482422
2008-08-22,188.8000030517578
2008-07-21,186.8000030517578
2008-06-19,186.10000610351562
2009-03-02,179.60000610351562
2008-04-16,152.39999389648438
2008-02-12,157.5
2009-01-29,140.3000030517578
2009-04-03,166.5
2009-05-04,206.5
2009-05-07,200.10000610351562
2008-02-27,199.89999389648438
2009-03-17,189.60000610351562
2008-06-02,194.10000610351562
2009-02-13,201.5
2008-05-01,177.5
2009-01-12,205.10000610351562
2008-12-11,230.0
2008-10-08,225.0
2008-08-05,183.5
2009-05-20,174.10000610351562
2008-04-14,151.5
2008-03-13,144.0
2008-05-16,129.3000030517578
2008-10-23,141.10000610351562
2008-08-20,157.5
2008-06-17,186.1999969482422
2009-01-27,162.3000030517578
2008-12-26,159.0
2008-11-24,148.8000030517578
2009-04-01,150.89999389648438
2009-05-19,141.8000030517578
2009-05-22,133.1999969482422
2008-12-09,131.10000610351562
2008-11-07,121.4000015258789
2008-01-24,117.30000305175781
2008-02-25,134.10000610351562
2008-03-28,129.10000610351562
2008-04-29,131.10000610351562
2008-10-06,136.5
2008-09-04,139.89999389648438
2008-07-02,146.8000030517578
2009-02-11,126.30000305175781
2009-05-28,115.19999694824219
2009-02-26,118.19999694824219
2008-07-17,112.0999984741211
2008-05-14,108.0
2008-12-24,96.4000015258789
2008-02-08,94.5
2008-03-11,95.19999694824219
2008-10-21,88.9000015258789
2008-09-19,83.5999984741211
2008-08-18,64.0
2009-03-30,47.099998474121094
2008-08-01,37.70000076293945
2008-09-02,59.5
2009-03-13,60.79999923706055
2009-01-08,70.5
2008-01-22,82.9000015258789
2008-03-26,64.5
2008-05-29,72.19999694824219
2008-11-05,78.19999694824219
2009-02-09,74.0
2008-06-30,77.0999984741211
2009-02-24,84.69999694824219
2008-11-20,85.4000015258789
2008-09-17,83.0
2009-01-23,75.69999694824219
2008-04-10,77.0
2008-02-06,74.0
2008-05-12,82.30000305175781
2008-07-15,78.30000305175781
2008-12-22,74.30000305175781
2008-06-13,70.19999694824219
2008-10-24,67.5
2009-01-06,65.19999694824219
2008-05-27,67.80000305175781
2008-12-05,67.30000305175781
2009-03-11,65.69999694824219
2008-11-03,68.0
2008-10-02,67.0999984741211
2008-02-21,71.4000015258789
2008-03-24,70.80000305175781
2008-04-25,74.5999984741211
2008-07-30,71.5
2008-09-15,71.5999984741211
2008-08-14,67.5
2008-06-11,56.0
2009-01-21,59.0
2008-11-18,45.29999923706055
2008-03-07,38.29999923706055
2008-02-04,35.0
2008-04-08,28.0
2008-10-17,36.70000076293945
2009-03-26,31.100000381469727
2008-08-21,34.70000076293945
2009-04-15,33.29999923706055
2008-01-18,35.5
2008-02-19,42.099998474121094
2008-12-03,39.0
2008-09-30,35.5
2008-08-29,36.5
2008-07-28,34.599998474121094
2008-06-26,34.900001525878906
2009-03-09,35.29999923706055
2009-02-05,39.099998474121094
2008-04-23,39.5
2009-04-24,33.5
2008-06-09,36.900001525878906
2009-02-20,36.099998474121094
2008-03-05,34.900001525878906
2008-05-08,30.600000381469727
2008-12-18,29.100000381469727
2008-10-15,25.100000381469727
2008-08-12,19.5
2008-07-11,21.399999618530273
2009-03-24,26.0
2009-04-27,25.200000762939453
2009-04-30,24.600000381469727
2008-08-27,15.0
2008-01-16,12.0
2008-04-21,12.199999809265137
2008-03-20,11.300000190734863
2008-06-24,10.199999809265137
2008-05-23,10.300000190734863
2009-02-03,10.5
2009-01-02,14.5
2008-12-01,15.399999618530273
2008-10-30,16.700000762939453
2008-11-14,17.799999237060547
2008-10-13,23.299999237060547
2008-09-11,25.100000381469727
2008-03-03,30.799999237060547
2008-01-31,26.0
2008-04-04,26.200000762939453
2008-05-06,31.299999237060547
2008-07-09,30.100000381469727
2009-02-18,29.5
2008-12-16,28.100000381469727
2009-05-12,26.200000762939453
2009-05-18,23.100000381469727
2008-05-21,25.299999237060547
2008-12-31,26.799999237060547
2008-10-28,27.399999618530273
2008-03-18,28.5
2008-02-15,27.200000762939453
2008-09-26,27.600000381469727
2008-08-25,27.0
2008-07-24,30.399999618530273
2009-03-05,38.0
2009-04-06,40.099998474121094
2009-05-21,39.70000076293945
2008-08-08,40.099998474121094
2008-07-07,36.5
2008-06-05,29.399999618530273
2009-01-15,32.400001525878906
2008-04-02,32.5
2008-01-29,32.0
2008-11-12,31.899999618530273
2008-09-09,30.700000762939453
2009-03-20,28.899999618530273
2009-04-21,31.200000762939453
2009-05-27,30.5
2008-02-11,29.700000762939453
2008-09-24,32.0
2008-07-22,33.099998474121094
2008-06-20,38.599998474121094
2009-03-03,38.099998474121094
2008-05-19,40.20000076293945
2009-01-30,38.599998474121094
2008-02-13,36.599998474121094
2008-04-17,34.099998474121094
2008-12-29,35.5
2009-05-06,34.79999923706055
2008-05-02,36.400001525878906
2009-01-13,37.70000076293945
2008-12-12,36.900001525878906
2008-11-10,37.20000076293945
2008-10-09,36.70000076293945
2008-08-06,37.70000076293945
2009-03-18,37.0
2008-02-28,36.70000076293945
2008-03-31,37.20000076293945
2008-06-03,36.900001525878906
