Dates,STZ
2018-12-28,167.11000061035156
2018-11-26,167.72767639160156
2019-08-09,164.0511474609375
2019-07-08,161.37464904785156
2019-06-06,166.07078552246094
2019-09-10,166.20802307128906
2020-01-15,164.74722290039062
2020-04-03,168.34532165527344
2019-10-31,166.78646850585938
2020-04-06,169.11984252929688
2020-06-24,171.89439392089844
2018-11-09,174.11007690429688
2019-07-23,173.24732971191406
2019-06-21,176.1689453125
2019-05-20,187.69851684570312
2019-04-18,189.51226806640625
2018-09-06,188.57106018066406
2018-10-08,187.1494903564453
2019-02-13,186.37498474121094
2018-12-11,187.4239959716797
2019-09-25,186.79653930664062
2020-01-21,187.1788787841797
2020-04-09,186.28672790527344
2019-11-06,187.8259735107422
2020-01-24,194.9044952392578
2020-01-27,201.43397521972656
2020-04-15,203.41439819335938
2018-12-26,206.02227783203125
2019-08-07,208.00270080566406
2019-06-04,208.00270080566406
2018-09-21,208.37522888183594
2018-07-19,207.52230834960938
2018-08-20,207.93408203125
2018-10-23,205.0222625732422
2019-05-03,207.25759887695312
2019-04-01,206.28697204589844
2019-02-28,203.79673767089844
2019-11-12,203.13009643554688
2020-01-30,198.6530303955078
2019-11-15,199.97152709960938
2020-04-21,197.8363494873047
2019-04-16,202.0378875732422
2019-03-15,201.70333862304688
2019-02-11,203.48431396484375
2019-01-10,201.5065155029297
2019-08-22,199.79444885253906
2018-11-07,201.71316528320312
2018-08-03,201.68365478515625
2018-09-04,202.9037628173828
2019-06-19,195.4945068359375
2019-09-23,191.1256866455078
2019-11-18,185.8712921142578
2020-02-05,184.28712463378906
2020-04-24,173.6209259033203
2019-03-29,174.38841247558594
2019-11-21,181.48281860351562
2020-04-27,184.00177001953125
2020-02-11,181.20730590820312
2020-04-30,185.3793182373047
2019-05-01,188.8822479248047
2019-02-26,191.8341522216797
2019-01-25,186.28457641601562
2018-12-24,186.3042449951172
2019-09-06,184.62167358398438
2018-07-17,184.2280731201172
2018-09-19,179.05242919921875
2019-08-05,181.36473083496094
2019-10-08,182.76197814941406
2019-12-11,180.78421020507812
2019-11-27,178.35377502441406
2020-02-14,180.9514617919922
2020-05-06,182.0535125732422
2019-01-08,185.1923828125
2018-12-07,193.7823944091797
2019-08-20,192.94602966308594
2018-11-05,195.47483825683594
2019-07-19,196.69491577148438
2018-10-04,194.32359313964844
2019-06-17,196.89173889160156
2019-05-16,194.86474609375
2018-08-01,197.57066345214844
2019-03-13,194.5006866455078
2019-12-03,196.39976501464844
2020-02-20,195.40594482421875
2019-12-06,194.7073211669922
2020-05-12,196.18328857421875
2019-12-09,199.35165405273438
2020-02-26,198.33816528320312
2020-05-15,197.94456481933594
2019-03-28,199.04661560058594
2018-09-17,200.81776428222656
2018-08-16,199.75506591796875
2018-10-19,200.65048217773438
2019-04-29,195.80935668945312
2019-01-23,197.7281036376953
2019-09-04,193.66432189941406
2018-11-20,190.49595642089844
2019-07-02,189.64974975585938
2019-05-31,183.69674682617188
2019-12-12,184.188720703125
2020-05-18,185.14317321777344
2019-09-27,190.16139221191406
2020-03-03,191.03712463378906
2020-05-21,190.69139099121094
2019-05-14,194.12887573242188
2018-08-31,190.99761962890625
2018-07-30,192.02491760253906
2018-10-02,196.36126708984375
2019-04-12,199.33448791503906
2019-03-11,200.0061798095703
2019-02-07,200.37167358398438
2019-07-17,199.1962127685547
2019-09-19,196.08468627929688
2019-10-21,199.96669006347656
2019-12-18,195.76861572265625
2020-03-06,199.36412048339844
2019-10-03,202.1299285888672
2020-03-09,201.85336303710938
2020-05-27,205.8044891357422
2019-12-24,207.6121063232422
2020-03-12,202.42623901367188
2018-12-20,202.2484588623047
2019-08-01,204.22402954101562
2018-08-14,205.6365509033203
2018-07-13,204.2437744140625
2018-10-17,201.47799682617188
2019-05-29,201.57676696777344
2019-03-26,201.3495635986328
2019-02-22,203.2362518310547
2019-10-04,204.79693603515625
2019-11-05,204.8068084716797
2019-12-27,202.59420776367188
2020-06-02,203.25599670410156
2019-12-30,202.534912109375
2020-03-18,201.5076141357422
2020-06-05,203.55233764648438
2019-07-15,203.48318481445312
2018-12-03,204.74754333496094
2019-06-13,206.8515167236328
2019-01-04,204.26351928710938
2018-08-29,191.88661193847656
2019-02-05,191.3729705810547
2018-11-01,186.43406677246094
2019-08-16,187.20452880859375
2019-04-10,189.12083435058594
2019-09-17,190.35556030273438
2019-10-15,190.72103881835938
2020-01-02,190.61239624023438
2020-06-08,194.35606384277344
2019-10-18,196.0550537109375
2020-03-24,194.8795928955078
2020-06-11,194.6129150390625
2020-01-08,192.2027130126953
2019-04-25,194.40545654296875
2019-07-30,195.1265411376953
2019-02-20,194.28692626953125
2018-07-11,193.44732666015625
2018-09-13,190.56298828125
2018-10-15,190.62225341796875
2019-06-28,189.19984436035156
2018-12-18,188.004638671875
2018-11-16,188.6664581298828
2019-10-02,191.55078125
2020-03-27,189.37765502929688
2020-01-10,190.84945678710938
2019-10-24,188.6876983642578
2020-03-30,185.99044799804688
2020-06-17,182.97589111328125
2020-01-14,182.2916717529297
2020-04-02,182.47015380859375
2019-01-02,181.3297882080078
2019-08-14,178.1466522216797
2018-10-30,173.42648315429688
2019-06-11,179.44569396972656
2019-05-10,184.3046875
2019-04-08,185.0682373046875
2018-08-27,179.70350646972656
2018-07-26,182.03384399414062
2018-09-28,182.51974487304688
2019-03-07,184.1956024169922
2019-10-30,184.5030059814453
2020-01-17,184.52284240722656
2020-06-23,182.94615173339844
2020-04-08,182.747802734375
2020-06-26,180.93313598632812
2019-03-22,182.11317443847656
2019-01-17,179.7530975341797
2019-08-29,179.41592407226562
2018-11-14,180.1001739501953
2019-06-26,178.28546142578125
2018-09-11,180.53648376464844
2018-07-09,181.35952758789062
2018-08-10,181.5876007080078
2019-04-23,182.14291381835938
2019-09-30,184.26502990722656
2020-01-23,187.31924438476562
2019-11-08,186.4664306640625
2020-04-14,185.26657104492188
2019-11-11,188.07289123535156
2020-01-29,187.64646911621094
2020-04-17,186.79367065429688
2018-07-24,188.16212463378906
2018-09-26,186.72425842285156
2019-05-08,187.9439697265625
2019-03-05,188.80667114257812
2019-02-01,182.0635986328125
2018-12-31,188.69760131835938
2018-11-29,191.96998596191406
2019-08-12,186.80360412597656
2019-07-11,186.86309814453125
2019-09-13,189.23309326171875
2019-11-14,189.2529296875
2020-04-20,189.26284790039062
2020-02-04,188.36044311523438
2020-04-23,188.6381072998047
2018-12-14,190.33380126953125
2019-08-27,192.34681701660156
2018-08-08,189.9569854736328
2018-10-11,189.302490234375
2018-11-12,191.1370391845703
2019-07-26,190.96844482421875
2019-06-24,189.19342041015625
2019-05-23,186.72425842285156
2019-03-20,187.5373992919922
2019-01-15,191.27584838867188
2019-11-20,195.4902801513672
2020-02-07,198.12803649902344
2020-02-10,198.66351318359375
2020-04-29,199.14129638671875
2019-11-26,199.0118865966797
2020-02-13,197.79754638671875
2019-01-30,200.25608825683594
2018-08-23,202.8838348388672
2018-09-24,202.87388610839844
2018-11-27,205.6807861328125
2018-10-26,207.37289428710938
2019-07-09,206.437255859375
2019-06-07,200.60446166992188
2019-05-06,194.3834686279297
2019-04-04,190.08352661132812
2019-09-11,174.8446044921875
2019-11-29,171.57981872558594
2020-05-05,176.39735412597656
2019-12-02,176.765625
2020-02-19,185.09678649902344
2020-05-08,181.92160034179688
2019-05-21,178.23876953125
2019-03-18,163.4776153564453
2018-09-07,164.55259704589844
2018-08-06,154.3501739501953
2018-10-09,130.8199005126953
2019-02-14,132.3627166748047
2018-12-12,124.17091369628906
2019-07-24,123.87230682373047
2019-09-26,120.68716430664062
2019-10-28,122.48876190185547
2019-12-05,119.14435577392578
2020-05-11,105.14962005615234
2019-07-03,123.24523162841797
2020-02-25,126.02228546142578
2020-05-14,140.03692626953125
2020-02-28,144.2074737548828
2019-08-08,145.76023864746094
2019-06-05,142.6945343017578
2018-07-20,136.24461364746094
2018-08-21,130.6108856201172
2018-10-24,131.5564727783203
2019-04-02,141.59962463378906
2019-03-01,148.89561462402344
2019-01-28,157.0376434326172
2018-12-27,165.46832275390625
2019-09-09,156.89830017089844
2020-03-02,167.0509490966797
2020-05-20,161.60633850097656
2019-12-17,161.39730834960938
2020-03-05,161.9447479248047
2019-02-12,155.89297485351562
2019-01-11,152.3096923828125
2018-12-10,154.49948120117188
2019-08-23,152.3395538330078
2018-11-08,158.0927276611328
2019-07-22,162.3926544189453
2019-06-20,166.6527862548828
2018-09-05,168.63356018066406
2019-04-17,163.92552185058594
2019-09-24,160.82000732421875
2019-12-20,163.75
2020-05-26,163.00999450683594
2019-04-30,165.47999572753906
2019-12-23,164.77000427246094
2020-03-11,166.05999755859375
2020-05-29,163.3000030517578
2019-12-26,160.52000427246094
2020-06-01,155.32000732421875
2019-05-02,157.9600067138672
2019-02-27,158.49000549316406
2018-11-23,168.50999450683594
2019-08-06,168.89999389648438
2018-07-18,172.47000122070312
2018-09-20,171.0
2018-10-22,172.30999755859375
2019-07-05,176.41000366210938
2019-06-03,179.3800048828125
2019-10-09,175.44000244140625
2019-10-11,172.6999969482422
2020-03-17,173.25
2020-06-04,173.22999572753906
2019-10-14,174.82000732421875
2020-03-20,175.72999572753906
2018-11-06,181.4199981689453
2019-06-18,185.92999267578125
2019-05-17,183.39999389648438
2019-04-15,180.3000030517578
2019-03-14,168.6699981689453
2019-01-09,170.27999877929688
2018-08-02,173.69000244140625
2018-10-05,177.4600067138672
2019-08-21,178.7100067138672
2019-10-17,184.25
2020-03-23,181.41000366210938
2020-06-10,179.7100067138672
2019-02-25,180.4600067138672
2020-01-07,171.66000366210938
2020-03-26,173.3300018310547
2019-10-23,168.99000549316406
