Dates,STZ
2020-05-07,201.32000732421875
2018-08-17,200.3000030517578
2019-12-04,204.0
2020-02-21,206.75
2018-12-17,204.72000122070312
2019-08-30,203.1300048828125
2018-11-15,201.97000122070312
2019-07-29,199.63999938964844
2019-06-27,197.30999755859375
2019-04-24,197.44000244140625
2018-07-10,196.52999877929688
2018-09-12,193.38999938964844
2019-02-19,190.72000122070312
2019-01-18,194.2100067138672
2020-02-24,192.83999633789062
2020-05-13,194.11000061035156
2019-12-10,195.8000030517578
2020-02-27,201.32000732421875
2019-12-13,196.2100067138672
2020-05-19,195.75999450683594
2019-03-06,198.2100067138672
2018-11-30,191.1699981689453
2019-08-13,190.72000122070312
2019-07-12,188.61000061035156
2019-06-10,187.3000030517578
2019-05-09,188.77000427246094
2018-07-25,186.72999572753906
2018-09-27,182.6300048828125
2018-10-29,181.27000427246094
2019-10-16,176.0500030517578
2019-12-16,172.6199951171875
2020-03-04,172.08999633789062
2020-05-22,166.8800048828125
2019-10-01,162.17999267578125
2019-12-19,156.9499969482422
2018-09-10,163.4199981689453
2019-05-24,163.5
2018-08-09,162.86000061035156
2019-04-22,160.82000732421875
2019-03-21,164.0399932861328
2019-01-16,161.60000610351562
2019-08-28,166.6199951171875
2018-11-13,170.1199951171875
2018-10-12,172.33999633789062
2019-06-25,150.94000244140625
2020-03-10,159.92999267578125
2020-05-28,159.2100067138672
2019-10-07,160.86000061035156
2020-03-13,160.52999877929688
2019-10-10,159.8800048828125
2020-03-16,160.36000061035156
2020-06-03,164.14999389648438
2018-11-28,164.72999572753906
2018-09-25,165.58999633789062
2018-07-23,164.7899932861328
2018-08-24,166.8000030517578
2019-07-10,167.89999389648438
2019-05-07,168.14999389648438
2019-04-05,170.61000061035156
2019-03-04,173.66000366210938
2019-01-31,173.75
2019-09-12,172.80999755859375
2019-12-31,174.72000122070312
2020-03-19,172.2899932861328
2020-01-03,174.0500030517578
2020-06-09,175.22000122070312
2019-02-15,172.77000427246094
2019-01-14,171.94000244140625
2018-07-06,174.77000427246094
2018-08-07,173.9600067138672
2018-10-10,174.91000366210938
2018-12-13,174.72000122070312
2019-08-26,166.97999572753906
2019-07-25,165.64999389648438
2019-05-22,169.05999755859375
2019-03-19,167.14999389648438
2020-01-06,169.41000366210938
2020-03-25,169.25
2020-06-12,169.16000366210938
2019-10-22,171.94000244140625
2020-01-09,170.6300048828125
2020-06-15,167.47000122070312
2019-10-25,166.05999755859375
2020-03-31,167.63999938964844
2020-06-18,166.19000244140625
2019-04-03,168.3300018310547
2018-08-22,168.80999755859375
2018-10-25,170.66000366210938
2019-01-29,170.61000061035156
2018-12-28,170.4499969482422
2018-11-26,171.0800018310547
2019-08-09,167.3300018310547
2019-07-08,164.60000610351562
2019-06-06,169.38999938964844
2019-09-10,169.52999877929688
2020-01-15,168.0399932861328
2020-04-03,171.7100067138672
2019-10-31,170.1199951171875
2020-04-06,172.5
2020-06-24,175.3300018310547
2018-11-09,177.58999633789062
2019-07-23,176.7100067138672
2019-06-21,179.69000244140625
2019-05-20,191.4499969482422
2019-04-18,193.3000030517578
2018-09-06,192.33999633789062
2018-10-08,190.88999938964844
2019-02-13,190.10000610351562
2018-12-11,191.1699981689453
2019-09-25,190.52999877929688
2020-01-21,190.9199981689453
2020-04-09,190.00999450683594
2019-11-06,191.5800018310547
2020-01-24,198.8000030517578
2020-01-27,205.4600067138672
2020-04-15,207.47999572753906
2018-12-26,210.13999938964844
2019-08-07,212.16000366210938
2019-06-04,212.16000366210938
2018-09-21,212.5399932861328
2018-07-19,211.6699981689453
2018-08-20,212.08999633789062
2018-10-23,209.1199951171875
2019-05-03,211.39999389648438
2019-04-01,210.41000366210938
2019-02-28,207.8699951171875
2019-11-12,207.19000244140625
2020-01-30,201.88999938964844
2019-11-15,203.22999572753906
2020-04-21,201.05999755859375
2019-04-16,205.3300018310547
2019-03-15,204.99000549316406
2019-02-11,206.8000030517578
2019-01-10,204.7899932861328
2019-08-22,203.0500030517578
2018-11-07,205.0
2018-08-03,204.97000122070312
2018-09-04,206.2100067138672
2019-06-19,198.67999267578125
2019-09-23,194.24000549316406
2019-11-18,188.89999389648438
2020-02-05,187.2899932861328
2020-04-24,176.4499969482422
2019-03-29,177.22999572753906
2019-11-21,184.44000244140625
2020-04-27,187.0
2020-02-11,184.16000366210938
2020-04-30,188.39999389648438
2019-05-01,191.9600067138672
2019-02-26,194.9600067138672
2019-01-25,189.32000732421875
2018-12-24,189.33999633789062
2019-09-06,187.6300048828125
2018-07-17,187.22999572753906
2018-09-19,181.97000122070312
2019-08-05,184.32000732421875
2019-10-08,185.74000549316406
2019-12-11,183.72999572753906
2019-11-27,181.25999450683594
2020-02-14,183.89999389648438
2020-05-06,185.02000427246094
2019-01-08,188.2100067138672
2018-12-07,196.94000244140625
2019-08-20,196.08999633789062
2018-11-05,198.66000366210938
2019-07-19,199.89999389648438
2018-10-04,197.49000549316406
2019-06-17,200.10000610351562
2019-05-16,198.0399932861328
2018-08-01,200.7899932861328
2019-03-13,197.6699981689453
2019-12-03,199.60000610351562
2020-02-20,198.58999633789062
2019-12-06,197.8800048828125
2020-05-12,199.3800048828125
2019-12-09,202.60000610351562
2020-02-26,201.57000732421875
2020-05-15,201.1699981689453
2019-03-28,202.2899932861328
2018-09-17,204.08999633789062
2018-08-16,203.00999450683594
2018-10-19,203.9199981689453
2019-04-29,199.0
2019-01-23,200.9499969482422
2019-09-04,196.82000732421875
2018-11-20,193.60000610351562
2019-07-02,192.74000549316406
2019-05-31,186.69000244140625
2019-12-12,187.19000244140625
2020-05-18,188.16000366210938
2019-09-27,193.25999450683594
2020-03-03,194.14999389648438
2020-05-21,193.0500030517578
2019-05-14,196.52999877929688
2018-08-31,193.36000061035156
2018-07-30,194.39999389648438
2018-10-02,198.7899932861328
2019-04-12,201.8000030517578
2019-03-11,202.47999572753906
2019-02-07,202.85000610351562
2019-07-17,201.66000366210938
2019-09-19,198.50999450683594
2019-10-21,202.44000244140625
2019-12-18,198.19000244140625
2020-03-06,201.8300018310547
2019-10-03,204.6300048828125
2020-03-09,204.35000610351562
2020-05-27,208.35000610351562
2019-12-24,210.17999267578125
2020-03-12,204.92999267578125
2018-12-20,204.75
2019-08-01,206.75
2018-08-14,208.17999267578125
2018-07-13,206.77000427246094
2018-10-17,203.97000122070312
2019-05-29,204.07000732421875
2019-03-26,203.83999633789062
2019-02-22,205.75
2019-10-04,207.3300018310547
2019-11-05,207.33999633789062
2019-12-27,205.10000610351562
2020-06-02,205.77000427246094
2019-12-30,205.0399932861328
2020-03-18,204.0
2020-06-05,206.07000732421875
2019-07-15,206.0
2018-12-03,207.27999877929688
2019-06-13,209.41000366210938
2019-01-04,206.7899932861328
2018-08-29,194.25999450683594
2019-02-05,193.74000549316406
2018-11-01,188.74000549316406
2019-08-16,189.52000427246094
2019-04-10,191.4600067138672
2019-09-17,192.7100067138672
2019-10-15,193.0800018310547
2020-01-02,192.97000122070312
2020-06-08,196.75999450683594
2019-10-18,198.47999572753906
2020-03-24,197.2899932861328
2020-06-11,197.02000427246094
2020-01-08,194.5800018310547
2019-04-25,196.80999755859375
2019-07-30,197.5399932861328
2019-02-20,196.69000244140625
2018-07-11,195.83999633789062
2018-09-13,192.9199981689453
2018-10-15,192.97999572753906
2019-06-28,191.5399932861328
2018-12-18,190.3300018310547
2018-11-16,191.0
2019-10-02,193.9199981689453
2020-03-27,191.72000122070312
2020-01-10,193.2100067138672
2019-10-24,190.27999877929688
2020-03-30,187.55999755859375
2020-06-17,184.52000427246094
2020-01-14,183.8300018310547
2020-04-02,184.00999450683594
2019-01-02,182.86000061035156
2019-08-14,179.64999389648438
2018-10-30,174.88999938964844
2019-06-11,180.9600067138672
2019-05-10,185.86000061035156
2019-04-08,186.6300048828125
2018-08-27,181.22000122070312
2018-07-26,183.57000732421875
2018-09-28,184.05999755859375
2019-03-07,185.75
2019-10-30,186.05999755859375
2020-01-17,186.0800018310547
2020-06-23,184.49000549316406
2020-04-08,184.2899932861328
2020-06-26,182.4600067138672
2019-03-22,183.64999389648438
2019-01-17,181.27000427246094
2019-08-29,180.92999267578125
2018-11-14,181.6199951171875
2019-06-26,179.7899932861328
2018-09-11,182.05999755859375
2018-07-09,182.88999938964844
2018-08-10,183.1199951171875
2019-04-23,183.67999267578125
2019-09-30,185.82000732421875
2020-01-23,188.89999389648438
2019-11-08,188.0399932861328
2020-04-14,186.8300018310547
2019-11-11,189.66000366210938
2020-01-29,189.22999572753906
2020-04-17,188.3699951171875
2018-07-24,189.75
2018-09-26,188.3000030517578
2019-05-08,189.52999877929688
2019-03-05,190.39999389648438
2019-02-01,183.60000610351562
2018-12-31,190.2899932861328
2018-11-29,193.58999633789062
2019-08-12,188.3800048828125
2019-07-11,188.44000244140625
2019-09-13,190.8300018310547
2019-11-14,190.85000610351562
2020-04-20,190.86000061035156
2020-02-04,189.9499969482422
2020-04-23,190.22999572753906
2018-12-14,191.94000244140625
2019-08-27,193.97000122070312
2018-08-08,191.55999755859375
2018-10-11,190.89999389648438
2018-11-12,192.75
2019-07-26,192.5800018310547
2019-06-24,190.7899932861328
2019-05-23,188.3000030517578
2019-03-20,189.1199951171875
2019-01-15,192.88999938964844
2019-11-20,197.13999938964844
2020-02-07,199.8000030517578
2020-02-10,200.33999633789062
2020-04-29,200.07000732421875
2019-11-26,199.94000244140625
2020-02-13,198.72000122070312
2019-01-30,201.19000244140625
2018-08-23,203.8300018310547
2018-09-24,203.82000732421875
2018-11-27,206.63999938964844
2018-10-26,208.33999633789062
2019-07-09,207.39999389648438
2019-06-07,201.5399932861328
2019-05-06,195.2899932861328
2019-04-04,190.97000122070312
2019-09-11,175.66000366210938
2019-11-29,172.3800048828125
2020-05-05,177.22000122070312
2019-12-02,177.58999633789062
2020-02-19,185.9600067138672
2020-05-08,182.77000427246094
2019-05-21,179.07000732421875
2019-03-18,164.24000549316406
2018-09-07,165.32000732421875
2018-08-06,155.07000732421875
2018-10-09,131.42999267578125
2019-02-14,132.97999572753906
2018-12-12,124.75
2019-07-24,124.44999694824219
2019-09-26,121.25
2019-10-28,123.05999755859375
2019-12-05,119.69999694824219
2020-05-11,105.63999938964844
2019-07-03,123.81999969482422
2020-02-25,126.61000061035156
2020-05-14,140.69000244140625
2020-02-28,144.8800048828125
2019-08-08,146.44000244140625
2019-06-05,143.36000061035156
2018-07-20,136.8800048828125
2018-08-21,131.22000122070312
2018-10-24,132.1699981689453
2019-04-02,142.25999450683594
2019-03-01,149.58999633789062
2019-01-28,157.77000427246094
2018-12-27,166.24000549316406
2019-09-09,157.6300048828125
2020-03-02,167.8300018310547
2020-05-20,162.36000061035156
2019-12-17,162.14999389648438
2020-03-05,162.6999969482422
2019-02-12,156.6199951171875
2019-01-11,153.02000427246094
2018-12-10,155.22000122070312
2019-08-23,153.0500030517578
2018-11-08,158.8300018310547
2019-07-22,163.14999389648438
2019-06-20,167.42999267578125
2018-09-05,169.4199981689453
2019-04-17,164.69000244140625
2019-09-24,161.57000732421875
2019-12-20,163.75
2020-05-26,163.00999450683594
2019-04-30,165.47999572753906
2019-12-23,164.77000427246094
2020-03-11,166.05999755859375
2020-05-29,163.3000030517578
2019-12-26,160.52000427246094
2020-06-01,155.32000732421875
2019-05-02,157.9600067138672
2019-02-27,158.49000549316406
2018-11-23,168.50999450683594
2019-08-06,168.89999389648438
2018-07-18,172.47000122070312
2018-09-20,171.0
2018-10-22,172.30999755859375
2019-07-05,176.41000366210938
2019-06-03,179.3800048828125
2019-10-09,175.44000244140625
2019-10-11,172.6999969482422
2020-03-17,173.25
2020-06-04,173.22999572753906
2019-10-14,174.82000732421875
2020-03-20,175.72999572753906
2018-11-06,181.4199981689453
2019-06-18,185.92999267578125
2019-05-17,183.39999389648438
2019-04-15,180.3000030517578
2019-03-14,168.6699981689453
2019-01-09,170.27999877929688
2018-08-02,173.69000244140625
2018-10-05,177.4600067138672
2019-08-21,178.7100067138672
2019-10-17,184.25
2020-03-23,181.41000366210938
2020-06-10,179.7100067138672
2019-02-25,180.4600067138672
2020-01-07,171.66000366210938
2020-03-26,173.3300018310547
2019-10-23,168.99000549316406
