Dates,STZ
2020-05-04,228.0
2019-06-12,228.49000549316406
2019-04-09,225.75
2019-03-08,227.35000610351562
2019-02-04,218.4499969482422
2018-07-27,215.3800048828125
2018-08-28,215.6999969482422
2019-01-03,211.9499969482422
2019-08-15,212.91000366210938
2018-10-31,201.58999633789062
2019-09-16,202.74000549316406
2020-02-18,201.1699981689453
2020-05-07,202.39999389648438
2018-08-17,201.00999450683594
2019-12-04,204.41000366210938
2020-02-21,207.42999267578125
2018-12-17,208.24000549316406
2019-08-30,204.5399932861328
2018-11-15,204.72000122070312
2019-07-29,202.0
2019-06-27,200.5
2019-04-24,197.9199981689453
2018-07-10,198.02999877929688
2018-09-12,196.19000244140625
2019-02-19,192.69000244140625
2019-01-18,195.5800018310547
2020-02-24,195.52000427246094
2020-05-13,195.1699981689453
2019-12-10,197.72999572753906
2020-02-27,201.8000030517578
2019-12-13,201.7100067138672
2020-05-19,197.6699981689453
2019-03-06,198.35000610351562
2018-11-30,197.64999389648438
2019-08-13,191.3300018310547
2019-07-12,192.86000061035156
2019-06-10,189.32000732421875
2019-05-09,191.39999389648438
2018-07-25,191.0399932861328
2018-09-27,187.1300048828125
2018-10-29,182.99000549316406
2019-10-16,181.60000610351562
2019-12-16,176.0
2020-03-04,176.39999389648438
2020-05-22,172.89999389648438
2019-10-01,168.41000366210938
2019-12-19,161.3800048828125
2018-09-10,163.49000549316406
2019-05-24,163.50999450683594
2018-08-09,165.6300048828125
2019-04-22,164.0
2019-03-21,165.50999450683594
2019-01-16,164.32000732421875
2019-08-28,166.72000122070312
2018-11-13,172.3300018310547
2018-10-12,173.39999389648438
2019-06-25,161.25999450683594
2020-03-10,161.47999572753906
2020-05-28,160.72999572753906
2019-10-07,161.75
2020-03-13,161.08999633789062
2019-10-10,161.6699981689453
2020-03-16,160.85000610351562
2020-06-03,166.10000610351562
2018-11-28,167.9199981689453
2018-09-25,165.9600067138672
2018-07-23,165.75
2018-08-24,167.30999755859375
2019-07-10,168.5800018310547
2019-05-07,168.5
2019-04-05,170.6699981689453
2019-03-04,173.77000427246094
2019-01-31,174.5800018310547
2019-09-12,174.3000030517578
2019-12-31,176.4600067138672
2020-03-19,174.67999267578125
2020-01-03,174.67999267578125
2020-06-09,175.22000122070312
2019-02-15,175.8699951171875
2019-01-14,173.02999877929688
2018-07-06,176.1300048828125
2018-08-07,175.0
2018-10-10,176.19000244140625
2018-12-13,176.38999938964844
2019-08-26,176.77999877929688
2019-07-25,167.75
2019-05-22,169.3699951171875
2019-03-19,170.75
2020-01-06,169.77999877929688
2020-03-25,169.3300018310547
2020-06-12,170.44000244140625
2019-10-22,171.9499969482422
2020-01-09,172.7899932861328
2020-06-15,170.22000122070312
2019-10-25,168.91000366210938
2020-03-31,169.57000732421875
2020-06-18,167.86000061035156
2019-04-03,168.75999450683594
2018-08-22,169.4499969482422
2018-10-25,171.89999389648438
2019-01-29,171.2899932861328
2018-12-28,172.80999755859375
2018-11-26,171.3800048828125
2019-08-09,171.22999572753906
2019-07-08,167.61000061035156
2019-06-06,169.50999450683594
2019-09-10,170.4199981689453
2020-01-15,169.14999389648438
2020-04-03,171.8699951171875
2019-10-31,171.88999938964844
2020-04-06,172.52000427246094
2020-06-24,176.4600067138672
2018-11-09,178.58999633789062
2019-07-23,178.61000061035156
2019-06-21,179.77000427246094
2019-05-20,193.19000244140625
2019-04-18,193.7100067138672
2018-09-06,192.66000366210938
2018-10-08,192.3300018310547
2019-02-13,191.60000610351562
2018-12-11,191.60000610351562
2019-09-25,192.52000427246094
2020-01-21,191.0
2020-04-09,191.4600067138672
2019-11-06,192.8699951171875
2020-01-24,199.8800048828125
2020-01-27,205.75
2020-04-15,209.1999969482422
2018-12-26,210.4199981689453
2019-08-07,214.47999572753906
2019-06-04,214.36000061035156
2018-09-21,213.33999633789062
2018-07-19,212.77000427246094
2018-08-20,213.6999969482422
2018-10-23,211.69000244140625
2019-05-03,212.05999755859375
2019-04-01,211.3000030517578
2019-02-28,209.63999938964844
2019-11-12,208.77000427246094
2020-01-30,206.5800018310547
2019-11-15,204.00999450683594
2020-04-21,201.6699981689453
2019-04-16,207.25
2019-03-15,207.7899932861328
2019-02-11,207.52999877929688
2019-01-10,207.6699981689453
2019-08-22,205.3300018310547
2018-11-07,206.77999877929688
2018-08-03,205.4199981689453
2018-09-04,206.5
2019-06-19,202.99000549316406
2019-09-23,198.60000610351562
2019-11-18,193.55999755859375
2020-02-05,190.66000366210938
2020-04-24,177.30999755859375
2019-03-29,179.5800018310547
2019-11-21,184.72999572753906
2020-04-27,187.86000061035156
2020-02-11,187.25
2020-04-30,190.02000427246094
2019-05-01,194.5399932861328
2019-02-26,195.3000030517578
2019-01-25,195.36000061035156
2018-12-24,190.0500030517578
2019-09-06,190.02999877929688
2018-07-17,187.8800048828125
2018-09-19,188.57000732421875
2019-08-05,184.39999389648438
2019-10-08,188.08999633789062
2019-12-11,185.67999267578125
2019-11-27,184.8300018310547
2020-02-14,184.27000427246094
2020-05-06,185.75
2019-01-08,189.0800018310547
2018-12-07,200.58999633789062
2019-08-20,200.0
2018-11-05,198.97999572753906
2019-07-19,200.22999572753906
2018-10-04,199.1999969482422
2019-06-17,200.25
2019-05-16,199.58999633789062
2018-08-01,201.92999267578125
2019-03-13,201.88999938964844
2019-12-03,201.5
2020-02-20,199.7100067138672
2019-12-06,199.6300048828125
2020-05-12,199.8000030517578
2019-12-09,203.16000366210938
2020-02-26,204.0
2020-05-15,203.55999755859375
2019-03-28,203.19000244140625
2018-09-17,204.3800048828125
2018-08-16,204.64999389648438
2018-10-19,205.58999633789062
2019-04-29,204.22000122070312
2019-01-23,201.55999755859375
2019-09-04,200.52000427246094
2018-11-20,198.32000732421875
2019-07-02,195.19000244140625
2019-05-31,191.36000061035156
2019-12-12,189.69000244140625
2020-05-18,188.77999877929688
2019-09-27,193.3699951171875
2020-03-03,196.5500030517578
2020-05-21,194.36000061035156
2019-05-14,197.7899932861328
2018-08-31,196.25
2018-07-30,194.97000122070312
2018-10-02,199.88999938964844
2019-04-12,202.8300018310547
2019-03-11,203.74000549316406
2019-02-07,205.2899932861328
2019-07-17,203.7899932861328
2019-09-19,201.52000427246094
2019-10-21,203.02999877929688
2019-12-18,202.9499969482422
2020-03-06,202.3300018310547
2019-10-03,205.3000030517578
2020-03-09,205.2899932861328
2020-05-27,208.47000122070312
2019-12-24,211.97999572753906
2020-03-12,212.0
2018-12-20,205.6199951171875
2019-08-01,207.5399932861328
2018-08-14,208.6999969482422
2018-07-13,208.8800048828125
2018-10-17,207.05999755859375
2019-05-29,205.8800048828125
2019-03-26,204.75
2019-02-22,208.0
2019-10-04,207.52000427246094
2019-11-05,207.85000610351562
2019-12-27,209.2899932861328
2020-06-02,206.36000061035156
2019-12-30,206.77999877929688
2020-03-18,207.4499969482422
2020-06-05,207.6300048828125
2019-07-15,207.97999572753906
2018-12-03,208.47000122070312
2019-06-13,210.64999389648438
2019-01-04,208.13999938964844
2018-08-29,202.24000549316406
2019-02-05,198.6699981689453
2018-11-01,193.72999572753906
2019-08-16,190.27999877929688
2019-04-10,192.22000122070312
2019-09-17,194.0800018310547
2019-10-15,198.5
2020-01-02,193.27999877929688
2020-06-08,197.61000061035156
2019-10-18,198.64999389648438
2020-03-24,199.3000030517578
2020-06-11,198.60000610351562
2020-01-08,196.88999938964844
2019-04-25,197.16000366210938
2019-07-30,198.0
2019-02-20,197.6999969482422
2018-07-11,197.3800048828125
2018-09-13,196.4600067138672
2018-10-15,194.92999267578125
2019-06-28,192.97000122070312
2018-12-18,191.80999755859375
2018-11-16,193.47999572753906
2019-10-02,194.08999633789062
2020-03-27,195.5
2020-01-10,193.64999389648438
2019-10-24,193.97000122070312
2020-03-30,190.60000610351562
2020-06-17,187.1699981689453
2020-01-14,184.91000366210938
2020-04-02,185.9199981689453
2019-01-02,185.1300048828125
2019-08-14,183.39999389648438
2018-10-30,179.86000061035156
2019-06-11,181.0500030517578
2019-05-10,186.0399932861328
2019-04-08,187.42999267578125
2018-08-27,186.55999755859375
2018-07-26,183.72000122070312
2018-09-28,185.1199951171875
2019-03-07,186.47000122070312
2019-10-30,186.30999755859375
2020-01-17,186.3000030517578
2020-06-23,184.8699951171875
2020-04-08,184.8699951171875
2020-06-26,185.16000366210938
2019-03-22,184.85000610351562
2019-01-17,183.5
2019-08-29,181.47999572753906
2018-11-14,181.97000122070312
2019-06-26,183.4199981689453
2018-09-11,182.8300018310547
2018-07-09,184.22999572753906
2018-08-10,184.60000610351562
2019-04-23,184.4499969482422
2019-09-30,186.35000610351562
2020-01-23,189.07000732421875
2019-11-08,189.1999969482422
2020-04-14,188.82000732421875
2019-11-11,189.92999267578125
2020-01-29,190.57000732421875
2020-04-17,189.3699951171875
2018-07-24,189.7899932861328
2018-09-26,190.0
2019-05-08,189.91000366210938
2019-03-05,191.74000549316406
2019-02-01,189.94000244140625
2018-12-31,193.75
2018-11-29,195.9600067138672
2019-08-12,192.63999938964844
2019-07-11,190.0
2019-09-13,191.58999633789062
2019-11-14,192.6199951171875
2020-04-20,192.25
2020-02-04,193.3800048828125
2020-04-23,191.38999938964844
2018-12-14,194.44000244140625
2019-08-27,194.1300048828125
2018-08-08,194.67999267578125
2018-10-11,191.9199981689453
2018-11-12,194.97000122070312
2019-07-26,193.7899932861328
2019-06-24,192.3000030517578
2019-05-23,191.42999267578125
2019-03-20,189.89999389648438
2019-01-15,194.9600067138672
2019-11-20,197.66000366210938
2020-02-07,200.38999938964844
2020-02-10,200.80999755859375
2020-04-29,201.4600067138672
2019-11-26,201.2100067138672
2020-02-13,200.44000244140625
2019-01-30,202.60000610351562
2018-08-23,206.44000244140625
2018-09-24,205.32000732421875
2018-11-27,207.5
2018-10-26,208.5500030517578
2019-07-09,208.24000549316406
2019-06-07,204.35000610351562
2019-05-06,202.42999267578125
2019-04-04,197.66000366210938
2019-09-11,188.41000366210938
2019-11-29,172.38999938964844
2020-05-05,177.22000122070312
2019-12-02,183.4499969482422
2020-02-19,186.8000030517578
2020-05-08,186.19000244140625
2019-05-21,181.30999755859375
2019-03-18,172.08999633789062
2018-09-07,169.9199981689453
2018-08-06,162.80999755859375
2018-10-09,144.6999969482422
2019-02-14,143.24000549316406
2018-12-12,127.4000015258789
2019-07-24,127.11000061035156
2019-09-26,124.30999755859375
2019-10-28,125.52999877929688
2019-12-05,129.97999572753906
2020-05-11,119.69999694824219
2019-07-03,125.0
2020-02-25,133.72999572753906
2020-05-14,142.50999450683594
2020-02-28,148.8000030517578
2019-08-08,147.88999938964844
2019-06-05,149.47999572753906
2018-07-20,142.66000366210938
2018-08-21,132.92999267578125
2018-10-24,135.00999450683594
2019-04-02,143.80999755859375
2019-03-01,162.99000549316406
2019-01-28,163.8000030517578
2018-12-27,167.75
2019-09-09,166.8000030517578
2020-03-02,169.3699951171875
2020-05-20,164.55999755859375
2019-12-17,164.3300018310547
2020-03-05,168.0800018310547
2019-02-12,163.3699951171875
2019-01-11,155.22999572753906
2018-12-10,157.0
2019-08-23,158.32000732421875
2018-11-08,159.08999633789062
2019-07-22,164.05999755859375
2019-06-20,169.2899932861328
2018-09-05,172.77000427246094
2019-04-17,167.61000061035156
2019-09-24,164.77999877929688
2019-12-20,164.2100067138672
2020-05-26,165.61000061035156
2019-04-30,166.9600067138672
2019-12-23,168.0
2020-03-11,166.85000610351562
2020-05-29,166.3300018310547
2019-12-26,165.3699951171875
2020-06-01,161.0
2019-05-02,158.27999877929688
2019-02-27,160.08999633789062
2018-11-23,169.47999572753906
2019-08-06,172.66000366210938
2018-07-18,173.6199951171875
2018-09-20,172.50999450683594
2018-10-22,172.82000732421875
2019-07-05,179.0800018310547
2019-06-03,179.42999267578125
2019-10-09,180.0
2019-10-11,176.22999572753906
2020-03-17,176.27999877929688
2020-06-04,175.24000549316406
2019-10-14,176.1699981689453
2020-03-20,176.25999450683594
2018-11-06,183.25999450683594
2019-06-18,186.3300018310547
2019-05-17,183.80999755859375
2019-04-15,183.58999633789062
2019-03-14,175.57000732421875
2019-01-09,173.8300018310547
2018-08-02,174.9499969482422
2018-10-05,180.25999450683594
2019-08-21,180.4600067138672
2019-10-17,184.50999450683594
2020-03-23,189.3699951171875
2020-06-10,181.99000549316406
2019-02-25,182.1300048828125
2020-01-07,179.74000549316406
2020-03-26,174.00999450683594
2019-10-23,174.08999633789062
