Dates,STZ
2018-08-07,174.91000366210938
2018-10-10,175.25999450683594
2018-12-13,174.97999572753906
2019-08-26,175.41000366210938
2019-07-25,167.35000610351562
2019-05-22,165.72000122070312
2019-03-19,170.3000030517578
2020-01-06,167.0800018310547
2020-03-25,168.75
2020-06-12,169.94000244140625
2019-10-22,170.1999969482422
2020-01-09,172.57000732421875
2020-06-15,170.22000122070312
2019-10-25,167.60000610351562
2020-03-31,168.4499969482422
2020-06-18,166.85000610351562
2019-04-03,167.05999755859375
2018-08-22,168.5399932861328
2018-10-25,169.8300018310547
2019-01-29,170.5
2018-12-28,171.47999572753906
2018-11-26,171.0800018310547
2019-08-09,171.2100067138672
2019-07-08,167.3300018310547
2019-06-06,164.22000122070312
2019-09-10,168.41000366210938
2020-01-15,168.63999938964844
2020-04-03,168.5399932861328
2019-10-31,170.22999572753906
2020-04-06,170.25
2020-06-24,172.97000122070312
2018-11-09,176.91000366210938
2019-07-23,178.25
2019-06-21,177.25999450683594
2019-05-20,178.50999450683594
2019-04-18,191.5
2018-09-06,192.5
2018-10-08,191.33999633789062
2019-02-13,191.0
2018-12-11,190.02999877929688
2019-09-25,192.1999969482422
2020-01-21,190.69000244140625
2020-04-09,191.00999450683594
2019-11-06,190.9499969482422
2020-01-24,193.33999633789062
2020-01-27,198.52999877929688
2020-04-15,206.8300018310547
2018-12-26,208.14999389648438
2019-08-07,208.80999755859375
2019-06-04,213.0
2018-09-21,212.36000061035156
2018-07-19,212.10000610351562
2018-08-20,211.60000610351562
2018-10-23,211.13999938964844
2019-05-03,210.1300048828125
2019-04-01,208.27999877929688
2019-02-28,209.1300048828125
2019-11-12,207.16000366210938
2020-01-30,205.16000366210938
2019-11-15,201.05999755859375
2020-04-21,200.0800018310547
2019-04-16,202.0
2019-03-15,203.9600067138672
2019-02-11,205.0500030517578
2019-01-10,205.08999633789062
2019-08-22,204.58999633789062
2018-11-07,205.0399932861328
2018-08-03,204.5
2018-09-04,204.1300048828125
2019-06-19,202.5
2019-09-23,198.35000610351562
2019-11-18,193.55999755859375
2020-02-05,188.88999938964844
2020-04-24,175.0
2019-03-29,177.27999877929688
2019-11-21,181.3800048828125
2020-04-27,185.92999267578125
2020-02-11,185.86000061035156
2020-04-30,185.02999877929688
2019-05-01,194.00999450683594
2019-02-26,192.00999450683594
2019-01-25,195.1199951171875
2018-12-24,189.0
2019-09-06,189.22000122070312
2018-07-17,187.2899932861328
2018-09-19,188.57000732421875
2019-08-05,182.75
2019-10-08,185.5500030517578
2019-12-11,185.35000610351562
2019-11-27,184.0
2020-02-14,181.75999450683594
2020-05-06,184.32000732421875
2019-01-08,184.82000732421875
2018-12-07,198.6199951171875
2019-08-20,199.0
2018-11-05,196.07000732421875
2019-07-19,199.10000610351562
2018-10-04,198.9600067138672
2019-06-17,197.0399932861328
2019-05-16,199.36000061035156
2018-08-01,197.75
2019-03-13,200.77999877929688
2019-12-03,197.88999938964844
2020-02-20,199.7100067138672
2019-12-06,199.55999755859375
2020-05-12,198.55999755859375
2019-12-09,199.88999938964844
2020-02-26,202.4499969482422
2020-05-15,202.1699981689453
2019-03-28,201.14999389648438
2018-09-17,201.92999267578125
2018-08-16,204.0399932861328
2018-10-19,203.75
2019-04-29,204.1300048828125
2019-01-23,197.33999633789062
2019-09-04,200.0800018310547
2018-11-20,196.6699981689453
2019-07-02,194.30999755859375
2019-05-31,190.50999450683594
2019-12-12,189.19000244140625
2020-05-18,185.3699951171875
2019-09-27,189.0
2020-03-03,193.3000030517578
2020-05-21,192.82000732421875
2019-05-14,192.0399932861328
2018-08-31,193.88999938964844
2018-07-30,191.0
2018-10-02,195.49000549316406
2019-04-12,200.0
2019-03-11,201.5500030517578
2019-02-07,203.80999755859375
2019-07-17,202.8800048828125
2019-09-19,200.6999969482422
2019-10-21,200.0
2019-12-18,201.91000366210938
2020-03-06,197.4600067138672
2019-10-03,202.82000732421875
2020-03-09,204.72000122070312
2020-05-27,203.36000061035156
2019-12-24,209.5
2020-03-12,212.0
2018-12-20,204.7100067138672
2019-08-01,204.97999572753906
2018-08-14,206.22000122070312
2018-07-13,208.17999267578125
2018-10-17,206.0
2019-05-29,204.83999633789062
2019-03-26,203.6699981689453
2019-02-22,204.8000030517578
2019-10-04,206.1199951171875
2019-11-05,207.24000549316406
2019-12-27,207.89999389648438
2020-06-02,205.10000610351562
2019-12-30,206.72000122070312
2020-03-18,206.44000244140625
2020-06-05,204.4199981689453
2019-07-15,207.3300018310547
2018-12-03,206.74000549316406
2019-06-13,207.60000610351562
2019-01-04,208.13999938964844
2018-08-29,201.02999877929688
2019-02-05,196.02000427246094
2018-11-01,193.38999938964844
2019-08-16,187.83999633789062
2019-04-10,189.77999877929688
2019-09-17,191.44000244140625
2019-10-15,193.61000061035156
2020-01-02,192.42999267578125
2020-06-08,192.94000244140625
2019-10-18,197.27000427246094
2020-03-24,198.6999969482422
2020-06-11,197.1300048828125
2020-01-08,196.75999450683594
2019-04-25,194.63999938964844
2019-07-30,196.0
2019-02-20,197.6999969482422
2018-07-11,195.8300018310547
2018-09-13,195.41000366210938
2018-10-15,192.97999572753906
2019-06-28,192.72000122070312
2018-12-18,191.32000732421875
2018-11-16,191.25999450683594
2019-10-02,191.55999755859375
2020-03-27,194.22000122070312
2020-01-10,192.0
2019-10-24,193.27000427246094
2020-03-30,190.39999389648438
2020-06-17,187.0
2020-01-14,184.8800048828125
2020-04-02,184.0
2019-01-02,183.0
2019-08-14,182.94000244140625
2018-10-30,179.86000061035156
2019-06-11,174.9199981689453
2019-05-10,182.02000427246094
2019-04-08,186.10000610351562
2018-08-27,186.42999267578125
2018-07-26,182.33999633789062
2018-09-28,182.6199951171875
2019-03-07,184.75
2019-10-30,185.5399932861328
2020-01-17,185.97999572753906
2020-06-23,184.75999450683594
2020-04-08,184.64999389648438
2020-06-26,184.0
2019-03-22,183.52000427246094
2019-01-17,182.86000061035156
2019-08-29,181.0
2018-11-14,180.92999267578125
2019-06-26,181.0500030517578
2018-09-11,181.52999877929688
2018-07-09,181.7899932861328
2018-08-10,182.89999389648438
2019-04-23,183.6199951171875
2019-09-30,184.25
2020-01-23,186.94000244140625
2019-11-08,189.02999877929688
2020-04-14,188.72999572753906
2019-11-11,187.25999450683594
2020-01-29,189.92999267578125
2020-04-17,189.14999389648438
2018-07-24,188.0
2018-09-26,189.97000122070312
2019-05-08,187.36000061035156
2019-03-05,188.97999572753906
2019-02-01,189.17999267578125
2018-12-31,188.75
2018-11-29,191.89999389648438
2019-08-12,192.08999633789062
2019-07-11,188.11000061035156
2019-09-13,189.27000427246094
2019-11-14,189.99000549316406
2020-04-20,191.5399932861328
2020-02-04,191.1199951171875
2020-04-23,187.4499969482422
2018-12-14,192.66000366210938
2019-08-27,191.32000732421875
2018-08-08,193.97999572753906
2018-10-11,190.0
2018-11-12,191.4499969482422
2019-07-26,192.7899932861328
2019-06-24,192.13999938964844
2019-05-23,189.89999389648438
2019-03-20,188.9600067138672
2019-01-15,191.60000610351562
2019-11-20,193.82000732421875
2020-02-07,198.0
2020-02-10,198.63999938964844
2020-04-29,199.42999267578125
2019-11-26,200.00999450683594
2020-02-13,199.6699981689453
2019-01-30,198.9199981689453
2018-08-23,202.6999969482422
2018-09-24,203.13999938964844
2018-11-27,204.2100067138672
2018-10-26,206.63999938964844
2019-07-09,207.89999389648438
2019-06-07,202.39999389648438
2019-05-06,202.0
2019-04-04,196.44000244140625
2019-09-11,188.08999633789062
2019-11-29,170.27000427246094
2020-05-05,173.25
2019-12-02,178.27999877929688
2020-02-19,179.47000122070312
2020-05-08,181.69000244140625
2019-05-21,176.69000244140625
2019-03-18,168.0
2018-09-07,168.41000366210938
2018-08-06,161.16000366210938
2018-10-09,144.10000610351562
2019-02-14,141.24000549316406
2018-12-12,118.2300033569336
2019-07-24,125.58000183105469
2019-09-26,116.43000030517578
2019-10-28,120.0
2019-12-05,126.5999984741211
2020-05-11,117.25
2019-07-03,111.13999938964844
2020-02-25,124.75
2020-05-14,128.38999938964844
2020-02-28,135.0
2019-08-08,144.1999969482422
2019-06-05,144.60000610351562
2018-07-20,138.5800018310547
2018-08-21,127.0
2018-10-24,135.00999450683594
2019-04-02,138.0500030517578
2019-03-01,156.49000549316406
2019-01-28,150.00999450683594
2018-12-27,162.63999938964844
2019-09-09,165.8800048828125
2020-03-02,162.0
2020-05-20,164.0
2019-12-17,163.30999755859375
2020-03-05,167.27999877929688
2019-02-12,159.88999938964844
2019-01-11,153.2100067138672
2018-12-10,157.0
2019-08-23,156.52999877929688
2018-11-08,155.08999633789062
2019-07-22,160.0
2019-06-20,166.1999969482422
2018-09-05,169.38999938964844
2019-04-17,166.9499969482422
2019-09-24,162.60000610351562
2019-12-20,159.58999633789062
2020-05-26,164.0
2019-04-30,164.11000061035156
2019-12-23,167.72999572753906
2020-03-11,160.8000030517578
2020-05-29,163.02000427246094
2019-12-26,165.19000244140625
2020-06-01,161.0
2019-05-02,152.77000427246094
2019-02-27,157.22999572753906
2018-11-23,161.83999633789062
2019-08-06,167.6300048828125
2018-07-18,171.38999938964844
2018-09-20,171.7899932861328
2018-10-22,170.8699951171875
2019-07-05,175.10000610351562
2019-06-03,179.24000549316406
2019-10-09,180.0
2019-10-11,172.7100067138672
2020-03-17,172.39999389648438
2020-06-04,174.2899932861328
2019-10-14,173.47000122070312
2020-03-20,174.69000244140625
2018-11-06,179.07000732421875
2019-06-18,183.52999877929688
2019-05-17,182.63999938964844
2019-04-15,183.58999633789062
2019-03-14,173.86000061035156
2019-01-09,172.94000244140625
2018-08-02,166.52999877929688
2018-10-05,179.27999877929688
2019-08-21,178.7100067138672
2019-10-17,178.5500030517578
2020-03-23,187.64999389648438
2020-06-10,180.44000244140625
2019-02-25,181.22000122070312
2020-01-07,178.64999389648438
2020-03-26,171.74000549316406
2019-10-23,174.08999633789062
