Dates,WRK
2019-10-07,40.20000076293945
2020-03-13,40.380001068115234
2019-10-10,40.31999969482422
2020-03-16,40.56999969482422
2020-06-03,41.41999816894531
2018-11-28,41.2599983215332
2018-09-25,41.029998779296875
2018-07-23,41.83000183105469
2018-08-24,42.290000915527344
2019-07-10,41.68000030517578
2019-05-07,41.45000076293945
2019-04-05,41.459999084472656
2019-03-04,40.709999084472656
2019-01-31,38.70000076293945
2019-09-12,38.0
2019-12-31,38.2599983215332
2020-03-19,38.63999938964844
2020-01-03,37.900001525878906
2020-06-09,37.810001373291016
2019-02-15,37.66999816894531
2019-01-14,38.709999084472656
2018-07-06,39.13999938964844
2018-08-07,38.380001068115234
2018-10-10,39.04999923706055
2018-12-13,39.2599983215332
2019-08-26,40.31999969482422
2019-07-25,39.2599983215332
2019-05-22,39.27000045776367
2019-03-19,39.66999816894531
2020-01-06,39.22999954223633
2020-03-25,38.599998474121094
2020-06-12,37.380001068115234
2019-10-22,37.54999923706055
2020-01-09,38.310001373291016
2020-06-15,38.529998779296875
2019-10-25,37.88999938964844
2020-03-31,37.40999984741211
2020-06-18,37.70000076293945
2019-04-03,38.790000915527344
2018-08-22,39.54999923706055
2018-10-25,39.58000183105469
2019-01-29,39.15999984741211
2018-12-28,37.54999923706055
2018-11-26,38.279998779296875
2019-08-09,38.459999084472656
2019-07-08,37.650001525878906
2019-06-06,38.099998474121094
2019-09-10,36.75
2020-01-15,36.61000061035156
2020-04-03,37.65999984741211
2019-10-31,37.560001373291016
2020-04-06,37.97999954223633
2020-06-24,38.349998474121094
2018-11-09,39.77000045776367
2019-07-23,38.95000076293945
2019-06-21,39.81999969482422
2019-05-20,39.18000030517578
2019-04-18,39.88999938964844
2018-09-06,39.560001373291016
2018-10-08,38.91999816894531
2019-02-13,38.9900016784668
2018-12-11,39.0
2019-09-25,39.540000915527344
2020-01-21,38.72999954223633
2020-04-09,36.880001068115234
2019-11-06,35.5
2020-01-24,35.4900016784668
2020-01-27,35.79999923706055
2020-04-15,36.5
2018-12-26,36.83000183105469
2019-08-07,36.61000061035156
2019-06-04,37.11000061035156
2018-09-21,37.04999923706055
2018-07-19,38.380001068115234
2018-08-20,37.9900016784668
2018-10-23,38.52000045776367
2019-05-03,39.290000915527344
2019-04-01,38.38999938964844
2019-02-28,38.29999923706055
2019-11-12,38.119998931884766
2020-01-30,37.150001525878906
2019-11-15,37.22999954223633
2020-04-21,36.119998931884766
2019-04-16,37.189998626708984
2019-03-15,37.439998626708984
2019-02-11,37.41999816894531
2019-01-10,36.65999984741211
2019-08-22,35.150001525878906
2018-11-07,35.939998626708984
2018-08-03,35.220001220703125
2018-09-04,34.68000030517578
2019-06-19,34.84000015258789
2019-09-23,34.02000045776367
2019-11-18,33.630001068115234
2020-02-05,33.15999984741211
2020-04-24,32.599998474121094
2019-03-29,33.2400016784668
2019-11-21,35.599998474121094
2020-04-27,35.880001068115234
2020-02-11,36.650001525878906
2020-04-30,36.41999816894531
2019-05-01,36.43000030517578
2019-02-26,36.5099983215332
2019-01-25,36.29999923706055
2018-12-24,37.15999984741211
2019-09-06,36.04999923706055
2018-07-17,35.36000061035156
2018-09-19,35.97999954223633
2019-08-05,35.849998474121094
2019-10-08,36.5
2019-12-11,36.720001220703125
2019-11-27,35.18000030517578
2020-02-14,34.650001525878906
2020-05-06,34.7400016784668
2019-01-08,35.75
2018-12-07,36.470001220703125
2019-08-20,37.45000076293945
2018-11-05,37.22999954223633
2019-07-19,38.119998931884766
2018-10-04,38.06999969482422
2019-06-17,37.779998779296875
2019-05-16,37.41999816894531
2018-08-01,37.400001525878906
2019-03-13,36.189998626708984
2019-12-03,36.95000076293945
2020-02-20,35.849998474121094
2019-12-06,35.810001373291016
2020-05-12,35.34000015258789
2019-12-09,35.2400016784668
2020-02-26,36.22999954223633
2020-05-15,35.689998626708984
2019-03-28,36.77000045776367
2018-09-17,36.790000915527344
2018-08-16,37.11000061035156
2018-10-19,36.63999938964844
2019-04-29,36.75
2019-01-23,37.150001525878906
2019-09-04,36.04999923706055
2018-11-20,37.2599983215332
2019-07-02,36.849998474121094
2019-05-31,35.16999816894531
2019-12-12,34.81999969482422
2020-05-18,34.790000915527344
2019-09-27,34.81999969482422
2020-03-03,34.31999969482422
2020-05-21,33.220001220703125
2019-05-14,34.650001525878906
2018-08-31,33.2400016784668
2018-07-30,32.599998474121094
2018-10-02,33.349998474121094
2019-04-12,33.97999954223633
2019-03-11,33.25
2019-02-07,33.56999969482422
2019-07-17,33.630001068115234
2019-09-19,32.34000015258789
2019-10-21,32.880001068115234
2019-12-18,32.310001373291016
2020-03-06,33.47999954223633
2019-10-03,34.11000061035156
2020-03-09,34.18000030517578
2020-05-27,33.0099983215332
2019-12-24,33.9900016784668
2020-03-12,34.93000030517578
2018-12-20,35.119998931884766
2019-08-01,35.95000076293945
2018-08-14,37.86000061035156
2018-07-13,39.08000183105469
2018-10-17,38.439998626708984
2019-05-29,39.09000015258789
2019-03-26,37.91999816894531
2019-02-22,37.2400016784668
2019-10-04,36.79999923706055
2019-11-05,35.88999938964844
2019-12-27,35.90999984741211
2020-06-02,36.15999984741211
2019-12-30,35.88999938964844
2020-03-18,36.400001525878906
2020-06-05,36.33000183105469
2019-07-15,36.47999954223633
2018-12-03,36.45000076293945
2019-06-13,34.86000061035156
2019-01-04,33.93000030517578
2018-08-29,33.470001220703125
2019-02-05,34.06999969482422
2018-11-01,34.0099983215332
2019-08-16,33.56999969482422
2019-04-10,34.0
2019-09-17,35.40999984741211
2019-10-15,36.56999969482422
2020-01-02,36.029998779296875
2020-06-08,36.25
2019-10-18,36.310001373291016
2020-03-24,36.20000076293945
2020-06-11,36.70000076293945
2020-01-08,37.119998931884766
2019-04-25,37.650001525878906
2019-07-30,38.25
2019-02-20,37.599998474121094
2018-07-11,38.0099983215332
2018-09-13,38.439998626708984
2018-10-15,37.970001220703125
2019-06-28,37.65999984741211
2018-12-18,37.369998931884766
2018-11-16,38.79999923706055
2019-10-02,39.16999816894531
2020-03-27,39.619998931884766
2020-01-10,39.2400016784668
2019-10-24,39.040000915527344
2020-03-30,39.75
2020-06-17,39.38999938964844
2020-01-14,40.63999938964844
2020-04-02,40.369998931884766
2019-01-02,40.5
2019-08-14,39.959999084472656
2018-10-30,40.02000045776367
2019-06-11,39.939998626708984
2019-05-10,38.7400016784668
2019-04-08,38.31999969482422
2018-08-27,38.810001373291016
2018-07-26,39.7400016784668
2018-09-28,40.4900016784668
2019-03-07,40.65999984741211
2019-10-30,40.33000183105469
2020-01-17,40.400001525878906
2020-06-23,39.5
2020-04-08,39.380001068115234
2020-06-26,39.97999954223633
2019-03-22,41.22999954223633
2019-01-17,40.88999938964844
2019-08-29,40.06999969482422
2018-11-14,40.40999984741211
2019-06-26,41.2400016784668
2018-09-11,40.88999938964844
2018-07-09,40.900001525878906
2018-08-10,42.0099983215332
2019-04-23,42.13999938964844
2019-09-30,42.2400016784668
2020-01-23,42.47999954223633
2019-11-08,43.18000030517578
2020-04-14,42.7599983215332
2019-11-11,42.970001220703125
2020-01-29,42.63999938964844
2020-04-17,42.599998474121094
2018-07-24,42.90999984741211
2018-09-26,43.45000076293945
2019-05-08,42.68000030517578
2019-03-05,42.029998779296875
2019-02-01,41.560001373291016
2018-12-31,41.7400016784668
2018-11-29,42.56999969482422
2019-08-12,42.15999984741211
2019-07-11,42.529998779296875
2019-09-13,42.560001373291016
2019-11-14,42.650001525878906
2020-04-20,43.439998626708984
2020-02-04,43.68000030517578
2020-04-23,41.599998474121094
2018-12-14,41.65999984741211
2019-08-27,42.04999923706055
2018-08-08,40.939998626708984
2018-10-11,40.06999969482422
2018-11-12,40.5
2019-07-26,40.61000061035156
2019-06-24,40.02000045776367
2019-05-23,39.0
2019-03-20,39.470001220703125
2019-01-15,39.70000076293945
2019-11-20,41.7400016784668
2020-02-07,41.66999816894531
2020-02-10,41.220001220703125
2020-04-29,40.95000076293945
2019-11-26,41.97999954223633
2020-02-13,41.939998626708984
2019-01-30,40.75
2018-08-23,40.529998779296875
2018-09-24,40.91999816894531
2018-11-27,40.470001220703125
2018-10-26,40.54999923706055
2019-07-09,40.849998474121094
2019-06-07,37.56999969482422
2019-05-06,34.95000076293945
2019-04-04,34.86000061035156
2019-09-11,32.720001220703125
2019-11-29,33.25
2020-05-05,34.189998626708984
2019-12-02,32.58000183105469
2020-02-19,33.59000015258789
2020-05-08,31.260000228881836
2019-05-21,30.079999923706055
2019-03-18,26.610000610351562
2018-09-07,28.959999084472656
2018-08-06,26.229999542236328
2018-10-09,22.079999923706055
2019-02-14,25.8700008392334
2018-12-12,22.510000228881836
2019-07-24,26.100000381469727
2019-09-26,23.450000762939453
2019-10-28,25.15999984741211
2019-12-05,25.520000457763672
2020-05-11,24.809999465942383
2019-07-03,26.239999771118164
2020-02-25,26.350000381469727
2020-05-14,28.389999389648438
2020-02-28,27.889999389648438
2019-08-08,29.0
2019-06-05,28.260000228881836
2018-07-20,26.709999084472656
2018-08-21,26.790000915527344
2018-10-24,25.68000030517578
2019-04-02,28.969999313354492
2019-03-01,28.940000534057617
2019-01-28,30.690000534057617
2018-12-27,32.15999984741211
2019-09-09,32.439998626708984
2020-03-02,31.90999984741211
2020-05-20,30.309999465942383
2019-12-17,28.81999969482422
2020-03-05,30.690000534057617
2019-02-12,29.65999984741211
2019-01-11,29.06999969482422
2018-12-10,28.469999313354492
2019-08-23,28.8799991607666
2018-11-08,28.8799991607666
2019-07-22,30.489999771118164
2019-06-20,32.900001525878906
2018-09-05,34.150001525878906
2019-04-17,32.189998626708984
2019-09-24,30.84000015258789
2019-12-20,30.309999465942383
2020-05-26,25.059999465942383
2019-04-30,24.700000762939453
2019-12-23,25.09000015258789
2020-03-11,27.0
2020-05-29,25.969999313354492
2019-12-26,25.200000762939453
2020-06-01,24.15999984741211
2019-05-02,25.229999542236328
2019-02-27,24.209999084472656
2018-11-23,25.8799991607666
2019-08-06,24.969999313354492
2018-07-18,25.43000030517578
2018-09-20,25.149999618530273
2018-10-22,25.350000381469727
2019-07-05,27.0
2019-06-03,29.15999984741211
2019-10-09,28.8700008392334
2019-10-11,28.059999465942383
2020-03-17,28.579999923706055
2020-06-04,28.360000610351562
2019-10-14,29.8700008392334
2020-03-20,30.690000534057617
2018-11-06,32.04999923706055
2019-06-18,33.0
2019-05-17,31.90999984741211
2019-04-15,30.3799991607666
2019-03-14,27.639999389648438
2019-01-09,28.209999084472656
2018-08-02,28.260000228881836
2018-10-05,28.93000030517578
2019-08-21,28.770000457763672
2019-10-17,28.350000381469727
2020-03-23,28.31999969482422
2020-06-10,27.3799991607666
2019-02-25,27.469999313354492
2020-01-07,26.200000762939453
2020-03-26,26.610000610351562
2019-10-23,26.719999313354492
