Dates,WRK
2018-06-20,58.720001220703125
2018-06-21,58.209999084472656
2018-06-25,57.83000183105469
2018-06-22,58.459999084472656
2018-06-26,58.16999816894531
2018-06-27,58.43000030517578
2018-06-28,57.599998474121094
2018-06-29,57.220001220703125
2018-07-02,56.56999969482422
2018-07-03,57.290000915527344
2018-07-05,56.900001525878906
2018-07-16,56.47999954223633
2018-09-18,57.41999816894531
2019-01-24,57.68000030517578
2019-09-05,57.619998931884766
2018-11-21,57.439998626708984
2020-01-13,57.599998474121094
2020-04-01,57.38999938964844
2020-06-19,57.13999938964844
2019-10-29,57.15999984741211
2020-01-16,57.70000076293945
2020-06-22,57.529998779296875
2018-10-03,57.650001525878906
2018-07-31,57.47999954223633
2019-03-12,57.5
2019-02-08,57.09000015258789
2019-01-07,56.0099983215332
2018-12-06,56.130001068115234
2019-08-19,57.45000076293945
2019-07-18,57.97999954223633
2019-05-15,56.0
2019-09-20,55.529998779296875
2019-11-01,55.650001525878906
2020-04-07,56.4900016784668
2020-06-25,56.959999084472656
2020-06-16,56.06999969482422
2019-11-04,55.20000076293945
2020-01-22,55.08000183105469
2019-11-07,55.93000030517578
2020-04-13,55.290000915527344
2019-07-01,55.150001525878906
2019-05-30,55.15999984741211
2018-08-15,55.709999084472656
2018-10-18,55.81999969482422
2019-03-27,55.310001373291016
2019-01-22,54.619998931884766
2018-12-21,55.2400016784668
2019-09-03,55.790000915527344
2018-11-19,56.029998779296875
2019-08-02,55.34000015258789
2020-01-28,55.650001525878906
2020-04-16,55.4900016784668
2019-11-13,55.25
2020-01-31,54.13999938964844
2018-12-04,55.4900016784668
2018-11-02,54.650001525878906
2019-07-16,54.91999816894531
2018-08-30,55.630001068115234
2018-10-01,55.040000915527344
2019-06-14,55.13999938964844
2019-05-13,55.720001220703125
2019-04-11,55.9900016784668
2019-02-06,55.9900016784668
2019-09-18,56.72999954223633
2020-02-03,56.81999969482422
2020-04-22,57.130001068115234
2019-11-19,56.38999938964844
2020-02-06,55.75
2019-11-22,54.04999923706055
2019-03-25,53.619998931884766
2019-02-21,53.18000030517578
2018-12-19,53.54999923706055
2018-07-12,53.599998474121094
2018-09-14,53.59000015258789
2018-08-13,51.70000076293945
2018-10-16,51.66999816894531
2019-07-31,50.439998626708984
2019-05-28,46.04999923706055
2019-04-26,45.11000061035156
2020-04-28,43.630001068115234
2019-11-25,42.630001068115234
2020-02-12,42.459999084472656
2020-05-01,42.349998474121094
2020-05-04,43.13999938964844
2019-06-12,42.33000183105469
2019-04-09,42.619998931884766
2019-03-08,42.43000030517578
2019-02-04,40.0
2018-07-27,41.349998474121094
2018-08-28,40.52000045776367
2019-01-03,40.5
2019-08-15,42.130001068115234
2018-10-31,41.15999984741211
2019-09-16,43.40999984741211
2020-02-18,43.4900016784668
2020-05-07,45.09000015258789
2018-08-17,45.5
2019-12-04,45.400001525878906
2020-02-21,47.209999084472656
2018-12-17,46.31999969482422
2019-08-30,46.09000015258789
2018-11-15,45.724998474121094
