Dates,WRK
2018-06-20,57.970001220703125
2018-06-21,57.31999969482422
2018-06-25,57.77000045776367
2018-06-22,57.5099983215332
2018-06-26,57.93000030517578
2018-06-27,57.5
2018-06-28,56.56999969482422
2018-06-29,56.97999954223633
2018-07-02,56.150001525878906
2018-07-03,56.4900016784668
2018-07-05,56.36000061035156
2018-07-16,56.34000015258789
2018-09-18,57.02000045776367
2019-01-24,57.630001068115234
2019-09-05,57.22999954223633
2018-11-21,57.439998626708984
2020-01-13,57.349998474121094
2020-04-01,56.775001525878906
2020-06-19,56.52000045776367
2019-10-29,57.15999984741211
2020-01-16,57.084999084472656
2020-06-22,57.33000183105469
2018-10-03,57.150001525878906
2018-07-31,57.290000915527344
2019-03-12,56.560001373291016
2019-02-08,56.0099983215332
2019-01-07,56.0099983215332
2018-12-06,56.02000045776367
2019-08-19,57.345001220703125
2019-07-18,56.779998779296875
2019-05-15,52.779998779296875
2019-09-20,55.29999923706055
2019-11-01,55.650001525878906
2020-04-07,56.0
2020-06-25,55.79999923706055
2020-06-16,55.45000076293945
2019-11-04,54.58000183105469
2020-01-22,54.40999984741211
2019-11-07,54.68000030517578
2020-04-13,54.15999984741211
2019-07-01,55.029998779296875
2019-05-30,54.83000183105469
2018-08-15,55.2400016784668
2018-10-18,55.41999816894531
2019-03-27,54.810001373291016
2019-01-22,54.25
2018-12-21,55.06999969482422
2019-09-03,55.56999969482422
2018-11-19,55.659000396728516
2019-08-02,55.34000015258789
2020-01-28,55.349998474121094
2020-04-16,55.060001373291016
2019-11-13,53.9900016784668
2020-01-31,53.96500015258789
2018-12-04,54.709999084472656
2018-11-02,54.650001525878906
2019-07-16,54.91999816894531
2018-08-30,54.83100128173828
2018-10-01,54.9900016784668
2019-06-14,55.13999938964844
2019-05-13,55.27000045776367
2019-04-11,55.81999969482422
2019-02-06,55.45000076293945
2019-09-18,56.34000015258789
2020-02-03,56.689998626708984
2020-04-22,55.97999954223633
2019-11-19,55.0099983215332
2020-02-06,54.04999923706055
2019-11-22,52.970001220703125
2019-03-25,53.0
2019-02-21,53.18000030517578
2018-12-19,53.5
2018-07-12,53.13999938964844
2018-09-14,51.689998626708984
2018-08-13,50.900001525878906
2018-10-16,50.41999816894531
2019-07-31,48.91999816894531
2019-05-28,44.18000030517578
2019-04-26,43.61000061035156
2020-04-28,41.880001068115234
2019-11-25,41.86000061035156
2020-02-12,42.349998474121094
2020-05-01,41.869998931884766
2020-05-04,42.380001068115234
2019-06-12,42.33000183105469
2019-04-09,42.33000183105469
2019-03-08,40.20000076293945
2019-02-04,39.209999084472656
2018-07-27,40.02000045776367
2018-08-28,40.52000045776367
2019-01-03,40.33000183105469
2019-08-15,40.09000015258789
2018-10-31,41.04999923706055
2019-09-16,42.95000076293945
2020-02-18,43.11000061035156
2020-05-07,44.27000045776367
2018-08-17,44.08000183105469
2019-12-04,45.400001525878906
2020-02-21,46.0099983215332
2018-12-17,45.7599983215332
2019-08-30,45.400001525878906
2018-11-15,44.650001525878906
2019-07-29,44.77000045776367
2019-06-27,45.25
2019-04-24,44.31999969482422
2018-07-10,45.0099983215332
2018-09-12,45.68000030517578
2019-02-19,44.67499923706055
2019-01-18,44.77000045776367
2020-02-24,44.70000076293945
2020-05-13,45.689998626708984
2019-12-10,45.88999938964844
2020-02-27,45.34000015258789
2019-12-13,46.04999923706055
2020-05-19,46.119998931884766
2019-03-06,46.58000183105469
2018-11-30,45.970001220703125
2019-08-13,44.970001220703125
2019-07-12,45.04999923706055
2019-06-10,43.540000915527344
2019-05-09,44.02000045776367
2018-07-25,44.36000061035156
2018-09-27,43.75
2018-10-29,43.04999923706055
2019-10-16,39.92499923706055
2019-12-16,39.83000183105469
2020-03-04,39.13999938964844
2020-05-22,38.040000915527344
2019-10-01,36.869998931884766
2019-12-19,35.20000076293945
2018-09-10,35.209999084472656
2019-05-24,36.33000183105469
2018-08-09,37.119998931884766
2019-04-22,37.07400131225586
2019-03-21,37.22999954223633
2019-01-16,37.779998779296875
2019-08-28,38.86399841308594
2018-11-13,39.0
2018-10-12,39.220001220703125
2019-06-25,38.709999084472656
2020-03-10,38.65999984741211
2020-05-28,40.09000015258789
2019-10-07,40.08000183105469
2020-03-13,39.810001373291016
2019-10-10,39.869998931884766
2020-03-16,39.880001068115234
2020-06-03,40.810001373291016
2018-11-28,41.11000061035156
2018-09-25,40.56999969482422
2018-07-23,41.08000183105469
2018-08-24,42.025001525878906
2019-07-10,41.18000030517578
2019-05-07,41.2599983215332
2019-04-05,40.84000015258789
2019-03-04,39.599998474121094
2019-01-31,38.65999984741211
2019-09-12,37.75
2019-12-31,37.53499984741211
2020-03-19,38.20000076293945
2020-01-03,37.459999084472656
2020-06-09,37.30500030517578
2019-02-15,37.040000915527344
2019-01-14,37.86000061035156
2018-07-06,38.880001068115234
2018-08-07,38.290000915527344
2018-10-10,38.5
2018-12-13,38.70000076293945
2019-08-26,39.255001068115234
2019-07-25,39.03499984741211
2019-05-22,38.779998779296875
2019-03-19,39.34000015258789
2020-01-06,39.22999954223633
2020-03-25,38.58000183105469
2020-06-12,37.369998931884766
2019-10-22,37.36000061035156
2020-01-09,37.20000076293945
2020-06-15,38.209999084472656
2019-10-25,37.86000061035156
2020-03-31,36.959999084472656
2020-06-18,36.665000915527344
2019-04-03,37.875
2018-08-22,38.880001068115234
2018-10-25,39.54999923706055
2019-01-29,38.97999954223633
2018-12-28,37.40999984741211
2018-11-26,37.56999969482422
2019-08-09,38.29499816894531
2019-07-08,37.33000183105469
2019-06-06,37.23099899291992
2019-09-10,36.540000915527344
2020-01-15,35.959999084472656
2020-04-03,36.70000076293945
2019-10-31,37.540000915527344
2020-04-06,37.470001220703125
2020-06-24,37.66999816894531
2018-11-09,38.52000045776367
2019-07-23,38.939998626708984
2019-06-21,39.150001525878906
2019-05-20,38.59000015258789
2019-04-18,39.06999969482422
2018-09-06,39.040000915527344
2018-10-08,38.78799819946289
2019-02-13,38.5
2018-12-11,38.869998931884766
2019-09-25,39.34000015258789
2020-01-21,38.70000076293945
2020-04-09,35.209999084472656
2019-11-06,35.375
2020-01-24,35.2400016784668
2020-01-27,35.59000015258789
2020-04-15,35.400001525878906
2018-12-26,36.349998474121094
2019-08-07,36.28499984741211
2019-06-04,36.52000045776367
2018-09-21,36.650001525878906
2018-07-19,36.23500061035156
2018-08-20,37.69499969482422
2018-10-23,37.54999923706055
2019-05-03,38.849998474121094
2019-04-01,37.81999969482422
2019-02-28,37.70500183105469
2019-11-12,37.900001525878906
2020-01-30,36.54999923706055
2019-11-15,36.52000045776367
2020-04-21,35.814998626708984
2019-04-16,36.17499923706055
2019-03-15,36.880001068115234
2019-02-11,37.3849983215332
2019-01-10,36.45000076293945
2019-08-22,35.07500076293945
2018-11-07,35.25
2018-08-03,35.209999084472656
2018-09-04,34.48500061035156
2019-06-19,34.56999969482422
2019-09-23,34.02000045776367
2019-11-18,33.43000030517578
2020-02-05,32.959999084472656
2020-04-24,32.0099983215332
2019-03-29,32.310001373291016
2019-11-21,33.4900016784668
2020-04-27,34.869998931884766
2020-02-11,35.689998626708984
2020-04-30,36.060001373291016
2019-05-01,36.255001068115234
2019-02-26,36.43000030517578
2019-01-25,36.150001525878906
2018-12-24,36.58000183105469
2019-09-06,36.0
2018-07-17,35.290000915527344
2018-09-19,35.59000015258789
2019-08-05,35.790000915527344
2019-10-08,35.58000183105469
2019-12-11,36.33000183105469
2019-11-27,35.11000061035156
2020-02-14,34.54999923706055
2020-05-06,34.630001068115234
2019-01-08,35.060001373291016
2018-12-07,35.77000045776367
2019-08-20,36.66999816894531
2018-11-05,36.75
2019-07-19,37.13999938964844
2018-10-04,37.400001525878906
2019-06-17,37.63999938964844
2019-05-16,37.23500061035156
2018-08-01,37.33000183105469
2019-03-13,36.029998779296875
2019-12-03,36.029998779296875
2020-02-20,35.34000015258789
2019-12-06,35.63999938964844
2020-05-12,35.04999923706055
2019-12-09,34.8650016784668
2020-02-26,34.9900016784668
2020-05-15,35.2599983215332
2019-03-28,35.869998931884766
2018-09-17,36.39500045776367
2018-08-16,36.630001068115234
2018-10-19,36.43000030517578
2019-04-29,36.18899917602539
2019-01-23,36.13999938964844
2019-09-04,35.810001373291016
2018-11-20,36.31999969482422
2019-07-02,36.18000030517578
2019-05-31,34.70000076293945
2019-12-12,34.540000915527344
2020-05-18,33.9900016784668
2019-09-27,34.470001220703125
2020-03-03,34.04999923706055
2020-05-21,33.189998626708984
2019-05-14,32.88999938964844
2018-08-31,33.209999084472656
2018-07-30,32.375999450683594
2018-10-02,32.630001068115234
2019-04-12,33.77000045776367
2019-03-11,33.165000915527344
2019-02-07,33.36000061035156
2019-07-17,33.400001525878906
2019-09-19,32.20000076293945
2019-10-21,32.439998626708984
2019-12-18,32.189998626708984
2020-03-06,31.940000534057617
2019-10-03,33.779998779296875
2020-03-09,34.150001525878906
2020-05-27,32.88999938964844
2019-12-24,33.22999954223633
2020-03-12,34.459999084472656
2018-12-20,34.75
2019-08-01,35.400001525878906
2018-08-14,36.060001373291016
2018-07-13,37.459999084472656
2018-10-17,38.0099983215332
2019-05-29,38.619998931884766
2019-03-26,37.709999084472656
2019-02-22,36.779998779296875
2019-10-04,36.66999816894531
2019-11-05,35.84000015258789
2019-12-27,35.57500076293945
2020-06-02,35.400001525878906
2019-12-30,35.709999084472656
2020-03-18,35.61000061035156
2020-06-05,35.93000030517578
2019-07-15,36.20000076293945
2018-12-03,36.231998443603516
2019-06-13,34.77000045776367
2019-01-04,33.5
2018-08-29,32.84000015258789
2019-02-05,33.26499938964844
2018-11-01,33.83000183105469
2019-08-16,33.45000076293945
2019-04-10,33.689998626708984
2019-09-17,34.209999084472656
2019-10-15,35.834999084472656
2020-01-02,36.0
2020-06-08,35.97999954223633
2019-10-18,36.20000076293945
2020-03-24,35.689998626708984
2020-06-11,36.02000045776367
2020-01-08,36.939998626708984
2019-04-25,36.709999084472656
2019-07-30,37.4900016784668
2019-02-20,37.029998779296875
2018-07-11,37.45000076293945
2018-09-13,38.029998779296875
2018-10-15,37.40999984741211
2019-06-28,37.14400100708008
2018-12-18,36.810001373291016
2018-11-16,37.5099983215332
2019-10-02,38.720001220703125
2020-03-27,39.04999923706055
2020-01-10,38.779998779296875
2019-10-24,37.7599983215332
2020-03-30,38.290000915527344
2020-06-17,39.099998474121094
2020-01-14,39.31999969482422
2020-04-02,40.11000061035156
2019-01-02,40.25
2019-08-14,39.880001068115234
2018-10-30,39.64400100708008
2019-06-11,39.849998474121094
2019-05-10,38.5
2019-04-08,38.244998931884766
2018-08-27,38.290000915527344
2018-07-26,38.9900016784668
2018-09-28,39.41999816894531
2019-03-07,40.369998931884766
2019-10-30,40.23500061035156
2020-01-17,40.349998474121094
2020-06-23,39.15999984741211
2020-04-08,39.349998474121094
2020-06-26,39.47999954223633
2019-03-22,40.279998779296875
2019-01-17,40.79999923706055
2019-08-29,39.941001892089844
2018-11-14,39.88999938964844
2019-06-26,40.191001892089844
2018-09-11,40.56999969482422
2018-07-09,40.869998931884766
2018-08-10,40.83000183105469
2019-04-23,41.59000015258789
2019-09-30,42.029998779296875
2020-01-23,42.369998931884766
2019-11-08,42.571998596191406
2020-04-14,42.51499938964844
2019-11-11,42.55500030517578
2020-01-29,42.52000045776367
2020-04-17,42.39500045776367
2018-07-24,42.47999954223633
2018-09-26,42.95000076293945
2019-05-08,42.65999984741211
2019-03-05,41.849998474121094
2019-02-01,41.380001068115234
2018-12-31,41.369998931884766
2018-11-29,41.81999969482422
2019-08-12,42.09000015258789
2019-07-11,42.08000183105469
2019-09-13,42.31999969482422
2019-11-14,42.3650016784668
2020-04-20,42.779998779296875
2020-02-04,43.25
2020-04-23,41.029998779296875
2018-12-14,41.54999923706055
2019-08-27,40.77000045776367
2018-08-08,40.599998474121094
2018-10-11,39.5099983215332
2018-11-12,40.04999923706055
2019-07-26,40.369998931884766
2019-06-24,38.54999923706055
2019-05-23,38.59000015258789
2019-03-20,38.880001068115234
2019-01-15,39.45000076293945
2019-11-20,40.10499954223633
2020-02-07,41.2400016784668
2020-02-10,41.11000061035156
2020-04-29,40.70000076293945
2019-11-26,41.09000015258789
2020-02-13,41.70000076293945
2019-01-30,40.4900016784668
2018-08-23,40.4900016784668
2018-09-24,40.0099983215332
2018-11-27,40.400001525878906
2018-10-26,40.11000061035156
2019-07-09,39.880001068115234
2019-06-07,37.47999954223633
2019-05-06,34.77899932861328
2019-04-04,34.849998474121094
2019-09-11,32.66999816894531
2019-11-29,31.34000015258789
2020-05-05,32.150001525878906
2019-12-02,32.15999984741211
2020-02-19,32.5
2020-05-08,31.049999237060547
2019-05-21,29.329999923706055
2019-03-18,26.31999969482422
2018-09-07,26.510000228881836
2018-08-06,25.700000762939453
2018-10-09,21.860000610351562
2019-02-14,22.610000610351562
2018-12-12,21.5
2019-07-24,22.5
2019-09-26,22.5049991607666
2019-10-28,22.44300079345703
2019-12-05,24.450000762939453
2020-05-11,24.510000228881836
2019-07-03,25.09000015258789
2020-02-25,25.209999084472656
2020-05-14,26.31999969482422
2020-02-28,26.8700008392334
2019-08-08,27.780000686645508
2019-06-05,28.0
2018-07-20,26.510000228881836
2018-08-21,26.170000076293945
2018-10-24,25.459999084472656
2019-04-02,26.969999313354492
2019-03-01,28.8799991607666
2019-01-28,29.010000228881836
2018-12-27,31.152000427246094
2019-09-09,30.760000228881836
2020-03-02,31.334999084472656
2020-05-20,29.56999969482422
2019-12-17,28.329999923706055
2020-03-05,29.75
2019-02-12,29.34000015258789
2019-01-11,28.690000534057617
2018-12-10,27.959999084472656
2019-08-23,28.559999465942383
2018-11-08,28.440000534057617
2019-07-22,29.010000228881836
2019-06-20,31.6200008392334
2018-09-05,33.5
2019-04-17,31.950000762939453
2019-09-24,30.43000030517578
2019-12-20,29.809999465942383
2020-05-26,24.7549991607666
2019-04-30,24.40999984741211
2019-12-23,24.90999984741211
2020-03-11,25.5
2020-05-29,25.645000457763672
2019-12-26,25.170000076293945
2020-06-01,23.459999084472656
2019-05-02,23.219999313354492
2019-02-27,24.114999771118164
2018-11-23,24.959999084472656
2019-08-06,24.950000762939453
2018-07-18,25.25
2018-09-20,25.06999969482422
2018-10-22,24.979999542236328
2019-07-05,26.40999984741211
2019-06-03,27.739999771118164
2019-10-09,28.049999237060547
2019-10-11,27.579999923706055
2020-03-17,28.010000228881836
2020-06-04,28.270000457763672
2019-10-14,28.690000534057617
2020-03-20,29.3700008392334
2018-11-06,31.84000015258789
2019-06-18,32.119998931884766
2019-05-17,31.642000198364258
2019-04-15,30.329999923706055
