Dates,WRK
2018-06-20,53.6710205078125
2018-06-21,52.73457336425781
2018-06-25,53.221160888671875
2018-06-22,53.45986557006836
2018-06-26,53.4965934753418
2018-06-27,52.79884338378906
2018-06-28,52.367347717285156
2018-06-29,52.3489875793457
2018-07-02,52.266357421875
2018-07-03,51.95421600341797
2018-07-05,52.06438064575195
2018-07-16,52.25717544555664
2018-09-18,52.96410369873047
2019-01-24,53.349693298339844
2019-09-05,52.606048583984375
2018-11-21,53.14771270751953
2020-01-13,52.73457336425781
2020-04-01,52.367347717285156
2020-06-19,52.59687042236328
2019-10-29,52.91819381713867
2020-01-16,53.055908203125
2020-06-22,52.7896614074707
2018-10-03,52.495880126953125
2018-07-31,52.7529411315918
2019-03-12,52.54178237915039
2019-02-08,51.77059555053711
2019-01-07,51.5227165222168
2018-12-06,52.59687042236328
2019-08-19,53.2303466796875
2019-07-18,52.440792083740234
2019-05-15,50.87087631225586
2019-09-20,51.24729537963867
2019-11-01,51.67878723144531
2020-04-07,52.07356262207031
2020-06-25,51.5686149597168
2020-06-16,51.4020881652832
2019-11-04,50.88399124145508
2020-01-22,50.61570358276367
2019-11-07,51.71664810180664
2020-04-13,50.84698486328125
2019-07-01,50.99501419067383
2019-05-30,51.180049896240234
2018-08-15,51.439090728759766
2018-10-18,51.346580505371094
2019-03-27,50.73596954345703
2019-01-22,50.71746063232422
2018-12-21,51.254066467285156
2019-09-03,51.892425537109375
2018-11-19,51.54085922241211
2019-08-02,51.7536506652832
2020-01-28,51.37432861328125
2020-04-16,50.958011627197266
2019-11-13,50.088356018066406
2020-01-31,51.0505256652832
2018-12-04,50.772979736328125
2018-11-02,50.86549377441406
2019-07-16,51.420597076416016
2018-08-30,51.14303970336914
2018-10-01,50.96725845336914
2019-06-14,51.35582733154297
2019-05-13,51.642635345458984
2019-04-11,51.762901306152344
2019-02-06,51.95718765258789
2019-09-18,52.37350845336914
2020-02-03,52.5862922668457
2020-04-22,52.11445999145508
2019-11-19,51.300323486328125
2020-02-06,50.116111755371094
2019-11-22,49.672027587890625
2019-03-25,49.52400588989258
2019-02-21,49.440738677978516
2018-12-19,49.58877182006836
2018-07-12,49.375980377197266
2018-09-14,47.92346954345703
2018-08-13,47.729190826416016
2018-10-16,46.77627182006836
2019-07-31,45.45328903198242
2019-05-28,41.863651275634766
2019-04-26,40.36488342285156
2020-04-28,38.810611724853516
2019-11-25,39.42121887207031
2020-02-12,39.1806755065918
2020-05-01,39.88380432128906
2020-05-04,39.92081069946289
2019-06-12,39.4952278137207
2019-04-09,39.30094528198242
2019-03-08,37.25634002685547
2019-02-04,38.4868049621582
2018-07-27,37.0343017578125
2018-08-28,38.44054412841797
2019-01-03,38.44054412841797
2019-08-15,37.876197814941406
2018-10-31,39.634002685546875
2019-09-16,39.75428009033203
2020-02-18,41.41032409667969
2020-05-07,41.32705307006836
2018-08-17,41.97467041015625
2019-12-04,43.23289489746094
2020-02-21,43.29764938354492
2018-12-17,43.30232238769531
2019-08-30,42.79783630371094
2018-11-15,41.84490203857422
2019-07-29,42.349395751953125
2019-06-27,42.56427764892578
2019-04-24,42.44282150268555
2018-07-10,43.115478515625
2018-09-12,43.040740966796875
2019-02-19,42.72309875488281
2019-01-18,42.554931640625
2020-02-24,42.340057373046875
2020-05-13,43.37706756591797
2019-12-10,43.4985237121582
2020-02-27,43.395751953125
2019-12-13,43.30232238769531
2020-05-19,44.01235580444336
2019-03-06,44.16183090209961
2018-11-30,43.45180892944336
2019-08-13,43.171531677246094
2019-07-12,42.3120231628418
2019-06-10,41.30303955078125
2019-05-09,41.293697357177734
2018-07-25,41.48988723754883
2018-09-27,40.97605514526367
2018-10-29,41.452518463134766
2019-10-16,37.54737091064453
2019-12-16,37.60342025756836
2020-03-04,36.771942138671875
2020-05-22,35.76295852661133
2019-10-01,34.51106643676758
2019-12-19,32.9228515625
2018-09-10,34.85673522949219
2019-05-24,35.43597412109375
2018-08-09,34.81937026977539
2019-04-22,35.27714538574219
2019-03-21,36.33285140991211
2019-01-16,35.71624755859375
2019-08-28,37.25775146484375
2018-11-13,37.323150634765625
2018-10-12,37.22038269042969
2019-06-25,36.435611724853516
2020-03-10,37.64079284667969
2020-05-28,38.25739288330078
2019-10-07,37.55671310424805
2020-03-13,37.724876403808594
2019-10-10,37.6688232421875
2020-03-16,37.902381896972656
2020-06-03,38.69649124145508
2018-11-28,38.5470085144043
2018-09-25,38.33213806152344
2018-07-23,39.07953643798828
2018-08-24,39.5092887878418
2019-07-10,38.939395904541016
2019-05-07,38.72452163696289
2019-04-05,38.733856201171875
2019-03-04,38.033172607421875
2019-01-31,36.15534210205078
2019-09-12,35.501365661621094
2019-12-31,35.74427032470703
2020-03-19,36.09929275512695
2020-01-03,35.40794372558594
2020-06-09,35.3238639831543
2019-02-15,35.19306564331055
2019-01-14,36.16468048095703
2018-07-06,36.566410064697266
2018-08-07,36.27811050415039
2018-10-10,36.91142272949219
2018-12-13,37.10991668701172
2019-08-26,38.11186981201172
2019-07-25,37.10991668701172
2019-05-22,37.11936950683594
2019-03-19,37.497467041015625
2020-01-06,37.08156204223633
2020-03-25,36.486061096191406
2020-06-12,35.332881927490234
2019-10-22,35.493568420410156
2020-01-09,36.21194839477539
2020-06-15,36.419898986816406
2019-10-25,35.814945220947266
2020-03-31,35.361236572265625
2020-06-18,35.635353088378906
2019-04-03,36.6656608581543
2018-08-22,37.38404083251953
2018-10-25,37.41239547729492
2019-01-29,37.0153923034668
2018-12-28,35.493568420410156
2018-11-26,36.183589935302734
2019-08-09,36.35373306274414
2019-07-08,35.58808898925781
2019-06-06,36.01344680786133
2019-09-10,34.73737716674805
2020-01-15,34.60504913330078
2020-04-03,35.59754180908203
2019-10-31,35.50302505493164
2020-04-06,35.900020599365234
2020-06-24,36.249759674072266
2018-11-09,37.59199142456055
2019-07-23,36.81690216064453
2019-06-21,37.639251708984375
2019-05-20,37.0343017578125
2019-04-18,37.70541763305664
2018-09-06,37.393489837646484
2018-10-08,36.78853988647461
2019-02-13,36.854705810546875
2018-12-11,36.864158630371094
2019-09-25,37.37458801269531
2020-01-21,36.608943939208984
2020-04-09,34.860260009765625
2019-11-06,33.55583572387695
2020-01-24,33.546382904052734
2020-01-27,33.83940505981445
2020-04-15,34.501068115234375
2018-12-26,34.8129997253418
2019-08-07,34.60504913330078
2019-06-04,35.077667236328125
2018-09-21,35.02094650268555
2018-07-19,36.27811050415039
2018-08-20,35.90947723388672
2018-10-23,36.41044616699219
2019-05-03,37.138275146484375
2019-04-01,36.28756332397461
2019-02-28,36.202491760253906
2019-11-12,36.0323486328125
2020-01-30,35.53968048095703
2019-11-15,35.616207122802734
2020-04-21,34.554325103759766
2019-04-16,35.57794189453125
2019-03-15,35.81710433959961
2019-02-11,35.797969818115234
2019-01-10,35.07091522216797
2019-08-22,33.62636947631836
2018-11-07,34.38212585449219
2018-08-03,33.69334030151367
2018-09-04,33.17674255371094
2019-06-19,33.32980728149414
2019-09-23,32.545352935791016
2019-11-18,32.17225646972656
2020-02-05,31.722627639770508
2020-04-24,31.18690299987793
2019-03-29,31.799163818359375
2019-11-21,34.05685806274414
2020-04-27,34.32472610473633
2020-02-11,35.06134796142578
2020-04-30,34.8413200378418
2019-05-01,34.85089111328125
2019-02-26,34.92741394042969
2019-01-25,34.726524353027344
2018-12-24,35.54924011230469
2019-09-06,34.48735427856445
2018-07-17,33.82726287841797
2018-09-19,34.42039108276367
2019-08-05,34.296024322509766
2019-10-08,34.9178466796875
2019-12-11,35.128318786621094
2019-11-27,33.655067443847656
2020-02-14,33.148040771484375
2020-05-06,33.23414611816406
2019-01-08,34.20035934448242
2018-12-07,34.889156341552734
2019-08-20,35.82667541503906
2018-11-05,35.616207122802734
2019-07-19,36.46762466430664
