Dates,ROP
2018-08-28,267.82000732421875
2019-01-03,297.9700012207031
2019-08-15,293.0899963378906
2018-10-31,281.8900146484375
2019-09-16,287.79998779296875
2020-02-18,284.95001220703125
2020-05-07,288.0299987792969
2018-08-17,289.7200012207031
2019-12-04,291.2699890136719
2020-02-21,296.6700134277344
2018-12-17,297.260009765625
2019-08-30,298.1099853515625
2018-11-15,297.3599853515625
2019-07-29,294.3399963378906
2019-06-27,294.0
2019-04-24,294.760009765625
2018-07-10,298.2799987792969
2018-09-12,298.95001220703125
2019-02-19,292.6600036621094
2019-01-18,290.2099914550781
2020-02-24,287.6499938964844
2020-05-13,288.3999938964844
2019-12-10,287.75
2020-02-27,294.20001220703125
2019-12-13,295.79998779296875
2020-05-19,298.07000732421875
2019-03-06,303.75
2018-11-30,300.5199890136719
2019-08-13,287.8500061035156
2019-07-12,289.3699951171875
2019-06-10,286.2799987792969
2019-05-09,290.760009765625
2018-07-25,288.9100036621094
2018-09-27,286.3500061035156
2018-10-29,280.25
2019-10-16,275.0199890136719
2019-12-16,271.1000061035156
2020-03-04,275.07000732421875
2020-05-22,270.1199951171875
2019-10-01,266.75
2019-12-19,258.19000244140625
2018-09-10,259.6300048828125
2019-05-24,265.17999267578125
2018-08-09,268.8399963378906
2019-04-22,268.1400146484375
2019-03-21,266.9800109863281
2019-01-16,265.260009765625
2019-08-28,267.5899963378906
2018-11-13,271.44000244140625
2018-10-12,273.1099853515625
2019-06-25,273.2300109863281
2020-03-10,275.4100036621094
2020-05-28,274.5299987792969
2019-10-07,272.1199951171875
2020-03-13,271.3500061035156
2019-10-10,273.7099914550781
2020-03-16,277.1700134277344
2020-06-03,282.5899963378906
2018-11-28,280.1499938964844
2018-09-25,278.3599853515625
2018-07-23,280.1600036621094
2018-08-24,283.739990234375
2019-07-10,282.0400085449219
2019-05-07,283.739990234375
2019-04-05,289.30999755859375
2019-03-04,289.1000061035156
2019-01-31,293.32000732421875
2019-09-12,293.4800109863281
2019-12-31,298.1000061035156
2020-03-19,300.0
2020-01-03,298.30999755859375
2020-06-09,300.2200012207031
2019-02-15,302.04998779296875
2019-01-14,308.3800048828125
2018-07-06,310.79998779296875
2018-08-07,308.4800109863281
2018-10-10,312.0
2018-12-13,313.1499938964844
2019-08-26,313.7099914550781
2019-07-25,314.8999938964844
2019-05-22,317.3900146484375
2019-03-19,320.2200012207031
2020-01-06,321.0899963378906
2020-03-25,324.1400146484375
2020-06-12,324.6700134277344
2019-10-22,326.739990234375
2020-01-09,327.2300109863281
2020-06-15,322.5
2019-10-25,321.2699890136719
2020-03-31,319.95001220703125
2020-06-18,318.0
2019-04-03,323.3900146484375
2018-08-22,324.7900085449219
2018-10-25,327.3800048828125
2019-01-29,327.4800109863281
2018-12-28,327.54998779296875
2018-11-26,331.6400146484375
2019-08-09,334.8800048828125
2019-07-08,333.8599853515625
2019-06-06,334.989990234375
2019-09-10,333.6099853515625
2020-01-15,332.8399963378906
2020-04-03,335.8599853515625
2019-10-31,336.6000061035156
2020-04-06,340.25
2020-06-24,342.57000732421875
2018-11-09,348.6600036621094
2019-07-23,349.0
2019-06-21,350.9100036621094
2019-05-20,347.5400085449219
2019-04-18,348.44000244140625
2018-09-06,346.07000732421875
2018-10-08,344.2900085449219
2019-02-13,343.739990234375
2018-12-11,347.1199951171875
2019-09-25,351.3900146484375
2020-01-21,353.6300048828125
2020-04-09,353.1199951171875
2019-11-06,351.6700134277344
2020-01-24,350.94000244140625
2020-01-27,351.0799865722656
2020-04-15,353.69000244140625
2018-12-26,352.4700012207031
2019-08-07,363.8500061035156
2019-06-04,352.69000244140625
2018-09-21,358.6700134277344
2018-07-19,360.8800048828125
2018-08-20,361.4800109863281
2018-10-23,358.0
2019-05-03,360.92999267578125
2019-04-01,359.1199951171875
2019-02-28,355.5400085449219
2019-11-12,356.5299987792969
2020-01-30,352.5400085449219
2019-11-15,357.489990234375
2020-04-21,351.0199890136719
2019-04-16,354.57000732421875
2019-03-15,355.55999755859375
2019-02-11,361.6600036621094
2019-01-10,360.5199890136719
2019-08-22,356.6600036621094
2018-11-07,360.04998779296875
2018-08-03,360.6700134277344
2018-09-04,356.5400085449219
2019-06-19,356.1499938964844
2019-09-23,349.489990234375
2019-11-18,346.8800048828125
2020-02-05,349.4700012207031
2020-04-24,346.3500061035156
2019-03-29,350.8399963378906
2019-11-21,351.9599914550781
2020-04-27,358.9800109863281
2020-02-11,360.9700012207031
2020-04-30,366.760009765625
2019-05-01,369.42999267578125
2019-02-26,369.95001220703125
2019-01-25,366.4599914550781
2018-12-24,368.2300109863281
2019-09-06,365.79998779296875
2018-07-17,367.239990234375
2018-09-19,370.30999755859375
2019-08-05,368.2699890136719
2019-10-08,369.4200134277344
2019-12-11,368.7699890136719
2019-11-27,369.67999267578125
2020-02-14,368.2200012207031
2020-05-06,366.4200134277344
2019-01-08,365.32000732421875
2018-12-07,369.67999267578125
2019-08-20,373.6499938964844
2018-11-05,375.010009765625
2019-07-19,379.239990234375
2018-10-04,376.4200134277344
2019-06-17,376.04998779296875
2019-05-16,376.1199951171875
2018-08-01,379.04998779296875
2019-03-13,380.3800048828125
2019-12-03,384.489990234375
2020-02-20,384.75
2019-12-06,385.1400146484375
2020-05-12,385.510009765625
2019-12-09,380.4599914550781
2020-02-26,379.9100036621094
2020-05-15,378.260009765625
2019-03-28,376.0
2018-09-17,376.9800109863281
2018-08-16,372.0
2018-10-19,371.55999755859375
2019-04-29,367.1300048828125
2019-01-23,367.3999938964844
2019-09-04,367.30999755859375
2018-11-20,367.1000061035156
2019-07-02,362.9100036621094
2019-05-31,352.54998779296875
2019-12-12,352.2900085449219
2020-05-18,349.8599853515625
2019-09-27,358.7300109863281
2020-03-03,358.1400146484375
2020-05-21,356.9599914550781
2019-05-14,361.9700012207031
2018-08-31,354.69000244140625
2018-07-30,352.0400085449219
2018-10-02,358.8299865722656
2019-04-12,363.8500061035156
2019-03-11,363.489990234375
2019-02-07,362.8800048828125
2019-07-17,362.2699890136719
2019-09-19,356.1700134277344
2019-10-21,353.9800109863281
2019-12-18,356.1400146484375
2020-03-06,356.8500061035156
2019-10-03,365.3800048828125
2020-03-09,369.260009765625
2020-05-27,364.69000244140625
2019-12-24,368.8399963378906
2020-03-12,376.9100036621094
2018-12-20,376.0299987792969
2019-08-01,377.25
2018-08-14,354.30999755859375
2018-07-13,357.3800048828125
2018-10-17,359.8500061035156
2019-05-29,361.1199951171875
2019-03-26,360.7799987792969
2019-02-22,362.010009765625
2019-10-04,361.0400085449219
2019-11-05,361.54998779296875
2019-12-27,360.3399963378906
2020-06-02,361.44000244140625
2019-12-30,364.4100036621094
2020-03-18,358.0899963378906
2020-06-05,359.0
2019-07-15,361.8800048828125
2018-12-03,357.2699890136719
2019-06-13,359.9700012207031
2019-01-04,341.67999267578125
2018-08-29,340.6400146484375
2019-02-05,345.760009765625
2018-11-01,343.1700134277344
2019-08-16,337.20001220703125
2019-04-10,338.9800109863281
2019-09-17,342.0
2019-10-15,348.3500061035156
2020-01-02,342.6300048828125
2020-06-08,341.4100036621094
2019-10-18,340.20001220703125
2020-03-24,341.2699890136719
2020-06-11,342.2799987792969
2020-01-08,342.0899963378906
2019-04-25,338.2300109863281
2019-07-30,335.2900085449219
2019-02-20,339.1499938964844
2018-07-11,335.17999267578125
2018-09-13,335.8399963378906
2018-10-15,343.1600036621094
2019-06-28,343.1099853515625
2018-12-18,338.7300109863281
2018-11-16,342.55999755859375
2019-10-02,345.489990234375
2020-03-27,342.010009765625
2020-01-10,343.9700012207031
2019-10-24,349.05999755859375
2020-03-30,341.3699951171875
2020-06-17,339.4599914550781
2020-01-14,343.82000732421875
2020-04-02,349.3999938964844
2019-01-02,352.4599914550781
2019-08-14,352.25
2018-10-30,345.1199951171875
2019-06-11,350.239990234375
2019-05-10,354.04998779296875
2019-04-08,354.3399963378906
2018-08-27,356.3900146484375
2018-07-26,359.9599914550781
2018-09-28,364.489990234375
2019-03-07,363.989990234375
2019-10-30,362.3599853515625
2020-01-17,361.8800048828125
2020-06-23,352.57000732421875
2020-04-08,354.8999938964844
2020-06-26,348.3999938964844
2019-03-22,351.8699951171875
2019-01-17,349.4200134277344
2019-08-29,349.8699951171875
2018-11-14,347.4800109863281
2019-06-26,350.17999267578125
2018-09-11,352.70001220703125
2018-07-09,354.17999267578125
2018-08-10,356.989990234375
2019-04-23,353.17999267578125
2019-09-30,353.5299987792969
2020-01-23,354.4100036621094
2019-11-08,355.6400146484375
2020-04-14,355.2200012207031
2019-11-11,354.55999755859375
2020-01-29,357.760009765625
2020-04-17,357.80999755859375
2018-07-24,356.260009765625
2018-09-26,365.1700134277344
2019-05-08,363.3599853515625
2019-03-05,359.989990234375
2019-02-01,361.7300109863281
2018-12-31,366.0
2018-11-29,370.4700012207031
2019-08-12,372.7200012207031
2019-07-11,374.6499938964844
2019-09-13,374.8800048828125
2019-11-14,377.6700134277344
2020-04-20,376.0899963378906
2020-02-04,380.3599853515625
2020-04-23,380.20001220703125
2018-12-14,380.6600036621094
2019-08-27,378.8500061035156
2018-08-08,380.8399963378906
2018-10-11,375.989990234375
2018-11-12,379.8500061035156
2019-07-26,381.17999267578125
2019-06-24,393.0
2019-05-23,388.1499938964844
2019-03-20,386.3299865722656
2019-01-15,389.7200012207031
2019-11-20,390.8399963378906
2020-02-07,387.3900146484375
2020-02-10,388.260009765625
2020-04-29,391.7799987792969
2019-11-26,395.0
2020-02-13,392.1600036621094
2019-01-30,391.55999755859375
2018-08-23,392.7699890136719
2018-09-24,392.2200012207031
2018-11-27,394.3900146484375
2018-10-26,390.8800048828125
2019-07-09,390.0899963378906
2019-06-07,382.5199890136719
2019-05-06,375.7900085449219
2019-04-04,374.6700134277344
2019-09-11,365.7900085449219
2019-11-29,354.05999755859375
2020-05-05,361.6600036621094
2019-12-02,371.1000061035156
2020-02-19,367.3999938964844
2020-05-08,365.2699890136719
2019-05-21,352.2200012207031
2019-03-18,329.67999267578125
2018-09-07,341.9700012207031
2018-08-06,333.44000244140625
2018-10-09,310.5400085449219
2019-02-14,313.5199890136719
2018-12-12,303.9599914550781
2019-07-24,311.8399963378906
2019-09-26,299.04998779296875
2019-10-28,309.44000244140625
2019-12-05,304.1099853515625
2020-05-11,281.7699890136719
2019-07-03,287.1000061035156
2020-02-25,296.8999938964844
2020-05-14,306.32000732421875
2020-02-28,313.19000244140625
2019-08-08,319.67999267578125
2019-06-05,317.8800048828125
2018-07-20,302.79998779296875
2018-08-21,305.07000732421875
2018-10-24,308.0
2019-04-02,317.2699890136719
2019-03-01,327.1499938964844
2019-01-28,320.760009765625
2018-12-27,327.5899963378906
2019-09-09,316.6099853515625
2020-03-02,324.92999267578125
2020-05-20,317.510009765625
2019-12-17,316.6400146484375
2020-03-05,324.25
2019-02-12,324.95001220703125
2019-01-11,315.29998779296875
2018-12-10,318.5199890136719
2019-08-23,322.2200012207031
2018-11-08,317.2699890136719
2019-07-22,317.42999267578125
2019-06-20,354.94000244140625
2018-09-05,344.9800109863281
2019-04-17,342.32000732421875
2019-09-24,340.45001220703125
2019-12-20,342.82000732421875
2020-05-26,352.2300109863281
2019-04-30,353.7699890136719
2019-12-23,360.8999938964844
2020-03-11,362.32000732421875
2020-05-29,368.54998779296875
2019-12-26,368.44000244140625
2020-06-01,360.92999267578125
2019-05-02,357.8399963378906
2019-02-27,363.1199951171875
2018-11-23,374.3800048828125
2019-08-06,367.20001220703125
2018-07-18,370.9599914550781
2018-09-20,370.3999938964844
2018-10-22,367.1000061035156
2019-07-05,377.8999938964844
2019-06-03,380.0
2019-10-09,388.5400085449219
2019-10-11,394.95001220703125
2020-03-17,393.30999755859375
2020-06-04,396.6199951171875
2019-10-14,404.2300109863281
2020-03-20,404.6400146484375
2018-11-06,410.4100036621094
2019-06-18,406.7900085449219
2019-05-17,406.1099853515625
2019-04-15,405.1000061035156
2019-03-14,401.2200012207031
2019-01-09,402.07000732421875
2018-08-02,397.30999755859375
2018-10-05,405.6700134277344
2019-08-21,405.010009765625
2019-10-17,404.5199890136719
2020-03-23,406.8599853515625
2020-06-10,400.760009765625
2019-02-25,403.0
2020-01-07,398.6600036621094
2020-03-26,393.6099853515625
2019-10-23,393.2799987792969
