Dates,ROP
2020-05-07,285.2799987792969
2018-08-17,288.3399963378906
2019-12-04,289.67999267578125
2020-02-21,296.0299987792969
2018-12-17,296.5299987792969
2019-08-30,296.80999755859375
2018-11-15,289.3399963378906
2019-07-29,290.67999267578125
2019-06-27,287.9800109863281
2019-04-24,294.45001220703125
2018-07-10,297.7900085449219
2018-09-12,294.0299987792969
2019-02-19,287.0899963378906
2019-01-18,288.510009765625
2020-02-24,285.20001220703125
2020-05-13,285.75
2019-12-10,285.260009765625
2020-02-27,294.1400146484375
2019-12-13,293.8699951171875
2020-05-19,297.5899963378906
2019-03-06,301.04998779296875
2018-11-30,286.6600036621094
2019-08-13,287.2200012207031
2019-07-12,284.82000732421875
2019-06-10,285.3599853515625
2019-05-09,281.489990234375
2018-07-25,284.3500061035156
2018-09-27,281.20001220703125
2018-10-29,273.8399963378906
2019-10-16,266.55999755859375
2019-12-16,268.8699951171875
2020-03-04,269.4700012207031
2020-05-22,262.7799987792969
2019-10-01,258.0799865722656
2019-12-19,247.00999450683594
2018-09-10,259.4100036621094
2019-05-24,265.1499938964844
2018-08-09,263.82000732421875
2019-04-22,266.5199890136719
2019-03-21,266.6099853515625
2019-01-16,258.79998779296875
2019-08-28,267.489990234375
2018-11-13,269.07000732421875
2018-10-12,269.1400146484375
2019-06-25,271.6499938964844
2020-03-10,275.17999267578125
2020-05-28,273.1600036621094
2019-10-07,271.32000732421875
2020-03-13,270.29998779296875
2019-10-10,272.6000061035156
2020-03-16,275.4100036621094
2020-06-03,282.0400085449219
2018-11-28,274.70001220703125
2018-09-25,276.260009765625
2018-07-23,278.70001220703125
2018-08-24,283.1499938964844
2019-07-10,279.8699951171875
2019-05-07,283.25
2019-04-05,287.489990234375
2019-03-04,283.260009765625
2019-01-31,292.2300109863281
2019-09-12,293.1300048828125
2019-12-31,297.8599853515625
2020-03-19,299.75
2020-01-03,297.6199951171875
2020-06-09,300.1600036621094
2019-02-15,301.25
2019-01-14,308.1499938964844
2018-07-06,309.3399963378906
2018-08-07,306.1199951171875
2018-10-10,311.9599914550781
2018-12-13,311.2300109863281
2019-08-26,313.4700012207031
2019-07-25,314.79998779296875
2019-05-22,317.19000244140625
2019-03-19,319.3500061035156
2020-01-06,319.8699951171875
2020-03-25,323.55999755859375
2020-06-12,323.6499938964844
2019-10-22,323.6300048828125
2020-01-09,320.92999267578125
2020-06-15,319.9599914550781
2019-10-25,319.82000732421875
2020-03-31,319.25
2020-06-18,317.6700134277344
2019-04-03,323.1499938964844
2018-08-22,323.739990234375
2018-10-25,326.3399963378906
2019-01-29,325.4599914550781
2018-12-28,326.2099914550781
2018-11-26,331.4700012207031
2019-08-09,331.9200134277344
2019-07-08,330.7200012207031
2019-06-06,334.010009765625
2019-09-10,329.4700012207031
2020-01-15,330.9800109863281
2020-04-03,335.2699890136719
2019-10-31,335.57000732421875
2020-04-06,340.1000061035156
2020-06-24,341.9700012207031
2018-11-09,347.92999267578125
2019-07-23,348.2699890136719
2019-06-21,347.0
2019-05-20,345.1600036621094
2019-04-18,345.489990234375
2018-09-06,343.8299865722656
2018-10-08,343.010009765625
2019-02-13,342.9200134277344
2018-12-11,346.4700012207031
2019-09-25,351.260009765625
2020-01-21,351.42999267578125
2020-04-09,349.3900146484375
2019-11-06,347.9700012207031
2020-01-24,349.7200012207031
2020-01-27,350.8399963378906
2020-04-15,351.2900085449219
2018-12-26,350.260009765625
2019-08-07,347.1499938964844
2019-06-04,352.4800109863281
2018-09-21,357.80999755859375
2018-07-19,359.70001220703125
2018-08-20,357.1400146484375
2018-10-23,357.6199951171875
2019-05-03,360.19000244140625
2019-04-01,358.20001220703125
2019-02-28,352.9700012207031
2019-11-12,354.3800048828125
2020-01-30,352.44000244140625
2019-11-15,356.20001220703125
2020-04-21,348.8999938964844
2019-04-16,351.6300048828125
2019-03-15,353.95001220703125
2019-02-11,359.989990234375
2019-01-10,358.6000061035156
2019-08-22,353.0899963378906
2018-11-07,358.5400085449219
2018-08-03,356.7300109863281
2018-09-04,352.8299865722656
2019-06-19,348.07000732421875
2019-09-23,345.2200012207031
2019-11-18,345.3599853515625
2020-02-05,347.239990234375
2020-04-24,343.9200134277344
2019-03-29,347.4100036621094
2019-11-21,351.6600036621094
2020-04-27,358.07000732421875
2020-02-11,360.6000061035156
2020-04-30,365.3699951171875
2019-05-01,367.3599853515625
2019-02-26,365.6600036621094
2019-01-25,365.69000244140625
2018-12-24,365.30999755859375
2019-09-06,364.6199951171875
2018-07-17,361.8599853515625
2018-09-19,365.739990234375
2019-08-05,364.6400146484375
2019-10-08,367.6099853515625
2019-12-11,365.3800048828125
2019-11-27,365.2200012207031
2020-02-14,363.7900085449219
2020-05-06,363.0899963378906
2019-01-08,362.94000244140625
2018-12-07,366.260009765625
2019-08-20,373.57000732421875
2018-11-05,373.510009765625
2019-07-19,378.0799865722656
2018-10-04,376.0799865722656
2019-06-17,372.55999755859375
2019-05-16,374.29998779296875
2018-08-01,374.79998779296875
2019-03-13,380.3800048828125
2019-12-03,384.45001220703125
2020-02-20,381.3699951171875
2019-12-06,384.239990234375
2020-05-12,377.3599853515625
2019-12-09,377.54998779296875
2020-02-26,374.57000732421875
2020-05-15,370.9100036621094
2019-03-28,373.8900146484375
2018-09-17,374.6400146484375
2018-08-16,370.989990234375
2018-10-19,366.20001220703125
2019-04-29,361.30999755859375
2019-01-23,366.8399963378906
2019-09-04,363.6499938964844
2018-11-20,360.8900146484375
2019-07-02,356.1700134277344
2019-05-31,344.1300048828125
2019-12-12,351.79998779296875
2020-05-18,348.6300048828125
2019-09-27,358.489990234375
2020-03-03,355.0
2020-05-21,352.2699890136719
2019-05-14,358.3999938964844
2018-08-31,347.510009765625
2018-07-30,349.55999755859375
2018-10-02,357.4100036621094
2019-04-12,362.3699951171875
2019-03-11,358.80999755859375
2019-02-07,359.79998779296875
2019-07-17,355.1300048828125
2019-09-19,348.6199951171875
2019-10-21,348.739990234375
2019-12-18,353.760009765625
2020-03-06,355.8399963378906
2019-10-03,364.2699890136719
2020-03-09,366.760009765625
2020-05-27,361.8299865722656
2019-12-24,368.79998779296875
2020-03-12,375.1099853515625
2018-12-20,374.9599914550781
2019-08-01,356.9599914550781
2018-08-14,354.1099853515625
2018-07-13,354.010009765625
2018-10-17,358.4800109863281
2019-05-29,359.54998779296875
2019-03-26,356.7300109863281
2019-02-22,361.4100036621094
2019-10-04,359.6300048828125
2019-11-05,356.5299987792969
2019-12-27,359.5
2020-06-02,360.5299987792969
2019-12-30,356.5899963378906
2020-03-18,356.2099914550781
2020-06-05,355.2200012207031
2019-07-15,354.6300048828125
2018-12-03,356.6000061035156
2019-06-13,345.45001220703125
2019-01-04,337.8999938964844
2018-08-29,340.0799865722656
2019-02-05,344.7300109863281
2018-11-01,338.55999755859375
2019-08-16,332.5799865722656
2019-04-10,338.3999938964844
2019-09-17,340.04998779296875
2019-10-15,342.4800109863281
2020-01-02,338.70001220703125
2020-06-08,338.989990234375
2019-10-18,335.67999267578125
2020-03-24,340.75
2020-06-11,337.9200134277344
2020-01-08,337.0299987792969
2019-04-25,332.7300109863281
2019-07-30,334.9200134277344
2019-02-20,332.3299865722656
2018-07-11,334.4700012207031
2018-09-13,332.95001220703125
2018-10-15,341.8399963378906
2019-06-28,338.2900085449219
2018-12-18,336.9599914550781
2018-11-16,342.1099853515625
2019-10-02,338.989990234375
2020-03-27,340.95001220703125
2020-01-10,343.9700012207031
2019-10-24,340.3299865722656
2020-03-30,337.5
2020-06-17,337.94000244140625
2020-01-14,343.2799987792969
2020-04-02,348.5899963378906
2019-01-02,349.1400146484375
2019-08-14,345.6400146484375
2018-10-30,341.6400146484375
2019-06-11,349.9599914550781
2019-05-10,353.0799865722656
2019-04-08,354.0199890136719
2018-08-27,355.75
2018-07-26,359.69000244140625
2018-09-28,362.94000244140625
2019-03-07,362.79998779296875
2019-10-30,360.3699951171875
2020-01-17,353.8699951171875
2020-06-23,351.760009765625
2020-04-08,346.6199951171875
2020-06-26,347.04998779296875
2019-03-22,346.2200012207031
2019-01-17,344.3299865722656
2019-08-29,343.29998779296875
2018-11-14,346.7200012207031
2019-06-26,346.75
2018-09-11,350.5
2018-07-09,351.94000244140625
2018-08-10,353.19000244140625
2019-04-23,348.3800048828125
2019-09-30,351.9800109863281
2020-01-23,352.6300048828125
2019-11-08,354.3800048828125
2020-04-14,353.239990234375
2019-11-11,353.82000732421875
2020-01-29,357.29998779296875
2020-04-17,355.5799865722656
2018-07-24,354.2300109863281
2018-09-26,365.1700134277344
2019-05-08,363.0299987792969
2019-03-05,359.6099853515625
2019-02-01,361.44000244140625
2018-12-31,364.8699951171875
2018-11-29,370.1099853515625
2019-08-12,370.3500061035156
2019-07-11,374.0899963378906
2019-09-13,372.6000061035156
2019-11-14,373.5299987792969
2020-04-20,375.70001220703125
2020-02-04,379.739990234375
2020-04-23,378.260009765625
2018-12-14,375.6600036621094
2019-08-27,378.4599914550781
2018-08-08,376.8399963378906
2018-10-11,372.4800109863281
2018-11-12,377.8999938964844
2019-07-26,378.4599914550781
2019-06-24,389.3800048828125
2019-05-23,381.6600036621094
2019-03-20,379.7099914550781
2019-01-15,386.19000244140625
2019-11-20,385.75
2020-02-07,385.0400085449219
2020-02-10,385.44000244140625
2020-04-29,391.7799987792969
2019-11-26,389.7699890136719
2020-02-13,391.05999755859375
2019-01-30,388.3900146484375
2018-08-23,392.7300109863281
2018-09-24,389.3299865722656
2018-11-27,387.9700012207031
2018-10-26,384.010009765625
2019-07-09,387.25
2019-06-07,375.0199890136719
2019-05-06,365.9100036621094
2019-04-04,365.0
2019-09-11,355.0
2019-11-29,351.70001220703125
2020-05-05,361.0199890136719
2019-12-02,352.54998779296875
2020-02-19,366.9599914550781
2020-05-08,351.5400085449219
2019-05-21,350.3299865722656
2019-03-18,315.32000732421875
2018-09-07,341.54998779296875
2018-08-06,323.0899963378906
2018-10-09,290.94000244140625
2019-02-14,313.5199890136719
2018-12-12,283.260009765625
2019-07-24,309.3900146484375
2019-09-26,287.2699890136719
2019-10-28,300.010009765625
2019-12-05,283.1499938964844
2020-05-11,254.3000030517578
2019-07-03,282.8800048828125
2020-02-25,285.17999267578125
2020-05-14,306.32000732421875
2020-02-28,305.7900085449219
2019-08-08,317.4599914550781
2019-06-05,311.80999755859375
2018-07-20,293.6600036621094
2018-08-21,305.07000732421875
2018-10-24,299.67999267578125
2019-04-02,312.6199951171875
2019-03-01,308.1099853515625
2019-01-28,318.0799865722656
2018-12-27,315.45001220703125
2019-09-09,314.7200012207031
2020-03-02,319.6600036621094
2020-05-20,314.0899963378906
2019-12-17,310.1000061035156
2020-03-05,321.9700012207031
2019-02-12,320.32000732421875
2019-01-11,310.5799865722656
2018-12-10,313.6400146484375
2019-08-23,314.010009765625
2018-11-08,306.4100036621094
2019-07-22,314.54998779296875
2019-06-20,336.7900085449219
2018-09-05,340.7200012207031
2019-04-17,341.0299987792969
2019-09-24,339.3800048828125
2019-12-20,341.0799865722656
2020-05-26,345.8699951171875
2019-04-30,351.1600036621094
2019-12-23,356.19000244140625
2020-03-11,358.3599853515625
2020-05-29,364.1199951171875
2019-12-26,357.0
2020-06-01,352.5899963378906
2019-05-02,357.489990234375
2019-02-27,361.5
2018-11-23,366.3399963378906
2019-08-06,357.75
2018-07-18,367.8800048828125
2018-09-20,365.05999755859375
2018-10-22,367.05999755859375
2019-07-05,370.2900085449219
2019-06-03,379.20001220703125
2019-10-09,381.7300109863281
2019-10-11,393.79998779296875
2020-03-17,387.7699890136719
2020-06-04,395.6199951171875
2019-10-14,401.4700012207031
2020-03-20,402.239990234375
2018-11-06,405.8299865722656
2019-06-18,401.8999938964844
2019-05-17,402.1300048828125
2019-04-15,401.2200012207031
2019-03-14,392.29998779296875
2019-01-09,389.80999755859375
2018-08-02,394.0400085449219
2018-10-05,398.6499938964844
2019-08-21,402.2300109863281
2019-10-17,402.1300048828125
2020-03-23,390.55999755859375
2020-06-10,400.0400085449219
2019-02-25,397.44000244140625
2020-01-07,386.92999267578125
2020-03-26,393.3500061035156
2019-10-23,387.2099914550781
