Dates,ROP
2020-05-01,528300.0
2020-05-04,387500.0
2019-06-12,353700.0
2019-04-09,372000.0
2019-03-08,292200.0
2019-02-04,601600.0
2018-07-27,548600.0
2018-08-28,761500.0
2019-01-03,1710200.0
2019-08-15,877800.0
2018-10-31,791200.0
2019-09-16,635300.0
2020-02-18,495000.0
2020-05-07,447500.0
2018-08-17,552600.0
2019-12-04,530200.0
2020-02-21,419700.0
2018-12-17,326100.0
2019-08-30,486300.0
2018-11-15,419300.0
2019-07-29,424800.0
2019-06-27,375400.0
2019-04-24,375500.0
2018-07-10,398800.0
2018-09-12,425300.0
2019-02-19,553300.0
2019-01-18,229900.0
2020-02-24,132900.0
2020-05-13,509800.0
2019-12-10,519200.0
2020-02-27,408600.0
2019-12-13,260700.0
2020-05-19,414300.0
2019-03-06,517200.0
2018-11-30,498000.0
2019-08-13,771100.0
2019-07-12,776700.0
2019-06-10,489800.0
2019-05-09,437800.0
2018-07-25,284000.0
2018-09-27,373400.0
2018-10-29,572000.0
2019-10-16,552500.0
2019-12-16,616800.0
2020-03-04,798900.0
2020-05-22,698500.0
2019-10-01,876000.0
2019-12-19,292700.0
2018-09-10,452400.0
2019-05-24,531100.0
2018-08-09,464300.0
2019-04-22,326100.0
2019-03-21,374800.0
2019-01-16,401400.0
2019-08-28,515400.0
2018-11-13,342300.0
2018-10-12,521800.0
2019-06-25,299700.0
2020-03-10,269600.0
2020-05-28,308800.0
2019-10-07,322000.0
2020-03-13,322200.0
2019-10-10,421200.0
2020-03-16,315500.0
2020-06-03,390500.0
2018-11-28,386800.0
2018-09-25,245600.0
2018-07-23,372000.0
2018-08-24,558500.0
2019-07-10,454200.0
2019-05-07,311900.0
2019-04-05,417000.0
2019-03-04,637000.0
2019-01-31,706300.0
2019-09-12,481200.0
2019-12-31,415700.0
2020-03-19,648100.0
2020-01-03,511400.0
2020-06-09,326600.0
2019-02-15,335500.0
2019-01-14,424100.0
2018-07-06,426300.0
2018-08-07,354400.0
2018-10-10,351600.0
2018-12-13,225500.0
2019-08-26,240900.0
2019-07-25,408300.0
2019-05-22,398000.0
2019-03-19,454600.0
2020-01-06,509700.0
2020-03-25,393000.0
2020-06-12,531500.0
2019-10-22,538500.0
2020-01-09,496300.0
2020-06-15,468600.0
2019-10-25,330400.0
2020-03-31,471100.0
2020-06-18,311500.0
2019-04-03,352800.0
2018-08-22,412200.0
2018-10-25,308200.0
2019-01-29,311100.0
2018-12-28,664800.0
2018-11-26,405100.0
2019-08-09,515100.0
2019-07-08,248500.0
2019-06-06,214500.0
2019-09-10,350400.0
2020-01-15,362000.0
2020-04-03,226200.0
2019-10-31,285600.0
2020-04-06,362000.0
2020-06-24,436100.0
2018-11-09,540100.0
2019-07-23,391100.0
2019-06-21,487900.0
2019-05-20,477700.0
2019-04-18,391000.0
2018-09-06,540700.0
2018-10-08,396700.0
2019-02-13,255500.0
2018-12-11,256100.0
2019-09-25,298300.0
2020-01-21,265600.0
2020-04-09,409400.0
2019-11-06,252500.0
2020-01-24,378800.0
2020-01-27,271100.0
2020-04-15,543000.0
2018-12-26,706000.0
2019-08-07,742400.0
2019-06-04,564600.0
2018-09-21,513500.0
2018-07-19,595800.0
2018-08-20,447600.0
2018-10-23,282800.0
2019-05-03,221000.0
2019-04-01,242500.0
2019-02-28,301600.0
2019-11-12,260200.0
2020-01-30,278200.0
2019-11-15,309200.0
2020-04-21,340000.0
2019-04-16,262700.0
2019-03-15,288900.0
2019-02-11,304000.0
2019-01-10,296200.0
2019-08-22,431500.0
2018-11-07,365800.0
2018-08-03,255700.0
2018-09-04,280000.0
2019-06-19,410300.0
2019-09-23,699000.0
2019-11-18,394100.0
2020-02-05,264900.0
2020-04-24,329000.0
2019-03-29,420600.0
2019-11-21,590000.0
2020-04-27,441100.0
2020-02-11,296200.0
2020-04-30,335900.0
2019-05-01,358200.0
2019-02-26,426000.0
2019-01-25,350600.0
2018-12-24,401400.0
2019-09-06,338900.0
2018-07-17,318200.0
2018-09-19,419900.0
2019-08-05,711600.0
2019-10-08,841000.0
2019-12-11,1041100.0
2019-11-27,700500.0
2020-02-14,840500.0
2020-05-06,478600.0
2019-01-08,387400.0
2018-12-07,1598500.0
2019-08-20,384000.0
2018-11-05,332600.0
2019-07-19,306600.0
2018-10-04,263900.0
2019-06-17,256800.0
2019-05-16,383400.0
2018-08-01,443400.0
2019-03-13,383000.0
2019-12-03,298100.0
2020-02-20,374700.0
2019-12-06,332600.0
2020-05-12,355300.0
2019-12-09,274200.0
2020-02-26,361400.0
2020-05-15,599600.0
2019-03-28,631900.0
2018-09-17,680500.0
2018-08-16,1389800.0
2018-10-19,564400.0
2019-04-29,552800.0
2019-01-23,393800.0
2019-09-04,568000.0
2018-11-20,561300.0
2019-07-02,472500.0
2019-05-31,618800.0
2019-12-12,479800.0
2020-05-18,414300.0
2019-09-27,453200.0
2020-03-03,360800.0
2020-05-21,281700.0
2019-05-14,566500.0
2018-08-31,436000.0
2018-07-30,372000.0
2018-10-02,376800.0
2019-04-12,374500.0
2019-03-11,275100.0
2019-02-07,244600.0
2019-07-17,282200.0
2019-09-19,665100.0
2019-10-21,289000.0
2019-12-18,474700.0
2020-03-06,222000.0
2019-10-03,302900.0
2020-03-09,429200.0
2020-05-27,300900.0
2019-12-24,339600.0
2020-03-12,327400.0
2018-12-20,359500.0
2019-08-01,623800.0
2018-08-14,898100.0
2018-07-13,710300.0
2018-10-17,530400.0
2019-05-29,380900.0
2019-03-26,354400.0
2019-02-22,412400.0
2019-10-04,724300.0
2019-11-05,656900.0
2019-12-27,1242100.0
2020-06-02,715500.0
2019-12-30,958900.0
2020-03-18,455200.0
2020-06-05,515000.0
2019-07-15,434000.0
2018-12-03,409400.0
2019-06-13,460100.0
2019-01-04,839100.0
2018-08-29,392500.0
2019-02-05,340100.0
2018-11-01,429300.0
2019-08-16,555400.0
2019-04-10,414400.0
2019-09-17,344200.0
2019-10-15,464900.0
2020-01-02,302200.0
2020-06-08,440500.0
2019-10-18,520400.0
2020-03-24,517100.0
2020-06-11,416100.0
2020-01-08,588700.0
2019-04-25,628600.0
2019-07-30,736300.0
2019-02-20,1069200.0
2018-07-11,704000.0
2018-09-13,658500.0
2018-10-15,657500.0
2019-06-28,359700.0
2018-12-18,520100.0
2018-11-16,478600.0
2019-10-02,543100.0
2020-03-27,723500.0
2020-01-10,543300.0
2019-10-24,464000.0
2020-03-30,440300.0
2020-06-17,350900.0
2020-01-14,477400.0
2020-04-02,838200.0
2019-01-02,735400.0
2019-08-14,507300.0
2018-10-30,461700.0
2019-06-11,431400.0
2019-05-10,998500.0
2019-04-08,721600.0
2018-08-27,480700.0
2018-07-26,651400.0
2018-09-28,912000.0
2019-03-07,303900.0
2019-10-30,251400.0
2020-01-17,503600.0
2020-06-23,661900.0
2020-04-08,670300.0
2020-06-26,742400.0
2019-03-22,667500.0
2019-01-17,614400.0
2019-08-29,383400.0
2018-11-14,366800.0
2019-06-26,390200.0
2018-09-11,440300.0
2018-07-09,369900.0
2018-08-10,375200.0
2019-04-23,500300.0
2019-09-30,449400.0
2020-01-23,788100.0
2019-11-08,307300.0
2020-04-14,149100.0
2019-11-11,313600.0
2020-01-29,290500.0
2020-04-17,200900.0
2018-07-24,410500.0
2018-09-26,754400.0
2019-05-08,479300.0
2019-03-05,587800.0
2019-02-01,404600.0
2018-12-31,453300.0
2018-11-29,541800.0
2019-08-12,352900.0
2019-07-11,308800.0
2019-09-13,356300.0
2019-11-14,360800.0
2020-04-20,412800.0
2020-02-04,513500.0
2020-04-23,419300.0
2018-12-14,373500.0
2019-08-27,431400.0
2018-08-08,366600.0
2018-10-11,374400.0
2018-11-12,469400.0
2019-07-26,428400.0
2019-06-24,808800.0
2019-05-23,630600.0
2019-03-20,460900.0
2019-01-15,420400.0
2019-11-20,470600.0
2020-02-07,311500.0
2020-02-10,303200.0
2020-04-29,373400.0
2019-11-26,310400.0
2020-02-13,301700.0
2019-01-30,270400.0
2018-08-23,279200.0
2018-09-24,319500.0
2018-11-27,297700.0
2018-10-26,432200.0
2019-07-09,955400.0
2019-06-07,468900.0
2019-05-06,478700.0
2019-04-04,528100.0
2019-09-11,786500.0
2019-11-29,1086400.0
2020-05-05,781500.0
2019-12-02,631300.0
2020-02-19,552500.0
2020-05-08,554300.0
2019-05-21,670700.0
2019-03-18,1142400.0
2018-09-07,1103500.0
2018-08-06,751200.0
2018-10-09,973800.0
2019-02-14,756400.0
2018-12-12,868100.0
2019-07-24,776900.0
2019-09-26,683000.0
2019-10-28,645600.0
2019-12-05,934800.0
2020-05-11,979400.0
2019-07-03,1257000.0
2020-02-25,1003500.0
2020-05-14,820100.0
2020-02-28,1191900.0
2019-08-08,741200.0
2019-06-05,704200.0
2018-07-20,556100.0
2018-08-21,479100.0
2018-10-24,458800.0
2019-04-02,660300.0
2019-03-01,663300.0
2019-01-28,482600.0
2018-12-27,605600.0
2019-09-09,357500.0
2020-03-02,622700.0
2020-05-20,482900.0
2019-12-17,867700.0
2020-03-05,613400.0
2019-02-12,475500.0
2019-01-11,466200.0
2018-12-10,416700.0
2019-08-23,401200.0
2018-11-08,955300.0
2019-07-22,929700.0
2019-06-20,1144800.0
2018-09-05,779800.0
2019-04-17,804900.0
2019-09-24,741300.0
2019-12-20,600100.0
2020-05-26,570700.0
2019-04-30,697700.0
2019-12-23,691600.0
2020-03-11,573600.0
2020-05-29,569700.0
2019-12-26,751100.0
2020-06-01,765300.0
2019-05-02,692500.0
2019-02-27,1201700.0
2018-11-23,699800.0
2019-08-06,536900.0
2018-07-18,447700.0
2018-09-20,290000.0
2018-10-22,322000.0
2019-07-05,559900.0
2019-06-03,571700.0
2019-10-09,567400.0
2019-10-11,1057200.0
2020-03-17,412700.0
2020-06-04,358700.0
2019-10-14,500800.0
2020-03-20,437900.0
2018-11-06,660400.0
2019-06-18,698000.0
2019-05-17,645100.0
2019-04-15,491100.0
2019-03-14,903200.0
2019-01-09,752800.0
2018-08-02,444600.0
2018-10-05,484300.0
2019-08-21,386600.0
2019-10-17,261200.0
2020-03-23,1141900.0
2020-06-10,413100.0
2019-02-25,385700.0
2020-01-07,590300.0
2020-03-26,411000.0
2019-10-23,745200.0
