Dates,ROP
2018-08-20,356.4200134277344
2018-10-23,354.07000732421875
2019-05-03,358.2699890136719
2019-04-01,349.6300048828125
2019-02-28,350.5400085449219
2019-11-12,351.6199951171875
2020-01-30,347.57000732421875
2019-11-15,346.9700012207031
2020-04-21,343.8599853515625
2019-04-16,348.5
2019-03-15,348.8999938964844
2019-02-11,354.55999755859375
2019-01-10,356.0400085449219
2019-08-22,351.1199951171875
2018-11-07,354.2699890136719
2018-08-03,356.5299987792969
2018-09-04,349.1099853515625
2019-06-19,347.7799987792969
2019-09-23,344.44000244140625
2019-11-18,342.0
2020-02-05,345.3599853515625
2020-04-24,343.3599853515625
2019-03-29,344.760009765625
2019-11-21,346.8800048828125
2020-04-27,353.55999755859375
2020-02-11,355.2200012207031
2020-04-30,361.3900146484375
2019-05-01,366.2799987792969
2019-02-26,362.82000732421875
2019-01-25,363.8500061035156
2018-12-24,362.739990234375
2019-09-06,359.4100036621094
2018-07-17,361.4599914550781
2018-09-19,363.510009765625
2019-08-05,362.3299865722656
2019-10-08,363.4599914550781
2019-12-11,361.6499938964844
2019-11-27,365.17999267578125
2020-02-14,363.6199951171875
2020-05-06,361.30999755859375
2019-01-08,359.69000244140625
2018-12-07,362.7099914550781
2019-08-20,368.7900085449219
2018-11-05,372.42999267578125
2019-07-19,374.4100036621094
2018-10-04,369.1600036621094
2019-06-17,372.239990234375
2019-05-16,370.2699890136719
2018-08-01,374.5299987792969
2019-03-13,374.75
2019-12-03,379.989990234375
2020-02-20,380.0799865722656
2019-12-06,379.8599853515625
2020-05-12,377.05999755859375
2019-12-09,375.5299987792969
2020-02-26,374.1199951171875
2020-05-15,370.3299865722656
2019-03-28,370.8999938964844
2018-09-17,371.3299865722656
2018-08-16,351.239990234375
2018-10-19,364.0899963378906
2019-04-29,360.7900085449219
2019-01-23,359.45001220703125
2019-09-04,358.8699951171875
2018-11-20,359.4800109863281
2019-07-02,354.6499938964844
2019-05-31,342.5299987792969
2019-12-12,344.7699890136719
2020-05-18,343.2099914550781
2019-09-27,351.4100036621094
2020-03-03,352.0400085449219
2020-05-21,351.5299987792969
2019-05-14,350.0799865722656
2018-08-31,347.510009765625
2018-07-30,346.7699890136719
2018-10-02,346.7699890136719
2019-04-12,359.9800109863281
2019-03-11,358.32000732421875
2019-02-07,358.0
2019-07-17,354.6600036621094
2019-09-19,346.8900146484375
2019-10-21,343.4800109863281
2019-12-18,350.25
2020-03-06,350.9700012207031
2019-10-03,358.6400146484375
2020-03-09,364.1300048828125
2020-05-27,358.8699951171875
2019-12-24,364.6600036621094
2020-03-12,372.9700012207031
2018-12-20,372.7200012207031
2019-08-01,356.0
2018-08-14,338.4800109863281
2018-07-13,351.5199890136719
2018-10-17,353.19000244140625
2019-05-29,353.29998779296875
2019-03-26,355.010009765625
2019-02-22,355.7699890136719
2019-10-04,353.80999755859375
2019-11-05,356.3399963378906
2019-12-27,354.42999267578125
2020-06-02,355.80999755859375
2019-12-30,356.42999267578125
2020-03-18,351.94000244140625
2020-06-05,354.6300048828125
2019-07-15,353.3599853515625
2018-12-03,352.260009765625
2019-06-13,345.1600036621094
2019-01-04,332.489990234375
2018-08-29,333.6700134277344
2019-02-05,340.0799865722656
2018-11-01,338.3699951171875
2019-08-16,332.45001220703125
2019-04-10,333.989990234375
2019-09-17,337.0899963378906
2019-10-15,342.05999755859375
2020-01-02,338.3399963378906
2020-06-08,338.5899963378906
2019-10-18,335.32000732421875
2020-03-24,337.20001220703125
2020-06-11,337.4800109863281
2020-01-08,335.29998779296875
2019-04-25,332.3999938964844
2019-07-30,331.5400085449219
2019-02-20,322.20001220703125
2018-07-11,330.57000732421875
2018-09-13,331.260009765625
2018-10-15,330.760009765625
2019-06-28,337.5199890136719
2018-12-18,332.17999267578125
2018-11-16,338.8699951171875
2019-10-02,338.19000244140625
2020-03-27,337.3999938964844
2020-01-10,338.5799865722656
2019-10-24,338.25
2020-03-30,336.20001220703125
2020-06-17,334.9100036621094
2020-01-14,338.7200012207031
2020-04-02,340.1600036621094
2019-01-02,346.25
2019-08-14,345.3299865722656
2018-10-30,340.8500061035156
2019-06-11,341.67999267578125
2019-05-10,348.8999938964844
2019-04-08,350.30999755859375
2018-08-27,351.1700134277344
2018-07-26,356.55999755859375
2018-09-28,357.6000061035156
2019-03-07,358.6099853515625
2019-10-30,358.9800109863281
2020-01-17,353.8699951171875
2020-06-23,346.760009765625
2020-04-08,346.5
2020-06-26,345.0
2019-03-22,345.7300109863281
2019-01-17,343.239990234375
2019-08-29,342.82000732421875
2018-11-14,343.2099914550781
2019-06-26,345.0
2018-09-11,347.1300048828125
2018-07-09,350.55999755859375
2018-08-10,352.82000732421875
2019-04-23,346.5199890136719
2019-09-30,348.5
2020-01-23,349.7200012207031
2019-11-08,351.82000732421875
2020-04-14,352.6199951171875
2019-11-11,350.9100036621094
2020-01-29,353.0
2020-04-17,353.6400146484375
2018-07-24,352.4700012207031
2018-09-26,353.92999267578125
2019-05-08,358.4599914550781
2019-03-05,356.1099853515625
2019-02-01,356.5799865722656
2018-12-31,359.3900146484375
2018-11-29,365.05999755859375
2019-08-12,369.5299987792969
2019-07-11,370.3699951171875
2019-09-13,371.95001220703125
2019-11-14,372.9100036621094
2020-04-20,371.3999938964844
2020-02-04,376.0
2020-04-23,376.2799987792969
2018-12-14,374.54998779296875
2019-08-27,372.6199951171875
2018-08-08,375.30999755859375
2018-10-11,370.7900085449219
2018-11-12,371.2300109863281
2019-07-26,376.7200012207031
2019-06-24,377.9100036621094
2019-05-23,379.67999267578125
2019-03-20,378.4100036621094
2019-01-15,384.3900146484375
2019-11-20,384.4599914550781
2020-02-07,384.45001220703125
2020-02-10,383.5400085449219
2020-04-29,383.75
2019-11-26,389.6199951171875
2020-02-13,385.489990234375
2019-01-30,386.2799987792969
2018-08-23,388.2099914550781
2018-09-24,388.510009765625
2018-11-27,387.8699951171875
2018-10-26,383.739990234375
2019-07-09,381.760009765625
2019-06-07,373.30999755859375
2019-05-06,363.9200134277344
2019-04-04,363.8399963378906
2019-09-11,354.489990234375
2019-11-29,341.1300048828125
2020-05-05,346.9700012207031
2019-12-02,348.70001220703125
2020-02-19,354.0
2020-05-08,349.9599914550781
2019-05-21,341.0
2019-03-18,300.010009765625
2018-09-07,323.95001220703125
2018-08-06,319.3800048828125
2018-10-09,290.4800109863281
2019-02-14,292.010009765625
2018-12-12,240.0
2019-07-24,288.17999267578125
2019-09-26,265.94000244140625
2019-10-28,276.6499938964844
2019-12-05,280.8299865722656
2020-05-11,245.86000061035156
2019-07-03,263.010009765625
2020-02-25,271.5199890136719
2020-05-14,288.0299987792969
2020-02-28,289.5899963378906
2019-08-08,305.29998779296875
2019-06-05,308.7699890136719
2018-07-20,290.0
2018-08-21,290.4200134277344
2018-10-24,293.0199890136719
2019-04-02,303.2900085449219
2019-03-01,307.0299987792969
2019-01-28,306.9100036621094
2018-12-27,314.2900085449219
2019-09-09,308.010009765625
2020-03-02,312.5400085449219
2020-05-20,310.8399963378906
2019-12-17,306.8500061035156
2020-03-05,313.9800109863281
2019-02-12,314.7099914550781
2019-01-11,308.70001220703125
2018-12-10,310.42999267578125
2019-08-23,312.92999267578125
2018-11-08,304.54998779296875
2019-07-22,308.1700134277344
2019-06-20,323.3299865722656
2018-09-05,331.8599853515625
2019-04-17,332.760009765625
2019-09-24,333.2200012207031
2019-12-20,333.6700134277344
2020-05-26,343.239990234375
2019-04-30,347.0799865722656
2019-12-23,353.7900085449219
2020-03-11,357.2799987792969
2020-05-29,355.0
2019-12-26,356.94000244140625
2020-06-01,347.2799987792969
2019-05-02,344.760009765625
2019-02-27,352.239990234375
2018-11-23,365.80999755859375
2019-08-06,357.75
2018-07-18,361.6600036621094
2018-09-20,363.6199951171875
2018-10-22,362.94000244140625
2019-07-05,369.010009765625
2019-06-03,368.9700012207031
2019-10-09,376.760009765625
2019-10-11,379.1499938964844
2020-03-17,387.4700012207031
2020-06-04,389.3599853515625
2019-10-14,395.8999938964844
2020-03-20,395.0
2018-11-06,401.7099914550781
2019-06-18,398.6199951171875
2019-05-17,394.1099853515625
2019-04-15,397.489990234375
2019-03-14,390.4599914550781
2019-01-09,382.2300109863281
2018-08-02,380.9800109863281
2018-10-05,392.4800109863281
2019-08-21,396.5799865722656
2019-10-17,398.6000061035156
2020-03-23,389.9100036621094
2020-06-10,389.3800048828125
2019-02-25,396.8999938964844
2020-01-07,382.55999755859375
2020-03-26,381.32000732421875
2019-10-23,383.760009765625
