Dates,FISV
2019-11-27,91.86000061035156
2020-02-14,90.87000274658203
2020-05-06,91.22000122070312
2019-01-08,90.33999633789062
2018-12-07,91.02999877929688
2019-08-20,92.30000305175781
2018-11-05,92.54000091552734
2019-07-19,94.37000274658203
2018-10-04,93.33999633789062
2019-06-17,94.0999984741211
2019-05-16,92.81999969482422
2018-08-01,94.36000061035156
2019-03-13,93.80000305175781
2019-12-03,93.87000274658203
2020-02-20,94.94000244140625
2019-12-06,94.72000122070312
2020-05-12,94.11000061035156
2019-12-09,94.16999816894531
2020-02-26,96.72000122070312
2020-05-15,95.83000183105469
2019-03-28,95.7699966430664
2018-09-17,95.06999969482422
2018-08-16,95.47000122070312
2018-10-19,98.97000122070312
2019-04-29,102.70999908447266
2019-01-23,102.77999877929688
2019-09-04,104.83999633789062
2018-11-20,107.05999755859375
2019-07-02,103.9000015258789
2019-05-31,102.7300033569336
2019-12-12,101.18000030517578
2020-05-18,101.79000091552734
2019-09-27,105.91999816894531
2020-03-03,105.08000183105469
2020-05-21,104.93000030517578
2019-05-14,104.25
2018-08-31,104.63999938964844
2018-07-30,102.5199966430664
2018-10-02,106.41999816894531
2019-04-12,108.0999984741211
2019-03-11,107.54000091552734
2019-02-07,107.7699966430664
2019-07-17,107.98999786376953
2019-09-19,107.80999755859375
2019-10-21,105.51000213623047
2019-12-18,107.19000244140625
2020-03-06,106.37999725341797
2019-10-03,107.8499984741211
2020-03-09,108.05000305175781
2020-05-27,107.08999633789062
2019-12-24,106.36000061035156
2020-03-12,107.62999725341797
2018-12-20,108.66999816894531
2019-08-01,108.80999755859375
2018-08-14,105.72000122070312
2018-07-13,103.30000305175781
2018-10-17,103.29000091552734
2019-05-29,103.76000213623047
2019-03-26,101.77999877929688
2019-02-22,104.55000305175781
2019-10-04,105.0
2019-11-05,104.0199966430664
2019-12-27,105.05999755859375
2020-06-02,103.37999725341797
2019-12-30,105.33999633789062
2020-03-18,104.18000030517578
2020-06-05,104.19000244140625
2019-07-15,105.70999908447266
2018-12-03,102.69999694824219
2019-06-13,103.93000030517578
2019-01-04,102.2699966430664
2018-08-29,101.02999877929688
2019-02-05,103.66000366210938
2018-11-01,105.0
2019-08-16,103.73999786376953
2019-04-10,103.5199966430664
2019-09-17,104.04000091552734
2019-10-15,106.08999633789062
2020-01-02,105.80999755859375
2020-06-08,106.8499984741211
2019-10-18,106.0199966430664
2020-03-24,106.52999877929688
2020-06-11,107.16000366210938
2020-01-08,106.7300033569336
2019-04-25,104.25
2019-07-30,100.48999786376953
2019-02-20,101.70999908447266
2018-07-11,102.73999786376953
2018-09-13,103.02999877929688
2018-10-15,102.38999938964844
2019-06-28,105.2699966430664
2018-12-18,106.41000366210938
2018-11-16,106.80000305175781
2019-10-02,107.56999969482422
2020-03-27,105.30000305175781
2020-01-10,103.9000015258789
2019-10-24,108.0
2020-03-30,109.01000213623047
2020-06-17,110.47000122070312
2020-01-14,110.58000183105469
2020-04-02,110.38999938964844
2019-01-02,112.31999969482422
2019-08-14,114.87999725341797
2018-10-30,114.31999969482422
2019-06-11,114.9000015258789
2019-05-10,115.61000061035156
2019-04-08,115.77999877929688
2018-08-27,114.04000091552734
2018-07-26,114.02999877929688
2018-09-28,114.73999786376953
2019-03-07,116.16999816894531
2019-10-30,116.12000274658203
2020-01-17,116.13999938964844
2020-06-23,114.58999633789062
2020-04-08,114.58000183105469
2020-06-26,115.11000061035156
2019-03-22,115.55000305175781
2019-01-17,114.38999938964844
2019-08-29,114.0999984741211
2018-11-14,113.9000015258789
2019-06-26,114.31999969482422
2018-09-11,114.83000183105469
2018-07-09,117.0999984741211
2018-08-10,116.94999694824219
2019-04-23,116.62000274658203
2019-09-30,116.13999938964844
2020-01-23,117.08000183105469
2019-11-08,116.58999633789062
2020-04-14,116.04000091552734
2019-11-11,116.5
2020-01-29,116.30999755859375
2020-04-17,116.61000061035156
2018-07-24,115.37000274658203
2018-09-26,116.0
2019-05-08,115.02999877929688
2019-03-05,115.18000030517578
2019-02-01,115.94999694824219
2018-12-31,116.55999755859375
2018-11-29,117.54000091552734
2019-08-12,118.4800033569336
2019-07-11,117.0
2019-09-13,118.30999755859375
2019-11-14,117.93000030517578
2020-04-20,119.5
2020-02-04,120.79000091552734
2020-04-23,120.5999984741211
2018-12-14,121.30000305175781
2019-08-27,122.05000305175781
2018-08-08,122.58000183105469
2018-10-11,118.69999694824219
2018-11-12,119.30000305175781
2019-07-26,120.8499984741211
2019-06-24,119.0
2019-05-23,120.58999633789062
2019-03-20,119.95999908447266
2019-01-15,123.62000274658203
2019-11-20,122.63999938964844
2020-02-07,120.75
2020-02-10,120.69999694824219
2020-04-29,121.41999816894531
2019-11-26,123.80999755859375
2020-02-13,120.4800033569336
2019-01-30,118.8499984741211
2018-08-23,121.12000274658203
2018-09-24,122.94999694824219
2018-11-27,122.6500015258789
2018-10-26,123.30000305175781
2019-07-09,121.5199966430664
2019-06-07,116.58000183105469
2019-05-06,116.79000091552734
2019-04-04,113.80000305175781
2019-09-11,110.79000091552734
2019-11-29,105.12000274658203
2020-05-05,108.63999938964844
2019-12-02,113.0
2020-02-19,111.0
2020-05-08,109.1500015258789
2019-05-21,103.9800033569336
2019-03-18,99.87000274658203
2018-09-07,102.75
2018-08-06,103.80000305175781
2018-10-09,95.19999694824219
2019-02-14,100.16000366210938
2018-12-12,93.69000244140625
2019-07-24,88.44999694824219
2019-09-26,84.66999816894531
2019-10-28,80.5
2019-12-05,87.11000061035156
2020-05-11,81.41999816894531
2019-07-03,81.62000274658203
2020-02-25,86.5999984741211
2020-05-14,92.2300033569336
2020-02-28,94.54000091552734
2019-08-08,93.94999694824219
2019-06-05,95.87999725341797
2018-07-20,91.0
2018-08-21,85.91999816894531
2018-10-24,88.2699966430664
2019-04-02,91.58000183105469
2019-03-01,99.9000015258789
2019-01-28,95.68000030517578
2018-12-27,100.0999984741211
2019-09-09,97.98999786376953
2020-03-02,98.80000305175781
2020-05-20,94.76000213623047
2019-12-17,95.11000061035156
2020-03-05,98.88999938964844
2019-02-12,98.83000183105469
2019-01-11,94.87000274658203
2018-12-10,94.29000091552734
2019-08-23,94.94999694824219
2018-11-08,95.29000091552734
2019-07-22,97.48999786376953
2019-06-20,100.83999633789062
2018-09-05,102.0
2019-04-17,103.93000030517578
2019-09-24,101.19000244140625
2019-12-20,99.43000030517578
2020-05-26,102.12999725341797
2019-04-30,105.0
2019-12-23,105.48999786376953
2020-03-11,106.69000244140625
2020-05-29,104.12000274658203
2019-12-26,101.95999908447266
2020-06-01,99.4800033569336
2019-05-02,99.69000244140625
2019-02-27,99.29000091552734
2018-11-23,102.1500015258789
2019-08-06,104.58999633789062
2018-07-18,104.04000091552734
2018-09-20,105.48999786376953
2018-10-22,103.55999755859375
2019-07-05,106.61000061035156
2019-06-03,105.76000213623047
2019-10-09,105.80000305175781
2019-10-11,106.55999755859375
2020-03-17,106.33000183105469
2020-06-04,108.94000244140625
2019-10-14,108.79000091552734
2020-03-20,108.47000122070312
2018-11-06,107.4800033569336
2019-06-18,109.13999938964844
2019-05-17,106.9800033569336
2019-04-15,107.55000305175781
2019-03-14,105.25
2019-01-09,102.4000015258789
2018-08-02,99.1500015258789
2018-10-05,102.73999786376953
2019-08-21,103.63999938964844
2019-10-17,103.44999694824219
2020-03-23,105.33999633789062
2020-06-10,99.79000091552734
2019-02-25,102.33000183105469
2020-01-07,101.0199966430664
2020-03-26,96.62999725341797
2019-10-23,97.23999786376953
