Dates,LNT
2019-02-27,44.7400016784668
2018-11-23,47.02000045776367
2019-08-06,46.310001373291016
2018-07-18,46.380001068115234
2018-09-20,45.9900016784668
2018-10-22,45.959999084472656
2019-07-05,46.7400016784668
2019-06-03,46.7599983215332
2019-10-09,47.540000915527344
2019-10-11,48.400001525878906
2020-03-17,48.77000045776367
2020-06-04,49.209999084472656
2019-10-14,50.27000045776367
2020-03-20,49.630001068115234
2018-11-06,50.349998474121094
2019-06-18,50.04999923706055
2019-05-17,50.41999816894531
2019-04-15,50.400001525878906
2019-03-14,48.22999954223633
2019-01-09,48.099998474121094
2018-08-02,47.220001220703125
2018-10-05,48.709999084472656
2019-08-21,48.27000045776367
2019-10-17,48.40999984741211
2020-03-23,47.86000061035156
2020-06-10,47.5099983215332
2019-02-25,47.66999816894531
2020-01-07,46.56999969482422
2020-03-26,46.150001525878906
2019-10-23,46.400001525878906
