Dates,LNT
2018-06-20,41.04999923706055
2018-06-21,40.970001220703125
2018-06-25,41.09000015258789
2018-06-22,42.2599983215332
2018-06-26,42.279998779296875
2018-06-27,42.40999984741211
2018-06-28,42.36000061035156
2018-06-29,42.31999969482422
2018-07-02,42.709999084472656
2018-07-03,42.9900016784668
2018-07-05,43.40999984741211
2018-07-16,43.84000015258789
2018-09-18,42.18000030517578
2019-01-24,42.54999923706055
2019-09-05,43.11000061035156
2018-11-21,43.13999938964844
2020-01-13,42.93000030517578
2020-04-01,42.779998779296875
2020-06-19,42.880001068115234
2019-10-29,42.689998626708984
2020-01-16,42.959999084472656
2020-06-22,42.540000915527344
2018-10-03,42.18000030517578
2018-07-31,42.189998626708984
2019-03-12,42.119998931884766
2019-02-08,43.060001373291016
2019-01-07,42.939998626708984
2018-12-06,42.310001373291016
2019-08-19,42.970001220703125
2019-07-18,42.369998931884766
2019-05-15,42.470001220703125
2019-09-20,42.7599983215332
2019-11-01,42.90999984741211
2020-04-07,42.59000015258789
2020-06-25,42.470001220703125
2020-06-16,42.779998779296875
2019-11-04,42.720001220703125
2020-01-22,42.720001220703125
2019-11-07,42.72999954223633
2020-04-13,43.02000045776367
2019-07-01,43.439998626708984
2019-05-30,43.59000015258789
2018-08-15,43.470001220703125
2018-10-18,43.20000076293945
2019-03-27,42.849998474121094
2019-01-22,43.040000915527344
2018-12-21,43.18000030517578
2019-09-03,42.790000915527344
2018-11-19,42.599998474121094
2019-08-02,42.91999816894531
2020-01-28,42.9900016784668
2020-04-16,42.84000015258789
2019-11-13,43.09000015258789
2020-01-31,43.72999954223633
2018-12-04,43.86000061035156
2018-11-02,43.27000045776367
2019-07-16,43.779998779296875
2018-08-30,43.599998474121094
2018-10-01,43.59000015258789
2019-06-14,43.900001525878906
2019-05-13,43.83000183105469
2019-04-11,43.9900016784668
2019-02-06,43.84000015258789
2019-09-18,42.84000015258789
2020-02-03,43.119998931884766
2020-04-22,43.22999954223633
2019-11-19,42.91999816894531
2020-02-06,42.2400016784668
2019-11-22,41.779998779296875
2019-03-25,42.060001373291016
2019-02-21,42.56999969482422
2018-12-19,42.40999984741211
2018-07-12,43.119998931884766
2018-09-14,42.560001373291016
2018-08-13,42.77000045776367
2018-10-16,43.61000061035156
2019-07-31,44.11000061035156
2019-05-28,44.099998474121094
2019-04-26,43.90999984741211
2020-04-28,42.619998931884766
2019-11-25,42.459999084472656
2020-02-12,42.560001373291016
2020-05-01,43.08000183105469
2020-05-04,43.22999954223633
2019-06-12,43.31999969482422
2019-04-09,44.04999923706055
2019-03-08,43.66999816894531
2019-02-04,43.599998474121094
2018-07-27,44.34000015258789
2018-08-28,43.52000045776367
2019-01-03,42.86000061035156
2019-08-15,43.630001068115234
2018-10-31,43.5099983215332
2019-09-16,42.97999954223633
2020-02-18,42.86000061035156
2020-05-07,42.470001220703125
2018-08-17,42.95000076293945
2019-12-04,43.36000061035156
2020-02-21,43.83000183105469
2018-12-17,43.83000183105469
2019-08-30,44.61000061035156
2018-11-15,45.189998626708984
2019-07-29,45.119998931884766
2019-06-27,44.65999984741211
2019-04-24,45.119998931884766
2018-07-10,45.25
2018-09-12,45.380001068115234
2019-02-19,45.2599983215332
2019-01-18,44.06999969482422
2020-02-24,43.97999954223633
2020-05-13,44.290000915527344
2019-12-10,44.790000915527344
2020-02-27,44.77000045776367
2019-12-13,44.66999816894531
2020-05-19,45.38999938964844
2019-03-06,45.900001525878906
2018-11-30,46.16999816894531
2019-08-13,45.720001220703125
2019-07-12,45.84000015258789
2019-06-10,45.939998626708984
2019-05-09,46.279998779296875
2018-07-25,45.88999938964844
2018-09-27,46.119998931884766
2018-10-29,45.31999969482422
2019-10-16,44.130001068115234
2019-12-16,43.91999816894531
2020-03-04,43.720001220703125
2020-05-22,43.81999969482422
2019-10-01,43.45000076293945
2019-12-19,41.209999084472656
2018-09-10,41.68000030517578
2019-05-24,41.9900016784668
2018-08-09,42.04999923706055
2019-04-22,42.25
2019-03-21,41.150001525878906
2019-01-16,41.220001220703125
2019-08-28,41.720001220703125
2018-11-13,41.43000030517578
2018-10-12,42.06999969482422
2019-06-25,41.689998626708984
2020-03-10,42.5099983215332
2020-05-28,41.959999084472656
2019-10-07,41.25
2020-03-13,42.029998779296875
2019-10-10,42.38999938964844
2020-03-16,42.529998779296875
2020-06-03,42.95000076293945
2018-11-28,43.13999938964844
2018-09-25,43.63999938964844
2018-07-23,43.91999816894531
2018-08-24,43.099998474121094
2019-07-10,42.959999084472656
2019-05-07,43.040000915527344
2019-04-05,43.33000183105469
2019-03-04,44.470001220703125
2019-01-31,44.15999984741211
2019-09-12,44.25
2019-12-31,44.36000061035156
2020-03-19,44.22999954223633
2020-01-03,44.7400016784668
2020-06-09,45.0
2019-02-15,44.91999816894531
2019-01-14,44.95000076293945
2018-07-06,44.900001525878906
2018-08-07,44.880001068115234
2018-10-10,44.97999954223633
2018-12-13,45.150001525878906
2019-08-26,45.16999816894531
2019-07-25,45.630001068115234
2019-05-22,45.68000030517578
2019-03-19,45.34000015258789
2020-01-06,45.459999084472656
2020-03-25,45.45000076293945
2020-06-12,45.869998931884766
2019-10-22,45.869998931884766
2020-01-09,46.279998779296875
2020-06-15,45.900001525878906
2019-10-25,46.02000045776367
2020-03-31,46.189998626708984
2020-06-18,46.25
2019-04-03,46.689998626708984
2018-08-22,47.150001525878906
2018-10-25,47.13999938964844
2019-01-29,46.93000030517578
2018-12-28,47.400001525878906
2018-11-26,47.099998474121094
2019-08-09,46.459999084472656
2019-07-08,46.58000183105469
2019-06-06,47.119998931884766
2019-09-10,47.54999923706055
2020-01-15,47.59000015258789
2020-04-03,47.86000061035156
2019-10-31,47.58000183105469
2020-04-06,46.900001525878906
2020-06-24,47.130001068115234
2018-11-09,46.849998474121094
2019-07-23,46.54999923706055
2019-06-21,46.529998779296875
2019-05-20,46.31999969482422
2019-04-18,46.7400016784668
2018-09-06,46.36000061035156
2018-10-08,46.439998626708984
2019-02-13,46.290000915527344
2018-12-11,46.630001068115234
2019-09-25,46.810001373291016
2020-01-21,46.72999954223633
2020-04-09,46.099998474121094
2019-11-06,45.900001525878906
2020-01-24,45.97999954223633
2020-01-27,45.939998626708984
2020-04-15,46.2400016784668
2018-12-26,46.68000030517578
2019-08-07,46.869998931884766
2019-06-04,46.97999954223633
2018-09-21,46.279998779296875
2018-07-19,47.22999954223633
2018-08-20,46.779998779296875
2018-10-23,46.68000030517578
2019-05-03,47.220001220703125
2019-04-01,47.130001068115234
2019-02-28,46.880001068115234
2019-11-12,46.15999984741211
2020-01-30,46.279998779296875
2019-11-15,47.18000030517578
2020-04-21,47.849998474121094
2019-04-16,47.349998474121094
2019-03-15,47.310001373291016
2019-02-11,47.77000045776367
2019-01-10,48.099998474121094
2019-08-22,48.20000076293945
2018-11-07,48.08000183105469
2018-08-03,48.470001220703125
2018-09-04,48.77000045776367
2019-06-19,48.720001220703125
2019-09-23,47.650001525878906
2019-11-18,46.88999938964844
2020-02-05,46.88999938964844
2020-04-24,47.459999084472656
2019-03-29,48.0
2019-11-21,47.95000076293945
2020-04-27,49.06999969482422
2020-02-11,49.279998779296875
2020-04-30,49.0
2019-05-01,48.779998779296875
2019-02-26,48.209999084472656
2019-01-25,49.040000915527344
2018-12-24,49.22999954223633
2019-09-06,50.0
2018-07-17,49.599998474121094
2018-09-19,49.189998626708984
2019-08-05,49.650001525878906
2019-10-08,49.97999954223633
2019-12-11,49.959999084472656
2019-11-27,49.810001373291016
2020-02-14,49.779998779296875
2020-05-06,48.97999954223633
2019-01-08,48.93000030517578
2018-12-07,49.08000183105469
2019-08-20,48.9900016784668
2018-11-05,49.689998626708984
2019-07-19,50.18000030517578
2018-10-04,49.95000076293945
2019-06-17,49.93000030517578
2019-05-16,50.11000061035156
2018-08-01,50.369998931884766
2019-03-13,50.290000915527344
2019-12-03,49.849998474121094
2020-02-20,50.0
2019-12-06,49.95000076293945
2020-05-12,50.27000045776367
2019-12-09,50.849998474121094
2020-02-26,49.93000030517578
2020-05-15,49.88999938964844
2019-03-28,49.59000015258789
2018-09-17,49.5099983215332
2018-08-16,49.38999938964844
2018-10-19,49.790000915527344
2019-04-29,50.150001525878906
2019-01-23,49.66999816894531
2019-09-04,49.540000915527344
2018-11-20,49.97999954223633
2019-07-02,50.130001068115234
2019-05-31,49.75
2019-12-12,50.439998626708984
2020-05-18,50.689998626708984
2019-09-27,51.34000015258789
2020-03-03,51.4900016784668
2020-05-21,51.380001068115234
2019-05-14,51.439998626708984
2018-08-31,50.849998474121094
2018-07-30,51.56999969482422
2018-10-02,51.630001068115234
2019-04-12,51.97999954223633
2019-03-11,51.869998931884766
2019-02-07,52.15999984741211
2019-07-17,52.18000030517578
2019-09-19,51.63999938964844
2019-10-21,52.2599983215332
2019-12-18,52.34000015258789
2020-03-06,52.380001068115234
2019-10-03,52.529998779296875
2020-03-09,52.45000076293945
2020-05-27,53.560001373291016
2019-12-24,53.5099983215332
2020-03-12,52.560001373291016
2018-12-20,52.2599983215332
2019-08-01,51.290000915527344
2018-08-14,50.959999084472656
2018-07-13,51.43000030517578
2018-10-17,51.70000076293945
2019-05-29,51.650001525878906
2019-03-26,51.93000030517578
2019-02-22,52.810001373291016
2019-10-04,52.95000076293945
2019-11-05,53.11000061035156
2019-12-27,53.18000030517578
2020-06-02,53.27000045776367
2019-12-30,54.15999984741211
2020-03-18,54.029998779296875
2020-06-05,54.2599983215332
2019-07-15,54.029998779296875
2018-12-03,53.93000030517578
2019-06-13,53.88999938964844
2019-01-04,53.310001373291016
2018-08-29,53.380001068115234
2019-02-05,54.349998474121094
2018-11-01,53.779998779296875
2019-08-16,53.38999938964844
2019-04-10,53.540000915527344
2019-09-17,53.4900016784668
2019-10-15,53.029998779296875
2020-01-02,52.380001068115234
2020-06-08,51.9900016784668
2019-10-18,52.290000915527344
2020-03-24,52.7400016784668
2020-06-11,52.97999954223633
2020-01-08,53.150001525878906
2019-04-25,53.369998931884766
2019-07-30,53.63999938964844
2019-02-20,53.65999984741211
2018-07-11,53.18000030517578
2018-09-13,52.72999954223633
