Dates,LNT
2018-06-20,41.2599983215332
2018-06-21,41.209999084472656
2018-06-25,41.279998779296875
2018-06-22,42.41999816894531
2018-06-26,42.650001525878906
2018-06-27,42.52000045776367
2018-06-28,42.779998779296875
2018-06-29,42.54999923706055
2018-07-02,42.72999954223633
2018-07-03,43.27000045776367
2018-07-05,43.41999816894531
2018-07-16,43.95000076293945
2018-09-18,43.77000045776367
2019-01-24,42.79999923706055
2019-09-05,43.189998626708984
2018-11-21,43.25
2020-01-13,43.349998474121094
2020-04-01,42.97999954223633
2020-06-19,43.04999923706055
2019-10-29,42.849998474121094
2020-01-16,43.349998474121094
2020-06-22,42.959999084472656
2018-10-03,42.720001220703125
2018-07-31,42.310001373291016
2019-03-12,42.43000030517578
2019-02-08,43.09000015258789
2019-01-07,43.41999816894531
2018-12-06,42.59000015258789
2019-08-19,43.0
2019-07-18,42.7599983215332
2019-05-15,42.81999969482422
2019-09-20,43.060001373291016
2019-11-01,43.380001068115234
2020-04-07,42.849998474121094
2020-06-25,42.599998474121094
2020-06-16,42.81999969482422
2019-11-04,43.20000076293945
2020-01-22,42.810001373291016
2019-11-07,42.9900016784668
2020-04-13,43.43000030517578
2019-07-01,43.47999954223633
2019-05-30,43.84000015258789
2018-08-15,43.77000045776367
2018-10-18,43.52000045776367
2019-03-27,43.29999923706055
2019-01-22,43.279998779296875
2018-12-21,43.2400016784668
2019-09-03,43.349998474121094
2018-11-19,42.83000183105469
2019-08-02,42.95000076293945
2020-01-28,43.16999816894531
2020-04-16,43.220001220703125
2019-11-13,43.279998779296875
2020-01-31,43.75
2018-12-04,44.0
2018-11-02,43.7599983215332
2019-07-16,43.93000030517578
2018-08-30,44.04999923706055
2018-10-01,43.88999938964844
2019-06-14,43.900001525878906
2019-05-13,43.869998931884766
2019-04-11,44.06999969482422
2019-02-06,44.18000030517578
2019-09-18,43.91999816894531
2020-02-03,43.119998931884766
2020-04-22,43.470001220703125
2019-11-19,43.310001373291016
2020-02-06,42.88999938964844
2019-11-22,42.56999969482422
2019-03-25,42.45000076293945
2019-02-21,42.59000015258789
2018-12-19,42.54999923706055
2018-07-12,43.290000915527344
2018-09-14,43.29999923706055
2018-08-13,42.91999816894531
2018-10-16,43.7400016784668
2019-07-31,44.439998626708984
2019-05-28,44.540000915527344
2019-04-26,44.70000076293945
2020-04-28,44.119998931884766
2019-11-25,42.66999816894531
2020-02-12,42.869998931884766
2020-05-01,43.31999969482422
2020-05-04,43.29999923706055
2019-06-12,43.54999923706055
2019-04-09,44.22999954223633
2019-03-08,44.16999816894531
2019-02-04,44.15999984741211
2018-07-27,44.56999969482422
2018-08-28,44.0
2019-01-03,43.849998474121094
2019-08-15,43.75
2018-10-31,43.68000030517578
2019-09-16,43.369998931884766
2020-02-18,43.06999969482422
2020-05-07,43.130001068115234
2018-08-17,43.15999984741211
2019-12-04,43.41999816894531
2020-02-21,44.279998779296875
2018-12-17,44.0
2019-08-30,44.7400016784668
2018-11-15,45.72999954223633
2019-07-29,45.36000061035156
2019-06-27,45.060001373291016
2019-04-24,45.22999954223633
2018-07-10,45.689998626708984
2018-09-12,45.63999938964844
2019-02-19,46.04999923706055
2019-01-18,44.86000061035156
2020-02-24,44.13999938964844
2020-05-13,44.31999969482422
2019-12-10,44.81999969482422
2020-02-27,45.04999923706055
2019-12-13,44.77000045776367
2020-05-19,45.40999984741211
2019-03-06,45.93000030517578
2018-11-30,46.58000183105469
2019-08-13,46.38999938964844
2019-07-12,46.040000915527344
2019-06-10,46.09000015258789
2019-05-09,46.45000076293945
2018-07-25,46.5
2018-09-27,46.310001373291016
2018-10-29,45.849998474121094
2019-10-16,45.470001220703125
2019-12-16,44.709999084472656
2020-03-04,44.27000045776367
2020-05-22,44.43000030517578
2019-10-01,44.880001068115234
2019-12-19,43.59000015258789
2018-09-10,41.7599983215332
2019-05-24,42.0099983215332
2018-08-09,42.43000030517578
2019-04-22,43.119998931884766
2019-03-21,42.189998626708984
2019-01-16,41.650001525878906
2019-08-28,41.7599983215332
2018-11-13,42.29999923706055
2018-10-12,42.099998474121094
2019-06-25,42.18000030517578
2020-03-10,42.560001373291016
2020-05-28,42.540000915527344
2019-10-07,41.79999923706055
2020-03-13,42.06999969482422
2019-10-10,42.540000915527344
2020-03-16,42.599998474121094
2020-06-03,42.97999954223633
2018-11-28,43.439998626708984
2018-09-25,43.650001525878906
2018-07-23,43.970001220703125
2018-08-24,43.970001220703125
2019-07-10,43.349998474121094
2019-05-07,43.36000061035156
2019-04-05,43.560001373291016
2019-03-04,44.54999923706055
2019-01-31,44.5
2019-09-12,44.25
2019-12-31,44.45000076293945
2020-03-19,44.439998626708984
2020-01-03,44.7599983215332
2020-06-09,45.060001373291016
2019-02-15,45.15999984741211
2019-01-14,45.25
2018-07-06,44.9900016784668
2018-08-07,45.209999084472656
2018-10-10,45.209999084472656
2018-12-13,45.279998779296875
2019-08-26,45.36000061035156
2019-07-25,45.7599983215332
2019-05-22,45.79999923706055
2019-03-19,45.810001373291016
2020-01-06,45.619998931884766
2020-03-25,45.54999923706055
2020-06-12,45.9900016784668
2019-10-22,46.18000030517578
2020-01-09,46.34000015258789
2020-06-15,46.279998779296875
2019-10-25,46.16999816894531
2020-03-31,46.470001220703125
2020-06-18,46.47999954223633
2019-04-03,46.72999954223633
2018-08-22,47.220001220703125
2018-10-25,47.33000183105469
2019-01-29,47.34000015258789
2018-12-28,47.47999954223633
2018-11-26,47.439998626708984
2019-08-09,47.130001068115234
2019-07-08,47.04999923706055
2019-06-06,47.16999816894531
2019-09-10,47.88999938964844
2020-01-15,47.7599983215332
