Dates,EGP
2020-03-19,33.540000915527344
2014-10-28,32.619998931884766
2015-09-09,32.40999984741211
2016-07-21,33.290000915527344
2017-06-02,32.47999954223633
2017-11-07,34.27000045776367
2018-09-19,34.349998474121094
2019-08-01,34.189998626708984
2011-01-24,34.81999969482422
2009-04-24,34.29999923706055
2008-08-11,34.0099983215332
2008-12-17,34.720001220703125
2010-05-13,34.720001220703125
2010-01-05,33.41999816894531
2012-10-25,34.38999938964844
2012-06-19,34.619998931884766
2011-10-07,33.68000030517578
2013-07-08,33.04999923706055
2014-03-11,32.66999816894531
2015-01-21,32.560001373291016
2020-01-06,32.029998779296875
2020-06-12,32.150001525878906
2015-12-03,33.209999084472656
2016-05-09,32.97999954223633
2016-10-14,32.25
2017-03-21,32.380001068115234
2018-01-31,32.45000076293945
2018-12-13,32.400001525878906
2019-05-20,32.97999954223633
2019-06-13,33.0099983215332
2019-10-25,33.08000183105469
2014-06-04,32.939998626708984
2020-03-31,31.75
2015-04-16,33.45000076293945
2011-04-13,32.400001525878906
2010-12-06,33.02000045776367
2008-10-29,32.59000015258789
2009-03-06,32.810001373291016
2010-03-25,33.900001525878906
2009-11-17,34.52000045776367
2012-09-06,34.75
2012-05-01,35.310001373291016
2013-05-20,35.0
2013-09-25,35.25
2015-09-21,34.630001068115234
2016-02-26,35.189998626708984
2016-08-02,35.54999923706055
2017-06-14,36.0099983215332
2018-04-26,35.93000030517578
2018-10-01,36.279998779296875
2019-03-08,36.4900016784668
2013-10-16,34.310001373291016
2019-08-13,35.20000076293945
2014-08-28,34.790000915527344
2020-06-24,36.290000915527344
2015-02-02,37.15999984741211
2015-07-10,36.95000076293945
2015-12-15,36.4900016784668
2011-07-01,35.29999923706055
2011-02-23,35.630001068115234
2009-01-16,36.38999938964844
2008-09-10,36.13999938964844
2010-10-18,35.34000015258789
2013-04-01,35.470001220703125
2010-02-04,35.5
2009-09-29,36.06999969482422
2012-07-19,37.970001220703125
2012-03-13,38.720001220703125
2016-10-26,38.68000030517578
2017-09-07,38.45000076293945
2018-02-12,39.15999984741211
2018-07-20,38.959999084472656
2014-01-09,37.65999984741211
2019-11-06,37.47999954223633
2014-11-21,36.150001525878906
2015-04-28,35.81999969482422
2016-03-09,35.84000015258789
2017-01-19,36.779998779296875
2017-06-26,37.310001373291016
2017-12-01,37.93000030517578
2011-05-13,38.619998931884766
2011-01-05,38.029998779296875
2008-11-28,39.54999923706055
2009-08-11,39.79999923706055
2008-07-23,40.63999938964844
2010-08-30,40.40999984741211
2013-02-11,39.54999923706055
2009-12-17,39.58000183105469
2012-05-31,40.45000076293945
2013-06-19,39.65999984741211
2018-05-08,38.0
2019-03-20,38.5099983215332
2013-10-28,39.15999984741211
2014-04-04,38.939998626708984
2020-01-30,38.0
2014-09-09,36.58000183105469
2015-07-22,36.47999954223633
2016-06-02,37.689998626708984
2016-11-07,37.040000915527344
2017-09-19,37.61000061035156
2018-08-01,37.7400016784668
2011-12-06,38.2400016784668
2011-03-25,37.810001373291016
2009-06-23,38.13999938964844
2008-10-10,38.2599983215332
2010-11-17,37.79999923706055
2010-07-12,37.9900016784668
2013-05-01,38.060001373291016
2012-12-24,37.31999969482422
2009-10-29,36.790000915527344
2013-09-06,38.09000015258789
2014-01-21,37.54999923706055
2014-12-03,37.380001068115234
2019-11-18,36.630001068115234
2020-04-24,36.369998931884766
2015-10-15,36.79999923706055
2016-03-21,37.689998626708984
2016-08-26,36.779998779296875
2017-01-31,38.43000030517578
2017-12-13,37.84000015258789
2018-10-25,37.849998474121094
2013-06-04,37.689998626708984
2019-04-01,38.459999084472656
2019-09-06,38.459999084472656
2014-04-16,38.290000915527344
2020-02-11,37.779998779296875
2012-02-23,38.34000015258789
2011-10-18,38.27000045776367
2009-05-05,37.93000030517578
2008-08-22,37.7599983215332
2009-09-10,37.220001220703125
2011-02-04,37.77000045776367
2010-09-29,37.81999969482422
2010-05-24,37.58000183105469
2013-03-13,35.81999969482422
2012-11-05,36.150001525878906
2015-02-26,38.220001220703125
2015-08-03,38.31999969482422
2016-01-08,39.4900016784668
2016-06-14,40.27000045776367
