Dates,EGP
2018-03-20,36.290000915527344
2019-01-30,36.310001373291016
2013-09-09,35.47999954223633
2014-02-14,34.79999923706055
2019-12-12,34.349998474121094
2014-07-22,34.93000030517578
2020-05-18,35.45000076293945
2015-06-03,35.54999923706055
2016-04-14,35.279998779296875
2016-09-19,35.310001373291016
2017-02-24,35.56999969482422
2017-08-01,35.31999969482422
2018-06-13,35.75
2009-12-28,36.11000061035156
2012-10-17,36.779998779296875
2012-06-11,37.189998626708984
2011-09-29,37.29999923706055
2008-12-09,37.060001373291016
2009-04-16,37.58000183105469
2011-05-24,37.56999969482422
2010-09-10,37.58000183105469
2013-06-28,38.029998779296875
2013-11-05,38.220001220703125
2013-12-03,38.540000915527344
2019-04-25,38.54999923706055
2019-09-30,38.880001068115234
2014-10-15,38.7599983215332
2020-03-06,38.779998779296875
2015-08-27,38.7400016784668
2016-02-01,38.7400016784668
2016-07-08,38.650001525878906
2016-12-13,38.63999938964844
2017-10-25,39.380001068115234
2018-09-06,39.439998626708984
2019-02-11,38.88999938964844
2019-07-19,39.060001373291016
2014-02-26,38.790000915527344
2019-12-24,38.02000045776367
2010-07-23,38.560001373291016
2010-03-17,39.61000061035156
2009-11-09,39.68000030517578
2012-08-29,39.16999816894531
2012-04-23,39.540000915527344
2009-02-26,39.599998474121094
2008-10-21,39.90999984741211
2011-08-11,39.9900016784668
2011-04-05,39.849998474121094
2013-09-17,39.650001525878906
2015-01-08,38.720001220703125
2015-06-15,38.97999954223633
2015-11-20,39.68000030517578
2016-04-26,39.47999954223633
2017-03-08,39.40999984741211
2011-10-17,40.41999816894531
2018-01-18,40.689998626708984
2018-06-25,40.83000183105469
2018-11-30,41.91999816894531
2013-07-10,41.970001220703125
2019-05-07,42.09000015258789
2014-05-22,42.22999954223633
2020-03-18,40.9900016784668
2014-10-27,39.470001220703125
2015-09-08,38.380001068115234
2012-11-16,39.75
2010-06-04,40.689998626708984
2010-01-27,40.88999938964844
2012-07-11,40.959999084472656
2008-09-02,39.900001525878906
2009-01-08,39.540000915527344
2009-09-21,39.119998931884766
2012-03-05,37.97999954223633
2011-06-23,36.970001220703125
2011-02-15,36.61000061035156
2016-07-20,36.59000015258789
2017-06-01,36.290000915527344
2017-11-06,37.15999984741211
2018-04-13,37.61000061035156
2018-09-18,37.720001220703125
2019-07-31,36.90999984741211
2014-03-10,37.08000183105469
2014-08-15,38.529998779296875
2020-06-11,37.13999938964844
2015-01-20,36.709999084472656
2015-12-02,36.16999816894531
2016-10-13,36.560001373291016
2017-03-20,36.66999816894531
2010-12-28,37.380001068115234
2010-04-16,38.11000061035156
2012-05-23,38.63999938964844
2009-12-09,38.08000183105469
2008-11-20,37.5
2009-08-03,37.529998779296875
2008-07-15,38.0
2011-05-05,37.630001068115234
2013-06-11,36.90999984741211
2013-10-17,36.709999084472656
2017-08-25,37.400001525878906
2018-01-30,37.97999954223633
2018-12-12,37.119998931884766
2013-07-22,36.70000076293945
2013-12-27,35.720001220703125
2020-01-10,35.63999938964844
2019-10-24,35.279998779296875
2014-06-03,35.11000061035156
2020-03-30,35.689998626708984
2015-04-15,36.08000183105469
2016-02-25,36.06999969482422
2016-08-01,37.09000015258789
2017-01-06,36.77000045776367
2017-06-13,36.4900016784668
2018-04-25,35.459999084472656
2011-03-17,34.95000076293945
2010-11-09,35.70000076293945
2013-04-23,35.9900016784668
2010-02-26,35.630001068115234
2009-10-21,36.22999954223633
2012-08-10,37.2400016784668
2012-04-04,37.959999084472656
2009-06-15,37.880001068115234
2008-10-02,37.5
2011-11-28,36.779998779296875
2013-10-15,36.9900016784668
2019-03-07,37.11000061035156
2019-08-12,37.5
2020-01-17,37.5
2014-08-27,36.380001068115234
2020-06-23,36.41999816894531
2015-07-09,36.220001220703125
2015-12-14,35.66999816894531
2016-05-20,35.650001525878906
2016-10-25,36.029998779296875
2017-09-06,36.08000183105469
2018-07-19,36.650001525878906
2018-12-24,36.52000045776367
2019-05-31,36.290000915527344
2014-01-08,35.41999816894531
2019-11-05,35.65999984741211
2011-01-27,35.09000015258789
2010-09-21,35.43000030517578
2013-03-05,35.52000045776367
2010-01-08,35.22999954223633
2012-06-22,35.38999938964844
2009-04-27,35.459999084472656
2009-09-02,36.529998779296875
2008-08-14,37.59000015258789
2012-02-15,38.189998626708984
2011-10-10,37.790000915527344
2014-11-20,37.380001068115234
2015-04-27,37.63999938964844
2015-10-02,37.119998931884766
2016-03-08,38.0
2017-01-18,38.13999938964844
2017-11-30,37.65999984741211
2018-05-07,37.75
2018-10-12,37.90999984741211
2019-03-19,38.150001525878906
2014-04-03,38.15999984741211
2020-01-29,37.58000183105469
2014-09-08,37.279998779296875
2015-02-13,37.7400016784668
2015-07-21,37.7400016784668
2011-08-22,37.959999084472656
2010-12-09,37.63999938964844
2010-08-03,37.9900016784668
2013-01-15,37.779998779296875
2009-11-20,37.7400016784668
2009-07-15,39.16999816894531
2009-03-09,39.15999984741211
2012-05-04,39.310001373291016
2011-12-28,39.5
2013-05-23,39.41999816894531
2016-06-01,39.77000045776367
2017-04-13,40.47999954223633
2017-09-18,40.599998474121094
2018-02-23,40.720001220703125
2012-10-03,40.52000045776367
2018-07-31,40.45000076293945
2013-08-15,41.43000030517578
2019-06-12,41.83000183105469
2014-06-27,42.279998779296875
2020-04-23,42.150001525878906
2014-12-02,41.540000915527344
2015-10-14,41.27000045776367
2016-08-25,41.22999954223633
2011-11-09,40.66999816894531
2010-10-21,40.9900016784668
2010-06-15,41.2599983215332
2013-04-04,41.09000015258789
2012-11-27,41.88999938964844
2009-05-27,41.9900016784668
2009-10-02,41.689998626708984
2012-03-16,41.63999938964844
2013-12-16,40.939998626708984
2014-04-23,41.04999923706055
2017-01-30,40.90999984741211
2017-07-07,40.47999954223633
2017-12-12,39.63999938964844
2018-10-24,38.9900016784668
2013-11-08,39.540000915527344
2019-09-05,39.290000915527344
2020-03-27,39.47999954223633
2014-04-15,39.09000015258789
2020-02-10,40.16999816894531
2015-02-25,40.61000061035156
2016-01-07,40.470001220703125
2016-06-13,40.13999938964844
2016-11-18,40.54999923706055
2017-04-25,40.7400016784668
2018-03-07,40.68000030517578
2012-01-27,40.9900016784668
2011-09-21,41.7599983215332
2011-05-16,41.630001068115234
2010-09-02,42.619998931884766
2010-04-27,42.29999923706055
2013-02-14,42.9900016784668
2012-10-09,42.900001525878906
2009-04-08,42.369998931884766
2008-12-01,42.209999084472656
2009-08-14,42.310001373291016
2013-08-27,43.0
2019-01-17,43.290000915527344
2019-06-24,43.20000076293945
2019-11-29,43.09000015258789
2014-07-09,42.689998626708984
2020-05-05,42.880001068115234
2015-05-21,42.720001220703125
2015-10-26,42.61000061035156
2016-04-01,42.97999954223633
2016-09-06,43.40999984741211
2017-07-19,43.4900016784668
2018-05-31,41.959999084472656
2018-11-05,41.939998626708984
2019-04-12,41.70000076293945
2013-11-20,41.099998474121094
2011-12-09,41.349998474121094
2011-08-03,41.099998474121094
2011-03-28,41.189998626708984
2010-07-15,41.65999984741211
2010-03-09,41.72999954223633
2012-12-27,41.56999969482422
2009-06-26,41.439998626708984
2008-10-13,41.400001525878906
2009-02-18,41.81999969482422
2012-08-21,42.61000061035156
2014-10-02,43.060001373291016
2015-03-09,44.22999954223633
2015-08-14,43.880001068115234
2016-01-19,44.040000915527344
2011-02-03,43.81999969482422
2016-11-30,43.22999954223633
2017-10-12,43.5
2018-03-19,43.29999923706055
2018-08-24,43.31999969482422
2019-01-29,43.40999984741211
2014-02-13,43.290000915527344
2019-12-11,43.619998931884766
2014-07-21,43.75
2014-12-26,43.97999954223633
2012-07-03,43.79999923706055
2011-10-21,44.20000076293945
2011-06-15,44.25
2011-02-07,44.47999954223633
2010-05-27,44.31999969482422
2008-12-31,44.08000183105469
2008-08-25,43.63999938964844
2009-05-08,44.7599983215332
2010-01-19,45.54999923706055
2012-11-08,45.560001373291016
2015-06-02,44.91999816894531
2016-04-13,45.540000915527344
2017-02-23,45.04999923706055
2017-07-31,44.709999084472656
2018-01-05,44.34000015258789
2018-06-12,44.2599983215332
2019-04-24,43.599998474121094
2014-05-09,43.31999969482422
2020-03-05,43.0
2014-10-14,42.36000061035156
2015-08-26,41.65999984741211
2016-07-07,41.65999984741211
2009-12-01,41.91999816894531
2012-09-20,42.61000061035156
2012-05-15,42.900001525878906
2011-09-02,42.25
2011-04-27,42.540000915527344
2010-12-20,43.130001068115234
2009-03-20,43.150001525878906
2008-11-12,43.04999923706055
2010-04-08,43.77000045776367
2013-06-03,44.22999954223633
2016-12-12,44.54999923706055
2017-05-19,44.400001525878906
2017-10-24,44.15999984741211
2018-09-05,44.36000061035156
2013-09-20,44.279998779296875
2019-07-18,43.75
2014-02-25,43.84000015258789
2019-12-23,43.59000015258789
2020-05-29,43.31999969482422
2015-01-07,43.779998779296875
2015-11-19,44.310001373291016
2016-04-25,43.900001525878906
2016-09-30,44.150001525878906
2017-03-07,44.650001525878906
2010-02-18,44.88999938964844
2012-08-02,44.88999938964844
2012-03-27,45.290000915527344
2011-07-15,45.29999923706055
2011-03-09,46.27000045776367
2010-11-01,46.33000183105469
2013-04-15,46.40999984741211
2009-01-30,46.150001525878906
2008-09-24,45.61000061035156
2009-10-13,45.83000183105469
2018-01-17,46.09000015258789
2013-07-09,45.5
2018-11-29,46.25
2019-05-06,46.22999954223633
2019-10-11,46.0
2020-03-17,45.970001220703125
2009-06-05,45.81999969482422
2015-04-02,45.599998474121094
2016-02-12,45.86000061035156
2016-07-19,46.09000015258789
2017-05-31,45.7599983215332
2018-04-12,45.400001525878906
2018-09-17,45.349998474121094
2019-02-22,45.5099983215332
2013-02-25,46.0
2009-12-31,46.15999984741211
2012-06-14,46.970001220703125
2012-02-07,46.90999984741211
2011-05-27,45.65999984741211
2011-01-19,45.0
2010-09-13,44.88999938964844
2008-12-12,44.540000915527344
2009-08-25,44.400001525878906
2008-08-06,44.08000183105469
2014-08-14,43.439998626708984
2019-07-30,42.540000915527344
2020-06-10,42.630001068115234
2015-06-26,42.029998779296875
2015-12-01,42.380001068115234
2016-10-12,43.470001220703125
2017-08-24,42.79999923706055
2018-01-29,42.720001220703125
2018-07-06,43.2400016784668
2018-12-11,42.029998779296875
2019-04-10,41.77000045776367
2013-12-26,41.689998626708984
2019-10-23,42.380001068115234
2008-07-07,42.54999923706055
2013-05-06,42.810001373291016
2012-04-09,43.75
2013-02-19,44.52000045776367
2011-03-14,45.150001525878906
2008-10-24,45.79999923706055
2012-09-28,45.16999816894531
2012-01-24,44.779998779296875
2012-12-05,45.40999984741211
2008-08-04,44.81999969482422
2010-07-26,44.31999969482422
2013-01-07,44.060001373291016
2009-11-12,43.939998626708984
2009-07-07,44.150001525878906
2012-04-26,44.619998931884766
2015-04-14,45.540000915527344
2016-02-24,46.439998626708984
2017-01-05,46.58000183105469
2017-06-12,46.68000030517578
2017-11-17,46.06999969482422
2018-04-24,45.31999969482422
2019-03-06,44.65999984741211
2013-10-14,45.34000015258789
2014-03-21,44.040000915527344
2020-01-16,42.540000915527344
2014-08-26,41.790000915527344
2020-06-22,40.18000030517578
2015-07-08,38.459999084472656
2008-09-05,38.220001220703125
2009-05-19,38.2400016784668
2009-09-24,38.959999084472656
2010-10-13,39.29999923706055
2010-06-07,40.0099983215332
2013-03-27,40.209999084472656
2012-11-19,39.97999954223633
2012-03-08,38.90999984741211
2011-11-01,37.849998474121094
2011-02-18,37.369998931884766
2016-05-19,37.40999984741211
2016-10-24,37.939998626708984
2017-03-31,38.40999984741211
2017-09-05,38.20000076293945
2018-07-18,39.560001373291016
2013-08-02,39.93000030517578
2019-05-30,40.529998779296875
2020-04-28,40.779998779296875
2014-01-07,39.81999969482422
2019-11-04,38.810001373291016
2014-11-19,40.290000915527344
2015-10-01,40.29999923706055
2016-03-07,40.130001068115234
2016-08-12,39.52000045776367
2017-01-17,40.380001068115234
2010-12-31,39.9900016784668
2009-08-06,40.59000015258789
2008-07-18,41.66999816894531
2009-03-31,41.470001220703125
2010-08-25,41.970001220703125
2010-04-19,41.36000061035156
2013-02-06,39.939998626708984
2012-10-01,39.52000045776367
2012-01-19,39.7599983215332
2011-09-13,41.06999969482422
2017-11-29,40.56999969482422
2018-10-11,39.36000061035156
2019-03-18,39.5099983215332
2019-08-23,38.66999816894531
2014-04-02,37.41999816894531
2020-01-28,37.4900016784668
2015-02-12,37.56999969482422
2015-07-20,37.63999938964844
2016-05-31,37.33000183105469
2017-04-12,37.27000045776367
2018-02-22,37.95000076293945
2018-07-30,37.45000076293945
2009-02-10,38.40999984741211
2009-06-18,38.79999923706055
2010-11-12,39.84000015258789
2010-07-07,40.150001525878906
2013-04-26,39.4900016784668
2010-03-01,41.220001220703125
2012-12-19,42.97999954223633
2012-08-13,42.66999816894531
2011-12-01,42.77000045776367
2011-07-26,44.88999938964844
2013-08-14,45.0
2014-06-26,44.25
2019-06-11,43.5
2020-04-22,44.099998474121094
2014-12-01,44.540000915527344
2015-05-08,44.349998474121094
2014-11-07,44.540000915527344
2015-10-13,44.7400016784668
2016-08-24,44.040000915527344
2017-07-06,43.130001068115234
2017-12-11,43.58000183105469
2018-05-18,43.13999938964844
2018-10-23,43.0
2013-11-07,42.810001373291016
2019-09-04,42.41999816894531
2014-04-14,41.97999954223633
2011-06-07,41.34000015258789
2009-04-30,41.02000045776367
2008-12-23,40.290000915527344
2010-09-24,39.91999816894531
2010-05-19,40.90999984741211
2013-03-08,40.61000061035156
2010-01-11,42.630001068115234
2012-10-31,42.5
2012-06-25,42.75
2011-10-13,43.0
2014-09-19,42.779998779296875
2015-02-24,42.540000915527344
2016-01-06,41.9900016784668
2016-11-17,41.7400016784668
2017-04-24,41.349998474121094
2017-09-29,41.650001525878906
2018-03-06,40.97999954223633
2019-01-16,41.52000045776367
2013-08-26,42.31999969482422
2014-01-31,42.540000915527344
2014-07-08,43.040000915527344
2020-05-04,43.4900016784668
2015-05-20,44.279998779296875
2011-08-25,43.84000015258789
2008-11-04,44.459999084472656
2009-03-12,44.0099983215332
2011-04-19,43.9900016784668
2010-08-06,44.18000030517578
2010-03-31,44.599998474121094
2013-01-18,44.189998626708984
2009-11-23,44.619998931884766
2012-09-12,44.810001373291016
2012-05-07,44.29999923706055
2016-03-31,44.900001525878906
2017-02-10,45.20000076293945
2017-07-18,45.11000061035156
2018-05-30,44.59000015258789
2013-06-14,45.279998779296875
2019-04-11,45.7400016784668
2013-11-19,46.04999923706055
2019-09-16,46.209999084472656
2020-02-21,46.52000045776367
2014-10-01,46.97999954223633
2015-08-13,47.4900016784668
2016-06-24,48.130001068115234
2016-11-29,48.220001220703125
2011-07-07,47.88999938964844
2009-01-22,47.849998474121094
2008-09-16,49.150001525878906
2011-03-01,49.119998931884766
2010-06-18,49.34000015258789
2010-02-10,49.43000030517578
2012-11-30,49.400001525878906
2009-10-05,50.400001525878906
2012-07-25,50.41999816894531
2012-03-19,49.560001373291016
2017-10-11,49.97999954223633
2018-08-23,50.02000045776367
2019-01-28,49.439998626708984
2019-07-05,50.560001373291016
2014-02-12,50.939998626708984
2019-12-10,50.41999816894531
2015-06-01,49.22999954223633
2015-11-06,49.619998931884766
2016-04-12,49.43000030517578
2017-02-22,49.209999084472656
2018-01-04,49.220001220703125
2018-06-11,48.970001220703125
2012-01-30,49.5
2008-12-04,49.25
2009-08-17,49.29999923706055
2008-07-29,49.400001525878906
2011-05-19,49.34000015258789
2011-01-11,49.08000183105469
2010-04-30,49.52000045776367
2009-12-23,49.54999923706055
2012-10-12,50.029998779296875
2012-06-06,50.38999938964844
2018-11-16,50.349998474121094
2019-04-23,49.709999084472656
2014-05-08,50.130001068115234
2020-03-04,49.90999984741211
2014-10-13,49.66999816894531
