Dates,DISCA
2019-08-13,27.559999465942383
2019-07-12,28.639999389648438
2019-06-10,27.65999984741211
2019-05-09,27.709999084472656
2018-07-25,28.25
2018-09-27,27.6299991607666
2018-10-29,27.59000015258789
2019-10-16,27.399999618530273
2019-12-16,26.719999313354492
2020-03-04,26.68000030517578
2020-05-22,25.510000228881836
2019-10-01,24.940000534057617
2019-12-19,24.3799991607666
2018-09-10,24.190000534057617
2019-05-24,23.790000915527344
2018-08-09,24.399999618530273
2019-04-22,24.09000015258789
2019-03-21,24.110000610351562
2019-01-16,24.969999313354492
2019-08-28,25.90999984741211
2018-11-13,25.799999237060547
2018-10-12,26.6200008392334
2019-06-25,27.200000762939453
2020-03-10,26.56999969482422
2020-05-28,26.5
2019-10-07,26.56999969482422
2020-03-13,26.979999542236328
2019-10-10,27.059999465942383
2020-03-16,26.950000762939453
2020-06-03,27.209999084472656
2018-11-28,26.440000534057617
2018-09-25,26.25
2018-07-23,26.420000076293945
2018-08-24,27.399999618530273
2019-07-10,27.229999542236328
2019-05-07,27.290000915527344
2019-04-05,25.079999923706055
2019-03-04,27.290000915527344
2019-01-31,28.020000457763672
2019-09-12,28.209999084472656
2019-12-31,28.299999237060547
2020-03-19,28.860000610351562
2020-01-03,28.209999084472656
2020-06-09,28.229999542236328
2019-02-15,28.440000534057617
2019-01-14,28.09000015258789
2018-07-06,27.969999313354492
2018-08-07,27.81999969482422
2018-10-10,28.8700008392334
2018-12-13,28.93000030517578
2019-08-26,28.799999237060547
2019-07-25,28.709999084472656
2019-05-22,28.950000762939453
2019-03-19,29.110000610351562
2020-01-06,26.860000610351562
2020-03-25,28.149999618530273
2020-06-12,28.459999084472656
2019-10-22,28.90999984741211
2020-01-09,28.479999542236328
2020-06-15,28.56999969482422
2019-10-25,28.700000762939453
2020-03-31,28.290000915527344
2020-06-18,28.260000228881836
2019-04-03,27.989999771118164
2018-08-22,28.219999313354492
2018-10-25,26.799999237060547
2019-01-29,26.75
2018-12-28,27.25
2018-11-26,27.1299991607666
2019-08-09,27.1200008392334
2019-07-08,26.100000381469727
2019-06-06,26.229999542236328
2019-09-10,26.079999923706055
2020-01-15,26.649999618530273
2020-04-03,27.100000381469727
2019-10-31,27.459999084472656
2020-04-06,26.8700008392334
2020-06-24,26.75
2018-11-09,27.399999618530273
2019-07-23,27.290000915527344
2019-06-21,27.350000381469727
2019-05-20,27.8700008392334
2019-04-18,28.989999771118164
2018-09-06,28.81999969482422
2018-10-08,28.579999923706055
2019-02-13,28.729999542236328
2018-12-11,30.059999465942383
2019-09-25,29.649999618530273
2020-01-21,29.860000610351562
2020-04-09,29.799999237060547
2019-11-06,30.0
2020-01-24,30.049999237060547
2020-01-27,28.850000381469727
2020-04-15,29.059999465942383
2018-12-26,28.850000381469727
2019-08-07,29.530000686645508
2019-06-04,30.3799991607666
2018-09-21,31.360000610351562
2018-07-19,30.719999313354492
2018-08-20,30.579999923706055
2018-10-23,28.84000015258789
2019-05-03,29.030000686645508
2019-04-01,28.700000762939453
2019-02-28,28.520000457763672
2019-11-12,28.450000762939453
2020-01-30,27.950000762939453
2019-11-15,27.739999771118164
2020-04-21,27.309999465942383
2019-04-16,27.3799991607666
2019-03-15,27.420000076293945
2019-02-11,27.5
2019-01-10,27.450000762939453
2019-08-22,27.149999618530273
2018-11-07,27.40999984741211
2018-08-03,27.389999389648438
2018-09-04,26.81999969482422
2019-06-19,26.979999542236328
2019-09-23,27.280000686645508
2019-11-18,27.229999542236328
2020-02-05,27.049999237060547
2020-04-24,27.030000686645508
2019-03-29,27.0
2019-11-21,27.559999465942383
2020-04-27,27.799999237060547
2020-02-11,28.0
2020-04-30,28.3799991607666
2019-05-01,28.18000030517578
2019-02-26,28.360000610351562
2019-01-25,28.8700008392334
2018-12-24,29.18000030517578
2019-09-06,28.889999389648438
2018-07-17,28.639999389648438
2018-09-19,29.420000076293945
2019-08-05,29.729999542236328
2019-10-08,30.43000030517578
2019-12-11,30.559999465942383
2019-11-27,30.520000457763672
2020-02-14,29.75
2020-05-06,29.489999771118164
2019-01-08,29.18000030517578
2018-12-07,29.860000610351562
2019-08-20,30.030000686645508
2018-11-05,30.559999465942383
2019-07-19,30.809999465942383
2018-10-04,30.610000610351562
2019-06-17,30.989999771118164
2019-05-16,31.139999389648438
2018-08-01,31.229999542236328
2019-03-13,31.43000030517578
2019-12-03,31.5
2020-02-20,32.18000030517578
2019-12-06,32.2400016784668
2020-05-12,31.780000686645508
2019-12-09,31.18000030517578
2020-02-26,31.260000228881836
2020-05-15,30.93000030517578
2019-03-28,30.329999923706055
2018-09-17,30.43000030517578
2018-08-16,31.1299991607666
2018-10-19,31.200000762939453
2019-04-29,30.93000030517578
2019-01-23,30.6299991607666
2019-09-04,30.030000686645508
2018-11-20,29.729999542236328
2019-07-02,28.729999542236328
2019-05-31,28.649999618530273
2019-12-12,29.200000762939453
2020-05-18,28.889999389648438
2019-09-27,29.479999542236328
2020-03-03,29.030000686645508
2020-05-21,29.200000762939453
2019-05-14,29.1200008392334
2018-08-31,27.360000610351562
2018-07-30,26.700000762939453
2018-10-02,27.280000686645508
2019-04-12,28.260000228881836
2019-03-11,28.18000030517578
2019-02-07,27.65999984741211
2019-07-17,28.030000686645508
2019-09-19,26.8799991607666
2019-10-21,27.049999237060547
2019-12-18,26.440000534057617
2020-03-06,26.209999084472656
2019-10-03,27.190000534057617
2020-03-09,27.399999618530273
2020-05-27,26.729999542236328
2019-12-24,26.56999969482422
2020-03-12,27.139999389648438
2018-12-20,27.31999969482422
2019-08-01,27.209999084472656
2018-08-14,27.34000015258789
2018-07-13,27.739999771118164
2018-10-17,27.600000381469727
2019-05-29,27.829999923706055
2019-03-26,27.559999465942383
2019-02-22,26.799999237060547
2019-10-04,26.489999771118164
2019-11-05,26.59000015258789
2019-12-27,26.219999313354492
2020-06-02,25.899999618530273
2019-12-30,26.1200008392334
2020-03-18,26.219999313354492
2020-06-05,26.079999923706055
2019-07-15,26.34000015258789
2018-12-03,26.59000015258789
2019-06-13,26.579999923706055
2019-01-04,25.950000762939453
2018-08-29,26.040000915527344
2019-02-05,26.829999923706055
2018-11-01,26.8700008392334
2019-08-16,26.809999465942383
2019-04-10,26.84000015258789
2019-09-17,26.959999084472656
2019-10-15,27.559999465942383
2020-01-02,27.530000686645508
2020-06-08,27.389999389648438
2019-10-18,27.450000762939453
2020-03-24,27.219999313354492
2020-06-11,27.68000030517578
2020-01-08,27.610000610351562
2019-04-25,27.649999618530273
2019-07-30,27.8700008392334
2019-02-20,26.93000030517578
2018-07-11,27.440000534057617
2018-09-13,27.600000381469727
2018-10-15,27.350000381469727
2019-06-28,26.639999389648438
2018-12-18,26.540000915527344
2018-11-16,26.940000534057617
2019-10-02,27.149999618530273
2020-03-27,27.770000457763672
2020-01-10,27.610000610351562
2019-10-24,28.329999923706055
2020-03-30,30.420000076293945
2020-06-17,30.610000610351562
2020-01-14,30.540000915527344
2020-04-02,29.68000030517578
2019-01-02,29.649999618530273
2019-08-14,29.610000610351562
2018-10-30,29.969999313354492
2019-06-11,30.739999771118164
2019-05-10,31.389999389648438
2019-04-08,31.530000686645508
2018-08-27,32.0
2018-07-26,32.15999984741211
2018-09-28,32.040000915527344
2019-03-07,32.900001525878906
2019-10-30,32.83000183105469
2020-01-17,32.70000076293945
2020-06-23,31.850000381469727
2020-04-08,32.099998474121094
2020-06-26,32.0
2019-03-22,31.989999771118164
2019-01-17,31.8700008392334
2019-08-29,31.850000381469727
2018-11-14,32.040000915527344
2019-06-26,31.979999542236328
2018-09-11,32.130001068115234
2018-07-09,32.040000915527344
2018-08-10,32.04999923706055
2019-04-23,32.31999969482422
2019-09-30,32.439998626708984
2020-01-23,32.38999938964844
2019-11-08,32.779998779296875
2020-04-14,32.880001068115234
2019-11-11,32.93000030517578
2020-01-29,32.9900016784668
2020-04-17,32.70000076293945
2018-07-24,32.45000076293945
2018-09-26,32.0099983215332
2019-05-08,31.770000457763672
2019-03-05,31.56999969482422
2019-02-01,31.760000228881836
2018-12-31,31.959999084472656
2018-11-29,32.02000045776367
2019-08-12,31.739999771118164
2019-07-11,31.459999084472656
2019-09-13,31.649999618530273
2019-11-14,31.670000076293945
2020-04-20,32.25
2020-02-04,32.36000061035156
2020-04-23,31.850000381469727
2018-12-14,31.93000030517578
2019-08-27,30.399999618530273
2018-08-08,29.899999618530273
2018-10-11,29.889999389648438
2018-11-12,30.239999771118164
2019-07-26,29.59000015258789
2019-06-24,29.5
2019-05-23,29.06999969482422
2019-03-20,29.110000610351562
2019-01-15,29.350000381469727
2019-11-20,30.06999969482422
2020-02-07,29.90999984741211
2020-02-10,29.600000381469727
2020-04-29,29.40999984741211
2019-11-26,29.719999313354492
2020-02-13,29.850000381469727
2019-01-30,30.020000457763672
2018-08-23,30.010000228881836
2018-09-24,30.1299991607666
2018-11-27,30.110000610351562
2018-10-26,29.3799991607666
2019-07-09,29.1200008392334
2019-06-07,27.959999084472656
2019-05-06,27.040000915527344
2019-04-04,26.399999618530273
2019-09-11,23.889999389648438
2019-11-29,24.0
2020-05-05,24.940000534057617
2019-12-02,25.6200008392334
2020-02-19,25.760000228881836
2020-05-08,24.979999542236328
2019-05-21,24.25
2019-03-18,23.600000381469727
2018-09-07,23.530000686645508
2018-08-06,23.809999465942383
2018-10-09,20.8799991607666
2019-02-14,20.8799991607666
2018-12-12,19.290000915527344
2019-07-24,19.75
2019-09-26,17.700000762939453
2019-10-28,19.239999771118164
2019-12-05,18.56999969482422
2020-05-11,17.1200008392334
2019-07-03,18.850000381469727
2020-02-25,18.799999237060547
2020-05-14,20.06999969482422
2020-02-28,18.93000030517578
2019-08-08,18.100000381469727
2019-06-05,19.3700008392334
2018-07-20,18.549999237060547
2018-08-21,18.459999084472656
2018-10-24,17.690000534057617
2019-04-02,19.0
2019-03-01,20.520000457763672
2019-01-28,20.639999389648438
2018-12-27,21.989999771118164
2019-09-09,20.889999389648438
2020-03-02,22.0
2020-05-20,20.93000030517578
2019-12-17,20.639999389648438
2020-03-05,21.829999923706055
2019-02-12,21.459999084472656
2019-01-11,20.770000457763672
2018-12-10,20.309999465942383
2019-08-23,20.030000686645508
2018-11-08,20.110000610351562
2019-07-22,21.200000762939453
2019-06-20,22.84000015258789
2018-09-05,24.059999465942383
2019-04-17,21.860000610351562
2019-09-24,21.25
2019-12-20,20.920000076293945
2020-05-26,21.1299991607666
2019-04-30,20.200000762939453
2019-12-23,20.399999618530273
2020-03-11,20.790000915527344
2020-05-29,19.760000228881836
2019-12-26,19.75
2020-06-01,18.700000762939453
2019-05-02,18.559999465942383
2019-02-27,19.959999084472656
2018-11-23,20.93000030517578
2019-08-06,20.709999084472656
2018-07-18,21.0
2018-09-20,20.610000610351562
2018-10-22,20.209999084472656
2019-07-05,20.860000610351562
2019-06-03,22.06999969482422
2019-10-09,21.8799991607666
2019-10-11,21.040000915527344
2020-03-17,21.719999313354492
2020-06-04,21.760000228881836
2019-10-14,22.1299991607666
2020-03-20,21.809999465942383
2018-11-06,23.719999313354492
2019-06-18,25.040000915527344
2019-05-17,23.510000228881836
2019-04-15,22.729999542236328
2019-03-14,21.639999389648438
2019-01-09,21.3799991607666
2018-08-02,21.209999084472656
2018-10-05,21.440000534057617
2019-08-21,21.770000457763672
2019-10-17,21.81999969482422
2020-03-23,22.049999237060547
2020-06-10,21.020000457763672
2019-02-25,21.8799991607666
2020-01-07,21.09000015258789
2020-03-26,20.81999969482422
2019-10-23,19.950000762939453
