Dates,TAP
2019-01-03,67.62417602539062
2019-08-15,67.70892333984375
2018-10-31,72.08727264404297
2019-09-16,73.90452575683594
2020-02-18,74.84608459472656
2020-05-07,74.29998779296875
2018-08-17,75.43930053710938
2019-12-04,75.62760925292969
2020-02-21,77.98155212402344
2018-12-17,78.00038146972656
2019-08-30,76.88931274414062
2018-11-15,74.26232147216797
2019-07-29,74.28114318847656
2019-06-27,73.47138977050781
2019-04-24,64.85594177246094
2018-07-10,67.69952392578125
2018-09-12,63.349422454833984
2019-02-19,63.71662902832031
2019-01-18,62.0594596862793
2020-02-24,61.82406997680664
2020-05-13,63.80137634277344
2019-12-10,63.34001159667969
2020-02-27,65.4208984375
2019-12-13,63.46240997314453
2020-05-19,62.96337890625
2019-03-06,65.8446044921875
2018-11-30,63.99911117553711
2019-08-13,64.47930908203125
2019-07-12,60.62825012207031
2019-06-10,61.795814514160156
2019-05-09,60.4493522644043
2018-07-25,60.929561614990234
2018-09-27,59.06523513793945
2018-10-29,57.84117889404297
2019-10-16,56.12751388549805
2019-12-16,58.406131744384766
2020-03-04,55.90153503417969
2020-05-22,54.47975158691406
2019-10-01,53.43459701538086
2019-12-19,51.617347717285156
2018-09-10,54.48916244506836
2019-05-24,55.929779052734375
2018-08-09,55.63788604736328
2019-04-22,56.18400955200195
2019-03-21,56.814857482910156
2019-01-16,54.48311996459961
2019-08-28,56.33145523071289
2018-11-13,56.047096252441406
2018-10-12,55.61107635498047
2019-06-25,57.05182647705078
2020-03-10,58.255615234375
2020-05-28,58.43571090698242
2019-10-07,58.03760528564453
2020-03-13,59.20347213745117
2019-10-10,58.86224365234375
2020-03-16,58.69162368774414
2020-06-03,59.69636535644531
2018-11-28,58.26509094238281
2018-09-25,57.93334197998047
2018-07-23,58.7390251159668
2018-08-24,60.407264709472656
2019-07-10,59.914371490478516
2019-05-07,59.32670211791992
2019-04-05,60.07551193237305
2019-03-04,60.44517517089844
2019-01-31,62.36934280395508
2019-09-12,63.62998580932617
2019-12-31,64.12288665771484
2020-03-19,64.60628509521484
2020-01-03,63.49729537963867
2020-06-09,62.558902740478516
2019-02-15,62.49256134033203
2019-01-14,63.63947296142578
2018-07-06,63.838531494140625
2018-08-07,60.34090805053711
2018-10-10,60.69162368774414
2018-12-13,60.900150299072266
2019-08-26,61.86696243286133
2019-07-25,62.028106689453125
2019-05-22,62.57786178588867
2019-03-19,62.558902740478516
2020-01-06,63.27928161621094
2020-03-25,62.63473892211914
2020-06-12,61.80062484741211
2019-10-22,62.76743698120117
2020-01-09,61.18450927734375
2020-06-15,61.326683044433594
2019-10-25,60.60630798339844
2020-03-31,60.15134048461914
2020-06-18,59.89541244506836
2019-04-03,61.85749053955078
2018-08-22,62.028106689453125
2018-10-25,62.15133285522461
2019-01-29,62.31245803833008
2018-12-28,64.5114974975586
2018-11-26,63.42146301269531
2019-08-09,63.127628326416016
2019-07-08,64.04705047607422
2019-06-06,65.88591003417969
2019-09-10,63.35511016845703
2020-01-15,63.383548736572266
2020-04-03,64.10391235351562
2019-10-31,63.667903900146484
2020-04-06,63.876434326171875
2020-06-24,65.72476959228516
2018-11-09,66.71053314208984
2019-07-23,67.07073974609375
2019-06-21,68.63470458984375
2019-05-20,68.13907623291016
2019-04-18,68.76815032958984
2018-09-06,69.54971313476562
2018-10-08,69.36861419677734
2019-02-13,70.76971435546875
2018-12-11,71.95159149169922
2019-09-25,72.08502197265625
2020-01-21,72.5901870727539
2020-04-09,73.80065155029297
2019-11-06,74.02940368652344
2020-01-24,74.04847717285156
2020-01-27,73.1048812866211
2020-04-15,73.04768371582031
2018-12-26,70.05486297607422
2019-08-07,70.06439971923828
2019-06-04,68.52986907958984
2018-09-21,69.47345733642578
2018-07-19,69.43533325195312
2018-08-20,68.41548919677734
2018-10-23,68.3201675415039
2019-05-03,68.77767181396484
2019-04-01,67.41470336914062
2019-02-28,65.89923095703125
2019-11-12,65.68953704833984
2020-01-30,65.32735443115234
2019-11-15,65.53704071044922
2020-04-21,62.887351989746094
2019-04-16,64.16454315185547
2019-03-15,64.61251831054688
2019-02-11,66.42345428466797
2019-01-10,65.85157012939453
2019-08-22,64.93656921386719
2018-11-07,66.70938110351562
2018-08-03,63.95484924316406
2018-09-04,58.76983642578125
2019-06-19,59.09389877319336
2019-09-23,57.854835510253906
2019-11-18,57.48311233520508
2020-02-05,57.616554260253906
2020-04-24,56.42514419555664
2019-03-29,56.148738861083984
2019-11-21,58.28374481201172
2020-04-27,58.26468276977539
2020-02-11,58.22655487060547
2020-04-30,58.42671203613281
2019-05-01,59.39889907836914
2019-02-26,59.20827102661133
2019-01-25,58.63639831542969
2018-12-24,59.24639892578125
2019-09-06,58.121707916259766
2018-07-17,57.32107925415039
2018-09-19,58.569679260253906
2019-08-05,58.8270263671875
2019-10-08,59.73249435424805
2019-12-11,58.57920837402344
2019-11-27,58.379051208496094
2020-02-14,58.1026496887207
2020-05-06,57.78811264038086
2019-01-08,58.14077377319336
2018-12-07,58.80796432495117
2019-08-20,59.894527435302734
2018-11-05,59.02717971801758
2019-07-19,60.02618408203125
2018-10-04,59.94933319091797
2019-06-17,58.03778839111328
2019-05-16,57.77843475341797
2018-08-01,57.90331268310547
2019-03-13,58.181880950927734
2019-12-03,58.7101936340332
2020-02-20,58.422019958496094
2019-12-06,56.625755310058594
2020-05-12,56.981163024902344
2019-12-09,56.50087356567383
2020-02-26,57.07722091674805
2020-05-15,56.38560485839844
2019-03-28,56.769832611083984
2018-09-17,56.50087356567383
2018-08-16,56.414424896240234
2018-10-19,56.77944564819336
2019-04-29,56.90431594848633
2019-01-23,57.14445877075195
2019-09-04,56.18388748168945
2018-11-20,55.43463897705078
2019-07-02,44.22475814819336
2019-05-31,43.37945556640625
2019-12-12,44.19594192504883
2020-05-18,44.44569396972656
2019-09-27,45.86733627319336
2020-03-03,44.743473052978516
2020-05-21,44.2920036315918
2019-05-14,45.13730239868164
2018-08-31,42.94719314575195
2018-07-30,44.6378059387207
2018-10-02,44.9163703918457
2019-04-12,45.15651321411133
2019-03-11,44.272789001464844
2019-02-07,45.04124069213867
2019-07-17,44.935585021972656
2019-09-19,43.63880920410156
2019-10-21,44.72425842285156
2019-12-18,44.67622375488281
2020-03-06,44.97400665283203
2019-10-03,46.01142501831055
2020-03-09,46.16511154174805
2020-05-27,45.54074478149414
2019-12-24,47.21214294433594
2020-03-12,49.71923065185547
2018-12-20,49.93056106567383
2019-08-01,52.62016296386719
2018-08-14,52.360809326171875
2018-07-13,54.003387451171875
2018-10-17,54.13786697387695
2019-05-29,54.3395881652832
2019-03-26,54.598941802978516
2019-02-22,54.31077194213867
2019-10-04,52.76424789428711
2019-11-05,52.283966064453125
2019-12-27,51.96697235107422
2020-06-02,52.3800163269043
2019-12-30,50.87192153930664
2020-03-18,51.68840789794922
2020-06-05,51.57313537597656
2019-07-15,51.78446578979492
2018-12-03,50.43966293334961
2019-06-13,49.94016647338867
2019-01-04,49.354217529296875
2018-08-29,49.858421325683594
2019-02-05,50.47898864746094
2018-11-01,50.44989776611328
2019-08-16,49.02454376220703
2019-04-10,49.80994415283203
2019-09-17,48.268226623535156
2019-10-15,49.926300048828125
2020-01-02,50.6147346496582
2020-06-08,51.42922592163086
2019-10-18,51.603759765625
2020-03-24,52.37946319580078
2020-06-11,51.865562438964844
2020-01-08,52.912757873535156
2019-04-25,53.504234313964844
2019-07-30,54.30902862548828
2019-02-20,53.76603698730469
2018-07-11,54.30902862548828
2018-09-13,54.1635856628418
2018-10-15,53.78542709350586
2019-06-28,54.65809631347656
2018-12-18,54.182979583740234
2018-11-16,55.356231689453125
2019-10-02,56.1610221862793
2020-03-27,57.72212600708008
2020-01-10,56.12224197387695
2019-10-24,57.150047302246094
2020-03-30,57.60577392578125
2020-06-17,58.05180740356445
2020-01-14,58.313602447509766
2020-04-02,58.2457275390625
2019-01-02,60.09772491455078
2019-08-14,60.960697174072266
2018-10-30,61.561866760253906
2019-06-11,60.98978805541992
2019-05-10,59.57412338256836
2019-04-08,58.856597900390625
2018-08-27,59.37050247192383
2018-07-26,60.747379302978516
2018-09-28,58.67236328125
2019-03-07,58.711151123046875
2019-10-30,58.749935150146484
2020-01-17,57.61547088623047
2020-06-23,56.80097961425781
2020-04-08,57.537899017333984
2020-06-26,58.25543212890625
2019-03-22,59.17657470703125
2019-01-17,58.6917610168457
2019-08-29,58.52692794799805
2018-11-14,58.817813873291016
2019-06-26,60.824947357177734
2018-09-11,61.319461822509766
2018-07-09,61.610355377197266
2018-08-10,61.532779693603516
2019-04-23,61.05766296386719
2019-09-30,61.30976486206055
2020-01-23,60.184993743896484
2019-11-08,60.892822265625
2020-04-14,60.95100402832031
2019-11-11,60.6213264465332
2020-01-29,59.564430236816406
2020-04-17,59.66139221191406
2018-07-24,60.359527587890625
2018-09-26,61.336692810058594
2019-05-08,60.2911262512207
2019-03-05,60.14454650878906
2019-02-01,60.53541564941406
2018-12-31,61.6982421875
2018-11-29,62.01093292236328
2019-08-12,61.688472747802734
2019-07-11,62.646095275878906
2019-09-13,62.32362747192383
2019-11-14,62.72426986694336
2020-04-20,63.887088775634766
2020-02-04,60.99467849731445
2020-04-23,59.17715835571289
2018-12-14,59.089210510253906
2019-08-27,59.186927795410156
2018-08-08,58.44428253173828
2018-10-11,56.83195877075195
2018-11-12,55.620269775390625
2019-07-26,54.27178192138672
2019-06-24,53.5975341796875
2019-05-23,52.18064880371094
2019-03-20,52.806034088134766
2019-01-15,54.60402297973633
2019-11-20,56.48017883300781
2020-02-07,56.82218551635742
2020-02-10,56.030677795410156
2020-04-29,56.7342414855957
2019-11-26,57.73094940185547
2020-02-13,59.431217193603516
2019-01-30,53.92000198364258
2018-08-23,53.001468658447266
2018-09-24,52.2099609375
2018-11-27,51.9949836730957
2018-10-26,52.48356628417969
2019-07-09,50.81261444091797
2019-06-07,48.95600128173828
2019-05-06,47.68568420410156
2019-04-04,47.37299346923828
2019-09-11,45.79975509643555
2019-11-29,45.65318298339844
2020-05-05,46.483768463134766
2019-12-02,44.86167907714844
2020-02-19,45.281856536865234
2020-05-08,42.92688751220703
2019-05-21,42.99529266357422
2019-03-18,38.949825286865234
2018-09-07,42.4969367980957
2018-08-06,39.5263557434082
2018-10-09,35.09001922607422
2019-02-14,39.86835861206055
2018-12-12,39.1354866027832
2019-07-24,41.138671875
2019-09-26,41.324337005615234
2019-10-28,37.679508209228516
2019-12-05,35.4124870300293
2020-05-11,34.54280471801758
2019-07-03,37.40589904785156
2020-02-25,36.82937240600586
2020-05-14,41.48068618774414
2020-02-28,39.31137466430664
2019-08-08,39.79018783569336
2019-06-05,40.738037109375
2018-07-20,39.096397399902344
2018-08-21,39.096397399902344
2018-10-24,36.930419921875
2019-04-02,39.16563034057617
2019-03-01,39.29420471191406
2019-01-28,40.530494689941406
2018-12-27,42.26129913330078
2019-09-09,41.17336654663086
2020-03-02,42.66680145263672
2020-05-20,39.98652648925781
2019-12-17,40.75796890258789
2020-03-05,41.687660217285156
2019-02-12,40.500823974609375
2019-01-11,38.51286697387695
2018-12-10,39.244754791259766
2019-08-23,40.58983612060547
2018-11-08,42.58768081665039
2019-07-22,42.23162841796875
2019-06-20,41.80634307861328
2018-09-05,44.38771438598633
2019-04-17,43.28989028930664
2019-09-24,41.02500915527344
2019-12-20,40.2041130065918
2020-05-26,40.74808120727539
2019-04-30,42.132720947265625
2019-12-23,42.53822326660156
2020-03-11,44.40749740600586
2020-05-29,43.52725601196289
2019-12-26,42.558006286621094
2020-06-01,41.005226135253906
2019-05-02,41.38106155395508
2019-02-27,41.915138244628906
2018-11-23,44.160240173339844
2019-08-06,44.18990707397461
2018-07-18,45.47564697265625
2018-09-20,44.97124481201172
2018-10-22,44.18990707397461
2019-07-05,44.64486312866211
2019-06-03,45.792137145996094
2019-10-09,43.66572189331055
2019-10-11,44.05144500732422
2020-03-17,42.20195388793945
2020-06-04,43.65583038330078
2019-10-14,45.18882751464844
2020-03-20,44.763545989990234
2018-11-06,47.532833099365234
2019-06-18,48.472412109375
2019-05-17,46.20753479003906
2019-04-15,45.713016510009766
2019-03-14,40.68873977661133
2019-01-09,41.994258880615234
2018-08-02,42.56789779663086
2018-10-05,43.863525390625
2019-08-21,42.696468353271484
2019-10-17,42.320640563964844
2020-03-23,43.596492767333984
2020-06-10,41.83601379394531
2019-02-25,41.925025939941406
2020-01-07,40.52060317993164
2020-03-26,41.37117004394531
2019-10-23,43.507476806640625
