Dates,NTAP
2018-11-16,57.11000061035156
2019-10-02,58.689998626708984
2020-03-27,59.709999084472656
2020-01-10,59.70000076293945
2019-10-24,59.5
2020-03-30,59.4900016784668
2020-06-17,60.20000076293945
2020-01-14,60.2400016784668
2020-04-02,60.939998626708984
2019-01-02,63.0
2019-08-14,63.06999969482422
2018-10-30,63.790000915527344
2019-06-11,63.93000030517578
2019-05-10,62.869998931884766
2019-04-08,61.849998474121094
2018-08-27,61.279998779296875
2018-07-26,62.97999954223633
2018-09-28,62.59000015258789
2019-03-07,60.91999816894531
2019-10-30,61.06999969482422
2020-01-17,60.7400016784668
2020-06-23,58.68000030517578
2020-04-08,59.630001068115234
2020-06-26,60.45000076293945
2019-03-22,61.5
2019-01-17,61.369998931884766
2019-08-29,60.91999816894531
2018-11-14,60.720001220703125
2019-06-26,62.810001373291016
2018-09-11,63.29999923706055
2018-07-09,64.48999786376953
2018-08-10,64.0
2019-04-23,63.91999816894531
2019-09-30,63.709999084472656
2020-01-23,63.689998626708984
2019-11-08,63.29999923706055
2020-04-14,63.25
2019-11-11,63.279998779296875
2020-01-29,62.77000045776367
2020-04-17,61.779998779296875
2018-07-24,62.279998779296875
2018-09-26,62.81999969482422
2019-05-08,62.4900016784668
2019-03-05,62.0099983215332
2019-02-01,62.20000076293945
2018-12-31,63.380001068115234
2018-11-29,64.16999816894531
2019-08-12,63.709999084472656
2019-07-11,64.47000122070312
2019-09-13,64.27999877929688
2019-11-14,64.54000091552734
2020-04-20,65.37999725341797
2020-02-04,63.810001373291016
2020-04-23,62.599998474121094
2018-12-14,61.27000045776367
2019-08-27,60.619998931884766
2018-08-08,60.90999984741211
2018-10-11,58.88999938964844
2018-11-12,58.400001525878906
2019-07-26,57.130001068115234
2019-06-24,55.689998626708984
2019-05-23,54.689998626708984
2019-03-20,54.79999923706055
2019-01-15,56.439998626708984
2019-11-20,57.970001220703125
2020-02-07,58.459999084472656
2020-02-10,57.900001525878906
2020-04-29,58.099998474121094
2019-11-26,59.81999969482422
2020-02-13,60.959999084472656
2019-01-30,55.599998474121094
2018-08-23,55.34000015258789
2018-09-24,54.13999938964844
2018-11-27,54.16999816894531
2018-10-26,53.79999923706055
2019-07-09,53.349998474121094
2019-06-07,50.72999954223633
2019-05-06,51.0
2019-04-04,50.290000915527344
2019-09-11,48.65999984741211
2019-11-29,46.84000015258789
2020-05-05,47.619998931884766
2019-12-02,48.189998626708984
2020-02-19,46.41999816894531
2020-05-08,45.380001068115234
2019-05-21,44.150001525878906
2019-03-18,42.56999969482422
2018-09-07,43.5099983215332
2018-08-06,42.36000061035156
2018-10-09,39.0
2019-02-14,40.79999923706055
2018-12-12,42.33000183105469
2019-07-24,44.2400016784668
2019-09-26,43.029998779296875
2019-10-28,41.72999954223633
2019-12-05,39.880001068115234
2020-05-11,37.54999923706055
2019-07-03,38.900001525878906
2020-02-25,39.40999984741211
2020-05-14,42.56999969482422
2020-02-28,42.099998474121094
2019-08-08,41.65999984741211
2019-06-05,42.529998779296875
2018-07-20,40.970001220703125
2018-08-21,40.70000076293945
2018-10-24,40.47999954223633
2019-04-02,39.900001525878906
2019-03-01,41.90999984741211
2019-01-28,41.290000915527344
2018-12-27,43.81999969482422
2019-09-09,42.720001220703125
2020-03-02,43.470001220703125
2020-05-20,42.349998474121094
2019-12-17,41.41999816894531
2020-03-05,42.86000061035156
2019-02-12,42.04999923706055
2019-01-11,40.90999984741211
2018-12-10,39.97999954223633
2019-08-23,41.56999969482422
2018-11-08,43.20000076293945
2019-07-22,44.11000061035156
2019-06-20,43.7400016784668
2018-09-05,45.13999938964844
2019-04-17,44.34000015258789
2019-09-24,43.15999984741211
2019-12-20,41.70000076293945
2020-05-26,41.9900016784668
2019-04-30,42.689998626708984
2019-12-23,43.56999969482422
2020-03-11,44.97999954223633
2020-05-29,44.540000915527344
2019-12-26,44.5
2020-06-01,42.869998931884766
2019-05-02,41.91999816894531
2019-02-27,42.40999984741211
2018-11-23,45.09000015258789
2019-08-06,45.630001068115234
2018-07-18,46.13999938964844
2018-09-20,46.41999816894531
2018-10-22,45.2599983215332
2019-07-05,46.34000015258789
2019-06-03,46.45000076293945
2019-10-09,45.90999984741211
2019-10-11,44.7400016784668
2020-03-17,44.130001068115234
2020-06-04,44.529998779296875
2019-10-14,46.09000015258789
2020-03-20,45.93000030517578
2018-11-06,48.29999923706055
2019-06-18,49.650001525878906
2019-05-17,48.599998474121094
2019-04-15,47.029998779296875
2019-03-14,44.97999954223633
2019-01-09,43.040000915527344
2018-08-02,43.470001220703125
2018-10-05,45.220001220703125
2019-08-21,44.70000076293945
2019-10-17,43.189998626708984
2020-03-23,44.09000015258789
2020-06-10,43.58000183105469
2019-02-25,43.63999938964844
2020-01-07,42.220001220703125
2020-03-26,41.84000015258789
2019-10-23,44.43000030517578
