Dates,LUV
2020-05-22,46.40999984741211
2019-10-01,45.77000045776367
2019-12-19,44.349998474121094
2018-09-10,44.279998779296875
2019-05-24,45.11000061035156
2018-08-09,46.59000015258789
2019-04-22,46.060001373291016
2019-03-21,45.470001220703125
2019-01-16,44.61000061035156
2019-08-28,45.9900016784668
2018-11-13,47.16999816894531
2018-10-12,47.209999084472656
2019-06-25,47.56999969482422
2020-03-10,46.900001525878906
2020-05-28,47.849998474121094
2019-10-07,47.70000076293945
2020-03-13,48.86000061035156
2019-10-10,49.75
2020-03-16,49.619998931884766
2020-06-03,50.599998474121094
2018-11-28,50.2400016784668
2018-09-25,50.060001373291016
2018-07-23,52.720001220703125
2018-08-24,54.04999923706055
2019-07-10,54.88999938964844
2019-05-07,55.380001068115234
2019-04-05,56.58000183105469
2019-03-04,56.40999984741211
2019-01-31,56.90999984741211
2019-09-12,57.150001525878906
2019-12-31,57.529998779296875
2020-03-19,56.63999938964844
2020-01-03,57.119998931884766
2020-06-09,56.810001373291016
2019-02-15,57.599998474121094
2019-01-14,57.5099983215332
2018-07-06,57.810001373291016
2018-08-07,57.150001525878906
2018-10-10,57.63999938964844
2018-12-13,56.65999984741211
2019-08-26,54.18000030517578
2019-07-25,54.04999923706055
2019-05-22,53.470001220703125
2019-03-19,53.599998474121094
2020-01-06,53.66999816894531
2020-03-25,53.310001373291016
2020-06-12,53.68000030517578
2019-10-22,54.04999923706055
2020-01-09,53.2599983215332
2020-06-15,53.31999969482422
2019-10-25,52.7599983215332
2020-03-31,51.959999084472656
2020-06-18,51.31999969482422
2019-04-03,49.81999969482422
2018-08-22,49.90999984741211
2018-10-25,48.58000183105469
2019-01-29,50.61000061035156
2018-12-28,50.95000076293945
2018-11-26,51.0
2019-08-09,50.47999954223633
2019-07-08,49.40999984741211
2019-06-06,49.70000076293945
2019-09-10,49.29999923706055
2020-01-15,48.529998779296875
2020-04-03,48.58000183105469
2019-10-31,48.5
2020-04-06,49.720001220703125
2020-06-24,50.45000076293945
2018-11-09,52.02000045776367
2019-07-23,52.150001525878906
2019-06-21,52.81999969482422
2019-05-20,52.209999084472656
2019-04-18,53.060001373291016
2018-09-06,51.66999816894531
2018-10-08,51.380001068115234
2019-02-13,51.720001220703125
2018-12-11,52.689998626708984
2019-09-25,52.709999084472656
2020-01-21,52.279998779296875
2020-04-09,51.97999954223633
2019-11-06,52.470001220703125
2020-01-24,51.900001525878906
2020-01-27,51.459999084472656
2020-04-15,51.560001373291016
2018-12-26,52.38999938964844
2019-08-07,52.63999938964844
2019-06-04,52.939998626708984
2018-09-21,52.7400016784668
2018-07-19,53.52000045776367
2018-08-20,53.86000061035156
2018-10-23,53.36000061035156
2019-05-03,53.290000915527344
2019-04-01,52.720001220703125
2019-02-28,51.45000076293945
2019-11-12,51.61000061035156
2020-01-30,51.79999923706055
2019-11-15,51.18000030517578
2020-04-21,50.779998779296875
2019-04-16,50.900001525878906
2019-03-15,50.709999084472656
2019-02-11,52.0
2019-01-10,51.95000076293945
2019-08-22,51.72999954223633
2018-11-07,52.400001525878906
2018-08-03,52.52000045776367
2018-09-04,50.36000061035156
2019-06-19,50.880001068115234
2019-09-23,49.9900016784668
2019-11-18,49.11000061035156
2020-02-05,49.060001373291016
2020-04-24,47.439998626708984
2019-03-29,47.400001525878906
2019-11-21,48.16999816894531
2020-04-27,49.400001525878906
2020-02-11,49.540000915527344
2020-04-30,50.08000183105469
2019-05-01,50.279998779296875
2019-02-26,50.27000045776367
2019-01-25,50.41999816894531
2018-12-24,51.06999969482422
2019-09-06,51.380001068115234
2018-07-17,51.06999969482422
2018-09-19,51.15999984741211
2019-08-05,50.88999938964844
2019-10-08,51.029998779296875
2019-12-11,51.119998931884766
2019-11-27,50.90999984741211
2020-02-14,50.959999084472656
2020-05-06,50.349998474121094
2019-01-08,50.5
2018-12-07,50.650001525878906
2019-08-20,51.04999923706055
2018-11-05,51.029998779296875
2019-07-19,51.58000183105469
2018-10-04,51.459999084472656
2019-06-17,51.40999984741211
2019-05-16,51.470001220703125
2018-08-01,51.720001220703125
2019-03-13,51.77000045776367
2019-12-03,51.81999969482422
2020-02-20,52.18000030517578
2019-12-06,52.279998779296875
2020-05-12,52.27000045776367
2019-12-09,51.900001525878906
2020-02-26,52.0
2020-05-15,52.27000045776367
2019-03-28,52.72999954223633
2018-09-17,53.849998474121094
2018-08-16,52.40999984741211
2018-10-19,53.13999938964844
2019-04-29,52.689998626708984
2019-01-23,52.150001525878906
2019-09-04,51.38999938964844
2018-11-20,50.41999816894531
2019-07-02,50.25
2019-05-31,48.400001525878906
2019-12-12,49.04999923706055
2020-05-18,48.77000045776367
2019-09-27,49.90999984741211
2020-03-03,50.060001373291016
2020-05-21,49.540000915527344
2019-05-14,49.36000061035156
2018-08-31,48.220001220703125
2018-07-30,48.09000015258789
2018-10-02,48.54999923706055
2019-04-12,50.29999923706055
2019-03-11,49.72999954223633
2019-02-07,50.349998474121094
2019-07-17,50.65999984741211
2019-09-19,50.22999954223633
2019-10-21,50.2400016784668
2019-12-18,50.189998626708984
2020-03-06,50.119998931884766
2019-10-03,51.61000061035156
2020-03-09,52.18000030517578
2020-05-27,50.90999984741211
2019-12-24,51.0099983215332
2020-03-12,52.439998626708984
2018-12-20,52.08000183105469
2019-08-01,51.81999969482422
2018-08-14,52.880001068115234
2018-07-13,53.040000915527344
2018-10-17,54.29999923706055
2019-05-29,55.650001525878906
2019-03-26,54.060001373291016
2019-02-22,55.209999084472656
2019-10-04,55.599998474121094
2019-11-05,55.060001373291016
2019-12-27,54.27000045776367
2020-06-02,53.959999084472656
2019-12-30,54.06999969482422
2020-03-18,54.52000045776367
2020-06-05,54.439998626708984
2019-07-15,54.060001373291016
2018-12-03,53.72999954223633
2019-06-13,53.290000915527344
2019-01-04,51.189998626708984
2018-08-29,51.2599983215332
2019-02-05,52.15999984741211
2018-11-01,52.779998779296875
2019-08-16,52.40999984741211
2019-04-10,53.130001068115234
2019-09-17,52.599998474121094
2019-10-15,53.880001068115234
2020-01-02,53.720001220703125
2020-06-08,53.650001525878906
2019-10-18,53.65999984741211
2020-03-24,53.689998626708984
2020-06-11,53.45000076293945
2020-01-08,53.13999938964844
2019-04-25,52.290000915527344
2019-07-30,52.65999984741211
2019-02-20,54.0
2018-07-11,55.72999954223633
2018-09-13,56.83000183105469
2018-10-15,57.150001525878906
2019-06-28,56.47999954223633
2018-12-18,55.72999954223633
2018-11-16,55.849998474121094
2019-10-02,56.369998931884766
2020-03-27,57.0099983215332
2020-01-10,57.040000915527344
2019-10-24,57.86000061035156
2020-03-30,57.88999938964844
2020-06-17,57.20000076293945
2020-01-14,57.66999816894531
2020-04-02,57.45000076293945
2019-01-02,57.08000183105469
2019-08-14,57.68000030517578
2018-10-30,57.20000076293945
2019-06-11,57.29999923706055
2019-05-10,56.2599983215332
2019-04-08,56.540000915527344
2018-08-27,56.599998474121094
2018-07-26,56.84000015258789
2018-09-28,57.119998931884766
2019-03-07,57.38999938964844
2019-10-30,57.470001220703125
2020-01-17,56.70000076293945
2020-06-23,55.619998931884766
2020-04-08,55.7599983215332
2020-06-26,55.4900016784668
2019-03-22,55.77000045776367
2019-01-17,55.40999984741211
2019-08-29,54.7599983215332
2018-11-14,53.810001373291016
2019-06-26,54.15999984741211
2018-09-11,54.130001068115234
2018-07-09,54.34000015258789
2018-08-10,54.02000045776367
2019-04-23,53.43000030517578
2019-09-30,53.5099983215332
2020-01-23,54.0099983215332
2019-11-08,54.66999816894531
2020-04-14,54.66999816894531
2019-11-11,54.599998474121094
2020-01-29,54.060001373291016
2020-04-17,53.81999969482422
2018-07-24,53.81999969482422
2018-09-26,54.290000915527344
2019-05-08,53.040000915527344
2019-03-05,53.47999954223633
2019-02-01,53.880001068115234
2018-12-31,53.63999938964844
2018-11-29,54.20000076293945
2019-08-12,53.689998626708984
2019-07-11,53.61000061035156
2019-09-13,54.34000015258789
2019-11-14,54.119998931884766
2020-04-20,55.08000183105469
2020-02-04,54.7599983215332
2020-04-23,53.18000030517578
2018-12-14,53.459999084472656
2019-08-27,51.849998474121094
2018-08-08,54.959999084472656
2018-10-11,55.150001525878906
2018-11-12,56.38999938964844
2019-07-26,56.81999969482422
2019-06-24,55.220001220703125
2019-05-23,54.630001068115234
2019-03-20,54.689998626708984
2019-01-15,55.5
2019-11-20,56.119998931884766
2020-02-07,57.08000183105469
2020-02-10,56.9900016784668
2020-04-29,56.529998779296875
2019-11-26,57.59000015258789
2020-02-13,58.0
2019-01-30,57.849998474121094
2018-08-23,57.88999938964844
2018-09-24,57.380001068115234
2018-11-27,57.060001373291016
2018-10-26,56.709999084472656
2019-07-09,55.459999084472656
2019-06-07,53.349998474121094
2019-05-06,49.54999923706055
2019-04-04,48.08000183105469
2019-09-11,45.63999938964844
2019-11-29,44.97999954223633
2020-05-05,44.34000015258789
2019-12-02,45.04999923706055
2020-02-19,44.86000061035156
2020-05-08,44.18000030517578
2019-05-21,42.720001220703125
2019-03-18,42.720001220703125
2018-09-07,42.5099983215332
2018-08-06,41.630001068115234
2018-10-09,35.61000061035156
2019-02-14,36.310001373291016
2018-12-12,35.849998474121094
2019-07-24,36.0
2019-09-26,29.149999618530273
2019-10-28,30.5
2019-12-05,29.649999618530273
2020-05-11,30.25
2019-07-03,36.04999923706055
2020-02-25,37.310001373291016
2020-05-14,40.060001373291016
2020-02-28,36.099998474121094
2019-08-08,34.5
2019-06-05,34.95000076293945
2018-07-20,31.809999465942383
2018-08-21,30.8700008392334
2018-10-24,29.729999542236328
2019-04-02,30.0
2019-03-01,32.31999969482422
2019-01-28,32.630001068115234
2018-12-27,35.130001068115234
2019-09-09,33.75
2020-03-02,34.709999084472656
2020-05-20,32.52000045776367
2019-12-17,30.200000762939453
2020-03-05,30.899999618530273
2019-02-12,29.510000228881836
2019-01-11,29.600000381469727
2018-12-10,28.799999237060547
2019-08-23,29.59000015258789
2018-11-08,28.799999237060547
2019-07-22,28.850000381469727
2019-06-20,28.25
2018-09-05,29.43000030517578
2019-04-17,30.18000030517578
2019-09-24,28.75
2019-12-20,26.5
2020-05-26,26.18000030517578
2019-04-30,24.770000457763672
2019-12-23,24.950000762939453
2020-03-11,25.90999984741211
2020-05-29,25.780000686645508
2019-12-26,25.139999389648438
2020-06-01,23.520000457763672
2019-05-02,22.469999313354492
2019-02-27,23.75
2018-11-23,25.549999237060547
2019-08-06,26.93000030517578
2018-07-18,28.170000076293945
2018-09-20,29.020000457763672
2018-10-22,28.309999465942383
2019-07-05,31.440000534057617
2019-06-03,31.399999618530273
2019-10-09,32.34000015258789
2019-10-11,31.200000762939453
2020-03-17,32.15999984741211
2020-06-04,34.029998779296875
2019-10-14,34.900001525878906
2020-03-20,36.599998474121094
2018-11-06,37.56999969482422
2019-06-18,38.70000076293945
2019-05-17,36.58000183105469
2019-04-15,34.7599983215332
2019-03-14,32.5
2019-01-09,34.310001373291016
2018-08-02,33.61000061035156
2018-10-05,35.52000045776367
2019-08-21,35.66999816894531
2019-10-17,35.40999984741211
2020-03-23,33.95000076293945
2020-06-10,33.63999938964844
2019-02-25,33.849998474121094
2020-01-07,32.22999954223633
2020-03-26,30.940000534057617
2019-10-23,31.18000030517578
