Dates,LUV
2018-06-20,52.029998779296875
2018-06-21,53.2400016784668
2018-06-25,53.540000915527344
2018-06-22,51.86000061035156
2018-06-26,51.59000015258789
2018-06-27,51.22999954223633
2018-06-28,50.97999954223633
2018-06-29,51.45000076293945
2018-07-02,51.59000015258789
2018-07-03,52.06999969482422
2018-07-05,52.04999923706055
2018-07-16,53.040000915527344
2018-09-18,53.52000045776367
2019-01-24,53.20000076293945
2019-09-05,52.65999984741211
2018-11-21,53.220001220703125
2020-01-13,53.25
2020-04-01,53.4900016784668
2020-06-19,53.720001220703125
2019-10-29,55.22999954223633
2020-01-16,54.099998474121094
2020-06-22,53.869998931884766
2018-10-03,53.709999084472656
2018-07-31,53.75
2019-03-12,52.619998931884766
2019-02-08,56.880001068115234
2019-01-07,58.43000030517578
2018-12-06,58.43000030517578
2019-08-19,59.33000183105469
2019-07-18,58.34000015258789
2019-05-15,56.7599983215332
2019-09-20,57.4900016784668
2019-11-01,57.91999816894531
2020-04-07,58.63999938964844
2020-06-25,59.33000183105469
2020-06-16,59.279998779296875
2019-11-04,59.09000015258789
2020-01-22,59.369998931884766
2019-11-07,59.84000015258789
2020-04-13,60.47999954223633
2019-07-01,60.959999084472656
2019-05-30,59.83000183105469
2018-08-15,62.04999923706055
2018-10-18,62.20000076293945
2019-03-27,61.0
2019-01-22,61.33000183105469
2018-12-21,61.06999969482422
2019-09-03,61.380001068115234
2018-11-19,61.529998779296875
2019-08-02,61.560001373291016
2020-01-28,61.40999984741211
2020-04-16,61.75
2019-11-13,62.54999923706055
2020-01-31,62.7400016784668
2018-12-04,61.75
2018-11-02,62.709999084472656
2019-07-16,62.720001220703125
2018-08-30,63.25
2018-10-01,63.0
2019-06-14,62.84000015258789
2019-05-13,62.560001373291016
2019-04-11,63.459999084472656
2019-02-06,63.22999954223633
2019-09-18,63.880001068115234
2020-02-03,63.630001068115234
2020-04-22,64.0199966430664
2019-11-19,63.38999938964844
2020-02-06,62.34000015258789
2019-11-22,62.369998931884766
2019-03-25,63.15999984741211
2019-02-21,63.0099983215332
2018-12-19,63.20000076293945
2018-07-12,61.83000183105469
2018-09-14,62.0
2018-08-13,61.970001220703125
2018-10-16,61.869998931884766
2019-07-31,61.06999969482422
2019-05-28,60.720001220703125
2019-04-26,59.380001068115234
2020-04-28,58.75
2019-11-25,58.22999954223633
2020-02-12,58.189998626708984
2020-05-01,59.13999938964844
2020-05-04,60.86000061035156
2019-06-12,59.15999984741211
2019-04-09,58.439998626708984
2019-03-08,58.529998779296875
2019-02-04,57.52000045776367
2018-07-27,57.790000915527344
2018-08-28,51.70000076293945
2019-01-03,50.18000030517578
2019-08-15,50.18000030517578
2018-10-31,49.18000030517578
2019-09-16,50.119998931884766
2020-02-18,51.040000915527344
2020-05-07,52.54999923706055
2018-08-17,51.779998779296875
2019-12-04,52.45000076293945
2020-02-21,53.310001373291016
2018-12-17,53.029998779296875
2019-08-30,53.5099983215332
2018-11-15,52.720001220703125
2019-07-29,53.06999969482422
2019-06-27,53.439998626708984
2019-04-24,53.5
2018-07-10,52.9900016784668
2018-09-12,52.84000015258789
2019-02-19,52.369998931884766
2019-01-18,53.209999084472656
2020-02-24,53.220001220703125
2020-05-13,53.47999954223633
2019-12-10,53.970001220703125
2020-02-27,53.08000183105469
2019-12-13,53.56999969482422
2020-05-19,54.65999984741211
2019-03-06,55.68000030517578
2018-11-30,54.16999816894531
2019-08-13,53.849998474121094
2019-07-12,53.38999938964844
2019-06-10,51.79999923706055
2019-05-09,51.61000061035156
2018-07-25,51.5
2018-09-27,51.0
2018-10-29,51.08000183105469
2019-10-16,50.11000061035156
2019-12-16,50.150001525878906
2020-03-04,49.97999954223633
2020-05-22,48.880001068115234
2019-10-01,47.810001373291016
2019-12-19,45.689998626708984
2018-09-10,46.7599983215332
2019-05-24,46.81999969482422
2018-08-09,47.5
2019-04-22,47.13999938964844
2019-03-21,47.20000076293945
2019-01-16,46.56999969482422
2019-08-28,48.060001373291016
2018-11-13,48.2599983215332
2018-10-12,48.59000015258789
2019-06-25,49.27000045776367
2020-03-10,49.029998779296875
2020-05-28,48.86000061035156
2019-10-07,49.290000915527344
2020-03-13,50.02000045776367
2019-10-10,50.72999954223633
2020-03-16,50.93000030517578
2020-06-03,51.58000183105469
2018-11-28,51.540000915527344
2018-09-25,51.310001373291016
2018-07-23,54.869998931884766
2018-08-24,55.689998626708984
2019-07-10,55.959999084472656
2019-05-07,56.540000915527344
2019-04-05,57.81999969482422
2019-03-04,57.63999938964844
2019-01-31,58.0
2019-09-12,58.310001373291016
2019-12-31,58.77000045776367
2020-03-19,57.720001220703125
2020-01-03,57.66999816894531
2020-06-09,57.650001525878906
2019-02-15,58.439998626708984
2019-01-14,58.7400016784668
2018-07-06,58.56999969482422
2018-08-07,58.4900016784668
2018-10-10,58.599998474121094
2018-12-13,58.15999984741211
2019-08-26,55.38999938964844
2019-07-25,54.75
2019-05-22,54.38999938964844
2019-03-19,54.20000076293945
2020-01-06,54.630001068115234
2020-03-25,54.20000076293945
2020-06-12,56.959999084472656
2019-10-22,56.58000183105469
2020-01-09,54.560001373291016
2020-06-15,54.400001525878906
2019-10-25,53.779998779296875
2020-03-31,53.18000030517578
2020-06-18,52.0099983215332
2019-04-03,51.63999938964844
2018-08-22,51.43000030517578
2018-10-25,51.779998779296875
2019-01-29,51.59000015258789
2018-12-28,51.720001220703125
2018-11-26,51.529998779296875
2019-08-09,51.720001220703125
2019-07-08,50.70000076293945
2019-06-06,51.029998779296875
2019-09-10,50.52000045776367
2020-01-15,49.540000915527344
2020-04-03,49.47999954223633
2019-10-31,50.25
2020-04-06,50.720001220703125
2020-06-24,52.099998474121094
2018-11-09,53.04999923706055
2019-07-23,53.43000030517578
2019-06-21,53.52000045776367
2019-05-20,53.29999923706055
2019-04-18,53.72999954223633
2018-09-06,52.5
2018-10-08,52.08000183105469
2019-02-13,52.7599983215332
2018-12-11,53.5099983215332
2019-09-25,53.63999938964844
2020-01-21,53.060001373291016
2020-04-09,52.970001220703125
2019-11-06,53.630001068115234
2020-01-24,52.77000045776367
2020-01-27,52.06999969482422
2020-04-15,52.91999816894531
2018-12-26,53.040000915527344
2019-08-07,54.86000061035156
2019-06-04,53.54999923706055
2018-09-21,54.06999969482422
2018-07-19,54.560001373291016
2018-08-20,54.61000061035156
2018-10-23,54.4900016784668
2019-05-03,53.93000030517578
2019-04-01,53.61000061035156
2019-02-28,53.119998931884766
2019-11-12,52.88999938964844
2020-01-30,52.52000045776367
2019-11-15,52.880001068115234
2020-04-21,51.84000015258789
2019-04-16,51.939998626708984
2019-03-15,52.439998626708984
2019-02-11,53.0099983215332
2019-01-10,52.97999954223633
2019-08-22,52.5099983215332
2018-11-07,53.439998626708984
2018-08-03,53.52000045776367
2018-09-04,52.04999923706055
2019-06-19,51.560001373291016
2019-09-23,50.93000030517578
2019-11-18,50.150001525878906
2020-02-05,49.88999938964844
2020-04-24,49.0099983215332
2019-03-29,48.349998474121094
2019-11-21,49.220001220703125
2020-04-27,50.290000915527344
2020-02-11,50.5
2020-04-30,50.959999084472656
2019-05-01,51.33000183105469
2019-02-26,51.13999938964844
2019-01-25,51.11000061035156
2018-12-24,52.75
2019-09-06,52.59000015258789
2018-07-17,51.70000076293945
2018-09-19,52.459999084472656
