Dates,TROW
2019-09-10,98.76000213623047
2020-01-15,98.22000122070312
2020-04-03,99.88999938964844
2019-10-31,99.08999633789062
2020-04-06,99.08999633789062
2020-06-24,100.12000274658203
2018-11-09,103.30000305175781
2019-07-23,103.2699966430664
2019-06-21,103.30000305175781
2019-05-20,103.01000213623047
2019-04-18,104.44000244140625
2018-09-06,104.5
2018-10-08,103.81999969482422
2019-02-13,104.05000305175781
2018-12-11,104.75
2019-09-25,105.9000015258789
2020-01-21,104.94999694824219
2020-04-09,106.68000030517578
2019-11-06,106.08999633789062
2020-01-24,105.9000015258789
2020-01-27,106.48999786376953
2020-04-15,107.5
2018-12-26,109.76000213623047
2019-08-07,107.66000366210938
2019-06-04,108.05000305175781
2018-09-21,107.27999877929688
2018-07-19,107.5
2018-08-20,106.06999969482422
2018-10-23,105.26000213623047
2019-05-03,106.86000061035156
2019-04-01,105.73999786376953
2019-02-28,103.30000305175781
2019-11-12,102.98999786376953
2020-01-30,102.83999633789062
2019-11-15,105.58999633789062
2020-04-21,101.12999725341797
2019-04-16,103.19999694824219
2019-03-15,103.95999908447266
2019-02-11,105.30999755859375
2019-01-10,104.37999725341797
2019-08-22,104.12999725341797
2018-11-07,105.68000030517578
2018-08-03,105.27999877929688
2018-09-04,102.79000091552734
2019-06-19,103.75
2019-09-23,101.94000244140625
2019-11-18,102.20999908447266
2020-02-05,102.62999725341797
2020-04-24,101.13999938964844
2019-03-29,99.41999816894531
2019-11-21,102.8499984741211
2020-04-27,103.44000244140625
2020-02-11,103.7300033569336
2020-04-30,105.69000244140625
2019-05-01,106.97000122070312
2019-02-26,106.66999816894531
2019-01-25,105.86000061035156
2018-12-24,106.08999633789062
2019-09-06,105.94000244140625
2018-07-17,105.05000305175781
2018-09-19,107.4000015258789
2019-08-05,107.83999633789062
2019-10-08,109.58999633789062
2019-12-11,108.31999969482422
2019-11-27,107.05999755859375
2020-02-14,105.91999816894531
2020-05-06,106.88999938964844
2019-01-08,108.54000091552734
2018-12-07,109.70999908447266
2019-08-20,109.05000305175781
2018-11-05,108.5999984741211
2019-07-19,109.70999908447266
2018-10-04,110.41999816894531
2019-06-17,108.95999908447266
2019-05-16,109.81999969482422
2018-08-01,109.44999694824219
2019-03-13,109.31999969482422
2019-12-03,110.61000061035156
2020-02-20,110.37999725341797
2019-12-06,110.36000061035156
2020-05-12,108.87999725341797
2019-12-09,109.62999725341797
2020-02-26,108.47000122070312
2020-05-15,108.87000274658203
2019-03-28,110.52999877929688
2018-09-17,113.2699966430664
2018-08-16,113.91999816894531
2018-10-19,115.19999694824219
2019-04-29,114.95999908447266
2019-01-23,115.36000061035156
2019-09-04,113.38999938964844
2018-11-20,110.47000122070312
2019-07-02,110.05000305175781
2019-05-31,105.70999908447266
2019-12-12,107.26000213623047
2020-05-18,107.04000091552734
2019-09-27,110.25
2020-03-03,108.6500015258789
2020-05-21,106.61000061035156
2019-05-14,108.55999755859375
2018-08-31,105.36000061035156
2018-07-30,105.45999908447266
2018-10-02,107.37000274658203
2019-04-12,109.62000274658203
2019-03-11,107.81999969482422
2019-02-07,108.7699966430664
2019-07-17,109.18000030517578
2019-09-19,105.61000061035156
2019-10-21,106.66000366210938
2019-12-18,107.08000183105469
2020-03-06,107.7699966430664
2019-10-03,109.98999786376953
2020-03-09,110.62000274658203
2020-05-27,109.75
2019-12-24,110.9800033569336
2020-03-12,115.05000305175781
2018-12-20,115.62000274658203
2019-08-01,117.72000122070312
2018-08-14,117.8499984741211
2018-07-13,120.08999633789062
2018-10-17,118.12000274658203
2019-05-29,118.94000244140625
2019-03-26,116.8499984741211
2019-02-22,117.94000244140625
2019-10-04,117.11000061035156
2019-11-05,116.0
2019-12-27,114.33999633789062
2020-06-02,114.83999633789062
2019-12-30,114.2699966430664
2020-03-18,114.31999969482422
2020-06-05,112.02999877929688
2019-07-15,113.02999877929688
2018-12-03,114.25
2019-06-13,111.41000366210938
2019-01-04,109.05000305175781
2018-08-29,109.52999877929688
2019-02-05,110.9800033569336
2018-11-01,109.93000030517578
2019-08-16,107.73999786376953
2019-04-10,108.05999755859375
2019-09-17,108.51000213623047
2019-10-15,110.94000244140625
2020-01-02,110.31999969482422
2020-06-08,111.37999725341797
2019-10-18,111.06999969482422
2020-03-24,110.25
2020-06-11,109.41000366210938
2020-01-08,110.94000244140625
2019-04-25,108.19000244140625
2019-07-30,108.37999725341797
2019-02-20,113.3499984741211
2018-07-11,113.70999908447266
2018-09-13,117.08000183105469
2018-10-15,117.76000213623047
2019-06-28,117.56999969482422
2018-12-18,115.80000305175781
2018-11-16,116.97000122070312
2019-10-02,118.52999877929688
2020-03-27,119.12999725341797
2020-01-10,120.05999755859375
2019-10-24,120.37999725341797
2020-03-30,119.58000183105469
2020-06-17,120.41999816894531
2020-01-14,121.2300033569336
2020-04-02,120.58999633789062
2019-01-02,120.91000366210938
2019-08-14,121.45999908447266
2018-10-30,121.36000061035156
2019-06-11,121.97000122070312
2019-05-10,120.93000030517578
2019-04-08,120.02999877929688
2018-08-27,121.0199966430664
2018-07-26,122.58000183105469
2018-09-28,122.83000183105469
2019-03-07,123.70999908447266
2019-10-30,123.55999755859375
2020-01-17,122.26000213623047
2020-06-23,120.79000091552734
2020-04-08,121.72000122070312
2020-06-26,123.0
2019-03-22,123.9000015258789
2019-01-17,124.5
2019-08-29,122.3499984741211
2018-11-14,123.61000061035156
2019-06-26,125.3499984741211
2018-09-11,123.22000122070312
2018-07-09,123.23999786376953
2018-08-10,123.0199966430664
2019-04-23,122.4000015258789
2019-09-30,122.5199966430664
2020-01-23,122.54000091552734
2019-11-08,121.62000274658203
2020-04-14,122.19999694824219
2019-11-11,122.87000274658203
2020-01-29,122.81999969482422
2020-04-17,121.80999755859375
2018-07-24,121.83999633789062
2018-09-26,125.16000366210938
2019-05-08,124.75
2019-03-05,125.5199966430664
2019-02-01,126.0199966430664
2018-12-31,127.22000122070312
2018-11-29,128.27999877929688
2019-08-12,127.45999908447266
2019-07-11,131.02999877929688
2019-09-13,129.72999572753906
2019-11-14,130.14999389648438
2020-04-20,132.02000427246094
2020-02-04,132.25999450683594
2020-04-23,132.3000030517578
2018-12-14,132.58999633789062
2019-08-27,133.2100067138672
2018-08-08,131.17999267578125
2018-10-11,128.5399932861328
2018-11-12,131.3000030517578
2019-07-26,136.1199951171875
2019-06-24,136.57000732421875
2019-05-23,133.52999877929688
2019-03-20,134.52000427246094
2019-01-15,136.80999755859375
2019-11-20,137.94000244140625
2020-02-07,137.77000427246094
2020-02-10,138.24000549316406
2020-04-29,138.47999572753906
2019-11-26,138.61000061035156
2020-02-13,138.47999572753906
2019-01-30,136.4199981689453
2018-08-23,137.38999938964844
2018-09-24,137.77999877929688
2018-11-27,139.05999755859375
2018-10-26,137.74000549316406
2019-07-09,136.27000427246094
2019-06-07,131.75
2019-05-06,126.54000091552734
2019-04-04,126.61000061035156
2019-09-11,119.83999633789062
2019-11-29,118.01000213623047
2020-05-05,125.4800033569336
2019-12-02,123.48999786376953
2020-02-19,128.75999450683594
2020-05-08,122.01000213623047
2019-05-21,116.75
2019-03-18,103.63999938964844
2018-09-07,112.79000091552734
2018-08-06,105.5199966430664
2018-10-09,91.7300033569336
2019-02-14,107.33000183105469
2018-12-12,97.55000305175781
2019-07-24,108.11000061035156
2019-09-26,108.41000366210938
2019-10-28,102.61000061035156
2019-12-05,90.33999633789062
2020-05-11,85.41999816894531
2019-07-03,89.5
2020-02-25,92.98999786376953
2020-05-14,101.33999633789062
2020-02-28,98.43000030517578
2019-08-08,98.83000183105469
2019-06-05,97.6500015258789
2018-07-20,93.87000274658203
2018-08-21,97.13999938964844
2018-10-24,95.19000244140625
2019-04-02,102.69999694824219
2019-03-01,101.9000015258789
2019-01-28,105.51000213623047
2018-12-27,105.16000366210938
2019-09-09,102.23999786376953
2020-03-02,101.93000030517578
2020-05-20,98.9800033569336
2019-12-17,99.54000091552734
2020-03-05,103.48999786376953
2019-02-12,101.1500015258789
2019-01-11,98.8499984741211
2018-12-10,100.62999725341797
2019-08-23,99.16000366210938
2018-11-08,100.33999633789062
2019-07-22,106.5
2019-06-20,113.88999938964844
2018-09-05,116.91999816894531
2019-04-17,115.62999725341797
2019-09-24,110.44000244140625
2019-12-20,109.48999786376953
2020-05-26,109.66999816894531
2019-04-30,108.19999694824219
2019-12-23,111.33999633789062
2020-03-11,114.05999755859375
2020-05-29,112.66999816894531
2019-12-26,112.75
2020-06-01,107.94000244140625
2019-05-02,112.56999969482422
2019-02-27,113.51000213623047
2018-11-23,117.22000122070312
2019-08-06,114.19000244140625
2018-07-18,114.83999633789062
2018-09-20,114.6500015258789
2018-10-22,115.08999633789062
2019-07-05,120.05000305175781
2019-06-03,122.45999908447266
2019-10-09,120.66000366210938
2019-10-11,120.9000015258789
2020-03-17,121.87000274658203
2020-06-04,122.95999908447266
2019-10-14,127.51000213623047
2020-03-20,126.3499984741211
2018-11-06,128.27999877929688
2019-06-18,130.77000427246094
2019-05-17,128.63999938964844
2019-04-15,127.8499984741211
2019-03-14,119.12000274658203
2019-01-09,120.93000030517578
2018-08-02,123.55999755859375
2018-10-05,124.87000274658203
2019-08-21,125.31999969482422
2019-10-17,125.58000183105469
2020-03-23,128.61000061035156
2020-06-10,125.41000366210938
2019-02-25,125.61000061035156
2020-01-07,121.04000091552734
2020-03-26,122.52999877929688
2019-10-23,118.94000244140625
