Dates,TROW
2018-06-20,117.37428283691406
2018-06-21,116.64801025390625
2018-06-25,116.01604461669922
2018-06-22,112.9411392211914
2018-06-26,111.91304016113281
2018-06-27,109.03622436523438
2018-06-28,109.11167907714844
2018-06-29,109.49839782714844
2018-07-02,109.90398406982422
2018-07-03,109.15884399414062
2018-07-05,108.93246459960938
2018-07-16,108.94190216064453
2018-09-18,111.15845489501953
2019-01-24,111.99794006347656
2019-09-05,111.6489486694336
2018-11-21,113.0920639038086
2020-01-13,112.4601058959961
2020-04-01,113.5447998046875
2020-06-19,113.57311248779297
2019-10-29,115.21430969238281
2020-01-16,113.893798828125
2020-06-22,113.05433654785156
2018-10-03,114.42200469970703
2018-07-31,114.4125747680664
2019-03-12,117.72327423095703
2019-02-08,114.6955337524414
2019-01-07,112.25259399414062
2018-12-06,110.71514892578125
2019-08-19,112.3186264038086
2019-07-18,110.61138916015625
2019-05-15,110.7717514038086
2019-09-20,110.7340087890625
2019-11-01,111.81871795654297
2020-04-07,112.58272552490234
2020-06-25,112.90341186523438
2020-06-16,112.13941955566406
2019-11-04,110.48877716064453
2020-01-22,109.96058654785156
2019-11-07,110.89436340332031
2020-04-13,108.93246459960938
2019-07-01,109.71533203125
2019-05-30,109.04564666748047
2018-08-15,109.13053131103516
2018-10-18,109.61158752441406
2019-03-27,109.1211166381836
2019-01-22,108.5268783569336
2018-12-21,108.85701751708984
2019-09-03,109.68704223632812
2018-11-19,109.87567138671875
2019-08-02,109.66816711425781
2020-01-28,108.85701751708984
2020-04-16,109.30973815917969
2019-11-13,108.62120819091797
2020-01-31,107.99867248535156
2018-12-04,106.82908630371094
2018-11-02,101.61308288574219
2019-07-16,103.26371002197266
2018-08-30,104.00885009765625
2018-10-01,103.8768081665039
2019-06-14,103.62999725341797
2019-05-13,104.76911163330078
2019-04-11,103.43065643310547
2019-02-06,103.74391174316406
2019-09-18,105.272216796875
2020-02-03,105.87974548339844
2020-04-22,106.09805297851562
2019-11-19,105.33865356445312
2020-02-06,104.70266723632812
2019-11-22,104.17106628417969
2019-03-25,104.51280975341797
2019-02-21,103.63949584960938
2018-12-19,104.28498840332031
2018-07-12,105.57597351074219
2018-09-14,106.1075439453125
2018-08-13,105.17728424072266
2018-10-16,103.77238464355469
2019-07-31,103.68695831298828
2019-05-28,102.5098876953125
2019-04-26,96.39669036865234
2020-04-28,93.5109634399414
2019-11-25,95.12467956542969
2020-02-12,95.56134796142578
2020-05-01,96.78588104248047
2020-05-04,97.45036315917969
2019-06-12,94.78294372558594
2019-04-09,94.98230743408203
2019-03-08,94.35580444335938
2019-02-04,92.85596466064453
2018-07-27,89.1064224243164
2018-08-28,90.67269134521484
2019-01-03,89.1064224243164
2019-08-15,89.01148986816406
2018-10-31,91.33717346191406
2019-09-16,92.06807708740234
2020-02-18,93.04582214355469
2020-05-07,92.01113891601562
2018-08-17,92.47627258300781
2019-12-04,94.09947967529297
2020-02-21,96.34922790527344
2018-12-17,94.82093048095703
2019-08-30,93.48248291015625
2018-11-15,90.72965240478516
2019-07-29,90.99543762207031
2019-06-27,89.74241638183594
2019-04-24,91.18528747558594
2018-07-10,91.00492095947266
2018-09-12,90.14110565185547
2019-02-19,87.33131408691406
2019-01-18,89.71394348144531
2020-02-24,89.84683990478516
2020-05-13,91.09036254882812
2019-12-10,90.0556869506836
2020-02-27,93.3495864868164
2019-12-13,92.9034423828125
2020-05-19,94.31783294677734
2019-03-06,94.52664947509766
2018-11-30,90.43537902832031
2019-08-13,90.04618072509766
2019-07-12,88.5463638305664
2019-06-10,87.75847625732422
2019-05-09,87.35980224609375
2018-07-25,89.24880981445312
2018-09-27,89.19143676757812
2018-10-29,87.95771026611328
2019-10-16,87.0587158203125
2019-12-16,86.8387451171875
2020-03-04,84.55300903320312
2020-05-22,83.49143981933594
2019-10-01,82.9941177368164
2019-12-19,81.24396514892578
2018-09-10,85.73892211914062
2019-05-24,87.32649230957031
2018-08-09,87.35518646240234
2019-04-22,88.29243469238281
2019-03-21,87.83336639404297
2019-01-16,84.93556213378906
2019-08-28,87.96726989746094
2018-11-13,87.84293365478516
2018-10-12,88.29243469238281
2019-06-25,88.60803985595703
2020-03-10,88.26375579833984
2020-05-28,86.31273651123047
2019-10-07,87.21173858642578
2020-03-13,88.70368194580078
2019-10-10,91.11373901367188
2020-03-16,90.60686492919922
2020-06-03,92.39527893066406
2018-11-28,90.3486328125
2018-09-25,89.53572082519531
2018-07-23,89.76525115966797
2018-08-24,90.42515563964844
2019-07-10,90.32950592041016
2019-05-07,88.70368194580078
2019-04-05,85.34679412841797
2019-03-04,89.38269805908203
2019-01-31,90.0426025390625
2019-09-12,91.01809692382812
2019-12-31,90.47296142578125
2020-03-19,90.10955047607422
2020-01-03,89.65048217773438
2020-06-09,88.34982299804688
2019-02-15,88.62715911865234
2019-01-14,92.85433959960938
2018-07-06,93.84896850585938
2018-08-07,93.09342956542969
2018-10-10,93.32295989990234
2018-12-13,93.15081787109375
2019-08-26,93.89678955078125
2019-07-25,92.86389923095703
2019-05-22,93.77245330810547
2019-03-19,93.829833984375
2020-01-06,94.21238708496094
2020-03-25,95.8669204711914
2020-06-12,96.04862976074219
2019-10-22,96.27815246582031
2020-01-09,95.19746398925781
2020-06-15,94.49929809570312
2019-10-25,93.78201293945312
2020-03-31,92.07009887695312
2020-06-18,92.61524963378906
2019-04-03,94.76708221435547
2018-08-22,96.04862976074219
2018-10-25,96.92849731445312
2019-01-29,97.01522064208984
2018-12-28,98.71115112304688
2018-11-26,99.1062240600586
2019-08-09,98.90385437011719
2019-07-08,97.18865966796875
2019-06-06,98.58588409423828
2019-09-10,95.16510772705078
2020-01-15,94.64476013183594
2020-04-03,96.25396728515625
2019-10-31,95.48309326171875
2020-04-06,95.48309326171875
2020-06-24,96.47559356689453
2018-11-09,99.53984832763672
2019-07-23,99.51094055175781
2019-06-21,99.53984832763672
2019-05-20,99.2603988647461
2019-04-18,100.63834381103516
2018-09-06,100.6961669921875
2018-10-08,100.04092407226562
2019-02-13,100.2625503540039
2018-12-11,100.93706512451172
2019-09-25,102.04520416259766
2020-01-21,101.1297836303711
2020-04-09,102.79681396484375
2019-11-06,102.22827911376953
2020-01-24,102.04520416259766
2020-01-27,102.61373138427734
2020-04-15,103.58695220947266
2018-12-26,105.76468658447266
2019-08-07,103.74114227294922
2019-06-04,104.116943359375
2018-09-21,103.37496185302734
2018-07-19,103.58695220947266
2018-08-20,102.20901489257812
2018-10-23,101.42849731445312
2019-05-03,102.97026062011719
2019-04-01,101.89102935791016
2019-02-28,99.53984832763672
2019-11-12,99.24112701416016
2020-01-30,99.09658813476562
2019-11-15,101.7464828491211
2020-04-21,97.44882202148438
2019-04-16,99.44347381591797
2019-03-15,100.17581176757812
2019-02-11,101.47667694091797
2019-01-10,100.58052825927734
2019-08-22,100.33963775634766
2018-11-07,101.83321380615234
2018-08-03,101.44776153564453
2018-09-04,99.04841613769531
2019-06-19,99.97345733642578
2019-09-23,98.22935485839844
2019-11-18,98.4895248413086
2020-02-05,98.89422607421875
2020-04-24,97.45848083496094
2019-03-29,95.80107116699219
2019-11-21,99.1062240600586
2020-04-27,99.67475891113281
2020-02-11,99.95419311523438
2020-04-30,101.84285736083984
2019-05-01,103.07625579833984
2019-02-26,102.78717041015625
2019-01-25,102.00665283203125
2018-12-24,102.96751403808594
2019-09-06,102.82194519042969
2018-07-17,101.95813751220703
2018-09-19,104.23897552490234
2019-08-05,104.666015625
2019-10-08,106.36450958251953
2019-12-11,105.13189697265625
2019-11-27,103.90897369384766
2020-02-14,102.80252838134766
2020-05-06,103.74398040771484
2019-01-08,105.34542083740234
2018-12-07,106.4809799194336
2019-08-20,105.84040832519531
2018-11-05,105.40364837646484
2019-07-19,106.4809799194336
2018-10-04,107.17008209228516
2019-06-17,105.7530517578125
2019-05-16,106.5877456665039
2018-08-01,106.22863006591797
2019-03-13,106.10245513916016
2019-12-03,107.3544921875
2020-02-20,107.13126373291016
2019-12-06,107.11184692382812
2020-05-12,105.67539978027344
2019-12-09,106.40333557128906
2020-02-26,105.27747344970703
2020-05-15,105.66571044921875
2019-03-28,107.2768325805664
2018-09-17,109.93619537353516
2018-08-16,110.56706237792969
2018-10-19,111.80939483642578
2019-04-29,111.57646179199219
2019-01-23,111.96469116210938
2019-09-04,110.05267333984375
2018-11-20,107.21861267089844
2019-07-02,106.81097412109375
2019-05-31,102.59870910644531
2019-12-12,104.10308837890625
2020-05-18,103.88956451416016
2019-09-27,107.00508880615234
2020-03-03,105.4521713256836
2020-05-21,103.47222900390625
2019-05-14,105.36482238769531
2018-08-31,102.2590103149414
2018-07-30,102.35606384277344
2018-10-02,104.20985412597656
2019-04-12,106.39362335205078
2019-03-11,104.6466064453125
2019-02-07,105.56864166259766
2019-07-17,105.9665756225586
2019-09-19,102.50164794921875
2019-10-21,103.520751953125
2019-12-18,103.92839050292969
2020-03-06,104.59807586669922
2019-10-03,106.75272369384766
2020-03-09,107.36419677734375
2020-05-27,106.5197982788086
2019-12-24,107.71360778808594
2020-03-12,111.66381072998047
2018-12-20,112.21703338623047
2019-08-01,114.2552261352539
2018-08-14,114.38139343261719
2018-07-13,116.55547332763672
2018-10-17,115.37361145019531
2019-05-29,116.17454528808594
2019-03-26,114.13313293457031
2019-02-22,115.19779968261719
2019-10-04,114.38709259033203
2019-11-05,113.30288696289062
2019-12-27,111.68148803710938
2020-06-02,112.16986083984375
2019-12-30,111.61312103271484
2020-03-18,111.66195678710938
2020-06-05,109.42520141601562
2019-07-15,110.4019546508789
2018-12-03,111.59358215332031
2019-06-13,108.81961822509766
2019-01-04,106.51448822021484
2018-08-29,106.98332214355469
2019-02-05,108.39962005615234
2018-11-01,107.3740234375
2019-08-16,105.23494720458984
2019-04-10,105.54750061035156
2019-09-17,105.98704528808594
2019-10-15,108.36054992675781
2020-01-02,107.75495910644531
2020-06-08,108.79031372070312
2019-10-18,108.48751831054688
2020-03-24,107.68659210205078
2020-06-11,106.86611938476562
2020-01-08,108.36054992675781
2019-04-25,105.67448425292969
2019-07-30,105.86006164550781
2019-02-20,110.71450805664062
2018-07-11,111.0661392211914
2018-09-13,114.3577880859375
2018-10-15,115.02198028564453
2019-06-28,114.83639526367188
2018-12-18,113.1075439453125
2018-11-16,114.2503433227539
2019-10-02,115.77407836914062
2020-03-27,116.36012268066406
2020-01-10,117.26849365234375
2019-10-24,117.5810546875
2020-03-30,116.79965209960938
2020-06-17,117.62012481689453
2020-01-14,118.41129302978516
2020-04-02,117.78617858886719
2019-01-02,118.0987319946289
2019-08-14,118.63594055175781
2018-10-30,118.53826904296875
2019-06-11,119.13409423828125
2019-05-10,118.1182632446289
2019-04-08,117.23919677734375
2018-08-27,118.2061767578125
2018-07-26,119.72990417480469
2018-09-28,119.9740982055664
2019-03-07,120.83363342285156
2019-10-30,120.6871109008789
2020-01-17,119.41735076904297
2020-06-23,117.98152923583984
2020-04-08,118.88990020751953
2020-06-26,120.14013671875
2019-03-22,121.01921844482422
2019-01-17,121.60526275634766
2019-08-29,119.5052490234375
2018-11-14,120.73595428466797
2019-06-26,122.43549346923828
2018-09-11,121.08919525146484
2018-07-09,121.10884094238281
2018-08-10,120.89264678955078
2019-04-23,120.28337860107422
2019-09-30,120.40129089355469
2020-01-23,120.42095947265625
2019-11-08,119.5168685913086
2020-04-14,120.08683013916016
2019-11-11,120.74524688720703
2020-01-29,120.69610595703125
2020-04-17,119.70357513427734
2018-07-24,119.7330551147461
2018-09-26,122.99565124511719
2019-05-08,122.59274291992188
2019-03-05,123.34941864013672
2019-02-01,123.84076690673828
2018-12-31,125.02002716064453
2018-11-29,126.06169128417969
2019-08-12,125.25586700439453
2019-07-11,128.76414489746094
2019-09-13,127.48661804199219
2019-11-14,127.89935302734375
2020-04-20,129.7370147705078
2020-02-04,129.97286987304688
2020-04-23,130.01217651367188
2018-12-14,130.2971649169922
2019-08-27,130.9064483642578
2018-08-08,128.91152954101562
2018-10-11,126.31719207763672
2018-11-12,129.0294647216797
2019-07-26,133.76611328125
2019-06-24,134.20834350585938
2019-05-23,131.2209014892578
2019-03-20,132.1938018798828
2019-01-15,134.44418334960938
2019-11-20,135.55465698242188
2020-02-07,135.38758850097656
2020-02-10,135.84947204589844
2020-04-29,136.08529663085938
2019-11-26,136.2130584716797
2020-02-13,136.08529663085938
2019-01-30,134.06092834472656
2018-08-23,135.01414489746094
2018-09-24,135.39739990234375
2018-11-27,136.6552734375
2018-10-26,135.3581085205078
2019-07-09,133.9135284423828
2019-06-07,129.47169494628906
2019-05-06,124.3517837524414
2019-04-04,124.42057800292969
2019-09-11,117.76763916015625
2019-11-29,115.96929168701172
2020-05-05,123.31011962890625
2019-12-02,121.35452270507812
2020-02-19,126.53338623046875
2020-05-08,119.90011596679688
2019-05-21,114.7310791015625
2019-03-18,101.84778594970703
2018-09-07,110.83955383300781
2018-08-06,103.69526672363281
2018-10-09,90.14374542236328
2019-02-14,106.51908111572266
2018-12-12,96.81297302246094
2019-07-24,107.29318237304688
2019-09-26,107.5909194946289
2019-10-28,101.8347396850586
2019-12-05,89.65744018554688
2020-05-11,84.77461242675781
2019-07-03,88.82379150390625
2020-02-25,92.28742218017578
2020-05-14,100.57433319091797
2020-02-28,97.68631744384766
2019-08-08,98.08329772949219
2019-06-05,96.91221618652344
2018-07-20,93.16077423095703
2018-08-21,96.40606689453125
2018-10-24,94.4708023071289
2019-04-02,101.92405700683594
2019-03-01,101.1301040649414
2019-01-28,104.71282958984375
2018-12-27,104.365478515625
2019-09-09,101.467529296875
2020-03-02,101.15987396240234
2020-05-20,98.23217010498047
2019-12-17,98.78793334960938
2020-03-05,102.70808410644531
2019-02-12,100.38577270507812
2019-01-11,98.10314178466797
2018-12-10,99.86969757080078
2019-08-23,98.41080474853516
2018-11-08,99.5818862915039
2019-07-22,105.69535064697266
2019-06-20,113.02951049804688
2018-09-05,116.03662109375
2019-04-17,114.75636291503906
2019-09-24,109.60558319091797
2019-12-20,108.66275787353516
2020-05-26,108.84139251708984
2019-04-30,107.38249969482422
2019-12-23,110.49877166748047
2020-03-11,113.19822692871094
2020-05-29,111.8187255859375
2019-12-26,111.89812469482422
2020-06-01,107.12447357177734
2019-05-02,111.719482421875
2019-02-27,112.65238952636719
2018-11-23,116.3343505859375
2019-08-06,113.3272476196289
2018-07-18,113.97232818603516
2018-09-20,113.78377532958984
2018-10-22,114.22044372558594
2019-07-05,119.14297485351562
2019-06-03,121.53475952148438
2019-10-09,119.74836730957031
2019-10-11,119.9865493774414
2020-03-17,120.94922637939453
2020-06-04,122.0309829711914
2019-10-14,126.5466079711914
2020-03-20,125.39537048339844
2018-11-06,127.310791015625
2019-06-18,129.781982421875
2019-05-17,127.6680679321289
2019-04-15,126.88404083251953
2019-03-14,118.22000122070312
2019-01-09,120.93000030517578
2018-08-02,123.55999755859375
2018-10-05,124.87000274658203
2019-08-21,125.31999969482422
2019-10-17,125.58000183105469
2020-03-23,128.61000061035156
2020-06-10,125.41000366210938
2019-02-25,125.61000061035156
2020-01-07,121.04000091552734
2020-03-26,122.52999877929688
2019-10-23,118.94000244140625
