Dates,TROW
2019-02-04,98.56999969482422
2018-07-27,98.0199966430664
2018-08-28,97.1500015258789
2019-01-03,95.19999694824219
2019-08-15,96.98999786376953
2018-10-31,96.38999938964844
2019-09-16,98.93000030517578
2020-02-18,98.36000061035156
2020-05-07,99.47000122070312
2018-08-17,97.95999908447266
2019-12-04,99.19999694824219
2020-02-21,101.5999984741211
2018-12-17,101.2300033569336
2019-08-30,99.7699966430664
2018-11-15,98.45999908447266
2019-07-29,97.16999816894531
2019-06-27,97.44000244140625
2019-04-24,96.06999969482422
2018-07-10,96.41999816894531
2018-09-12,95.88999938964844
2019-02-19,94.48999786376953
2019-01-18,95.11000061035156
2020-02-24,95.55000305175781
2020-05-13,96.86000061035156
2019-12-10,95.83999633789062
2020-02-27,98.4000015258789
2019-12-13,98.94999694824219
2020-05-19,99.61000061035156
2019-03-06,101.47000122070312
2018-11-30,99.52999877929688
2019-08-13,94.9800033569336
2019-07-12,96.62999725341797
2019-06-10,93.87999725341797
2019-05-09,94.91000366210938
2018-07-25,95.31999969482422
2018-09-27,93.61000061035156
2018-10-29,93.41999816894531
2019-10-16,93.33000183105469
2019-12-16,92.63999938964844
2020-03-04,92.12000274658203
2020-05-22,88.98999786376953
2019-10-01,90.33000183105469
2019-12-19,87.52999877929688
2018-09-10,89.7300033569336
2019-05-24,91.37000274658203
2018-08-09,92.41999816894531
2019-04-22,92.69000244140625
2019-03-21,92.41999816894531
2019-01-16,91.63999938964844
2019-08-28,92.05999755859375
2018-11-13,92.91000366210938
2018-10-12,93.31999969482422
2019-06-25,93.68000030517578
2020-03-10,92.81999969482422
2020-05-28,91.73999786376953
2019-10-07,92.08000183105469
2020-03-13,92.7699966430664
2019-10-10,95.83999633789062
2020-03-16,95.41999816894531
2020-06-03,96.7699966430664
2018-11-28,96.30999755859375
2018-09-25,94.75
2018-07-23,94.37000274658203
2018-08-24,95.45999908447266
2019-07-10,94.62999725341797
2019-05-07,94.91000366210938
2019-04-05,90.66999816894531
2019-03-04,93.5999984741211
2019-01-31,94.5
2019-09-12,95.19000244140625
2019-12-31,95.93000030517578
2020-03-19,95.08000183105469
2020-01-03,94.48999786376953
2020-06-09,93.80000305175781
2019-02-15,93.06999969482422
2019-01-14,97.1500015258789
2018-07-06,98.93000030517578
2018-08-07,98.04000091552734
2018-10-10,97.83999633789062
2018-12-13,97.58000183105469
2019-08-26,98.18000030517578
2019-07-25,98.36000061035156
2019-05-22,98.12999725341797
2019-03-19,99.55999755859375
2020-01-06,99.12999725341797
2020-03-25,100.30000305175781
2020-06-12,100.81999969482422
2019-10-22,102.33000183105469
2020-01-09,101.73999786376953
2020-06-15,99.73999786376953
2019-10-25,99.26000213623047
2020-03-31,98.1500015258789
2020-06-18,96.91999816894531
2019-04-03,99.1500015258789
2018-08-22,100.58999633789062
2018-10-25,101.45999908447266
2019-01-29,100.94999694824219
2018-12-28,102.56999969482422
2018-11-26,103.16000366210938
2019-08-09,104.16999816894531
2019-07-08,102.56999969482422
2019-06-06,102.51000213623047
2019-09-10,101.68000030517578
2020-01-15,99.38999938964844
2020-04-03,99.97000122070312
2019-10-31,100.75
2020-04-06,99.93000030517578
2020-06-24,100.27999877929688
2018-11-09,103.62999725341797
2019-07-23,103.69000244140625
2019-06-21,104.29000091552734
2019-05-20,103.77999877929688
2019-04-18,104.55000305175781
2018-09-06,104.79000091552734
2018-10-08,104.48999786376953
2019-02-13,104.08999633789062
2018-12-11,105.62000274658203
2019-09-25,106.47000122070312
2020-01-21,106.29000091552734
2020-04-09,106.8499984741211
2019-11-06,107.0
2020-01-24,106.26000213623047
2020-01-27,106.75
2020-04-15,107.77999877929688
2018-12-26,111.7300033569336
2019-08-07,109.61000061035156
2019-06-04,108.16999816894531
2018-09-21,108.41000366210938
2018-07-19,107.63999938964844
2018-08-20,107.94000244140625
2018-10-23,106.83999633789062
2019-05-03,106.91999816894531
2019-04-01,106.19999694824219
2019-02-28,105.25
2019-11-12,103.8499984741211
2020-01-30,103.13999938964844
2019-11-15,106.0999984741211
2020-04-21,104.44000244140625
2019-04-16,104.0
2019-03-15,104.55999755859375
2019-02-11,106.2699966430664
2019-01-10,106.30999755859375
2019-08-22,104.62999725341797
2018-11-07,105.88999938964844
2018-08-03,105.83999633789062
2018-09-04,104.30000305175781
2019-06-19,103.94000244140625
2019-09-23,103.75
2019-11-18,102.31999969482422
2020-02-05,103.37999725341797
2020-04-24,101.95999908447266
2019-03-29,101.70999908447266
2019-11-21,102.86000061035156
2020-04-27,103.51000213623047
2020-02-11,104.05000305175781
2020-04-30,105.83999633789062
2019-05-01,107.7300033569336
2019-02-26,108.5
2019-01-25,106.80999755859375
2018-12-24,106.3499984741211
2019-09-06,106.12000274658203
2018-07-17,106.29000091552734
2018-09-19,108.0
2019-08-05,108.0
2019-10-08,110.5
2019-12-11,109.83999633789062
2019-11-27,108.91000366210938
2020-02-14,107.23999786376953
2020-05-06,107.19999694824219
2019-01-08,108.80999755859375
2018-12-07,110.33000183105469
2019-08-20,111.45999908447266
2018-11-05,109.26000213623047
2019-07-19,110.25
2018-10-04,110.44999694824219
2019-06-17,110.37999725341797
2019-05-16,109.87000274658203
2018-08-01,110.97000122070312
2019-03-13,110.05999755859375
2019-12-03,110.70999908447266
2020-02-20,110.86000061035156
2019-12-06,111.44999694824219
2020-05-12,110.61000061035156
2019-12-09,109.62999725341797
2020-02-26,109.98999786376953
2020-05-15,108.9800033569336
2019-03-28,110.80000305175781
2018-09-17,113.33999633789062
2018-08-16,114.94999694824219
2018-10-19,115.68000030517578
2019-04-29,116.27999877929688
2019-01-23,115.41999816894531
2019-09-04,115.91000366210938
2018-11-20,114.0999984741211
2019-07-02,110.7699966430664
2019-05-31,108.58999633789062
2019-12-12,107.58000183105469
2020-05-18,107.6500015258789
2019-09-27,110.30000305175781
2020-03-03,109.5999984741211
2020-05-21,108.62000274658203
2019-05-14,109.33000183105469
2018-08-31,107.4000015258789
2018-07-30,106.52999877929688
2018-10-02,107.80999755859375
2019-04-12,110.02999877929688
2019-03-11,109.19000244140625
2019-02-07,109.11000061035156
2019-07-17,109.75
2019-09-19,109.05000305175781
2019-10-21,107.11000061035156
2019-12-18,107.9800033569336
2020-03-06,107.94999694824219
2019-10-03,110.2300033569336
2020-03-09,111.94999694824219
2020-05-27,111.26000213623047
2019-12-24,111.87999725341797
2020-03-12,115.29000091552734
2018-12-20,116.01000213623047
2019-08-01,117.86000061035156
2018-08-14,118.16999816894531
2018-07-13,120.13999938964844
2018-10-17,120.98999786376953
2019-05-29,119.41999816894531
2019-03-26,118.13999938964844
2019-02-22,117.9800033569336
2019-10-04,117.80000305175781
2019-11-05,117.4000015258789
2019-12-27,116.47000122070312
2020-06-02,115.05999755859375
2019-12-30,116.30000305175781
2020-03-18,114.7300033569336
2020-06-05,114.41000366210938
2019-07-15,113.8499984741211
2018-12-03,114.94999694824219
2019-06-13,114.73999786376953
2019-01-04,110.72000122070312
2018-08-29,109.81999969482422
2019-02-05,111.20999908447266
2018-11-01,111.18000030517578
2019-08-16,109.47000122070312
2019-04-10,108.9800033569336
2019-09-17,109.77999877929688
2019-10-15,112.2699966430664
2020-01-02,110.72000122070312
2020-06-08,112.4800033569336
2019-10-18,111.76000213623047
2020-03-24,111.91999816894531
2020-06-11,110.44000244140625
2020-01-08,111.01000213623047
2019-04-25,111.26000213623047
2019-07-30,109.80000305175781
2019-02-20,113.5199966430664
2018-07-11,114.0
2018-09-13,117.62000274658203
2018-10-15,118.44000244140625
2019-06-28,118.0
2018-12-18,117.56999969482422
2018-11-16,117.76000213623047
2019-10-02,118.91000366210938
2020-03-27,120.0
2020-01-10,120.19000244140625
2019-10-24,121.80000305175781
2020-03-30,119.94000244140625
2020-06-17,120.44000244140625
2020-01-14,121.86000061035156
2020-04-02,120.6500015258789
2019-01-02,121.2699966430664
2019-08-14,122.12999725341797
2018-10-30,121.51000213623047
2019-06-11,122.58999633789062
2019-05-10,121.5999984741211
2019-04-08,121.13999938964844
2018-08-27,121.1500015258789
2018-07-26,122.62000274658203
2018-09-28,122.87999725341797
2019-03-07,123.95999908447266
2019-10-30,124.0
2020-01-17,123.91000366210938
2020-06-23,120.87999725341797
2020-04-08,122.37000274658203
2020-06-26,123.11000061035156
2019-03-22,124.5999984741211
2019-01-17,124.9800033569336
2019-08-29,124.0
2018-11-14,123.75
2019-06-26,126.16000366210938
2018-09-11,124.61000061035156
2018-07-09,124.69999694824219
2018-08-10,123.70999908447266
2019-04-23,123.62000274658203
2019-09-30,122.69999694824219
2020-01-23,123.86000061035156
2019-11-08,123.18000030517578
2020-04-14,122.43000030517578
2019-11-11,122.94999694824219
2020-01-29,123.23999786376953
2020-04-17,123.31999969482422
2018-07-24,122.16999816894531
2018-09-26,125.16999816894531
2019-05-08,125.54000091552734
2019-03-05,125.56999969482422
2019-02-01,126.66999816894531
2018-12-31,128.0
2018-11-29,128.47999572753906
2019-08-12,128.8699951171875
2019-07-11,131.07000732421875
2019-09-13,131.25
2019-11-14,130.72000122070312
2020-04-20,132.0399932861328
2020-02-04,132.75999450683594
2020-04-23,132.9199981689453
2018-12-14,133.5399932861328
2019-08-27,133.25
2018-08-08,134.55999755859375
2018-10-11,130.6999969482422
2018-11-12,131.94000244140625
2019-07-26,137.49000549316406
2019-06-24,136.64999389648438
2019-05-23,136.33999633789062
2019-03-20,136.0
2019-01-15,137.89999389648438
2019-11-20,138.99000549316406
2020-02-07,139.47000122070312
2020-02-10,138.57000732421875
2020-04-29,138.8000030517578
2019-11-26,139.82000732421875
2020-02-13,139.5
2019-01-30,138.00999450683594
2018-08-23,137.49000549316406
2018-09-24,138.1999969482422
2018-11-27,139.36000061035156
2018-10-26,139.35000610351562
2019-07-09,137.63999938964844
2019-06-07,133.22999572753906
2019-05-06,133.1999969482422
2019-04-04,129.35000610351562
2019-09-11,125.30000305175781
2019-11-29,118.11000061035156
2020-05-05,125.66999816894531
2019-12-02,126.58999633789062
2020-02-19,128.94000244140625
2020-05-08,125.2300033569336
2019-05-21,118.37000274658203
2019-03-18,110.80999755859375
2018-09-07,113.7300033569336
2018-08-06,110.1500015258789
2018-10-09,100.80999755859375
2019-02-14,107.36000061035156
2018-12-12,108.55000305175781
2019-07-24,108.95999908447266
2019-09-26,109.54000091552734
2019-10-28,109.16000366210938
2019-12-05,102.4000015258789
2020-05-11,90.55000305175781
2019-07-03,93.02999877929688
2020-02-25,95.66999816894531
2020-05-14,102.02999877929688
2020-02-28,101.88999938964844
2019-08-08,100.33000183105469
2019-06-05,99.02999877929688
2018-07-20,96.08000183105469
2018-08-21,97.94999694824219
2018-10-24,98.44999694824219
2019-04-02,103.44000244140625
2019-03-01,107.0
2019-01-28,106.0
2018-12-27,108.72000122070312
2019-09-09,106.9000015258789
2020-03-02,106.4000015258789
2020-05-20,100.9000015258789
2019-12-17,99.94000244140625
2020-03-05,104.30000305175781
2019-02-12,102.66999816894531
2019-01-11,100.51000213623047
2018-12-10,101.44000244140625
2019-08-23,101.91000366210938
2018-11-08,100.91999816894531
2019-07-22,106.76000213623047
2019-06-20,115.05000305175781
2018-09-05,119.5
2019-04-17,117.5
2019-09-24,113.02999877929688
2019-12-20,110.7300033569336
2020-05-26,111.51000213623047
2019-04-30,110.31999969482422
2019-12-23,112.05999755859375
2020-03-11,114.5
2020-05-29,114.33999633789062
2019-12-26,117.93000030517578
2020-06-01,114.02999877929688
2019-05-02,112.68000030517578
2019-02-27,113.62999725341797
2018-11-23,118.45999908447266
2019-08-06,118.3499984741211
2018-07-18,116.48999786376953
2018-09-20,116.3499984741211
2018-10-22,115.55000305175781
2019-07-05,121.33000183105469
2019-06-03,123.97000122070312
2019-10-09,123.66999816894531
2019-10-11,121.0999984741211
2020-03-17,122.94000244140625
2020-06-04,123.98999786376953
2019-10-14,127.83000183105469
2020-03-20,127.3499984741211
2018-11-06,132.0
2019-06-18,130.9199981689453
2019-05-17,129.69000244140625
2019-04-15,129.5
2019-03-14,125.5
2019-01-09,122.73999786376953
2018-08-02,124.66999816894531
2018-10-05,127.75
2019-08-21,127.19000244140625
2019-10-17,126.77999877929688
2020-03-23,129.61000061035156
2020-06-10,128.4199981689453
2019-02-25,127.75
2020-01-07,125.41999816894531
2020-03-26,122.93000030517578
2019-10-23,121.68000030517578
