Dates,TROW
2019-01-23,113.55999755859375
2019-09-04,112.38999938964844
2018-11-20,109.7300033569336
2019-07-02,107.95999908447266
2019-05-31,105.05999755859375
2019-12-12,105.3499984741211
2020-05-18,104.93000030517578
2019-09-27,107.66000366210938
2020-03-03,107.66999816894531
2020-05-21,106.12000274658203
2019-05-14,105.94999694824219
2018-08-31,105.11000061035156
2018-07-30,104.73999786376953
2018-10-02,106.01000213623047
2019-04-12,108.58000183105469
2019-03-11,107.75
2019-02-07,108.31999969482422
2019-07-17,108.06999969482422
2019-09-19,104.93000030517578
2019-10-21,105.2699966430664
2019-12-18,106.5
2020-03-06,105.91000366210938
2019-10-03,106.95999908447266
2020-03-09,110.2300033569336
2020-05-27,108.8499984741211
2019-12-24,110.05000305175781
2020-03-12,112.3499984741211
2018-12-20,114.97000122070312
2019-08-01,115.98999786376953
2018-08-14,115.9800033569336
2018-07-13,116.70999908447266
2018-10-17,117.26000213623047
2019-05-29,118.30000305175781
2019-03-26,116.43000030517578
2019-02-22,115.62999725341797
2019-10-04,115.94000244140625
2019-11-05,115.77999877929688
2019-12-27,114.05999755859375
2020-06-02,113.33999633789062
2019-12-30,113.54000091552734
2020-03-18,110.87999725341797
2020-06-05,111.91000366210938
2019-07-15,111.41999816894531
2018-12-03,112.62999725341797
2019-06-13,111.18000030517578
2019-01-04,108.5199966430664
2018-08-29,107.37000274658203
2019-02-05,109.30999755859375
2018-11-01,109.7699966430664
2019-08-16,107.43000030517578
2019-04-10,107.87000274658203
2019-09-17,108.26000213623047
2019-10-15,110.12999725341797
2020-01-02,109.91999816894531
2020-06-08,110.08999633789062
2019-10-18,110.37000274658203
2020-03-24,110.12999725341797
2020-06-11,108.48999786376953
2020-01-08,110.02999877929688
2019-04-25,107.9000015258789
2019-07-30,108.0
2019-02-20,108.76000213623047
2018-07-11,112.0
2018-09-13,114.01000213623047
2018-10-15,116.55999755859375
2019-06-28,116.69999694824219
2018-12-18,115.13999938964844
2018-11-16,116.38999938964844
2019-10-02,117.16999816894531
2020-03-27,117.70999908447266
2020-01-10,118.95999908447266
2019-10-24,120.12000274658203
2020-03-30,118.63999938964844
2020-06-17,118.51000213623047
2020-01-14,119.87999725341797
2020-04-02,119.2699966430664
2019-01-02,119.86000061035156
2019-08-14,121.04000091552734
2018-10-30,120.36000061035156
2019-06-11,121.16000366210938
2019-05-10,119.80999755859375
2019-04-08,118.79000091552734
2018-08-27,120.08999633789062
2018-07-26,121.08999633789062
2018-09-28,121.55000305175781
2019-03-07,122.55000305175781
2019-10-30,123.16000366210938
2020-01-17,122.16999816894531
2020-06-23,118.94000244140625
2020-04-08,120.88999938964844
2020-06-26,121.9800033569336
2019-03-22,123.80000305175781
2019-01-17,123.25
2019-08-29,122.20999908447266
2018-11-14,122.33999633789062
2019-06-26,123.04000091552734
2018-09-11,122.69999694824219
2018-07-09,123.12000274658203
2018-08-10,122.73999786376953
2019-04-23,121.91000366210938
2019-09-30,121.93000030517578
2020-01-23,121.8499984741211
2019-11-08,121.5
2020-04-14,121.19000244140625
2019-11-11,122.08999633789062
2020-01-29,122.55000305175781
2020-04-17,121.44999694824219
2018-07-24,120.93000030517578
2018-09-26,122.25
2019-05-08,123.11000061035156
2019-03-05,123.27999877929688
2019-02-01,125.25
2018-12-31,126.25
2018-11-29,126.83000183105469
2019-08-12,127.12999725341797
2019-07-11,127.81999969482422
2019-09-13,129.4199981689453
2019-11-14,129.00999450683594
2020-04-20,130.74000549316406
2020-02-04,131.58999633789062
2020-04-23,131.60000610351562
2018-12-14,132.24000549316406
2019-08-27,130.63999938964844
2018-08-08,130.3699951171875
2018-10-11,127.43000030517578
2018-11-12,129.07000732421875
2019-07-26,132.5
2019-06-24,132.27999877929688
2019-05-23,133.08999633789062
2019-03-20,133.14999389648438
2019-01-15,135.6999969482422
2019-11-20,135.69000244140625
2020-02-07,136.9499969482422
2020-02-10,136.77000427246094
2020-04-29,137.41000366210938
2019-11-26,138.25999450683594
2020-02-13,137.1199951171875
2019-01-30,136.1300048828125
2018-08-23,136.11000061035156
2018-09-24,136.63999938964844
2018-11-27,137.5
2018-10-26,136.8300018310547
2019-07-09,134.83999633789062
2019-06-07,130.91000366210938
2019-05-06,125.9800033569336
2019-04-04,126.58000183105469
2019-09-11,119.76000213623047
2019-11-29,113.69000244140625
2020-05-05,117.76000213623047
2019-12-02,121.0999984741211
2020-02-19,124.04000091552734
2020-05-08,119.95999908447266
2019-05-21,113.88999938964844
2019-03-18,103.5
2018-09-07,106.19999694824219
2018-08-06,103.97000122070312
2018-10-09,91.68000030517578
2019-02-14,95.01000213623047
2018-12-12,88.30000305175781
2019-07-24,97.0999984741211
2019-09-26,98.61000061035156
2019-10-28,100.62000274658203
2019-12-05,90.0
2020-05-11,82.51000213623047
2019-07-03,87.48999786376953
2020-02-25,88.83999633789062
2020-05-14,93.01000213623047
2020-02-28,95.66000366210938
2019-08-08,95.72000122070312
2019-06-05,96.0
2018-07-20,92.36000061035156
2018-08-21,92.79000091552734
2018-10-24,94.05999755859375
2019-04-02,97.79000091552734
2019-03-01,101.58999633789062
2019-01-28,100.56999969482422
2018-12-27,104.30999755859375
2019-09-09,100.1500015258789
2020-03-02,101.76000213623047
2020-05-20,97.98999786376953
2019-12-17,96.41999816894531
2020-03-05,102.0199966430664
2019-02-12,99.80000305175781
2019-01-11,98.30000305175781
2018-12-10,99.0999984741211
2019-08-23,99.0199966430664
2018-11-08,98.5199966430664
2019-07-22,101.36000061035156
2019-06-20,109.2300033569336
2018-09-05,115.30000305175781
2019-04-17,114.33999633789062
2019-09-24,110.0
2019-12-20,108.66999816894531
2020-05-26,109.54000091552734
2019-04-30,107.79000091552734
2019-12-23,109.41000366210938
2020-03-11,112.52999877929688
2020-05-29,111.33999633789062
2019-12-26,112.30000305175781
2020-06-01,106.77999877929688
2019-05-02,105.55999755859375
2019-02-27,110.69000244140625
2018-11-23,115.37999725341797
2019-08-06,114.11000061035156
2018-07-18,114.27999877929688
2018-09-20,113.76000213623047
2018-10-22,113.37999725341797
2019-07-05,119.06999969482422
2019-06-03,120.6500015258789
2019-10-09,120.37999725341797
2019-10-11,118.58999633789062
2020-03-17,120.41999816894531
2020-06-04,121.70999908447266
2019-10-14,123.44000244140625
2020-03-20,124.77999877929688
2018-11-06,127.8499984741211
2019-06-18,128.67999267578125
2019-05-17,127.91000366210938
2019-04-15,126.93000030517578
2019-03-14,118.95999908447266
2019-01-09,118.87999725341797
2018-08-02,117.12999725341797
2018-10-05,122.93000030517578
2019-08-21,124.23999786376953
2019-10-17,124.0
2020-03-23,124.0
2020-06-10,125.30000305175781
2019-02-25,125.51000213623047
2020-01-07,120.93000030517578
2020-03-26,119.91999816894531
2019-10-23,118.62999725341797
