Dates,PBCT
2020-04-24,14.675521850585938
2019-03-29,14.90467643737793
2019-11-21,15.353440284729004
2020-04-27,15.401180267333984
2020-02-11,15.334342956542969
2020-04-30,15.25795841217041
2019-05-01,15.334342956542969
2019-02-26,15.487113952636719
2019-01-25,15.439373970031738
2018-12-24,15.506210327148438
2019-09-06,15.601693153381348
2018-07-17,15.487113952636719
2018-09-19,15.792655944824219
2019-08-05,15.649433135986328
2019-10-08,15.639884948730469
2019-12-11,15.697175979614258
2019-11-27,15.573047637939453
2020-02-14,15.62078857421875
2020-05-06,15.678078651428223
2019-01-08,15.849946022033691
2018-12-07,16.021812438964844
2019-08-20,16.069551467895508
2018-11-05,15.86904239654541
2019-07-19,16.098196029663086
2018-10-04,16.23187255859375
2019-06-17,16.069551467895508
2019-05-16,16.04090690612793
2018-08-01,15.859493255615234
2019-03-13,15.97407054901123
2019-12-03,16.088647842407227
2020-02-20,15.859493255615234
2019-12-06,15.630337715148926
2020-05-12,15.534854888916016
2019-12-09,15.725817680358887
2020-02-26,15.592144966125488
2020-05-15,15.506210327148438
2019-03-28,15.592144966125488
2018-09-17,15.897685050964355
2018-08-16,15.792655944824219
2018-10-19,16.01226234436035
2019-04-29,15.792655944824219
2019-01-23,15.88813591003418
2019-09-04,15.847601890563965
2018-11-20,15.017581939697266
2019-07-02,14.863158226013184
2019-05-31,14.535011291503906
2019-12-12,14.641176223754883
2020-05-18,14.486753463745117
2019-09-27,14.776296615600586
2020-03-03,14.718388557434082
2020-05-21,14.197211265563965
2019-05-14,14.322680473327637
2018-08-31,13.898018836975098
2018-07-30,13.685688018798828
2018-10-02,13.994532585144043
2019-04-12,14.12965202331543
2019-03-11,13.946274757385254
2019-02-07,14.00418472290039
2019-07-17,14.081395149230957
2019-09-19,13.569870948791504
2019-10-21,13.608476638793945
2019-12-18,13.454052925109863
2020-03-06,13.627779006958008
2019-10-03,13.85941219329834
2020-03-09,13.869064331054688
2020-05-27,13.762899398803711
2019-12-24,14.00418472290039
2020-03-12,14.293725967407227
2018-12-20,14.255121231079102
2019-08-01,14.863158226013184
2018-08-14,15.172003746032715
2018-07-13,15.451894760131836
2018-10-17,15.500149726867676
2019-05-29,15.751087188720703
2019-03-26,15.73178482055664
2019-02-22,15.615967750549316
2019-10-04,15.722134590148926
2019-11-05,15.384334564208984
2019-12-27,15.355380058288574
2020-06-02,15.374683380126953
2019-12-30,15.133397102355957
2020-03-18,15.403636932373047
2020-06-05,15.143048286437988
2019-07-15,15.172003746032715
2018-12-03,15.094792366027832
2019-06-13,14.65082836151123
2019-01-04,14.535011291503906
2018-08-29,14.544662475585938
2019-02-05,14.737691879272461
2018-11-01,14.766644477844238
2019-08-16,14.399890899658203
2019-04-10,14.486753463745117
2019-09-17,14.7859468460083
2019-10-15,15.15269947052002
2020-01-02,15.0851411819458
2020-06-08,15.278169631958008
2019-10-18,15.220260620117188
2020-03-24,15.229911804199219
2020-06-11,15.88620662689209
2020-01-08,16.040632247924805
2019-04-25,16.117841720581055
2019-07-30,16.34947395324707
2019-02-20,16.2240047454834
2018-07-11,16.233657836914062
2018-09-13,16.40738296508789
2018-10-15,16.59075927734375
2019-06-28,16.179208755493164
2018-12-18,15.769608497619629
2018-11-16,16.042675018310547
2019-10-02,16.354751586914062
2020-03-27,16.53029441833496
2020-01-10,16.344999313354492
2019-10-24,16.50103759765625
2020-03-30,16.54004669189453
2020-06-17,16.413267135620117
2020-01-14,16.354751586914062
2020-04-02,16.120697021484375
2019-01-02,16.042675018310547
2019-08-14,16.062179565429688
2018-10-30,15.984161376953125
2019-06-11,15.954903602600098
2019-05-10,15.9158935546875
2019-04-08,15.81836986541748
2018-08-27,15.896389961242676
2018-07-26,16.07193374633789
2018-09-28,15.964656829833984
2019-03-07,16.062179565429688
2019-10-30,16.0914363861084
2020-01-17,15.906142234802246
2020-06-23,15.750102996826172
2020-04-08,15.886638641357422
2020-06-26,15.935400009155273
2019-03-22,16.1011905670166
2019-01-17,16.0914363861084
2019-08-29,16.130447387695312
2018-11-14,16.08168601989746
2019-06-26,16.598562240600586
2018-09-11,16.237722396850586
2018-07-09,16.442523956298828
2018-08-10,16.627819061279297
2019-04-23,16.50103759765625
2019-09-30,16.481531143188477
2020-01-23,16.510791778564453
2019-11-08,16.403512954711914
2020-04-14,16.442523956298828
2019-11-11,16.442523956298828
2020-01-29,16.335247039794922
2020-04-17,16.374258041381836
2018-07-24,16.481531143188477
2018-09-26,16.344999313354492
2019-05-08,16.208467483520508
2019-03-05,16.130447387695312
2019-02-01,15.993914604187012
2018-12-31,16.0914363861084
2018-11-29,16.149951934814453
2019-08-12,15.9158935546875
2019-07-11,16.02317237854004
2019-09-13,16.0914363861084
2019-11-14,15.876885414123535
2020-04-20,16.208467483520508
2020-02-04,15.652579307556152
2020-04-23,15.613571166992188
2018-12-14,15.662331581115723
2019-08-27,15.662331581115723
2018-08-08,15.45753288269043
2018-10-11,15.320999145507812
2018-11-12,15.45753288269043
2019-07-26,15.320999145507812
2019-06-24,15.486716270446777
2019-05-23,15.21052074432373
2019-03-20,15.36834716796875
2019-01-15,15.614951133728027
2019-11-20,15.979925155639648
2020-02-07,15.89114761352539
2020-02-10,15.723456382751465
2020-04-29,15.77277660369873
2019-11-26,15.940467834472656
2020-02-13,16.019380569458008
2019-01-30,16.09829330444336
2018-08-23,16.029245376586914
2018-09-24,15.812234878540039
2018-11-27,15.8812837600708
2018-10-26,16.127887725830078
2019-07-09,16.068702697753906
2019-06-07,15.75304889678955
2019-05-06,15.180928230285645
2019-04-04,14.83568286895752
2019-09-11,14.27342700958252
2019-11-29,13.799946784973145
2020-05-05,14.687721252441406
2019-12-02,14.303018569946289
2020-02-19,14.638400077819824
2020-05-08,14.066279411315918
2019-05-21,13.898589134216309
2019-03-18,13.030543327331543
2018-09-07,13.622392654418945
2018-08-06,12.320323944091797
2018-10-09,11.057713508605957
2019-02-14,12.685297966003418
2018-12-12,11.669290542602539
2019-07-24,13.799946784973145
2019-09-26,13.651985168457031
2019-10-28,12.941765785217285
2019-12-05,11.64956283569336
2020-05-11,10.554641723632812
2019-07-03,11.333909034729004
2020-02-25,10.870294570922852
2020-05-14,11.935623168945312
2020-02-28,11.422686576843262
2019-08-08,11.3536376953125
2019-06-05,10.899887084960938
2018-07-20,10.179803848266602
2018-08-21,10.051568984985352
2018-10-24,9.380807876586914
2019-04-02,10.229124069213867
2019-03-01,10.49545669555664
2019-01-28,11.04784870147705
2018-12-27,12.132905960083008
2019-09-09,11.422686576843262
2020-03-02,11.462142944335938
2020-05-20,10.722332000732422
2019-12-17,10.416543960571289
2020-03-05,11.324045181274414
2019-02-12,11.314181327819824
2019-01-11,10.83083724975586
2018-12-10,10.81110954284668
2019-08-23,11.037984848022461
2018-11-08,11.718611717224121
2019-07-22,12.093449592590332
2019-06-20,12.566927909851074
2018-09-05,13.069999694824219
2019-04-17,12.6899995803833
2019-09-24,11.970000267028809
2019-12-20,11.84000015258789
2020-05-26,11.609999656677246
2019-04-30,11.359999656677246
2019-12-23,11.539999961853027
2020-03-11,12.0600004196167
2020-05-29,11.579999923706055
2019-12-26,11.069999694824219
2020-06-01,10.5
2019-05-02,10.90999984741211
2019-02-27,10.680000305175781
2018-11-23,11.539999961853027
2019-08-06,11.020000457763672
2018-07-18,11.399999618530273
2018-09-20,11.170000076293945
2018-10-22,10.859999656677246
2019-07-05,11.729999542236328
2019-06-03,12.279999732971191
2019-10-09,11.630000114440918
2019-10-11,11.449999809265137
2020-03-17,11.75
2020-06-04,11.649999618530273
2019-10-14,12.1899995803833
2020-03-20,12.649999618530273
2018-11-06,13.449999809265137
2019-06-18,13.789999961853027
2019-05-17,13.520000457763672
2019-04-15,12.789999961853027
2019-03-14,11.65999984741211
2019-01-09,12.199999809265137
2018-08-02,12.1899995803833
2018-10-05,12.579999923706055
2019-08-21,12.069999694824219
2019-10-17,11.970000267028809
2020-03-23,11.970000267028809
2020-06-10,11.84000015258789
2019-02-25,11.8100004196167
2020-01-07,11.140000343322754
2020-03-26,11.449999809265137
2019-10-23,10.829999923706055
