Dates,PBCT
2018-12-03,15.800000190734863
2019-06-13,15.720000267028809
2019-01-04,15.100000381469727
2018-08-29,15.010000228881836
2019-02-05,15.039999961853027
2018-11-01,15.210000038146973
2019-08-16,15.170000076293945
2019-04-10,15.020000457763672
2019-09-17,15.100000381469727
2019-10-15,15.510000228881836
2020-01-02,15.65999984741211
2020-06-08,15.729999542236328
2019-10-18,15.819999694824219
2020-03-24,15.880000114440918
2020-06-11,15.9399995803833
2020-01-08,16.649999618530273
2019-04-25,16.6299991607666
2019-07-30,16.729999542236328
2019-02-20,16.950000762939453
2018-07-11,16.790000915527344
2018-09-13,16.950000762939453
2018-10-15,16.950000762939453
2019-06-28,16.940000534057617
2018-12-18,16.540000915527344
2018-11-16,16.260000228881836
2019-10-02,16.690000534057617
2020-03-27,16.799999237060547
2020-01-10,16.950000762939453
2019-10-24,16.979999542236328
2020-03-30,16.889999389648438
2020-06-17,16.8700008392334
2020-01-14,16.8799991607666
2020-04-02,16.600000381469727
2019-01-02,16.479999542236328
2019-08-14,16.540000915527344
2018-10-30,16.420000076293945
2019-06-11,16.420000076293945
2019-05-10,16.18000030517578
2019-04-08,16.459999084472656
2018-08-27,16.290000915527344
2018-07-26,16.329999923706055
2018-09-28,16.3799991607666
2019-03-07,16.3700008392334
2019-10-30,16.34000015258789
2020-01-17,16.600000381469727
2020-06-23,16.139999389648438
2020-04-08,16.219999313354492
2020-06-26,16.389999389648438
2019-03-22,16.489999771118164
2019-01-17,16.510000228881836
2019-08-29,16.520000457763672
2018-11-14,16.59000015258789
2019-06-26,16.6299991607666
2018-09-11,16.5
2018-07-09,16.790000915527344
2018-08-10,16.899999618530273
2019-04-23,17.1299991607666
2019-09-30,16.969999313354492
2020-01-23,17.059999465942383
2019-11-08,16.940000534057617
2020-04-14,16.8700008392334
2019-11-11,16.889999389648438
2020-01-29,16.860000610351562
2020-04-17,16.8700008392334
2018-07-24,16.790000915527344
2018-09-26,17.0
2019-05-08,16.600000381469727
2019-03-05,16.540000915527344
2019-02-01,16.469999313354492
2018-12-31,16.440000534057617
2018-11-29,16.559999465942383
2019-08-12,16.559999465942383
2019-07-11,16.31999969482422
2019-09-13,16.399999618530273
2019-11-14,16.350000381469727
2020-04-20,16.399999618530273
2020-02-04,16.25
2020-04-23,16.0
2018-12-14,16.010000228881836
2019-08-27,15.949999809265137
2018-08-08,16.040000915527344
2018-10-11,15.649999618530273
2018-11-12,15.800000190734863
2019-07-26,15.869999885559082
2019-06-24,15.420000076293945
2019-05-23,15.609999656677246
2019-03-20,15.550000190734863
2019-01-15,15.779999732971191
2019-11-20,15.989999771118164
2020-02-07,16.299999237060547
2020-02-10,15.989999771118164
2020-04-29,15.920000076293945
2019-11-26,16.030000686645508
2020-02-13,16.229999542236328
2019-01-30,16.190000534057617
2018-08-23,16.31999969482422
2018-09-24,16.170000076293945
2018-11-27,16.100000381469727
2018-10-26,16.1200008392334
2019-07-09,16.25
2019-06-07,15.890000343322754
2019-05-06,15.979999542236328
2019-04-04,15.460000038146973
2019-09-11,14.8100004196167
2019-11-29,14.0600004196167
2020-05-05,13.979999542236328
2019-12-02,14.779999732971191
2020-02-19,14.59000015258789
2020-05-08,14.300000190734863
2019-05-21,13.720000267028809
2019-03-18,13.039999961853027
2018-09-07,13.510000228881836
2018-08-06,13.289999961853027
2018-10-09,11.6899995803833
2019-02-14,12.109999656677246
2018-12-12,11.369999885559082
2019-07-24,12.130000114440918
2019-09-26,13.069999694824219
2019-10-28,13.550000190734863
2019-12-05,13.15999984741211
2020-05-11,11.65999984741211
2019-07-03,11.260000228881836
2020-02-25,11.609999656677246
2020-05-14,11.119999885559082
2020-02-28,11.600000381469727
2019-08-08,11.569999694824219
2019-06-05,11.369999885559082
2018-07-20,10.510000228881836
2018-08-21,10.149999618530273
2018-10-24,10.09000015258789
2019-04-02,10.0
2019-03-01,10.90999984741211
2019-01-28,10.729999542236328
2018-12-27,11.489999771118164
2019-09-09,12.300000190734863
2020-03-02,11.859999656677246
2020-05-20,11.079999923706055
2019-12-17,10.880000114440918
2020-03-05,11.039999961853027
2019-02-12,11.119999885559082
2019-01-11,11.199999809265137
2018-12-10,11.300000190734863
2019-08-23,10.989999771118164
2018-11-08,12.1899995803833
2019-07-22,12.039999961853027
2019-06-20,12.5
2018-09-05,13.260000228881836
2019-04-17,12.770000457763672
2019-09-24,12.430000305175781
2019-12-20,11.720000267028809
2020-05-26,12.079999923706055
2019-04-30,11.710000038146973
2019-12-23,11.529999732971191
2020-03-11,11.760000228881836
2020-05-29,11.84000015258789
2019-12-26,11.640000343322754
2020-06-01,11.0
2019-05-02,10.470000267028809
2019-02-27,10.789999961853027
2018-11-23,11.140000343322754
2019-08-06,11.4399995803833
2018-07-18,11.229999542236328
2018-09-20,11.300000190734863
2018-10-22,11.210000038146973
2019-07-05,11.319999694824219
2019-06-03,12.180000305175781
2019-10-09,12.319999694824219
2019-10-11,11.449999809265137
2020-03-17,11.529999732971191
2020-06-04,11.90999984741211
2019-10-14,11.899999618530273
2020-03-20,12.1899995803833
2018-11-06,13.479999542236328
2019-06-18,13.760000228881836
2019-05-17,13.5
2019-04-15,13.380000114440918
2019-03-14,12.050000190734863
2019-01-09,12.270000457763672
2018-08-02,11.670000076293945
2018-10-05,12.770000457763672
2019-08-21,12.5600004196167
2019-10-17,11.90999984741211
2020-03-23,12.180000305175781
2020-06-10,11.850000381469727
2019-02-25,12.0
2020-01-07,11.649999618530273
2020-03-26,11.039999961853027
2019-10-23,11.1899995803833
