Dates,GWW
2020-02-18,286.5199890136719
2020-05-07,289.239990234375
2018-08-17,287.05999755859375
2019-12-04,287.5799865722656
2020-02-21,296.0199890136719
2018-12-17,293.0199890136719
2019-08-30,293.75
2018-11-15,291.67999267578125
2019-07-29,295.9599914550781
2019-06-27,300.3800048828125
2019-04-24,306.1099853515625
2018-07-10,310.55999755859375
2018-09-12,305.1000061035156
2019-02-19,296.9800109863281
2019-01-18,302.510009765625
2020-02-24,297.95001220703125
2020-05-13,307.94000244140625
2019-12-10,304.4700012207031
2020-02-27,311.7099914550781
2019-12-13,311.19000244140625
2020-05-19,314.0400085449219
2019-03-06,317.19000244140625
2018-11-30,300.6000061035156
2019-08-13,299.57000732421875
2019-07-12,289.42999267578125
2019-06-10,285.30999755859375
2019-05-09,286.7300109863281
2018-07-25,287.79998779296875
2018-09-27,285.6099853515625
2018-10-29,284.4100036621094
2019-10-16,284.510009765625
2019-12-16,282.8599853515625
2020-03-04,278.42999267578125
2020-05-22,275.1400146484375
2019-10-01,272.2099914550781
2019-12-19,266.42999267578125
2018-09-10,278.6499938964844
2019-05-24,281.92999267578125
2018-08-09,281.4700012207031
2019-04-22,282.3599853515625
2019-03-21,276.5799865722656
2019-01-16,268.0400085449219
2019-08-28,279.1300048828125
2018-11-13,277.1300048828125
2018-10-12,278.9800109863281
2019-06-25,280.010009765625
2020-03-10,284.489990234375
2020-05-28,284.5
2019-10-07,281.2099914550781
2020-03-13,293.2200012207031
2019-10-10,288.80999755859375
2020-03-16,299.2799987792969
2020-06-03,305.3900146484375
2018-11-28,300.6099853515625
2018-09-25,297.1600036621094
2018-07-23,286.2200012207031
2018-08-24,291.8299865722656
2019-07-10,288.92999267578125
2019-05-07,296.1600036621094
2019-04-05,296.0799865722656
2019-03-04,295.3900146484375
2019-01-31,292.4800109863281
2019-09-12,298.6099853515625
2019-12-31,299.989990234375
2020-03-19,303.5199890136719
2020-01-03,303.05999755859375
2020-06-09,300.42999267578125
2019-02-15,306.8399963378906
2019-01-14,312.5199890136719
2018-07-06,313.30999755859375
2018-08-07,311.80999755859375
2018-10-10,316.6199951171875
2018-12-13,314.6499938964844
2019-08-26,311.0400085449219
2019-07-25,309.5899963378906
2019-05-22,312.3699951171875
2019-03-19,311.3800048828125
2020-01-06,308.54998779296875
2020-03-25,311.1199951171875
2020-06-12,304.7699890136719
2019-10-22,302.5299987792969
2020-01-09,302.6199951171875
2020-06-15,301.29998779296875
2019-10-25,302.45001220703125
2020-03-31,297.70001220703125
2020-06-18,293.3999938964844
2019-04-03,294.989990234375
2018-08-22,295.3699951171875
2018-10-25,299.489990234375
2019-01-29,297.5299987792969
2018-12-28,297.17999267578125
2018-11-26,302.05999755859375
2019-08-09,299.5400085449219
2019-07-08,298.0199890136719
2019-06-06,304.9800109863281
2019-09-10,292.510009765625
2020-01-15,289.6000061035156
2020-04-03,289.3299865722656
2019-10-31,290.0
2020-04-06,293.7799987792969
2020-06-24,300.92999267578125
2018-11-09,311.260009765625
2019-07-23,311.2699890136719
2019-06-21,311.5799865722656
2019-05-20,313.6400146484375
2019-04-18,316.5
2018-09-06,314.9599914550781
2018-10-08,305.2799987792969
2019-02-13,303.1700134277344
2018-12-11,308.989990234375
2019-09-25,304.8599853515625
2020-01-21,304.7900085449219
2020-04-09,306.0
2019-11-06,308.32000732421875
2020-01-24,308.17999267578125
2020-01-27,291.2099914550781
2020-04-15,293.19000244140625
2018-12-26,294.3599853515625
2019-08-07,295.0
2019-06-04,291.9100036621094
2018-09-21,284.8500061035156
2018-07-19,282.0
2018-08-20,274.8599853515625
2018-10-23,278.95001220703125
2019-05-03,283.54998779296875
2019-04-01,279.30999755859375
2019-02-28,276.4599914550781
2019-11-12,276.57000732421875
2020-01-30,273.44000244140625
2019-11-15,267.69000244140625
2020-04-21,259.989990234375
2019-04-16,262.05999755859375
2019-03-15,261.7900085449219
2019-02-11,263.8599853515625
2019-01-10,267.1000061035156
2019-08-22,270.7200012207031
2018-11-07,272.3299865722656
2018-08-03,259.0899963378906
2018-09-04,260.9200134277344
2019-06-19,258.55999755859375
2019-09-23,259.3999938964844
2019-11-18,261.7699890136719
2020-02-05,264.5899963378906
2020-04-24,261.69000244140625
2019-03-29,262.8599853515625
2019-11-21,269.489990234375
2020-04-27,269.1600036621094
2020-02-11,265.8500061035156
2020-04-30,271.1199951171875
2019-05-01,275.17999267578125
2019-02-26,274.4200134277344
2019-01-25,275.04998779296875
2018-12-24,279.760009765625
2019-09-06,272.3599853515625
2018-07-17,272.44000244140625
2018-09-19,271.8699951171875
2019-08-05,274.17999267578125
2019-10-08,276.79998779296875
2019-12-11,274.0199890136719
2019-11-27,271.0299987792969
2020-02-14,267.55999755859375
2020-05-06,266.3999938964844
2019-01-08,266.1300048828125
2018-12-07,268.2300109863281
2019-08-20,267.2900085449219
2018-11-05,265.1499938964844
2019-07-19,268.7799987792969
2018-10-04,269.5299987792969
2019-06-17,265.8900146484375
2019-05-16,266.69000244140625
2018-08-01,258.5400085449219
2019-03-13,262.80999755859375
2019-12-03,269.20001220703125
2020-02-20,271.2799987792969
2019-12-06,272.9100036621094
2020-05-12,269.0
2019-12-09,268.6600036621094
2020-02-26,267.2200012207031
2020-05-15,269.4200134277344
2019-03-28,278.7799987792969
2018-09-17,304.07000732421875
2018-08-16,300.1300048828125
2018-10-19,299.79998779296875
2019-04-29,291.54998779296875
2019-01-23,296.7200012207031
2019-09-04,291.0299987792969
2018-11-20,277.6499938964844
2019-07-02,276.3900146484375
2019-05-31,268.8299865722656
2019-12-12,269.9800109863281
2020-05-18,274.29998779296875
2019-09-27,276.67999267578125
2020-03-03,268.3599853515625
2020-05-21,263.3800048828125
2019-05-14,268.2200012207031
2018-08-31,264.3500061035156
2018-07-30,264.80999755859375
2018-10-02,269.260009765625
2019-04-12,275.3900146484375
2019-03-11,272.07000732421875
2019-02-07,274.82000732421875
2019-07-17,272.8599853515625
2019-09-19,266.0199890136719
2019-10-21,267.4700012207031
2019-12-18,265.3699951171875
2020-03-06,268.3800048828125
2019-10-03,273.3599853515625
2020-03-09,273.6499938964844
2020-05-27,266.1000061035156
2019-12-24,268.1700134277344
2020-03-12,276.7799987792969
2018-12-20,278.2200012207031
2019-08-01,285.8999938964844
2018-08-14,290.7300109863281
2018-07-13,295.0
2018-10-17,293.6000061035156
2019-05-29,295.55999755859375
2019-03-26,295.80999755859375
2019-02-22,291.6400146484375
2019-10-04,292.4800109863281
2019-11-05,292.1600036621094
2019-12-27,292.17999267578125
2020-06-02,291.07000732421875
2019-12-30,286.55999755859375
2020-03-18,291.1099853515625
2020-06-05,293.6199951171875
2019-07-15,294.989990234375
2018-12-03,297.1499938964844
2019-06-13,286.04998779296875
2019-01-04,287.17999267578125
2018-08-29,288.69000244140625
2019-02-05,291.2099914550781
2018-11-01,288.9700012207031
2019-08-16,282.19000244140625
2019-04-10,283.989990234375
2019-09-17,288.7099914550781
2019-10-15,305.20001220703125
2020-01-02,306.07000732421875
2020-06-08,307.3399963378906
2019-10-18,307.8599853515625
2020-03-24,310.739990234375
2020-06-11,310.0799865722656
2020-01-08,316.7799987792969
2019-04-25,319.17999267578125
2019-07-30,312.44000244140625
2019-02-20,315.2099914550781
2018-07-11,317.3399963378906
2018-09-13,316.3900146484375
2018-10-15,312.94000244140625
2019-06-28,310.3800048828125
2018-12-18,308.8399963378906
2018-11-16,317.6700134277344
2019-10-02,319.3699951171875
2020-03-27,322.4700012207031
2020-01-10,321.260009765625
2019-10-24,320.7300109863281
2020-03-30,324.9200134277344
2020-06-17,327.1499938964844
2020-01-14,325.44000244140625
2020-04-02,322.5199890136719
2019-01-02,322.4100036621094
2019-08-14,323.4700012207031
2018-10-30,317.489990234375
2019-06-11,315.8999938964844
2019-05-10,312.3500061035156
2019-04-08,312.6300048828125
2018-08-27,319.0
2018-07-26,320.489990234375
2018-09-28,320.67999267578125
2019-03-07,319.239990234375
2019-10-30,316.95001220703125
2020-01-17,315.0299987792969
2020-06-23,312.5799865722656
2020-04-08,316.8699951171875
2020-06-26,318.2900085449219
2019-03-22,321.489990234375
2019-01-17,324.30999755859375
2019-08-29,323.57000732421875
2018-11-14,329.5199890136719
2019-06-26,338.79998779296875
2018-09-11,332.30999755859375
2018-07-09,337.2200012207031
2018-08-10,331.4800109863281
2019-04-23,332.5299987792969
2019-09-30,334.8399963378906
2020-01-23,337.5899963378906
2019-11-08,337.7200012207031
2020-04-14,337.3800048828125
2019-11-11,338.9100036621094
2020-01-29,337.4700012207031
2020-04-17,338.25
2018-07-24,338.5199890136719
2018-09-26,344.7099914550781
2019-05-08,340.6600036621094
2019-03-05,337.489990234375
2019-02-01,337.8399963378906
2018-12-31,341.4100036621094
2018-11-29,343.1700134277344
2019-08-12,341.30999755859375
2019-07-11,344.44000244140625
2019-09-13,340.2799987792969
2019-11-14,339.2699890136719
2020-04-20,341.1400146484375
2020-02-04,340.1499938964844
2020-04-23,334.45001220703125
2018-12-14,331.07000732421875
2019-08-27,332.5400085449219
2018-08-08,329.0
2018-10-11,322.1199951171875
2018-11-12,323.45001220703125
2019-07-26,327.489990234375
2019-06-24,312.54998779296875
2019-05-23,302.6700134277344
2019-03-20,303.2300109863281
2019-01-15,308.1400146484375
2019-11-20,315.05999755859375
2020-02-07,309.9800109863281
2020-02-10,299.70001220703125
2020-04-29,298.1700134277344
2019-11-26,300.8699951171875
2020-02-13,310.9599914550781
2019-01-30,305.3599853515625
2018-08-23,307.6499938964844
2018-09-24,308.17999267578125
2018-11-27,307.1400146484375
2018-10-26,310.2900085449219
2019-07-09,303.32000732421875
2019-06-07,296.0400085449219
2019-05-06,284.7900085449219
2019-04-04,284.8500061035156
2019-09-11,279.7900085449219
2019-11-29,277.5400085449219
2020-05-05,288.8800048828125
2019-12-02,285.8599853515625
2020-02-19,294.6700134277344
2020-05-08,290.3399963378906
2019-05-21,284.6300048828125
2019-03-18,255.8300018310547
2018-09-07,279.6199951171875
2018-08-06,274.6099853515625
2018-10-09,246.19000244140625
2019-02-14,266.0199890136719
2018-12-12,229.52999877929688
2019-07-24,246.42999267578125
2019-09-26,235.88999938964844
2019-10-28,234.97999572753906
2019-12-05,213.77999877929688
2020-05-11,209.49000549316406
2019-07-03,238.69000244140625
2020-02-25,237.2899932861328
2020-05-14,249.02000427246094
2020-02-28,247.14999389648438
2019-08-08,255.13999938964844
2019-06-05,248.5
2018-07-20,236.52000427246094
2018-08-21,239.69000244140625
2018-10-24,238.75999450683594
2019-04-02,251.17999267578125
2019-03-01,257.92999267578125
2019-01-28,270.3999938964844
2018-12-27,279.8699951171875
2019-09-09,274.3599853515625
2020-03-02,287.6300048828125
2020-05-20,279.42999267578125
2019-12-17,279.9200134277344
2020-03-05,280.2200012207031
2019-02-12,274.510009765625
2019-01-11,270.0899963378906
2018-12-10,276.1300048828125
2019-08-23,258.42999267578125
2018-11-08,269.6099853515625
2019-07-22,277.1199951171875
2019-06-20,286.0199890136719
2018-09-05,280.6400146484375
2019-04-17,275.5799865722656
2019-09-24,267.6600036621094
2019-12-20,272.1199951171875
2020-05-26,279.2099914550781
2019-04-30,280.5
2019-12-23,281.1099853515625
2020-03-11,285.45001220703125
2020-05-29,286.5899963378906
2019-12-26,277.2099914550781
2020-06-01,273.07000732421875
2019-05-02,277.0199890136719
2019-02-27,278.7900085449219
2018-11-23,290.9200134277344
2019-08-06,286.510009765625
2018-07-18,296.07000732421875
2018-09-20,295.44000244140625
2018-10-22,292.9100036621094
2019-07-05,305.760009765625
2019-06-03,314.3399963378906
2019-10-09,309.2099914550781
2019-10-11,309.6199951171875
2020-03-17,305.94000244140625
2020-06-04,314.989990234375
2019-10-14,318.0
2020-03-20,316.3299865722656
2018-11-06,322.8299865722656
2019-06-18,328.3800048828125
2019-05-17,326.3399963378906
2019-04-15,320.8699951171875
2019-03-14,305.94000244140625
2019-01-09,303.75
2018-08-02,302.80999755859375
2018-10-05,310.6600036621094
2019-08-21,310.2699890136719
2019-10-17,304.4700012207031
2020-03-23,303.010009765625
2020-06-10,303.19000244140625
2019-02-25,301.4800109863281
2020-01-07,294.7900085449219
2020-03-26,295.95001220703125
2019-10-23,293.1199951171875
