Dates,AMZN
2020-01-02,1875.0
2020-01-03,1864.5
2020-01-08,1860.0
2020-01-06,1904.5
2020-01-07,1898.0400390625
2020-01-09,1909.8900146484375
2020-01-10,1905.3699951171875
2020-01-13,1891.31005859375
2020-01-14,1885.8800048828125
2020-01-15,1872.25
2020-01-16,1882.989990234375
2020-01-27,1885.8900146484375
2020-02-20,1865.0
2020-02-12,1896.0899658203125
2020-04-16,1885.1099853515625
2020-02-04,1891.3699951171875
2020-05-28,1820.0
2020-07-08,1840.5
2020-06-19,1864.0
2020-05-12,1858.0
2020-06-22,2051.469970703125
2020-06-03,2010.5999755859375
2020-05-15,2029.8800048828125
2020-03-06,2071.02001953125
2020-02-27,2041.02001953125
2020-04-15,2041.989990234375
2020-02-03,2085.010009765625
2020-02-11,2150.89990234375
2020-02-19,2163.199951171875
2020-04-07,2144.989990234375
2020-03-30,2155.679931640625
2020-04-23,2125.02001953125
2020-05-01,2167.800048828125
2020-07-14,2173.070068359375
2020-06-25,2142.14990234375
2020-06-16,2003.1800537109375
2020-05-18,2026.4200439453125
2020-06-09,1970.280029296875
2020-05-21,1934.3800048828125
2020-01-17,1814.6300048828125
2020-03-13,1906.489990234375
2020-03-05,1975.3699951171875
2020-02-26,1946.5699462890625
2020-02-18,1933.0
2020-04-22,1875.0
2020-02-10,1773.8599853515625
2020-04-14,1870.8800048828125
2020-04-06,1857.8499755859375
2020-04-30,1721.97998046875
2020-06-12,1755.0
2020-06-15,1641.510009765625
2020-05-27,1775.469970703125
2020-05-08,1750.0
2020-07-07,1860.0
2020-03-31,1926.31005859375
2020-06-18,1827.75
2020-04-13,1951.5
2020-03-20,1920.68994140625
2020-03-12,1902.0
2020-01-24,1930.8599853515625
2020-03-04,1922.8299560546875
2020-02-25,1964.3499755859375
2020-04-21,1932.969970703125
2020-04-29,1901.6400146484375
2020-05-07,1911.1500244140625
2020-05-11,1936.0
2020-07-10,2017.1099853515625
2020-06-02,2021.0
2020-05-14,2044.300048828125
2020-07-13,2040.0
2020-06-24,2200.469970703125
2020-06-05,2257.679931640625
2020-02-28,2346.0
2020-01-23,2372.330078125
2020-04-20,2389.949951171875
2020-02-24,2416.610107421875
2020-01-31,2369.0
2020-03-19,2399.97998046875
2020-03-27,2417.0
2020-03-11,2443.199951171875
2020-03-03,2372.10009765625
2020-04-28,2330.010009765625
2020-05-06,2419.840087890625
2020-06-08,2336.800048828125
2020-05-20,2256.3798828125
2020-07-01,2340.0
2020-06-30,2329.43994140625
2020-06-11,2374.780029296875
2020-03-10,2372.139892578125
2020-03-02,2374.699951171875
2020-01-22,2411.85009765625
2020-01-30,2366.800048828125
2020-02-07,2361.010009765625
2020-04-03,2368.52001953125
2020-03-26,2404.35009765625
2020-03-18,2429.830078125
2020-04-27,2477.8701171875
2020-05-05,2500.0
2020-05-26,2455.010009765625
2020-07-06,2458.0
2020-06-17,2404.989990234375
2020-05-29,2384.330078125
2020-07-09,2415.93994140625
2020-06-01,2448.0
2020-01-21,2467.0
2020-01-29,2468.010009765625
2020-03-25,2477.429931640625
2020-03-17,2444.510009765625
2020-03-09,2500.199951171875
2020-02-14,2529.43994140625
2020-02-06,2645.0
2020-04-02,2603.5
2020-05-04,2601.2099609375
2020-04-24,2526.60009765625
2020-05-13,2620.0
2020-06-23,2647.5
2020-06-04,2647.010009765625
2020-07-15,2678.080078125
2020-04-08,2684.5
2020-06-26,2726.02001953125
2020-05-19,2780.0
2020-04-09,2739.550048828125
2020-04-01,2775.06005859375
2020-03-24,2690.010009765625
2020-03-16,2685.070068359375
2020-01-28,2757.989990234375
2020-02-05,2912.010009765625
2020-02-13,2934.969970703125
2020-02-21,3058.550048828125
2020-04-17,3022.610107421875
2020-03-23,3115.989990234375
2020-06-29,3191.760009765625
2020-06-10,3251.06005859375
2020-05-22,3089.0
2020-07-02,3080.22998046875
