Dates,AMZN
2020-01-02,1898.010009765625
2020-01-03,1886.199951171875
2020-01-08,1903.68994140625
2020-01-06,1913.8900146484375
2020-01-07,1911.0
2020-01-09,1917.8199462890625
2020-01-10,1906.93994140625
2020-01-13,1898.0
2020-01-14,1887.1099853515625
2020-01-15,1878.8599853515625
2020-01-16,1885.5899658203125
2020-01-27,1886.6400146484375
2020-02-20,1894.27001953125
2020-02-12,1902.5
2020-04-16,1889.97998046875
2020-02-04,1894.989990234375
2020-05-28,1841.0
2020-07-08,1858.1099853515625
2020-06-19,1874.75
2020-05-12,1872.8699951171875
2020-06-22,2055.719970703125
2020-06-03,2048.5
2020-05-15,2059.800048828125
2020-03-06,2071.02001953125
2020-02-27,2056.300048828125
2020-04-15,2098.530029296875
2020-02-03,2135.60009765625
2020-02-11,2185.949951171875
2020-02-19,2180.25
2020-04-07,2170.280029296875
2020-03-30,2159.0400390625
2020-04-23,2166.070068359375
2020-05-01,2185.10009765625
2020-07-14,2176.7900390625
2020-06-25,2144.550048828125
2020-06-16,2039.300048828125
2020-05-18,2034.5999755859375
2020-06-09,2014.6700439453125
2020-05-21,1975.0
2020-01-17,1889.760009765625
2020-03-13,1954.510009765625
2020-03-05,1996.3299560546875
2020-02-26,1978.0
2020-02-18,1960.719970703125
2020-04-22,1910.8699951171875
2020-02-10,1862.77001953125
2020-04-14,1894.27001953125
2020-04-06,1871.3199462890625
2020-04-30,1765.0
2020-06-12,1786.31005859375
2020-06-15,1759.449951171875
2020-05-27,1857.780029296875
2020-05-08,1841.6600341796875
2020-07-07,1945.0
2020-03-31,1957.0
2020-06-18,1919.4000244140625
2020-04-13,1955.0
2020-03-20,1950.260009765625
2020-03-12,1956.489990234375
2020-01-24,1939.7900390625
2020-03-04,1973.6300048828125
2020-02-25,1993.02001953125
2020-04-21,1944.9599609375
2020-04-29,1927.530029296875
2020-05-07,1926.3299560546875
2020-05-11,1998.52001953125
2020-07-10,2035.719970703125
2020-06-02,2044.0
2020-05-14,2053.0
2020-07-13,2180.0
2020-06-24,2292.0
2020-06-05,2333.3701171875
2020-02-28,2461.0
2020-01-23,2400.0
2020-04-20,2444.97998046875
2020-02-24,2428.31005859375
2020-01-31,2394.0
2020-03-19,2424.219970703125
2020-03-27,2420.429931640625
2020-03-11,2444.8798828125
2020-03-03,2373.5
2020-04-28,2391.889892578125
2020-05-06,2475.0
2020-06-08,2362.43994140625
2020-05-20,2326.97998046875
2020-07-01,2351.0
2020-06-30,2357.449951171875
2020-06-11,2376.0
2020-03-10,2387.239990234375
2020-03-02,2419.669921875
2020-01-22,2419.0
2020-01-30,2407.699951171875
2020-02-07,2391.3701171875
2020-04-03,2411.0
2020-03-26,2433.0
2020-03-18,2485.0
2020-04-27,2500.010009765625
2020-05-05,2525.449951171875
2020-05-26,2469.85009765625
2020-07-06,2462.0
2020-06-17,2413.580078125
2020-05-29,2436.969970703125
2020-07-09,2442.3701171875
2020-06-01,2476.929931640625
2020-01-21,2473.530029296875
2020-01-29,2488.0
2020-03-25,2507.5400390625
2020-03-17,2488.64990234375
2020-03-09,2530.0
2020-02-14,2626.429931640625
2020-02-06,2722.35009765625
2020-04-02,2671.3798828125
2020-05-04,2621.47998046875
2020-04-24,2584.0
2020-05-13,2620.0
2020-06-23,2655.0
2020-06-04,2659.639892578125
2020-07-15,2697.429931640625
2020-04-08,2715.0
2020-06-26,2783.110107421875
2020-05-19,2796.0
2020-04-09,2756.22998046875
2020-04-01,2782.570068359375
2020-03-24,2696.800048828125
2020-03-16,2769.6298828125
2020-01-28,2895.0
2020-02-05,2955.56005859375
2020-02-13,3059.8798828125
2020-02-21,3069.550048828125
2020-04-17,3083.969970703125
2020-03-23,3193.8798828125
2020-06-29,3215.0
2020-06-10,3344.2900390625
2020-05-22,3127.3798828125
2020-07-02,3098.35009765625
