Dates,CPB
2018-06-20,37.20000076293945
2018-06-21,37.459999084472656
2018-06-25,38.599998474121094
2018-06-22,42.22999954223633
2018-06-26,41.310001373291016
2018-06-27,39.88999938964844
2018-06-28,40.75
2018-06-29,40.540000915527344
2018-07-02,40.290000915527344
2018-07-03,41.029998779296875
2018-07-05,41.4900016784668
2018-07-16,41.90999984741211
2018-09-18,41.54999923706055
2019-01-24,41.4900016784668
2019-09-05,42.400001525878906
2018-11-21,41.369998931884766
2020-01-13,41.04999923706055
2020-04-01,40.58000183105469
2020-06-19,41.15999984741211
2019-10-29,40.16999816894531
2020-01-16,40.95000076293945
2020-06-22,40.5
2018-10-03,40.22999954223633
2018-07-31,40.06999969482422
2019-03-12,40.220001220703125
2019-02-08,40.70000076293945
2019-01-07,40.939998626708984
2018-12-06,40.939998626708984
2019-08-19,40.900001525878906
2019-07-18,41.43000030517578
2019-05-15,41.709999084472656
2019-09-20,42.7599983215332
2019-11-01,42.68000030517578
2020-04-07,41.77000045776367
2020-06-25,41.97999954223633
2020-06-16,42.279998779296875
2019-11-04,41.349998474121094
2020-01-22,41.5099983215332
2019-11-07,41.75
2020-04-13,42.349998474121094
2019-07-01,42.029998779296875
2019-05-30,42.040000915527344
2018-08-15,42.18000030517578
2018-10-18,41.869998931884766
2019-03-27,41.209999084472656
2019-01-22,40.61000061035156
2018-12-21,40.68000030517578
2019-09-03,40.70000076293945
2018-11-19,39.83000183105469
2019-08-02,39.9900016784668
2020-01-28,39.150001525878906
2020-04-16,39.45000076293945
2019-11-13,39.689998626708984
2020-01-31,39.86000061035156
2018-12-04,40.04999923706055
2018-11-02,40.220001220703125
2019-07-16,40.529998779296875
2018-08-30,40.02000045776367
2018-10-01,40.27000045776367
2019-06-14,41.130001068115234
2019-05-13,41.290000915527344
2019-04-11,40.959999084472656
2019-02-06,40.060001373291016
2019-09-18,40.13999938964844
2020-02-03,40.31999969482422
2020-04-22,40.04999923706055
2019-11-19,39.83000183105469
2020-02-06,39.060001373291016
2019-11-22,38.97999954223633
2019-03-25,36.86000061035156
2019-02-21,36.630001068115234
2018-12-19,36.34000015258789
2018-07-12,36.70000076293945
2018-09-14,36.5099983215332
2018-08-13,37.189998626708984
2018-10-16,37.22999954223633
2019-07-31,38.25
2019-05-28,37.52000045776367
2019-04-26,37.720001220703125
2020-04-28,37.13999938964844
2019-11-25,37.099998474121094
2020-02-12,37.79999923706055
2020-05-01,38.400001525878906
2020-05-04,36.31999969482422
2019-06-12,36.66999816894531
2019-04-09,37.93000030517578
2019-03-08,37.95000076293945
2019-02-04,38.02000045776367
2018-07-27,38.400001525878906
2018-08-28,37.95000076293945
2019-01-03,36.72999954223633
2019-08-15,37.59000015258789
2018-10-31,38.2400016784668
2019-09-16,37.40999984741211
2020-02-18,37.939998626708984
2020-05-07,36.880001068115234
2018-08-17,37.72999954223633
2019-12-04,38.369998931884766
2020-02-21,38.349998474121094
2018-12-17,38.20000076293945
2019-08-30,38.970001220703125
2018-11-15,39.16999816894531
2019-07-29,39.25
2019-06-27,39.15999984741211
2019-04-24,39.119998931884766
2018-07-10,38.650001525878906
2018-09-12,38.45000076293945
2019-02-19,40.54999923706055
2019-01-18,39.52000045776367
2020-02-24,40.529998779296875
2020-05-13,39.02000045776367
2019-12-10,39.5099983215332
2020-02-27,39.5
2019-12-13,39.630001068115234
2020-05-19,39.20000076293945
2019-03-06,38.7599983215332
2018-11-30,38.59000015258789
2019-08-13,38.220001220703125
2019-07-12,37.77000045776367
2019-06-10,37.720001220703125
2019-05-09,38.81999969482422
2018-07-25,38.86000061035156
2018-09-27,39.400001525878906
2018-10-29,39.15999984741211
2019-10-16,38.83000183105469
2019-12-16,38.4900016784668
2020-03-04,38.650001525878906
2020-05-22,37.66999816894531
2019-10-01,35.75
2019-12-19,33.41999816894531
2018-09-10,34.25
2019-05-24,33.5
2018-08-09,33.439998626708984
2019-04-22,32.9900016784668
2019-03-21,32.2599983215332
2019-01-16,32.65999984741211
2019-08-28,32.84000015258789
2018-11-13,33.689998626708984
2018-10-12,33.59000015258789
2019-06-25,34.18000030517578
2020-03-10,34.47999954223633
2020-05-28,35.040000915527344
2019-10-07,35.040000915527344
2020-03-13,35.529998779296875
2019-10-10,35.279998779296875
2020-03-16,35.779998779296875
2020-06-03,35.4900016784668
2018-11-28,35.38999938964844
2018-09-25,35.380001068115234
2018-07-23,34.720001220703125
2018-08-24,34.2400016784668
2019-07-10,34.61000061035156
2019-05-07,34.4900016784668
2019-04-05,34.88999938964844
2019-03-04,35.43000030517578
2019-01-31,35.0099983215332
2019-09-12,35.0099983215332
2019-12-31,34.959999084472656
2020-03-19,34.189998626708984
2020-01-03,34.20000076293945
2020-06-09,34.290000915527344
2019-02-15,34.15999984741211
2019-01-14,34.560001373291016
2018-07-06,34.65999984741211
2018-08-07,34.45000076293945
2018-10-10,34.790000915527344
2018-12-13,35.0099983215332
2019-08-26,35.18000030517578
2019-07-25,35.439998626708984
2019-05-22,32.83000183105469
2019-03-19,32.2599983215332
2020-01-06,32.90999984741211
2020-03-25,36.209999084472656
2020-06-12,36.02000045776367
2019-10-22,36.349998474121094
2020-01-09,36.0
2020-06-15,36.099998474121094
2019-10-25,36.13999938964844
2020-03-31,35.91999816894531
2020-06-18,36.02000045776367
2019-04-03,35.900001525878906
2018-08-22,35.04999923706055
2018-10-25,35.27000045776367
2019-01-29,35.63999938964844
2018-12-28,36.0099983215332
2018-11-26,36.560001373291016
2019-08-09,36.29999923706055
2019-07-08,36.31999969482422
2019-06-06,37.86000061035156
2019-09-10,38.2400016784668
2020-01-15,38.279998779296875
2020-04-03,38.52000045776367
2019-10-31,37.95000076293945
2020-04-06,38.29999923706055
2020-06-24,38.130001068115234
2018-11-09,37.849998474121094
2019-07-23,37.619998931884766
2019-06-21,37.25
2019-05-20,37.45000076293945
2019-04-18,38.2599983215332
2018-09-06,38.529998779296875
2018-10-08,39.4900016784668
2019-02-13,39.130001068115234
2018-12-11,39.65999984741211
2019-09-25,39.810001373291016
2020-01-21,39.84000015258789
2020-04-09,39.43000030517578
2019-11-06,39.130001068115234
2020-01-24,39.38999938964844
2020-01-27,39.31999969482422
2020-04-15,38.900001525878906
2018-12-26,39.0
2019-08-07,38.18000030517578
2019-06-04,38.63999938964844
2018-09-21,38.34000015258789
2018-07-19,38.689998626708984
2018-08-20,38.31999969482422
2018-10-23,37.90999984741211
2019-05-03,38.27000045776367
2019-04-01,38.209999084472656
2019-02-28,38.22999954223633
2019-11-12,38.59000015258789
2020-01-30,38.959999084472656
2019-11-15,38.7400016784668
2020-04-21,38.720001220703125
2019-04-16,38.66999816894531
2019-03-15,38.97999954223633
2019-02-11,38.93000030517578
2019-01-10,39.130001068115234
2019-08-22,38.75
2018-11-07,38.41999816894531
2018-08-03,37.86000061035156
2018-09-04,38.11000061035156
2019-06-19,37.529998779296875
2019-09-23,36.779998779296875
2019-11-18,36.220001220703125
2020-02-05,35.79999923706055
2020-04-24,36.310001373291016
2019-03-29,37.369998931884766
2019-11-21,38.11000061035156
2020-04-27,41.93000030517578
2020-02-11,43.0099983215332
2020-04-30,43.08000183105469
2019-05-01,42.0099983215332
2019-02-26,42.529998779296875
2019-01-25,42.43000030517578
2018-12-24,42.63999938964844
2019-09-06,42.2599983215332
2018-07-17,41.369998931884766
2018-09-19,40.86000061035156
2019-08-05,41.2599983215332
2019-10-08,41.029998779296875
2019-12-11,40.689998626708984
2019-11-27,40.529998779296875
2020-02-14,41.040000915527344
2020-05-06,40.459999084472656
2019-01-08,39.75
2018-12-07,40.06999969482422
2019-08-20,40.119998931884766
2018-11-05,40.63999938964844
2019-07-19,41.66999816894531
2018-10-04,41.56999969482422
2019-06-17,41.5
2019-05-16,41.459999084472656
2018-08-01,41.400001525878906
2019-03-13,40.869998931884766
2019-12-03,40.91999816894531
2020-02-20,41.119998931884766
2019-12-06,41.290000915527344
2020-05-12,41.349998474121094
2019-12-09,41.68000030517578
2020-02-26,41.27000045776367
2020-05-15,41.13999938964844
2019-03-28,41.470001220703125
2018-09-17,40.52000045776367
2018-08-16,40.400001525878906
2018-10-19,40.959999084472656
2019-04-29,41.34000015258789
2019-01-23,41.65999984741211
2019-09-04,41.34000015258789
2018-11-20,42.11000061035156
2019-07-02,42.34000015258789
2019-05-31,41.209999084472656
2019-12-12,41.2599983215332
2020-05-18,41.56999969482422
2019-09-27,42.029998779296875
2020-03-03,41.790000915527344
2020-05-21,42.11000061035156
2019-05-14,42.2599983215332
2018-08-31,41.459999084472656
2018-07-30,42.15999984741211
2018-10-02,42.63999938964844
2019-04-12,43.189998626708984
2019-03-11,43.08000183105469
2019-02-07,43.27000045776367
2019-07-17,43.68000030517578
2019-09-19,42.68000030517578
2019-10-21,42.65999984741211
2019-12-18,42.04999923706055
2020-03-06,41.970001220703125
2019-10-03,43.310001373291016
2020-03-09,45.0
2020-05-27,45.43000030517578
2019-12-24,45.06999969482422
2020-03-12,44.619998931884766
2018-12-20,44.97999954223633
2019-08-01,44.59000015258789
2018-08-14,45.88999938964844
2018-07-13,46.65999984741211
2018-10-17,47.150001525878906
2019-05-29,46.279998779296875
2019-03-26,46.7400016784668
2019-02-22,46.689998626708984
2019-10-04,46.58000183105469
2019-11-05,46.61000061035156
2019-12-27,46.7599983215332
2020-06-02,46.65999984741211
2019-12-30,46.150001525878906
2020-03-18,46.560001373291016
2020-06-05,46.70000076293945
2019-07-15,46.869998931884766
2018-12-03,46.91999816894531
2019-06-13,46.81999969482422
2019-01-04,46.15999984741211
2018-08-29,46.77000045776367
2019-02-05,47.34000015258789
2018-11-01,47.0
2019-08-16,46.77000045776367
2019-04-10,46.83000183105469
2019-09-17,47.31999969482422
2019-10-15,46.869998931884766
2020-01-02,46.83000183105469
2020-06-08,46.61000061035156
2019-10-18,47.16999816894531
2020-03-24,47.959999084472656
2020-06-11,47.560001373291016
2020-01-08,47.88999938964844
2019-04-25,47.66999816894531
2019-07-30,47.79999923706055
2019-02-20,47.08000183105469
2018-07-11,46.459999084472656
2018-09-13,46.560001373291016
2018-10-15,46.4900016784668
2019-06-28,46.27000045776367
2018-12-18,46.310001373291016
2018-11-16,46.540000915527344
2019-10-02,46.34000015258789
2020-03-27,46.4900016784668
2020-01-10,46.599998474121094
2019-10-24,46.41999816894531
2020-03-30,46.25
2020-06-17,46.06999969482422
2020-01-14,46.380001068115234
2020-04-02,47.369998931884766
2019-01-02,47.06999969482422
2019-08-14,47.279998779296875
2018-10-30,48.040000915527344
2019-06-11,48.15999984741211
2019-05-10,48.279998779296875
2019-04-08,46.84000015258789
2018-08-27,46.83000183105469
2018-07-26,46.79999923706055
2018-09-28,47.099998474121094
2019-03-07,47.060001373291016
2019-10-30,46.56999969482422
2020-01-17,47.13999938964844
2020-06-23,47.58000183105469
2020-04-08,48.470001220703125
2020-06-26,47.630001068115234
2019-03-22,47.75
2019-01-17,48.2400016784668
2019-08-29,48.38999938964844
2018-11-14,47.97999954223633
2019-06-26,47.709999084472656
2018-09-11,47.86000061035156
2018-07-09,47.959999084472656
2018-08-10,47.7599983215332
2019-04-23,48.220001220703125
2019-09-30,48.220001220703125
2020-01-23,49.16999816894531
2019-11-08,49.11000061035156
2020-04-14,49.22999954223633
2019-11-11,49.02000045776367
2020-01-29,49.459999084472656
2020-04-17,49.25
2018-07-24,49.41999816894531
2018-09-26,48.4900016784668
2019-05-08,48.43000030517578
2019-03-05,48.5099983215332
2019-02-01,48.189998626708984
2018-12-31,47.349998474121094
2018-11-29,47.619998931884766
2019-08-12,47.72999954223633
2019-07-11,47.720001220703125
2019-09-13,47.540000915527344
2019-11-14,47.779998779296875
2020-04-20,48.09000015258789
2020-02-04,48.02000045776367
2020-04-23,48.560001373291016
2018-12-14,48.56999969482422
2019-08-27,48.959999084472656
2018-08-08,48.790000915527344
2018-10-11,48.77000045776367
2018-11-12,48.880001068115234
2019-07-26,48.34000015258789
2019-06-24,49.029998779296875
2019-05-23,48.38999938964844
2019-03-20,48.869998931884766
2019-01-15,48.65999984741211
2019-11-20,49.0
2020-02-07,48.15999984741211
2020-02-10,48.880001068115234
2020-04-29,48.70000076293945
2019-11-26,48.72999954223633
2020-02-13,48.18000030517578
2019-01-30,48.36000061035156
2018-08-23,48.63999938964844
2018-09-24,48.20000076293945
2018-11-27,47.790000915527344
2018-10-26,47.7400016784668
2019-07-09,47.959999084472656
2019-06-07,48.02000045776367
2019-05-06,47.880001068115234
2019-04-04,46.63999938964844
2019-09-11,45.70000076293945
2019-11-29,45.119998931884766
2020-05-05,47.97999954223633
2019-12-02,47.880001068115234
2020-02-19,52.720001220703125
2020-05-08,53.099998474121094
2019-05-21,51.7599983215332
2019-03-18,50.20000076293945
2018-09-07,51.2599983215332
2018-08-06,50.470001220703125
2018-10-09,47.68000030517578
2019-02-14,49.279998779296875
2018-12-12,49.29999923706055
2019-07-24,53.84000015258789
2019-09-26,50.47999954223633
2019-10-28,47.5
2019-12-05,45.29999923706055
2020-05-11,42.93000030517578
2019-07-03,43.5
2020-02-25,41.40999984741211
2020-05-14,43.59000015258789
2020-02-28,44.189998626708984
2019-08-08,46.529998779296875
2019-06-05,46.15999984741211
2018-07-20,45.97999954223633
2018-08-21,47.45000076293945
2018-10-24,49.529998779296875
2019-04-02,47.61000061035156
2019-03-01,46.7400016784668
2019-01-28,46.15999984741211
2018-12-27,47.75
2019-09-09,48.5
2020-03-02,50.06999969482422
2020-05-20,50.5
2019-12-17,51.11000061035156
2020-03-05,50.34000015258789
2019-02-12,51.29999923706055
2019-01-11,50.439998626708984
2018-12-10,50.79999923706055
2019-08-23,50.540000915527344
2018-11-08,50.75
2019-07-22,51.2400016784668
2019-06-20,50.97999954223633
2018-09-05,50.18000030517578
2019-04-17,49.97999954223633
2019-09-24,50.40999984741211
2019-12-20,50.779998779296875
2020-05-26,50.880001068115234
2019-04-30,50.560001373291016
2019-12-23,50.2400016784668
2020-03-11,51.2599983215332
2020-05-29,51.959999084472656
2019-12-26,52.400001525878906
2020-06-01,52.5
2019-05-02,52.970001220703125
2019-02-27,53.529998779296875
2018-11-23,50.939998626708984
2019-08-06,49.619998931884766
2018-07-18,48.16999816894531
2018-09-20,47.18000030517578
2018-10-22,48.349998474121094
2019-07-05,47.36000061035156
2019-06-03,48.65999984741211
2019-10-09,49.52000045776367
2019-10-11,50.97999954223633
2020-03-17,51.720001220703125
2020-06-04,52.0099983215332
2019-10-14,48.81999969482422
2020-03-20,48.77000045776367
2018-11-06,48.18000030517578
2019-06-18,49.88999938964844
2019-05-17,49.529998779296875
2019-04-15,48.939998626708984
2019-03-14,47.970001220703125
2019-01-09,47.06999969482422
2018-08-02,48.380001068115234
2018-10-05,49.16999816894531
2019-08-21,49.40999984741211
2019-10-17,49.04999923706055
2020-03-23,49.13999938964844
2020-06-10,49.810001373291016
2019-02-25,49.099998474121094
2020-01-07,48.86000061035156
2020-03-26,49.599998474121094
2019-10-23,48.400001525878906
