Dates,CPB
2019-05-28,37.4900016784668
2019-04-26,37.45000076293945
2020-04-28,36.88999938964844
2019-11-25,36.7400016784668
2020-02-12,36.880001068115234
2020-05-01,37.650001525878906
2020-05-04,35.970001220703125
2019-06-12,36.29999923706055
2019-04-09,36.9900016784668
2019-03-08,37.54999923706055
2019-02-04,37.41999816894531
2018-07-27,37.939998626708984
2018-08-28,37.779998779296875
2019-01-03,36.439998626708984
2019-08-15,36.869998931884766
2018-10-31,37.720001220703125
2019-09-16,36.7400016784668
2020-02-18,37.2400016784668
2020-05-07,36.38999938964844
2018-08-17,36.7400016784668
2019-12-04,37.630001068115234
2020-02-21,37.810001373291016
2018-12-17,38.029998779296875
2019-08-30,38.279998779296875
2018-11-15,38.86000061035156
2019-07-29,38.810001373291016
2019-06-27,38.91999816894531
2019-04-24,38.560001373291016
2018-07-10,38.36000061035156
2018-09-12,38.43000030517578
2019-02-19,39.349998474121094
2019-01-18,39.34000015258789
2020-02-24,39.529998779296875
2020-05-13,38.790000915527344
2019-12-10,38.88999938964844
2020-02-27,39.09000015258789
2019-12-13,39.29999923706055
2020-05-19,38.709999084472656
2019-03-06,38.380001068115234
2018-11-30,38.470001220703125
2019-08-13,37.529998779296875
2019-07-12,37.4900016784668
2019-06-10,36.90999984741211
2019-05-09,37.77000045776367
2018-07-25,38.66999816894531
2018-09-27,38.70000076293945
2018-10-29,38.959999084472656
2019-10-16,38.56999969482422
2019-12-16,38.29999923706055
2020-03-04,38.459999084472656
2020-05-22,37.06999969482422
2019-10-01,35.75
2019-12-19,33.119998931884766
2018-09-10,32.209999084472656
2019-05-24,32.38999938964844
2018-08-09,33.25
2019-04-22,32.54999923706055
2019-03-21,32.029998779296875
2019-01-16,32.09000015258789
2019-08-28,32.380001068115234
2018-11-13,32.43000030517578
2018-10-12,33.08000183105469
2019-06-25,33.41999816894531
2020-03-10,33.75
2020-05-28,34.279998779296875
2019-10-07,34.650001525878906
2020-03-13,34.79999923706055
2019-10-10,35.15999984741211
2020-03-16,35.13999938964844
2020-06-03,35.31999969482422
2018-11-28,34.70000076293945
2018-09-25,34.83000183105469
2018-07-23,34.2599983215332
2018-08-24,34.189998626708984
2019-07-10,34.09000015258789
2019-05-07,34.2599983215332
2019-04-05,34.279998779296875
2019-03-04,34.7599983215332
2019-01-31,34.88999938964844
2019-09-12,34.72999954223633
2019-12-31,34.650001525878906
2020-03-19,34.16999816894531
2020-01-03,33.45000076293945
2020-06-09,34.060001373291016
2019-02-15,33.849998474121094
2019-01-14,34.08000183105469
2018-07-06,34.470001220703125
2018-08-07,34.20000076293945
2018-10-10,34.65999984741211
2018-12-13,34.630001068115234
2019-08-26,34.86000061035156
2019-07-25,34.91999816894531
2019-05-22,32.2599983215332
2019-03-19,32.16999816894531
2020-01-06,32.66999816894531
2020-03-25,33.15999984741211
2020-06-12,35.22999954223633
2019-10-22,35.58000183105469
2020-01-09,35.380001068115234
2020-06-15,35.72999954223633
2019-10-25,35.849998474121094
2020-03-31,35.72999954223633
2020-06-18,35.599998474121094
2019-04-03,35.54999923706055
2018-08-22,35.029998779296875
2018-10-25,35.029998779296875
2019-01-29,35.279998779296875
2018-12-28,35.59000015258789
2018-11-26,36.040000915527344
2019-08-09,36.150001525878906
2019-07-08,36.279998779296875
2019-06-06,36.189998626708984
2019-09-10,37.709999084472656
2020-01-15,37.869998931884766
2020-04-03,38.220001220703125
2019-10-31,37.7400016784668
2020-04-06,37.93000030517578
2020-06-24,37.77000045776367
2018-11-09,37.52000045776367
2019-07-23,37.4900016784668
2019-06-21,37.18000030517578
2019-05-20,37.27000045776367
2019-04-18,37.52000045776367
2018-09-06,38.119998931884766
2018-10-08,38.459999084472656
2019-02-13,38.90999984741211
2018-12-11,39.189998626708984
2019-09-25,39.470001220703125
2020-01-21,39.540000915527344
2020-04-09,39.380001068115234
2019-11-06,39.08000183105469
2020-01-24,39.099998474121094
2020-01-27,39.15999984741211
2020-04-15,38.779998779296875
2018-12-26,38.75
2019-08-07,38.119998931884766
2019-06-04,38.09000015258789
2018-09-21,38.2400016784668
2018-07-19,38.13999938964844
2018-08-20,38.11000061035156
2018-10-23,37.59000015258789
2019-05-03,37.650001525878906
2019-04-01,37.900001525878906
2019-02-28,37.619998931884766
2019-11-12,38.040000915527344
2020-01-30,38.27000045776367
2019-11-15,38.15999984741211
2020-04-21,38.529998779296875
2019-04-16,38.279998779296875
2019-03-15,38.38999938964844
2019-02-11,38.86000061035156
2019-01-10,38.75
2019-08-22,38.689998626708984
2018-11-07,38.220001220703125
2018-08-03,37.77000045776367
2018-09-04,37.54999923706055
2019-06-19,37.5099983215332
2019-09-23,36.63999938964844
2019-11-18,36.02000045776367
2020-02-05,35.75
2020-04-24,35.27000045776367
2019-03-29,36.220001220703125
2019-11-21,37.41999816894531
2020-04-27,39.900001525878906
2020-02-11,41.65999984741211
2020-04-30,42.66999816894531
2019-05-01,41.58000183105469
2019-02-26,41.720001220703125
2019-01-25,42.27000045776367
2018-12-24,42.119998931884766
2019-09-06,42.150001525878906
2018-07-17,40.88999938964844
2018-09-19,40.61000061035156
2019-08-05,40.70000076293945
2019-10-08,40.599998474121094
2019-12-11,40.599998474121094
2019-11-27,40.41999816894531
2020-02-14,40.5
2020-05-06,40.04999923706055
2019-01-08,39.2400016784668
2018-12-07,39.77000045776367
2019-08-20,39.779998779296875
2018-11-05,39.9900016784668
2019-07-19,40.810001373291016
2018-10-04,40.810001373291016
2019-06-17,41.290000915527344
2019-05-16,41.18000030517578
2018-08-01,41.31999969482422
2019-03-13,40.38999938964844
2019-12-03,40.7599983215332
2020-02-20,40.709999084472656
2019-12-06,41.09000015258789
2020-05-12,41.08000183105469
2019-12-09,41.27000045776367
2020-02-26,41.22999954223633
2020-05-15,40.95000076293945
2019-03-28,41.060001373291016
2018-09-17,40.380001068115234
2018-08-16,40.029998779296875
2018-10-19,40.18000030517578
2019-04-29,40.810001373291016
2019-01-23,41.16999816894531
2019-09-04,40.81999969482422
2018-11-20,41.529998779296875
2019-07-02,41.86000061035156
2019-05-31,40.81999969482422
2019-12-12,40.689998626708984
2020-05-18,40.61000061035156
2019-09-27,41.150001525878906
2020-03-03,41.650001525878906
2020-05-21,41.619998931884766
2019-05-14,41.790000915527344
2018-08-31,41.380001068115234
2018-07-30,41.2599983215332
2018-10-02,42.189998626708984
2019-04-12,42.470001220703125
2019-03-11,42.810001373291016
2019-02-07,42.869998931884766
2019-07-17,43.27000045776367
2019-09-19,42.400001525878906
2019-10-21,42.40999984741211
2019-12-18,41.66999816894531
2020-03-06,41.560001373291016
2019-10-03,41.88999938964844
2020-03-09,44.75
2020-05-27,44.13999938964844
2019-12-24,45.04999923706055
2020-03-12,44.27000045776367
2018-12-20,44.529998779296875
2019-08-01,44.11000061035156
2018-08-14,44.29999923706055
2018-07-13,45.63999938964844
2018-10-17,46.88999938964844
2019-05-29,46.0099983215332
2019-03-26,45.81999969482422
2019-02-22,46.439998626708984
2019-10-04,46.119998931884766
2019-11-05,46.18000030517578
2019-12-27,46.4900016784668
2020-06-02,46.65999984741211
2019-12-30,46.130001068115234
2020-03-18,46.22999954223633
2020-06-05,46.41999816894531
2019-07-15,46.40999984741211
2018-12-03,46.790000915527344
2019-06-13,46.65999984741211
2019-01-04,46.119998931884766
2018-08-29,45.95000076293945
2019-02-05,46.779998779296875
2018-11-01,46.79999923706055
2019-08-16,46.65999984741211
2019-04-10,46.380001068115234
2019-09-17,46.529998779296875
2019-10-15,46.81999969482422
2020-01-02,46.54999923706055
2020-06-08,45.77000045776367
2019-10-18,46.529998779296875
2020-03-24,47.349998474121094
2020-06-11,47.540000915527344
2020-01-08,47.560001373291016
2019-04-25,47.45000076293945
2019-07-30,47.45000076293945
2019-02-20,46.72999954223633
2018-07-11,46.27000045776367
2018-09-13,46.06999969482422
2018-10-15,46.349998474121094
2019-06-28,46.029998779296875
2018-12-18,46.0099983215332
2018-11-16,46.189998626708984
2019-10-02,46.06999969482422
2020-03-27,46.25
2020-01-10,46.529998779296875
2019-10-24,46.18000030517578
2020-03-30,45.90999984741211
2020-06-17,45.849998474121094
2020-01-14,46.099998474121094
2020-04-02,46.27000045776367
2019-01-02,46.88999938964844
2019-08-14,46.540000915527344
2018-10-30,47.06999969482422
2019-06-11,47.880001068115234
2019-05-10,47.90999984741211
2019-04-08,46.84000015258789
2018-08-27,46.099998474121094
2018-07-26,46.36000061035156
2018-09-28,46.5099983215332
2019-03-07,46.95000076293945
2019-10-30,46.40999984741211
2020-01-17,46.150001525878906
2020-06-23,46.83000183105469
2020-04-08,47.4900016784668
2020-06-26,47.58000183105469
2019-03-22,47.619998931884766
2019-01-17,47.70000076293945
2019-08-29,47.95000076293945
2018-11-14,47.90999984741211
2019-06-26,47.59000015258789
2018-09-11,47.56999969482422
2018-07-09,47.59000015258789
2018-08-10,47.650001525878906
2019-04-23,48.029998779296875
2019-09-30,48.060001373291016
2020-01-23,48.220001220703125
2019-11-08,48.91999816894531
2020-04-14,49.029998779296875
2019-11-11,48.90999984741211
2020-01-29,49.0
2020-04-17,49.08000183105469
2018-07-24,48.869998931884766
2018-09-26,48.36000061035156
2019-05-08,48.310001373291016
2019-03-05,47.959999084472656
2019-02-01,48.04999923706055
2018-12-31,47.189998626708984
2018-11-29,46.84000015258789
2019-08-12,47.380001068115234
2019-07-11,47.47999954223633
2019-09-13,47.45000076293945
2019-11-14,47.5099983215332
2020-04-20,47.709999084472656
2020-02-04,47.970001220703125
2020-04-23,47.88999938964844
2018-12-14,48.43000030517578
2019-08-27,48.20000076293945
2018-08-08,48.47999954223633
2018-10-11,48.439998626708984
2018-11-12,48.70000076293945
2019-07-26,48.27000045776367
2019-06-24,48.279998779296875
2019-05-23,48.34000015258789
2019-03-20,48.459999084472656
2019-01-15,48.599998474121094
2019-11-20,48.63999938964844
2020-02-07,47.779998779296875
2020-02-10,47.970001220703125
2020-04-29,48.52000045776367
2019-11-26,48.65999984741211
2020-02-13,48.04999923706055
2019-01-30,47.81999969482422
2018-08-23,48.27000045776367
2018-09-24,48.02000045776367
2018-11-27,47.4900016784668
2018-10-26,47.34000015258789
2019-07-09,47.72999954223633
2019-06-07,47.4900016784668
2019-05-06,47.59000015258789
2019-04-04,46.630001068115234
2019-09-11,45.689998626708984
2019-11-29,43.349998474121094
2020-05-05,45.29999923706055
2019-12-02,47.43000030517578
2020-02-19,49.779998779296875
2020-05-08,51.9900016784668
2019-05-21,50.599998474121094
2019-03-18,49.22999954223633
2018-09-07,48.90999984741211
2018-08-06,49.59000015258789
2018-10-09,47.41999816894531
2019-02-14,45.41999816894531
2018-12-12,45.709999084472656
2019-07-24,50.150001525878906
2019-09-26,48.31999969482422
2019-10-28,46.0099983215332
2019-12-05,45.16999816894531
2020-05-11,42.040000915527344
2019-07-03,42.04999923706055
2020-02-25,41.18000030517578
2020-05-14,40.70000076293945
2020-02-28,42.75
2019-08-08,44.52000045776367
2019-06-05,45.81999969482422
2018-07-20,44.75
2018-08-21,45.439998626708984
2018-10-24,46.97999954223633
2019-04-02,47.54999923706055
2019-03-01,46.15999984741211
2019-01-28,45.61000061035156
2018-12-27,45.630001068115234
2019-09-09,46.83000183105469
2020-03-02,49.04999923706055
2020-05-20,49.529998779296875
2019-12-17,50.439998626708984
2020-03-05,49.189998626708984
2019-02-12,50.0
2019-01-11,49.599998474121094
2018-12-10,49.97999954223633
2019-08-23,49.83000183105469
2018-11-08,49.93000030517578
2019-07-22,50.58000183105469
2019-06-20,50.66999816894531
2018-09-05,49.369998931884766
2019-04-17,49.59000015258789
2019-09-24,49.18000030517578
2019-12-20,49.84000015258789
2020-05-26,50.2599983215332
2019-04-30,50.5099983215332
2019-12-23,50.130001068115234
2020-03-11,50.349998474121094
2020-05-29,51.27000045776367
2019-12-26,52.0
2020-06-01,51.939998626708984
2019-05-02,52.59000015258789
2019-02-27,53.0
2018-11-23,50.84000015258789
2019-08-06,49.18000030517578
2018-07-18,47.650001525878906
2018-09-20,46.900001525878906
2018-10-22,47.099998474121094
2019-07-05,46.97999954223633
2019-06-03,46.93000030517578
2019-10-09,48.68000030517578
2019-10-11,49.25
2020-03-17,50.52000045776367
2020-06-04,50.97999954223633
2019-10-14,48.650001525878906
2020-03-20,48.31999969482422
2018-11-06,47.060001373291016
2019-06-18,47.34000015258789
2019-05-17,48.9900016784668
2019-04-15,48.880001068115234
2019-03-14,47.849998474121094
2019-01-09,46.939998626708984
2018-08-02,46.68000030517578
2018-10-05,48.119998931884766
2019-08-21,48.90999984741211
2019-10-17,48.56999969482422
2020-03-23,48.91999816894531
2020-06-10,49.349998474121094
2019-02-25,49.0099983215332
2020-01-07,48.2400016784668
2020-03-26,48.880001068115234
2019-10-23,48.15999984741211
