Dates,CPB
2020-02-12,2607900.0
2020-05-01,2765500.0
2020-05-04,6488400.0
2019-06-12,5931700.0
2019-04-09,3443400.0
2019-03-08,2730000.0
2019-02-04,2710500.0
2018-07-27,3424300.0
2018-08-28,3045600.0
2019-01-03,2712900.0
2019-08-15,3502300.0
2018-10-31,3823200.0
2019-09-16,2628200.0
2020-02-18,2387600.0
2020-05-07,3554800.0
2018-08-17,2675300.0
2019-12-04,2056200.0
2020-02-21,1104700.0
2018-12-17,1576800.0
2019-08-30,2639500.0
2018-11-15,2402000.0
2019-07-29,1550800.0
2019-06-27,1578100.0
2019-04-24,1878500.0
2018-07-10,2270700.0
2018-09-12,3618100.0
2019-02-19,6539300.0
2019-01-18,2443500.0
2020-02-24,1369500.0
2020-05-13,5348400.0
2019-12-10,2306900.0
2020-02-27,2284900.0
2019-12-13,2003500.0
2020-05-19,3616300.0
2019-03-06,2465900.0
2018-11-30,2678200.0
2019-08-13,1919100.0
2019-07-12,1645100.0
2019-06-10,1890700.0
2019-05-09,2736300.0
2018-07-25,2219100.0
2018-09-27,1932000.0
2018-10-29,1465500.0
2019-10-16,2821400.0
2019-12-16,2305000.0
2020-03-04,2701700.0
2020-05-22,3648300.0
2019-10-01,7220600.0
2019-12-19,3771000.0
2018-09-10,4509400.0
2019-05-24,3881100.0
2018-08-09,2781100.0
2019-04-22,4052500.0
2019-03-21,3518900.0
2019-01-16,3312900.0
2019-08-28,2520400.0
2018-11-13,3543600.0
2018-10-12,2296900.0
2019-06-25,3916700.0
2020-03-10,3034400.0
2020-05-28,2341200.0
2019-10-07,2298200.0
2020-03-13,3292900.0
2019-10-10,3766200.0
2020-03-16,3095600.0
2020-06-03,2292300.0
2018-11-28,2959700.0
2018-09-25,2507400.0
2018-07-23,2253000.0
2018-08-24,2548600.0
2019-07-10,2196700.0
2019-05-07,1737300.0
2019-04-05,2202300.0
2019-03-04,2984600.0
2019-01-31,2334900.0
2019-09-12,2310000.0
2019-12-31,2563500.0
2020-03-19,2612700.0
2020-01-03,3213000.0
2020-06-09,1660500.0
2019-02-15,2357000.0
2019-01-14,1733000.0
2018-07-06,1619100.0
2018-08-07,1900700.0
2018-10-10,2533900.0
2018-12-13,1893200.0
2019-08-26,2615600.0
2019-07-25,2282600.0
2019-05-22,7744500.0
2019-03-19,4093000.0
2020-01-06,6314300.0
2020-03-25,11371400.0
2020-06-12,5971900.0
2019-10-22,4167600.0
2020-01-09,2851200.0
2020-06-15,2331000.0
2019-10-25,1875300.0
2020-03-31,1711600.0
2020-06-18,1754000.0
2019-04-03,2141800.0
2018-08-22,2387200.0
2018-10-25,1879000.0
2019-01-29,1939900.0
2018-12-28,3569800.0
2018-11-26,2055900.0
2019-08-09,1587600.0
2019-07-08,2046900.0
2019-06-06,2709500.0
2019-09-10,2796700.0
2020-01-15,2059600.0
2020-04-03,1791000.0
2019-10-31,1863300.0
2020-04-06,1194400.0
2020-06-24,1931700.0
2018-11-09,2194200.0
2019-07-23,1157900.0
2019-06-21,1705200.0
2019-05-20,1174500.0
2019-04-18,1883800.0
2018-09-06,2522900.0
2018-10-08,5173300.0
2019-02-13,2936200.0
2018-12-11,2410200.0
2019-09-25,2268400.0
2020-01-21,2111800.0
2020-04-09,1557700.0
2019-11-06,1542900.0
2020-01-24,1573100.0
2020-01-27,1416900.0
2020-04-15,1627600.0
2018-12-26,1679500.0
2019-08-07,2273900.0
2019-06-04,1568100.0
2018-09-21,1574500.0
2018-07-19,1533700.0
2018-08-20,1622900.0
2018-10-23,1464900.0
2019-05-03,1134500.0
2019-04-01,1600600.0
2019-02-28,1339400.0
2019-11-12,1369300.0
2020-01-30,1113000.0
2019-11-15,1271600.0
2020-04-21,2179200.0
2019-04-16,1109100.0
2019-03-15,950600.0
2019-02-11,1588400.0
2019-01-10,1301000.0
2019-08-22,2019800.0
2018-11-07,2017800.0
2018-08-03,1913400.0
2018-09-04,2151800.0
2019-06-19,1156900.0
2019-09-23,3153000.0
2019-11-18,2281000.0
2020-02-05,1859500.0
2020-04-24,3185100.0
2019-03-29,3450100.0
2019-11-21,5354500.0
2020-04-27,8902400.0
2020-02-11,5299500.0
2020-04-30,3613200.0
2019-05-01,3260300.0
2019-02-26,2300800.0
2019-01-25,2611900.0
2018-12-24,2331000.0
2019-09-06,1823200.0
2018-07-17,2905200.0
2018-09-19,2396500.0
2019-08-05,2163500.0
2019-10-08,1820200.0
2019-12-11,4017000.0
2019-11-27,3297900.0
2020-02-14,2922100.0
2020-05-06,3931800.0
2019-01-08,2590800.0
2018-12-07,3221400.0
2019-08-20,1865500.0
2018-11-05,1984700.0
2019-07-19,1625400.0
2018-10-04,1615000.0
2019-06-17,1275100.0
2019-05-16,1586800.0
2018-08-01,2645400.0
2019-03-13,1284200.0
2019-12-03,1056600.0
2020-02-20,1227500.0
2019-12-06,1550600.0
2020-05-12,1022800.0
2019-12-09,1101500.0
2020-02-26,1388600.0
2020-05-15,1374800.0
2019-03-28,1427200.0
2018-09-17,1517000.0
2018-08-16,1483200.0
2018-10-19,1224600.0
2019-04-29,1384800.0
2019-01-23,1749500.0
2019-09-04,1532200.0
2018-11-20,2265900.0
2019-07-02,1957700.0
2019-05-31,1621700.0
2019-12-12,1421600.0
2020-05-18,2088000.0
2019-09-27,1692300.0
2020-03-03,1252300.0
2020-05-21,1290100.0
2019-05-14,1526000.0
2018-08-31,1626000.0
2018-07-30,1266200.0
2018-10-02,935800.0
2019-04-12,2145700.0
2019-03-11,2634000.0
2019-02-07,4363900.0
2019-07-17,1120300.0
2019-09-19,1531200.0
2019-10-21,1581500.0
2019-12-18,1829100.0
2020-03-06,1641800.0
2019-10-03,4164400.0
2020-03-09,11450600.0
2020-05-27,3118200.0
2019-12-24,2396600.0
2020-03-12,2129300.0
2018-12-20,1851600.0
2019-08-01,2620300.0
2018-08-14,3165200.0
2018-07-13,3144400.0
2018-10-17,4153800.0
2019-05-29,4608600.0
2019-03-26,1932200.0
2019-02-22,2841700.0
2019-10-04,2606700.0
2019-11-05,1859200.0
2019-12-27,7062000.0
2020-06-02,1421800.0
2019-12-30,1481600.0
2020-03-18,2179800.0
2020-06-05,1334800.0
2019-07-15,1167400.0
2018-12-03,1630700.0
2019-06-13,1750600.0
2019-01-04,1937700.0
2018-08-29,1593100.0
2019-02-05,1573000.0
2018-11-01,909700.0
2019-08-16,1609300.0
2019-04-10,995000.0
2019-09-17,2402300.0
2019-10-15,1954200.0
2020-01-02,2255400.0
2020-06-08,1592300.0
2019-10-18,1498300.0
2020-03-24,2886800.0
2020-06-11,2235300.0
2020-01-08,1846600.0
2019-04-25,2143700.0
2019-07-30,1784300.0
2019-02-20,1854900.0
2018-07-11,1544600.0
2018-09-13,1588900.0
2018-10-15,1973700.0
2019-06-28,1098600.0
2018-12-18,1637000.0
2018-11-16,1254000.0
2019-10-02,1212700.0
2020-03-27,1420400.0
2020-01-10,1381100.0
2019-10-24,2025600.0
2020-03-30,1257900.0
2020-06-17,972800.0
2020-01-14,1251900.0
2020-04-02,1740200.0
2019-01-02,2096300.0
2019-08-14,1349600.0
2018-10-30,1889900.0
2019-06-11,1112100.0
2019-05-10,1208300.0
2019-04-08,2533000.0
2018-08-27,1924800.0
2018-07-26,1392000.0
2018-09-28,2837000.0
2019-03-07,1742000.0
2019-10-30,1140200.0
2020-01-17,2485500.0
2020-06-23,4855700.0
2020-04-08,5655700.0
2020-06-26,4524600.0
2019-03-22,2378200.0
2019-01-17,2243300.0
2019-08-29,2179600.0
2018-11-14,1994300.0
2019-06-26,1466900.0
2018-09-11,1313200.0
2018-07-09,1364800.0
2018-08-10,1504000.0
2019-04-23,1703300.0
2019-09-30,2323800.0
2020-01-23,6268000.0
2019-11-08,1127900.0
2020-04-14,420600.0
2019-11-11,1932100.0
2020-01-29,831700.0
2020-04-17,1285400.0
2018-07-24,1469300.0
2018-09-26,1730300.0
2019-05-08,1658300.0
2019-03-05,4328900.0
2019-02-01,1896600.0
2018-12-31,2245600.0
2018-11-29,2028800.0
2019-08-12,1338700.0
2019-07-11,1513900.0
2019-09-13,2051700.0
2019-11-14,2626700.0
2020-04-20,1544900.0
2020-02-04,2153900.0
2020-04-23,2364500.0
2018-12-14,1619000.0
2019-08-27,4269800.0
2018-08-08,2065900.0
2018-10-11,1858400.0
2018-11-12,1325200.0
2019-07-26,1286100.0
2019-06-24,1632900.0
2019-05-23,1997900.0
2019-03-20,1137300.0
2019-01-15,1214900.0
2019-11-20,1482700.0
2020-02-07,1796700.0
2020-02-10,1612400.0
2020-04-29,1039400.0
2019-11-26,1206200.0
2020-02-13,1007100.0
2019-01-30,1342700.0
2018-08-23,1329200.0
2018-09-24,2600800.0
2018-11-27,1840000.0
2018-10-26,1265500.0
2019-07-09,983600.0
2019-06-07,2364600.0
2019-05-06,1793200.0
2019-04-04,2460500.0
2019-09-11,1714700.0
2019-11-29,4551100.0
2020-05-05,4573600.0
2019-12-02,3573700.0
2020-02-19,9420400.0
2020-05-08,4826300.0
2019-05-21,3443800.0
2019-03-18,4004700.0
2018-09-07,5558800.0
2018-08-06,2936000.0
2018-10-09,4758800.0
2019-02-14,5263400.0
2018-12-12,5715900.0
2019-07-24,10354800.0
2019-09-26,5091200.0
2019-10-28,5028600.0
2019-12-05,3896700.0
2020-05-11,3699300.0
2019-07-03,4339600.0
2020-02-25,4923300.0
2020-05-14,5066200.0
2020-02-28,3227400.0
2019-08-08,3419300.0
2019-06-05,2287700.0
2018-07-20,2728900.0
2018-08-21,2250400.0
2018-10-24,3582100.0
2019-04-02,3754700.0
2019-03-01,3378900.0
2019-01-28,3087900.0
2018-12-27,3517300.0
2019-09-09,1736000.0
2020-03-02,2747700.0
2020-05-20,3471000.0
2019-12-17,4353300.0
2020-03-05,3683800.0
2019-02-12,2461100.0
2019-01-11,1679600.0
2018-12-10,1285300.0
2019-08-23,2428000.0
2018-11-08,2005500.0
2019-07-22,1384500.0
2019-06-20,1673300.0
2018-09-05,2594700.0
2019-04-17,2574100.0
2019-09-24,1911500.0
2019-12-20,1929000.0
2020-05-26,1555700.0
2019-04-30,1861100.0
2019-12-23,1978600.0
2020-03-11,1182600.0
2020-05-29,1422400.0
2019-12-26,1383700.0
2020-06-01,1535700.0
2019-05-02,2064900.0
2019-02-27,5584700.0
2018-11-23,3283000.0
2019-08-06,2690700.0
2018-07-18,4663200.0
2018-09-20,4266000.0
2018-10-22,1869200.0
2019-07-05,2600300.0
2019-06-03,2155000.0
2019-10-09,2077000.0
2019-10-11,3337900.0
2020-03-17,3166800.0
2020-06-04,3203300.0
2019-10-14,8727400.0
2020-03-20,3947800.0
2018-11-06,4711200.0
2019-06-18,3156100.0
2019-05-17,2478000.0
2019-04-15,2055200.0
2019-03-14,2160900.0
2019-01-09,2400100.0
2018-08-02,2087900.0
2018-10-05,2245600.0
2019-08-21,1358500.0
2019-10-17,1303100.0
2020-03-23,2061400.0
2020-06-10,2208400.0
2019-02-25,2161400.0
2020-01-07,1585900.0
2020-03-26,1876500.0
2019-10-23,2212900.0
