Dates,CPB
2019-09-09,48.15934371948242
2020-03-02,49.71831512451172
2020-05-20,50.145294189453125
2019-12-17,50.75101089477539
2020-03-05,49.986419677734375
2019-02-12,50.939674377441406
2019-01-11,50.085716247558594
2018-12-10,50.44318771362305
2019-08-23,50.18501281738281
2018-11-08,50.39353942871094
2019-07-22,50.88010025024414
2019-06-20,50.62192153930664
2018-09-05,49.82754135131836
2019-04-17,49.62894821166992
2019-09-24,50.05592727661133
2019-12-20,50.4233283996582
2020-05-26,50.52262496948242
2019-04-30,50.20487594604492
2019-12-23,49.887123107910156
2020-03-11,50.89995574951172
2020-05-29,51.59503936767578
2019-12-26,52.031951904296875
2020-06-01,52.131248474121094
2019-05-02,52.59794616699219
2019-02-27,53.15401077270508
2018-11-23,50.58220291137695
2019-08-06,49.2714729309082
2018-07-18,47.83165740966797
2018-09-20,46.84861373901367
2018-10-22,48.01039505004883
2019-07-05,47.02735137939453
2019-06-03,48.31821823120117
2019-10-09,49.17218017578125
2019-10-11,50.62192153930664
2020-03-17,51.356727600097656
2020-06-04,51.64468765258789
2019-10-14,48.47709274291992
2020-03-20,48.42744445800781
2018-11-06,47.841590881347656
2019-06-18,49.53957748413086
2019-05-17,49.182106018066406
2019-04-15,48.596248626708984
2019-03-14,47.63306427001953
2019-01-09,46.73938751220703
2018-08-02,48.04018783569336
2018-10-05,48.82463455200195
2019-08-21,49.062950134277344
2019-10-17,48.70547866821289
2020-03-23,48.79484558105469
2020-06-10,49.46014404296875
2019-02-25,48.755126953125
2020-01-07,48.516815185546875
2020-03-26,49.25161361694336
2019-10-23,48.0600471496582
